index,SPY_Close,SPY_dailyReturns,IVV_Close,IVV_dailyReturns,spread,abs_sprd,SPY_rolling avg,IVV_rolling avg,isSprdPos,signal,axe,leverage,ratio,SPY_Size,IVV_Size,SPY_Cashflow,IVV_Cashflow,SPY_MTM,IVV_MTM,Live Trades,SPY_PnL,IVV_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2024-01-11,470.3171081542969,-0.000440649637164503,472.101318359375,-0.0005430210616581554,0.00010237142449365244,0.00010237142449365244,,,1,0,0.0,5,1.236994287439056,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-12,470.64288330078125,0.0006926712654846678,472.5058288574219,0.0008568298420614795,-0.00016415857657681165,0.00016415857657681165,,,0,0,0.0,5,1.2418898750144574,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-13,470.64288330078125,0.0,472.5058288574219,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-14,470.64288330078125,0.0,472.5058288574219,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-15,470.64288330078125,0.0,472.5058288574219,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-16,468.9150695800781,-0.0036711778335738465,470.8681945800781,-0.0034658498950240757,-0.00020532793854977083,0.00020532793854977083,,,0,0,0.0,5,0.9480025241014828,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-17,466.30853271484375,-0.005558654507667238,468.22430419921875,-0.005614926663749742,5.627215608250413e-05,5.627215608250413e-05,,,1,0,0.0,5,1.0142733091881722,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-18,470.4552917480469,0.008892736766064946,472.23944091796875,0.008575241999914773,0.0003174947661501726,0.0003174947661501726,,,1,0,0.0,5,0.9679542838446764,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-19,476.320068359375,0.012466172055450198,478.14874267578125,0.012513359211008712,-4.7187155558514604e-05,4.7187155558514604e-05,,,0,0,0.0,5,1.0076389194829114,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-20,476.320068359375,0.0,478.14874267578125,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-21,476.320068359375,0.0,478.14874267578125,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-22,477.3272399902344,0.002114484981345477,479.1845703125,0.0021663293119251747,-5.184433057969784e-05,5.184433057969784e-05,,,0,0,0.0,5,1.0285051658109714,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-23,478.71929931640625,0.002916362632479075,480.6741943359375,0.003108664418109308,-0.00019230178563023337,0.00019230178563023337,,,0,0,0.0,5,1.0702917755021475,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-24,479.24261474609375,0.0010931571600201195,481.03924560546875,0.000759456766834754,0.0003337003931853655,0.0003337003931853655,,,1,0,0.0,5,0.6973415345645743,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-25,481.84918212890625,0.005438930726545443,483.7225646972656,0.005578170838056007,-0.00013924011151056348,0.00013924011151056348,,,0,0,0.0,5,1.0295880758775888,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-26,481.237060546875,-0.0012703592840539457,483.219482421875,-0.001040022343604119,-0.00023033694044982678,0.00023033694044982678,,,0,0,0.0,5,0.8220561339259307,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-27,481.237060546875,0.0,483.219482421875,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-28,481.237060546875,0.0,483.219482421875,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-29,485.04815673828125,0.007919373846800859,487.017578125,0.00785998048772596,5.939335907489962e-05,5.939335907489962e-05,,,1,0,0.0,5,0.9965300541235356,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-30,484.6729736328125,-0.0007734966111234698,486.652587890625,-0.0007494395495541983,-2.4057061569271454e-05,2.4057061569271454e-05,,,0,0,0.0,5,0.9728556975093822,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-31,476.764404296875,-0.01631733099673316,478.6617431640625,-0.016420018973285377,0.00010268797655221817,0.00010268797655221817,,,1,0,0.0,5,1.0102978442720751,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-01,483.0044250488281,0.013088268955724125,485.0149841308594,0.013272924058648439,-0.00018465510292431375,0.00018465510292431375,,,0,0,0.0,5,1.0183297815042363,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-02,488.0891418457031,0.010527267522157713,490.0166015625,0.010312294661583454,0.00021497286057425846,0.00021497286057425846,,,1,0,0.0,5,0.9834477750726116,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-03,488.0891418457031,0.0,490.0166015625,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-04,488.0891418457031,0.0,490.0166015625,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-05,486.3119201660156,-0.003641182577770463,488.3789367675781,-0.0033420598194018325,-0.00029912275836863067,0.00029912275836863067,,,0,0,0.0,5,0.9217513305481494,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-06,487.7238464355469,0.002903334693192816,489.7009582519531,0.0027069584391272716,0.0001963762540655445,0.0001963762540655445,,,1,0,0.0,5,0.9361413912570445,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-07,491.7916564941406,0.008340396083403867,493.6766357421875,0.008118582214799108,0.00022181386860475882,0.00022181386860475882,,,1,0,0.0,5,0.9771358216839666,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-08,492.0088806152344,0.0004416994843756683,494.0021667480469,0.0006594012806986349,-0.0002177017963229666,0.0002177017963229666,,,0,0,0.0,5,1.4989212137947128,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-09,494.8523864746094,0.005779379136041873,496.86309814453125,0.005791333700654544,-1.1954564612670637e-05,1.1954564612670637e-05,,,0,0,0.0,5,1.0061401462265862,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-10,494.8523864746094,0.0,496.86309814453125,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-11,494.8523864746094,0.0,496.86309814453125,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-12,494.6351623535156,-0.00043896751239558274,496.59674072265625,-0.0005360780924759112,9.711058008032847e-05,9.711058008032847e-05,,,1,0,0.0,5,1.2260680031795073,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-13,487.82257080078125,-0.013772962521142795,489.9278259277344,-0.01342923593339973,-0.0003437265877430651,0.0003437265877430651,,,0,0,0.0,5,0.9792512935857914,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-14,492.2557067871094,0.009087599163464244,494.2981262207031,0.008920294095754011,0.0001673050677102328,0.0001673050677102328,,,1,0,0.0,5,0.9856624560647492,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-15,495.6521301269531,0.006899713488365267,497.55364990234375,0.006586154203196415,0.0003135592851688518,0.0003135592851688518,,,1,0,0.0,5,0.9582167919838532,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-16,493.1838073730469,-0.004979949855706267,495.18603515625,-0.004758511462147785,-0.00022143839355848183,0.00022143839355848183,,,0,0,0.0,5,0.959413288684122,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-17,493.1838073730469,0.0,495.18603515625,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-18,493.1838073730469,0.0,495.18603515625,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-19,493.1838073730469,0.0,495.18603515625,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-20,490.4686279296875,-0.005505410767279284,492.4336242675781,-0.005558337055695417,5.2926288416133005e-05,5.2926288416133005e-05,,,1,0,0.0,5,1.0136583841892202,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-21,490.91290283203125,0.0009058171655527136,492.87750244140625,0.0009013969638818065,4.420201670907176e-06,4.420201670907176e-06,,,1,0,0.0,5,0.9991026079371169,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-22,501.0726013183594,0.02069552140047204,503.1768493652344,0.02089636242841597,-0.0002008410279439321,0.0002008410279439321,,,0,0,0.0,5,1.0139448063124572,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-23,501.4181823730469,0.0006896826004421097,503.46295166015625,0.0005685919280324914,0.00012109067240961835,0.00012109067240961835,,,1,0,0.0,5,0.827787491818356,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-24,501.4181823730469,0.0,503.46295166015625,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-25,501.4181823730469,0.0,503.46295166015625,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-26,499.58172607421875,-0.0036625243427288456,501.56884765625,-0.0037621517088010092,9.96273660721636e-05,9.96273660721636e-05,,,1,0,0.0,5,1.0312875982107714,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-27,500.5097961425781,0.0018576941867995966,502.4566955566406,0.0017701416356685762,8.755255113102045e-05,8.755255113102045e-05,,,1,0,0.0,5,0.9565768161754681,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-28,499.8482971191406,-0.0013216505022192182,501.8253173828125,-0.0012565822675099092,-6.5068234709309e-05,6.5068234709309e-05,,,0,0,0.0,5,0.9545279561849022,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-29,501.645263671875,0.0035950238564204096,503.57147216796875,0.0034796067967695077,0.00011541705965090188,0.00011541705965090188,,,1,0,0.0,5,0.9716118357239314,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-01,506.35479736328125,0.009388175335164117,508.4449157714844,0.009677759509557848,-0.0002895841743937311,0.0002895841743937311,,,0,0,0.0,5,1.0351007273846853,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-02,506.35479736328125,0.0,508.4449157714844,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-03,506.35479736328125,0.0,508.4449157714844,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-04,505.8117980957031,-0.001072369157763764,507.8431396484375,-0.001183562081909617,0.00011119292414585313,0.00011119292414585313,,,1,0,0.0,5,1.1081214541063336,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-05,500.7566223144531,-0.00999418321257406,502.7131652832031,-0.010101493876210843,0.00010731066363678377,0.00010731066363678377,,,1,0,0.0,5,1.0146864379983884,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-06,503.2940979003906,0.005067283132891065,505.43603515625,0.00541634884678821,-0.00034906571389714536,0.00034906571389714536,,,0,0,0.0,5,1.0734351718250574,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-07,508.2900085449219,0.009926424063729122,510.4573974609375,0.009934713703456444,-8.28963972732133e-06,8.28963972732133e-06,,,0,0,0.0,5,1.005102748652946,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-08,505.2391662597656,-0.0060021685137779945,507.35968017578125,-0.006068512868193432,6.63443544154374e-05,6.63443544154374e-05,,,1,0,0.0,5,1.0152968389034553,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-09,505.2391662597656,0.0,507.35968017578125,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-10,505.2391662597656,0.0,507.35968017578125,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-11,504.8047180175781,-0.0008598863096930254,507.1130065917969,-0.0004861907511036767,-0.00037369555858934866,0.00037369555858934866,,,0,0,0.0,5,0.5679982565883905,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-12,510.235107421875,0.01075740620179344,512.40087890625,0.010427404238735338,0.0003300019630581019,0.0003300019630581019,,,1,0,0.0,5,0.9734377195864483,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-13,509.4353332519531,-0.0015674620548221663,511.5820617675781,-0.0015980010425034052,3.053898768123897e-05,3.053898768123897e-05,,,1,0,0.0,5,1.0237791171075752,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-14,508.42828369140625,-0.0019767956692725575,510.4672546386719,-0.0021791364713892314,0.00020234080211667393,0.00020234080211667393,,,1,0,0.0,5,1.106778806935135,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-15,504.93707275390625,-0.006866673333262074,506.31396484375,-0.008136251164360675,0.0012695778310986006,0.0012695778310986006,,,1,0,0.0,5,1.1881208230424494,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-16,504.93707275390625,0.0,506.31396484375,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-17,504.93707275390625,0.0,506.31396484375,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-18,507.93798828125,0.005943147550994565,509.88519287109375,0.007053386387329441,-0.0011102388363348759,0.0011102388363348759,,,0,0,0.0,5,1.1913595987468326,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-19,510.76068115234375,0.005557160394018101,512.8349609375,0.005785161263061056,-0.0002280008690429547,0.0002280008690429547,,,0,0,0.0,5,1.0452560848867867,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-20,515.48486328125,0.009249306579840688,517.599853515625,0.00929127875645297,-4.1972176612281586e-05,4.1972176612281586e-05,,,0,0,0.0,5,1.0086594056223992,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-21,517.1883544921875,0.0033046386660011695,519.1981811523438,0.003087959986585398,0.00021667867941577157,0.00021667867941577157,,,1,0,0.0,5,0.9380632219535335,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-22,516.2078857421875,-0.0018957672605809384,518.50537109375,-0.001334384602534766,-0.0005613826580461723,0.0005613826580461723,,,0,0,0.0,5,0.707008488409343,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-23,516.2078857421875,0.0,518.50537109375,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-24,516.2078857421875,0.0,518.50537109375,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-25,514.7816772460938,-0.002762856855708762,516.88232421875,-0.0031302411999634128,0.00036738434425465094,0.00036738434425465094,,,1,0,0.0,5,1.1375959023002362,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-26,513.8308715820312,-0.0018470075880496761,515.793701171875,-0.00210613324516451,0.0002591256571148337,0.0002591256571148337,,,1,0,0.0,5,1.1446507691968726,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-27,518.1490478515625,0.008403886392104098,520.2867431640625,0.0087109283847,-0.00030704199259590226,0.00030704199259590226,,,0,0,0.0,5,1.0408120852968032,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-28,518.050048828125,-0.00019106282998682111,520.2966918945312,1.9121629754037528e-05,-0.00021018445974085864,0.00021018445974085864,,,0,0,0.0,5,0.10051434439795491,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-29,518.050048828125,0.0,520.2966918945312,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-30,518.050048828125,0.0,520.2966918945312,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-03-31,518.050048828125,0.0,520.2966918945312,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-04-01,517.148681640625,-0.0017399229853157783,519.4554443359375,-0.0016168612480131905,-0.00012306173730258774,0.00012306173730258774,,,0,0,0.0,5,0.9334167873954521,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-04-02,513.8606567382812,-0.006357987594423853,516.0609130859375,-0.006534788088205512,0.00017680049378165918,0.00017680049378165918,,,1,0,0.0,5,1.0322085007893091,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-04-03,514.4251098632812,0.0010984556174875593,516.6349487304688,0.0011123408690238978,-1.3885251536338572e-05,1.3885251536338572e-05,,,0,0,0.0,5,1.0169907490809014,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-04-04,508.14599609375,-0.012206079464511466,510.2812805175781,-0.01229817732715055,9.209786263908448e-05,9.209786263908448e-05,,,1,0,0.0,5,1.0117790592832179,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-04-05,513.4545288085938,0.010446865183730392,515.6056518554688,0.010434189027060059,1.2676156670332617e-05,1.2676156670332617e-05,,,1,0,0.0,5,1.0029710334521387,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-04-06,513.4545288085938,0.0,515.6056518554688,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-04-07,513.4545288085938,0.0,515.6056518554688,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-04-08,513.74169921875,0.0005592908311133904,515.7442016601562,0.00026871273460415956,0.00029057809650923083,0.00029057809650923083,,,1,0,0.0,5,0.48232534674357974,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-04-09,514.3359985351562,0.0011568056813568983,516.3875122070312,0.0012473442159974812,-9.053853464058292e-05,9.053853464058292e-05,,,0,0,0.0,5,1.0825668248454428,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-04-10,509.1858825683594,-0.010013135346280566,511.3797912597656,-0.009697602728351629,-0.0003155326179289375,0.0003155326179289375,,,0,0,0.0,5,0.9726610159144341,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
