index,2330.TW_Close,2330.TW_dailyReturns,2454.TW_Close,2454.TW_dailyReturns,spread,abs_sprd,2330.TW_rolling avg,2454.TW_rolling avg,isSprdPos,signal,axe,leverage,ratio,2330.TW_Size,2454.TW_Size,2330.TW_Cashflow,2454.TW_Cashflow,2330.TW_MTM,2454.TW_MTM,Live Trades,2330.TW_PnL,2454.TW_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2020-02-01,286.8116455078125,0.0,280.920166015625,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-02,286.8116455078125,0.0,280.920166015625,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-03,282.3302307128906,-0.015624940148393662,276.5760498046875,-0.015463881687638903,-0.00016105846075475938,0.00016105846075475938,,,0,0,0.0,10,0.969521272199429,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-04,291.2931213378906,0.03174612439613167,282.7301940917969,0.02225118296199291,0.00949494143413876,0.00949494143413876,,,1,0,0.0,10,0.6803060813257642,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-05,293.5338134765625,0.0076922246855006815,275.8520202636719,-0.02432769464265916,0.03201991932815984,0.03201991932815984,,,1,0,0.0,10,2.9721246995733663,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-06,298.01531982421875,0.01526742794834468,276.5760498046875,0.0026247026950303454,0.012642725253314335,0.012642725253314335,,,1,0,0.0,10,0.15954757863752164,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-07,293.98193359375,-0.013534157347507514,275.8520202636719,-0.002617831665203574,-0.01091632568230394,0.01091632568230394,,,0,0,0.0,10,0.1814955671413337,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-08,293.98193359375,0.0,275.8520202636719,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-09,293.98193359375,0.0,275.8520202636719,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-10,293.5338134765625,-0.0015243117551799745,275.1279602050781,-0.0026248133252809724,0.001100501570100998,0.001100501570100998,,,1,0,0.0,10,1.6139913946094466,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-11,297.11895751953125,0.012213734426391731,282.36822509765625,0.026315990883592155,-0.014102256457200424,0.014102256457200424,,,0,0,0.0,10,2.047654669525618,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-12,300.2559814453125,0.010558141264261245,290.6944580078125,0.029487145401281056,-0.01892900413701981,0.01892900413701981,,,0,0,0.0,10,2.7038982658535615,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-13,300.2559814453125,0.0,295.76263427734375,0.017434719272821697,-0.017434719272821697,0.017434719272821697,,,0,0,0.0,10,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-14,300.2559814453125,0.0,293.59051513671875,-0.007344129679978995,0.007344129679978995,0.007344129679978995,,,1,0,0.0,10,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-15,300.2559814453125,0.0,293.59051513671875,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-16,300.2559814453125,0.0,293.59051513671875,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-17,297.11895751953125,-0.01044783158250795,288.1603698730469,-0.018495642684993374,0.008047811102485425,0.008047811102485425,,,1,0,0.0,10,1.7169085122439993,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-18,288.604248046875,-0.028657577233511033,283.8162536621094,-0.015075342292388605,-0.013582234941122429,0.013582234941122429,,,0,0,0.0,10,0.5173235558577901,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-19,292.6375732421875,0.013975280068148521,281.2821960449219,-0.008928514785500496,0.022903794853649018,0.022903794853649018,,,1,0,0.0,10,0.6140883516274923,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-20,291.7413024902344,-0.0030627329977594986,285.2643127441406,0.014157016530768285,-0.017219749528527784,0.017219749528527784,,,0,0,0.0,10,4.519726212826508,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-21,291.2931213378906,-0.0015362279818392777,280.920166015625,-0.015228496991882667,0.01369226901004339,0.01369226901004339,,,1,0,0.0,10,9.55991559031235,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-22,291.2931213378906,0.0,280.920166015625,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-23,291.2931213378906,0.0,280.920166015625,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-24,286.8116455078125,-0.015384763668620072,272.9559326171875,-0.028350522183567706,0.012965758514947634,0.012965758514947634,,,1,0,0.0,10,1.7537431595711392,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-25,288.604248046875,0.00625010374278423,274.0419921875,0.003978882451460164,0.002271221291324066,0.002271221291324066,,,1,0,0.0,10,0.6044888291389066,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-26,285.46728515625,-0.010869427293098921,271.50787353515625,-0.00924719103125593,-0.0016222362618429909,0.0016222362618429909,,,0,0,0.0,10,0.8091503962878791,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-27,283.2265625,-0.007849315045062144,260.6475524902344,-0.04000002248006862,0.032150707435006476,0.032150707435006476,,,1,0,0.0,10,4.6897332903908175,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-28,283.2265625,0.0,260.6475524902344,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-02-29,283.2265625,0.0,260.6475524902344,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-01,283.2265625,0.0,260.6475524902344,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-02,278.7450866699219,-0.015822936205279525,262.81964111328125,0.008333431878775333,-0.024156368084054858,0.024156368084054858,,,0,0,0.0,10,0.49657792508269405,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-03,284.57098388671875,0.020900448099003377,269.3358459472656,0.024793446967594557,-0.00389299886859118,0.00389299886859118,,,0,0,0.0,10,1.1227546297672426,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-04,287.2597961425781,0.00944865221019775,268.24981689453125,-0.004032248469990174,0.013480900680187924,0.013480900680187924,,,1,0,0.0,10,0.39851255518954315,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-05,289.50048828125,0.007800228812944399,278.7481384277344,0.03913636048195612,-0.031336131669011724,0.031336131669011724,,,0,0,0.0,10,4.83098588121234,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-06,282.3302307128906,-0.02476768730487755,274.0419921875,-0.016883148589903252,-0.007884538714974298,0.007884538714974298,,,0,0,0.0,10,0.6616490902999167,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-07,282.3302307128906,0.0,274.0419921875,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-08,282.3302307128906,0.0,274.0419921875,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-09,273.8155212402344,-0.03015868846618519,265.3537292480469,-0.03170412997694383,0.0015454415107586383,0.0015454415107586383,,,1,0,0.0,10,1.0187568026674931,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-10,275.1599426269531,0.004909953170767256,270.4219055175781,0.0190996986697467,-0.014189745498979445,0.014189745498979445,,,0,0,0.0,10,3.823013433239012,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-11,270.67852783203125,-0.016286581368413544,262.81964111328125,-0.028112605706798854,0.01182602433838531,0.01182602433838531,,,1,0,0.0,10,1.676004499446514,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-12,263.50823974609375,-0.02649005129208848,243.27108764648438,-0.07438010867068723,0.04789005737859875,0.04789005737859875,,,1,0,0.0,10,2.5922107437265933,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-13,259.92303466796875,-0.013605665923690169,246.8911895751953,0.014880937820163753,-0.028486603743853922,0.028486603743853922,,,0,0,0.0,10,1.0388942016038327,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-14,259.92303466796875,0.0,246.8911895751953,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-15,259.92303466796875,0.0,246.8911895751953,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-16,247.8232421875,-0.04655144356838281,231.68675231933594,-0.06158355541977967,0.015032111851396857,0.015032111851396857,,,1,0,0.0,10,1.2367752136161403,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-17,240.20477294921875,-0.03074154454212652,228.4286651611328,-0.014062466349877734,-0.016679078192248786,0.016679078192248786,,,0,0,0.0,10,0.4350155500899487,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-18,233.0345001220703,-0.029850667574637613,218.29234313964844,-0.044374124474851895,0.014523456900214282,0.014523456900214282,,,1,0,0.0,10,1.392496235991093,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-19,224.4370880126953,-0.03689330165649907,198.3817596435547,-0.09121063620337944,0.05431733454688037,0.05431733454688037,,,1,0,0.0,10,2.18526985570301,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-20,244.34683227539062,0.0887096889332708,217.93032836914062,0.09854015188044563,-0.009830462947174823,0.009830462947174823,,,0,0,0.0,10,0.9907250202240512,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-21,244.34683227539062,0.0,217.93032836914062,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-22,244.34683227539062,0.0,217.93032836914062,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-23,230.77198791503906,-0.05555563881856285,222.99850463867188,0.023255947473939997,-0.07881158629250284,0.07881158629250284,,,0,0,0.0,10,0.4045057986899929,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-24,242.08438110351562,0.04901978481305691,238.9269561767578,0.07142851277812401,-0.0224087279650671,0.0224087279650671,,,0,0,0.0,10,1.4381314615703558,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-25,250.68174743652344,0.0355139240863771,242.18507385253906,0.013636459141809443,0.02187746494456766,0.02187746494456766,,,1,0,0.0,10,0.3709604534165896,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-26,253.3967742919922,0.010830572561555396,248.70123291015625,0.026905700479232353,-0.016075127917676957,0.016075127917676957,,,0,0,0.0,10,2.4382023361241543,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-27,247.06178283691406,-0.025000284525241168,246.16714477539062,-0.010189286579375567,-0.0148109979458656,0.0148109979458656,,,0,0,0.0,10,0.40609098006972494,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-28,247.06178283691406,0.0,246.16714477539062,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-29,247.06178283691406,0.0,246.16714477539062,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-30,242.08438110351562,-0.020146384747348978,243.63307189941406,-0.010294114912405172,-0.009852269834943805,0.009852269834943805,,,0,0,0.0,10,0.5142346763503534,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-31,247.96676635742188,0.024298904485667405,237.11691284179688,-0.026745790326476837,0.05104469481214424,0.05104469481214424,,,1,0,0.0,10,1.052538026505607,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-01,245.7042694091797,-0.009124194267956853,241.82305908203125,0.0198473663638421,-0.028971560631798954,0.028971560631798954,,,0,0,0.0,10,2.140885154899138,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-02,245.7042694091797,0.0,241.82305908203125,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-03,245.7042694091797,0.0,241.82305908203125,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-04,245.7042694091797,0.0,241.82305908203125,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-05,245.7042694091797,0.0,241.82305908203125,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-06,249.32431030273438,0.01473332515653647,246.8911895751953,0.020958011665235254,-0.006224686508698785,0.006224686508698785,,,0,0,0.0,10,1.408608387392871,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-07,256.1117248535156,0.027223236043608656,251.23529052734375,0.01759520442840823,0.009628031615200427,0.009628031615200427,,,1,0,0.0,10,0.6340240777995467,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-08,257.9216613769531,0.007066980336307038,253.04534912109375,0.00720463510500724,-0.00013765476870020166,0.00013765476870020166,,,0,0,0.0,10,1.0002041425374957,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-09,256.1117248535156,-0.007017388589135476,254.493408203125,0.005722527946318001,-0.012739916535453477,0.012739916535453477,0.01860999509144558,0.024438714427131636,0,0,0.0,10,0.8103254382731431,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.024438714427131636,0.0,0.0,0.0,0,0.0,0.0
2020-04-10,252.9442138671875,-0.012367692217682746,253.4073486328125,-0.004267535171070702,-0.008100157046612044,0.008100157046612044,0.018640747422619612,0.024438950400470935,0,0,0.0,10,0.3456868791664865,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.024438950400470935,0.0,0.0,0.0,0,0.0,0.0
2020-04-11,252.9442138671875,0.0,253.4073486328125,0.0,0.0,0.0,0.018640747422619612,0.024438950400470935,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.024438950400470935,0.0,0.0,0.0,0,0.0,0.0
2020-04-12,252.9442138671875,0.0,253.4073486328125,0.0,0.0,0.0,0.018638824290107835,0.024399695786177917,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.024399695786177917,0.0,0.0,0.0,0,0.0,0.0
