Date,BTC-USD_Close,BTC-USD_dailyReturns,ETH-USD_Close,ETH-USD_dailyReturns,spread,abs_sprd,BTC-USD_rolling avg,ETH-USD_rolling avg,isSprdPos,signal,axe,leverage,ratio,BTC-USD_Size,ETH-USD_Size,BTC-USD_Cashflow,ETH-USD_Cashflow,BTC-USD_MTM,ETH-USD_MTM,Live Trades,BTC-USD_PnL,ETH-USD_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2024-01-25,39933.80859375,-0.0035747525934159974,2217.710205078125,-0.007096988643921831,0.0035222360505058337,0.0035222360505058337,0.02343518273661702,0.023478834419586713,1,1,0.0,5,0.11025344879554996,1.0,-5.0,-39933.80859375,11088.551025390625,-88.2578125,-114.879150390625,Live,0.0,0.0,0.0,0.023478834419586713,51022.359619140625,-203.136962890625,-0.0039813321925319155,0,0.0,0.0
2024-01-26,41816.87109375,0.04715459322091098,2267.19970703125,0.022315585616102362,0.024839007604808616,0.024839007604808616,0.034405272738030845,0.030436578011730005,1,1,0.0,5,0.025657983898803458,1.0,-5.0,-41816.87109375,11335.99853515625,-1971.3203125,132.568359375,Live,0.0,0.0,0.0,0.034405272738030845,53152.86962890625,-1838.751953125,-0.03459365347463812,1,-1838.751953125,0.0
2024-01-27,42120.0546875,0.007250269707417489,2267.885986328125,0.0003026990938410634,0.006947570613576426,0.006947570613576426,0.019657772554901465,0.018808071951151632,1,1,0.0,5,0.0022479634693781643,1.0,-5.0,-42120.0546875,11339.429931640625,-2274.50390625,135.999755859375,Live,0.0,0.0,0.0,0.019657772554901465,53459.484619140625,-2138.504150390625,-0.040002333835163,1,0.0,0.0
2024-01-28,42035.59375,-0.002005242826170095,2257.208740234375,-0.004708017139361198,0.002702774313191103,0.002702774313191103,0.02079470448921078,0.011927531094333019,1,1,0.0,5,0.12607401999686066,1.0,-5.0,-42035.59375,11286.043701171875,-2190.04296875,82.613525390625,Live,0.0,0.0,0.0,0.02079470448921078,53321.637451171875,-2107.429443359375,-0.039522969362844634,1,0.0,0.0
2024-01-29,43288.24609375,0.029799801358818767,2317.064208984375,0.02651747163790663,0.003282329720912136,0.003282329720912136,0.022048709586244778,0.015772356956491027,1,1,0.0,5,0.04763068450309182,1.0,-5.0,-43288.24609375,11585.321044921875,-3442.6953125,381.890869140625,Live,0.0,0.0,0.0,0.022048709586244778,54873.567138671875,-3060.804443359375,-0.05577921398155813,1,0.0,0.0
2024-01-30,42952.609375,-0.007753530092744043,2344.49365234375,0.011838016077853064,-0.019591546170597107,0.019591546170597107,0.023020916103913946,0.013512866985337692,0,0,-1.0,5,0.08333721012550331,1.0,-5.0,-42952.609375,11722.46826171875,-3107.05859375,519.0380859375,Closed,-42952.609375,11722.46826171875,-2588.0205078125,0.023020916103913946,54675.07763671875,-2588.0205078125,-0.04733455570028188,1,0.0,0.0
2024-01-31,42582.60546875,-0.00861423582021903,2282.54443359375,-0.02642328277923489,0.017809046959015862,0.017809046959015862,0.015883728520711005,0.019700450797063257,1,0,0.0,5,0.16442090174171822,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019700450797063257,0.0,0.0,0.0,0,0.0,0.0
2024-02-01,43075.7734375,0.011581441842771323,2303.82470703125,0.009323048929214206,0.002258392913557117,0.002258392913557117,0.016237498822355707,0.019973903334247096,1,0,0.0,5,0.043053818955967806,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019973903334247096,0.0,0.0,0.0,0,0.0,0.0
2024-02-02,43185.859375,0.0025556346111748063,2308.0380859375,0.0018288626271742991,0.0007267719840005071,0.0007267719840005071,0.015898115658192477,0.019526862859609737,1,0,0.0,5,0.038245798164103735,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019526862859609737,0.0,0.0,0.0,0,0.0,0.0
2024-02-03,42992.25,-0.0044831659668692625,2296.038330078125,-0.005199115184661651,0.0007159492177923887,0.0007159492177923887,0.008456757020857873,0.015335574388015475,1,0,0.0,5,0.06193463490214154,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015335574388015475,0.0,0.0,0.0,0,0.0,0.0
2024-02-04,42583.58203125,-0.009505619472114146,2289.546142578125,-0.002827560592065126,-0.00667805888004902,0.00667805888004902,0.008817415388531877,0.013368993524975316,0,0,0.0,5,0.015993322901088,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013368993524975316,0.0,0.0,0.0,0,0.0,0.0
2024-02-05,42658.66796875,0.0017632602500394778,2298.888916015625,0.0040806224708709316,-0.0023173622208314537,0.0023173622208314537,0.007960761947202081,0.0057349036298616944,0,0,0.0,5,0.1247155756598522,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007960761947202081,0.0,0.0,0.0,0,0.0,0.0
2024-02-06,43084.671875,0.009986338686479135,2372.201904296875,0.03189061801573012,-0.021904279329250986,0.021904279329250986,0.007412875051056491,0.014956121139940859,0,1,1.0,5,0.17582697524014895,1.0,-5.0,-43084.671875,11861.009521484375,0.0,0.0,Opened,-43084.671875,11861.009521484375,0.0,0.014956121139940859,54945.681396484375,0.0,0.0,0,0.0,54945.681396484375
2024-02-07,44318.22265625,0.028630850081180936,2423.7451171875,0.021728004179265792,0.0069028459019151445,0.0069028459019151445,0.014947518362475773,0.016181179193627153,1,0,-1.0,5,0.04150402398172068,-1.0,5.0,44318.22265625,-12118.7255859375,1233.55078125,-257.716064453125,Closed,44318.22265625,-12118.7255859375,975.834716796875,0.016181179193627153,56436.9482421875,975.834716796875,0.01729070665921343,0,975.834716796875,0.0
2024-02-08,45301.56640625,0.022188248784866804,2419.906494140625,-0.0015837568973957605,0.023772005682262565,0.023772005682262565,0.015346813616745782,0.01539766143810029,1,1,1.0,5,0.0038128599944702544,-1.0,5.0,45301.56640625,-12099.532470703125,0.0,0.0,Opened,45301.56640625,-12099.532470703125,0.0,0.01539766143810029,57401.098876953125,0.0,0.0,0,0.0,57401.098876953125
2024-02-09,47147.19921875,0.040741037427910465,2487.515625,0.02793873689875137,0.012802300529159094,0.012802300529159094,0.015330784875576311,0.014797195100046004,1,1,0.0,5,0.036181336323803014,1.0,-5.0,-47147.19921875,12437.578125,-1845.6328125,338.045654296875,Live,0.0,0.0,0.0,0.015330784875576311,59584.77734375,-1507.587158203125,-0.02530154890914029,1,-1507.587158203125,0.0
2024-02-10,47771.27734375,0.013236801662479536,2501.228271484375,0.005512587075457986,0.0077242145870215495,0.0077242145870215495,0.012367051492257728,0.014500085288270593,1,1,0.0,5,0.021805139827285415,1.0,-5.0,-47771.27734375,12506.141357421875,-2469.7109375,406.60888671875,Live,0.0,0.0,0.0,0.014500085288270593,60277.418701171875,-2063.10205078125,-0.03422678169098738,1,0.0,0.0
2024-02-11,48293.91796875,0.010940478338881565,2507.570556640625,0.002535668266889557,0.008404810071992008,0.008404810071992008,0.012121810607379907,0.01286334414887057,1,1,0.0,5,0.012034189521034203,1.0,-5.0,-48293.91796875,12537.852783203125,-2992.3515625,438.3203125,Live,0.0,0.0,0.0,0.01286334414887057,60831.770751953125,-2554.03125,-0.04198515378443094,1,0.0,0.0
2024-02-12,49958.22265625,0.034461993507690414,2658.115966796875,0.060036360595147054,-0.02557436708745664,0.02557436708745664,0.013027888867090364,0.025692881662650206,0,0,-1.0,5,0.09269171253303944,1.0,-5.0,-49958.22265625,13290.579833984375,-4656.65625,1191.04736328125,Closed,-49958.22265625,13290.579833984375,-3465.60888671875,0.025692881662650206,63248.802490234375,-3465.60888671875,-0.05479327276202329,1,0.0,0.0
2024-02-13,49742.44140625,-0.004319233922406296,2642.185302734375,-0.005993216346274366,0.00167398242386807,0.00167398242386807,0.018396346245959164,0.026629820642115984,1,0,0.0,5,0.07370371951858173,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.026629820642115984,0.0,0.0,0.0,0,0.0,0.0
2024-02-14,51826.6953125,0.041900916949929146,2777.90234375,0.05136545149773286,-0.009464534547803716,0.009464534547803716,0.018742892710425677,0.030581937729932066,0,0,0.0,5,0.06570690933658366,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030581937729932066,0.0,0.0,0.0,0,0.0,0.0
2024-02-15,51938.5546875,0.0021583350882306007,2824.37890625,0.016730812227639058,-0.014572477139408457,0.014572477139408457,0.020226686435777783,0.029395014915200468,0,0,0.0,5,0.421532683322528,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029395014915200468,0.0,0.0,0.0,0,0.0,0.0
2024-02-16,52160.203125,0.004267512618200353,2803.69140625,-0.007324619212465078,0.01159213183066543,0.01159213183066543,0.02093650189742194,0.03152687672435792,1,0,0.0,5,0.09225739218503681,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03152687672435792,0.0,0.0,0.0,0,0.0,0.0
2024-02-17,51662.99609375,-0.009532306269177337,2786.672607421875,-0.006070139812886177,-0.0034621664562911603,0.0034621664562911603,0.020312369012814364,0.02534879435308994,0,0,0.0,5,0.0343484438802302,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02534879435308994,0.0,0.0,0.0,0,0.0,0.0
2024-02-18,52122.546875,0.008895163192163213,2878.998046875,0.03313106792926823,-0.02423590473710502,0.02423590473710502,0.01932411514981226,0.0253159131205848,0,0,0.0,5,0.2057298249046414,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0253159131205848,0.0,0.0,0.0,0,0.0,0.0
2024-02-19,51779.14453125,-0.006588364620277343,2943.57470703125,0.022430254937596983,-0.029018619557874326,0.029018619557874326,0.00768338340956842,0.01787051019756607,0,1,1.0,5,0.19354269091072088,1.0,-5.0,-51779.14453125,14717.87353515625,0.0,0.0,Opened,-51779.14453125,14717.87353515625,0.0,0.01787051019756607,66497.01806640625,0.0,0.0,0,0.0,66497.01806640625
2024-02-20,52284.875,0.009767068832988945,3013.503662109375,0.02375647368863687,-0.013989404855647924,0.013989404855647924,0.008912490390625593,0.018617742272718944,0,1,0.0,5,0.14018881907633077,-1.0,5.0,52284.875,-15067.518310546875,505.73046875,-349.644775390625,Live,0.0,0.0,0.0,0.018617742272718944,67352.39331054688,156.085693359375,0.002317448359105795,0,0.0,0.0
2024-02-21,51839.1796875,-0.008524364120598982,2970.35546875,-0.014318281375232278,0.005793917254633296,0.005793917254633296,0.0096733780337068,0.02069105823458886,1,0,-1.0,5,0.09624522786339741,-1.0,5.0,51839.1796875,-14851.77734375,60.03515625,-133.90380859375,Closed,51839.1796875,-14851.77734375,-73.86865234375,0.02069105823458886,66690.95703125,-73.86865234375,-0.0011076262154873064,0,-73.86865234375,0.0
2024-02-22,51304.97265625,-0.010305082651198116,2971.00732421875,0.0002194536901753974,-0.010524536341373514,0.010524536341373514,0.009844516897305117,0.019490463066432744,0,0,0.0,5,0.00123320611802688,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019490463066432744,0.0,0.0,0.0,0,0.0,0.0
2024-02-23,50731.94921875,-0.011168964874795462,2921.658203125,-0.01661023205546175,0.005441267180666287,0.005441267180666287,0.008639272670098836,0.019368375527235575,1,0,0.0,5,0.08564669984447867,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019368375527235575,0.0,0.0,0.0,0,0.0,0.0
2024-02-24,51571.1015625,0.016540904827679226,2992.385986328125,0.02420809632265497,-0.007667191494975745,0.007667191494975745,0.012941006414534472,0.01982304588820569,0,0,0.0,5,0.08492050732861281,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01982304588820569,0.0,0.0,0.0,0,0.0,0.0
2024-02-25,51733.23828125,0.003143945229742817,3112.697265625,0.04020580227502868,-0.03706185704528586,0.03706185704528586,0.011893457256809688,0.02478051846747208,0,1,1.0,5,0.7694510219810052,4.0,-5.0,-206932.953125,15563.486328125,0.0,0.0,Opened,-206932.953125,15563.486328125,0.0,0.02478051846747208,222496.439453125,0.0,0.0,0,0.0,222496.439453125
2024-02-26,54522.40234375,0.053914352844811164,3178.99365234375,0.021298694046122835,0.03261565879868833,0.03261565879868833,0.026822460303930814,0.022198074320204493,1,0,-1.0,5,0.02303367612030539,-4.0,5.0,218089.609375,-15894.96826171875,11156.65625,-331.48193359375,Closed,218089.609375,-15894.96826171875,10825.17431640625,0.026822460303930814,233984.57763671875,10825.17431640625,0.04626447788030401,0,10825.17431640625,0.0
2024-02-27,57085.37109375,0.04700762695380023,3244.519287109375,0.0206120684504405,0.02639555850335973,0.02639555850335973,0.027970416857246196,0.020899726382221387,1,0,0.0,5,0.024921764050926255,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.027970416857246196,0.0,0.0,0.0,0,0.0,0.0
2024-02-28,62504.7890625,0.09493531994124749,3385.703857421875,0.04351478842287437,0.051420531518373114,0.051420531518373114,0.03578055220063245,0.011002214358827608,1,1,1.0,5,0.024828171256306653,-1.0,5.0,62504.7890625,-16928.519287109375,0.0,0.0,Opened,62504.7890625,-16928.519287109375,0.0,0.03578055220063245,79433.30834960938,0.0,0.0,0,0.0,79433.30834960938
2024-02-29,61198.3828125,-0.020900898468654838,3341.919677734375,-0.012932076026531347,-0.007968822442123491,0.007968822442123491,0.045365115095474626,0.022447428903235214,0,0,-1.0,5,0.03378775645995026,1.0,-5.0,-61198.3828125,16709.598388671875,1306.40625,-218.9208984375,Closed,-61198.3828125,16709.598388671875,1087.4853515625,0.045365115095474626,77907.98120117188,1087.4853515625,0.01395858723067698,0,1087.4853515625,0.0
2024-03-01,62440.6328125,0.020298739001094468,3435.053955078125,0.02786849665007196,-0.007569757648977493,0.007569757648977493,0.04287528952709837,0.020624107101010824,0,0,0.0,5,0.07552848079810409,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04287528952709837,0.0,0.0,0.0,0,0.0,0.0
2024-03-02,62029.84765625,-0.006578811548619723,3422.0498046875,-0.003785719397915277,-0.002793092150704446,0.002793092150704446,0.04605008430731477,0.02314776119777093,0,0,0.0,5,0.03174582265024801,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04605008430731477,0.0,0.0,0.0,0,0.0,0.0
2024-03-03,63167.37109375,0.01833832389535761,3490.99365234375,0.020146944548209422,-0.0018086206528518112,0.0018086206528518112,0.04469352630310552,0.02312076713303203,0,0,0.0,5,0.06071637133715178,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04469352630310552,0.0,0.0,0.0,0,0.0,0.0
2024-03-04,68330.4140625,0.08173591649219114,3630.433837890625,0.039942835603055116,0.041793080889136025,0.041793080889136025,0.039317265267414574,0.022048308441521825,1,1,1.0,5,0.025963930038097927,-1.0,5.0,68330.4140625,-18152.169189453125,0.0,0.0,Opened,68330.4140625,-18152.169189453125,0.0,0.039317265267414574,86482.58325195312,0.0,0.0,0,0.0,86482.58325195312
2024-03-05,63801.19921875,-0.06628402455760396,3554.964599609375,-0.02078793930730316,-0.0454960852503008,0.0454960852503008,0.05341933850008377,0.0246014772216127,0,0,-1.0,5,0.017474671048928116,1.0,-5.0,-63801.19921875,17774.822998046875,4529.21484375,-377.34619140625,Closed,-63801.19921875,17774.822998046875,4151.86865234375,0.05341933850008377,81576.02221679688,4151.86865234375,0.05089569875458896,0,4151.86865234375,0.0
2024-03-06,66106.8046875,0.03613733749494208,3819.226318359375,0.07433596350833915,-0.038198626013397075,0.038198626013397075,0.0546744944772032,0.037283169592971926,0,0,0.0,5,0.11884257461724466,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0546744944772032,0.0,0.0,0.0,0,0.0,0.0
2024-03-07,66925.484375,0.012384196927533564,3874.34765625,0.01443259270225794,-0.0020483957747243764,0.0020483957747243764,0.053653650221821905,0.034954247931279346,0,0,0.0,5,0.06746578405575533,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.053653650221821905,0.0,0.0,0.0,0,0.0,0.0
2024-03-08,68300.09375,0.020539401213709896,3892.06103515625,0.0045719642318817755,0.01596743698182812,0.01596743698182812,0.0536819123368176,0.0362338337710598,1,0,0.0,5,0.01268450103109731,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0536819123368176,0.0,0.0,0.0,0,0.0,0.0
2024-03-09,68498.8828125,0.0029105240064184468,3915.4189453125,0.006001424424042279,-0.003090900417623832,0.003090900417623832,0.0396128646242505,0.03531659389593684,0,0,0.0,5,0.11786311235959405,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0396128646242505,0.0,0.0,0.0,0,0.0,0.0
2024-03-10,69019.7890625,0.007604594828588107,3881.193115234375,-0.00874129449649308,0.016345889325081187,0.016345889325081187,0.013047737547555154,0.0325029606915182,1,0,0.0,5,0.06463850403359317,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0325029606915182,0.0,0.0,0.0,0,0.0,0.0
2024-03-11,72123.90625,0.04497430707429584,4066.445068359375,0.047730671374699885,-0.002756364300404046,0.002756364300404046,0.016589545508521163,0.021217715053450274,0,0,0.0,5,0.05983685128114459,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.021217715053450274,0.0,0.0,0.0,0,0.0,0.0
2024-03-12,71481.2890625,-0.008909905479502545,3980.273193359375,-0.021190960052674845,0.012281054573172301,0.012281054573172301,0.020550260330868538,0.025978895714154522,1,0,0.0,5,0.13243355639918455,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.025978895714154522,0.0,0.0,0.0,0,0.0,0.0
2024-03-13,73083.5,0.022414410239567806,4006.45703125,0.006578402189656218,0.015836008049911587,0.015836008049911587,0.02072889901509116,0.025973106008445632,1,0,0.0,5,0.016089192842125358,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.025973106008445632,0.0,0.0,0.0,0,0.0,0.0
2024-03-14,71396.59375,-0.0230819028918976,3883.140380859375,-0.030779476587110888,0.007697573695213289,0.007697573695213289,0.02657658150119194,0.030765795767608566,1,0,0.0,5,0.07252624943725876,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030765795767608566,0.0,0.0,0.0,0,0.0,0.0
2024-03-15,69403.7734375,-0.027911980219644583,3735.22021484375,-0.03809292261097419,0.010180942391329606,0.010180942391329606,0.031245513870594484,0.035047547333000764,1,0,0.0,5,0.07344914990146356,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.035047547333000764,0.0,0.0,0.0,0,0.0,0.0
2024-03-16,65315.1171875,-0.05891115205258901,3522.860107421875,-0.05685343706857138,-0.0020577149840176334,0.0020577149840176334,0.02960386996095419,0.023367281765729192,0,0,0.0,5,0.05205241655167947,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02960386996095419,0.0,0.0,0.0,0,0.0,0.0
2024-03-17,68390.625,0.04708722796395115,3642.4130859375,0.03393634003909307,0.013150887924858079,0.013150887924858079,0.042354169344887,0.03665216460088887,1,0,0.0,5,0.03838437765365523,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.042354169344887,0.0,0.0,0.0,0,0.0,0.0
2024-03-18,67548.59375,-0.0123120859035869,3517.985107421875,-0.0341608641249429,0.021848778221356002,0.021848778221356002,0.038801646376557905,0.03455684229265861,1,0,0.0,5,0.1445023451773427,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.038801646376557905,0.0,0.0,0.0,0,0.0,0.0
2024-03-19,61912.7734375,-0.08343356981432348,3157.6181640625,-0.10243560798455653,0.01900203817023305,0.01900203817023305,0.04977074171415097,0.04920724677166063,1,0,0.0,5,0.06261659912199338,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04977074171415097,0.0,0.0,0.0,0,0.0,0.0
2024-03-20,67913.671875,0.09692504638897836,3513.39306640625,0.11267192037115104,-0.01574687398217267,0.01574687398217267,0.07445180035419109,0.08411322804849548,0,0,0.0,5,0.06013803130326903,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.08411322804849548,0.0,0.0,0.0,0,0.0,0.0
2024-03-21,65491.390625,-0.03566706353999505,3492.9912109375,-0.0058068810073729216,-0.029860182532622126,0.029860182532622126,0.0706484418616949,0.07990124976223015,0,0,0.0,5,0.008683380899339612,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.07990124976223015,0.0,0.0,0.0,0,0.0,0.0
2024-03-22,63778.76171875,-0.02615044343853401,3333.68798828125,-0.04560653406668436,0.019456090628150347,0.019456090628150347,0.06657289525869195,0.0795824949800136,1,0,0.0,5,0.0911584386770864,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0795824949800136,0.0,0.0,0.0,0,0.0,0.0
2024-03-23,64062.203125,0.004444134671348854,3336.593994140625,0.0008717090110383907,0.003572425660310463,0.003572425660310463,0.06698178200344153,0.07902143089791495,1,0,0.0,5,0.010216116058670378,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.07902143089791495,0.0,0.0,0.0,0,0.0,0.0
2024-03-24,67234.171875,0.04951388799118828,3454.636474609375,0.035378137308897495,0.014135750682290782,0.014135750682290782,0.055306623243986885,0.0594967104253788,1,0,0.0,5,0.03671302984344757,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0594967104253788,0.0,0.0,0.0,0,0.0,0.0
2024-03-25,69958.8125,0.04052464020923141,3590.8837890625,0.039438972943898865,0.001085667265332546,0.001085667265332546,0.03826292112725047,0.03465408283958308,1,0,0.0,5,0.04995343417782677,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03826292112725047,0.0,0.0,0.0,0,0.0,0.0
2024-03-26,69987.8359375,0.00041486463910467286,3587.5048828125,-0.0009409678643157449,0.0013558325034204177,0.0013558325034204177,0.031033882258265606,0.034346772620711584,1,0,0.0,5,0.11626213879325972,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.034346772620711584,0.0,0.0,0.0,0,0.0,0.0
2024-03-27,69455.34375,-0.007608353371227561,3500.115234375,-0.024359450730277232,0.01675109735904967,0.01675109735904967,0.02572839418989578,0.02689923390599814,1,0,0.0,5,0.16134425048272355,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02689923390599814,0.0,0.0,0.0,0,0.0,0.0
2024-03-28,70744.953125,0.018567460837021654,3561.2939453125,0.017479056214108946,0.0010884046229127087,0.0010884046229127087,0.024697076143143613,0.026500683039599075,1,0,0.0,5,0.04738903015749049,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.026500683039599075,0.0,0.0,0.0,0,0.0,0.0
2024-03-29,69892.828125,-0.01204502883045766,3511.80615234375,-0.013896014686989755,0.0018509858565320947,0.0018509858565320947,0.021636065469146558,0.025423937959665237,1,0,0.0,5,0.05796693557044052,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.025423937959665237,0.0,0.0,0.0,0,0.0,0.0
2024-03-30,69645.3046875,-0.0035414711944022903,3507.9443359375,-0.0010996667352133338,-0.0024418044591889565,0.0024418044591889565,0.011799209879019766,0.015731899599772527,0,0,0.0,5,0.01564005315992477,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015731899599772527,0.0,0.0,0.0,0,0.0,0.0
2024-03-31,71333.6484375,0.02424203264779501,3647.8564453125,0.03988435846648297,-0.015642325818687963,0.015642325818687963,0.016363004816031073,0.025588626084096525,0,0,0.0,5,0.08413503528165076,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.025588626084096525,0.0,0.0,0.0,0,0.0,0.0
2024-04-01,69702.1484375,-0.022871394296192005,3505.030029296875,-0.03915351882861429,0.016282124532422282,0.016282124532422282,0.020058445107821166,0.030089532022411936,1,0,0.0,5,0.08608425727394131,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030089532022411936,0.0,0.0,0.0,0,0.0,0.0
2024-04-02,65446.97265625,-0.061047985989492126,3277.234619140625,-0.0649910010049034,0.0039430150154112775,0.0039430150154112775,0.031073818569934845,0.03964089134475922,1,0,0.0,5,0.053308916632780305,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03964089134475922,0.0,0.0,0.0,0,0.0,0.0
2024-04-03,65980.8125,0.008156830210526378,3311.44189453125,0.010437847565395009,-0.0022810173548686308,0.0022810173548686308,0.0328266080962888,0.041395843505338176,0,0,0.0,5,0.06422276619878751,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.041395843505338176,0.0,0.0,0.0,0,0.0,0.0
2024-04-04,68508.84375,0.038314642609167615,3330.04052734375,0.00561647566373269,0.032698166945434926,0.032698166945434926,0.039803580582438505,0.04190263474153218,1,0,0.0,5,0.0071252807929571985,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04190263474153218,0.0,0.0,0.0,0,0.0,0.0
2024-04-05,67837.640625,-0.009797320875087778,3318.88525390625,-0.0033498911937862585,-0.00644742968130152,0.00644742968130152,0.03685806615893604,0.03254337700924842,0,0,0.0,5,0.016728032816767113,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03685806615893604,0.0,0.0,0.0,0,0.0,0.0
2024-04-06,68896.109375,0.015602971156545964,3354.183837890625,0.010635674717235144,0.00496729643931082,0.00496729643931082,0.03736795722542594,0.03217803451733974,1,0,0.0,5,0.033185617643446755,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03736795722542594,0.0,0.0,0.0,0,0.0,0.0
2024-04-07,69362.5546875,0.006770270726916605,3453.49462890625,0.02960803456678729,-0.022837763839870684,0.022837763839870684,0.017482159082414333,0.012049557932283083,0,1,1.0,5,0.2177395135621573,2.0,-5.0,-138725.109375,17267.47314453125,0.0,0.0,Opened,-138725.109375,17267.47314453125,0.0,0.017482159082414333,155992.58251953125,0.0,0.0,0,0.0,155992.58251953125
2024-04-08,71631.359375,0.03270935878474601,3695.292724609375,0.07001548335394525,-0.03730612456919924,0.03730612456919924,0.019528193440516553,0.029164523243270325,0,1,0.0,5,0.11042507800818914,-2.0,5.0,143262.71875,-18476.463623046875,4537.609375,-1208.990478515625,Live,0.0,0.0,0.0,0.029164523243270325,161739.18237304688,3328.618896484375,0.020580163987765247,0,0.0,0.0
2024-04-09,69139.015625,-0.03479403115822832,3505.163330078125,-0.051451781685670994,0.016657750527442672,0.016657750527442672,0.02570890053912438,0.0445402107846734,1,0,-1.0,5,0.07496883081979933,-2.0,5.0,138278.03125,-17525.816650390625,-447.078125,-258.343505859375,Closed,138278.03125,-17525.816650390625,-705.421630859375,0.0445402107846734,155803.84790039062,-705.421630859375,-0.004527626501948585,0,-705.421630859375,0.0
2024-04-10,70587.8828125,0.0209558550176423,3543.737060546875,0.011004831112360725,0.009951023905281575,0.009951023905281575,0.02582994086120915,0.04383367288657252,1,0,0.0,5,0.02636388030840663,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04383367288657252,0.0,0.0,0.0,0,0.0,0.0
2024-04-11,70060.609375,-0.007469744331340511,3505.247802734375,-0.010861205883757163,0.0033914615524166525,0.0033914615524166525,0.02624531415355807,0.04527219546590556,1,0,0.0,5,0.07274734103081644,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04527219546590556,0.0,0.0,0.0,0,0.0,0.0
