index,AMD_Close,AMD_dailyReturns,NVDA_Close,NVDA_dailyReturns,spread,abs_sprd,AMD_rolling avg,NVDA_rolling avg,isSprdPos,signal,axe,leverage,ratio,AMD_Size,NVDA_Size,AMD_Cashflow,NVDA_Cashflow,AMD_MTM,NVDA_MTM,Live Trades,AMD_PnL,NVDA_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2012-11-02,2.0999999046325684,-0.018691681453631315,0.28633347153663635,-0.0047807572268645515,-0.013910924226766763,0.013910924226766763,0.03151620931903721,0.01863433090460979,0,0,0.0,10,0.034873951788541954,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03151620931903721,0.0,0.0,0.0,0,0.0,0.0
2012-11-03,2.0999999046325684,0.0,0.28633347153663635,0.0,0.0,0.0,0.03151620931903721,0.018591469542841885,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03151620931903721,0.0,0.0,0.0,0,0.0,0.0
2012-11-04,2.0999999046325684,0.0,0.28633347153663635,0.0,0.0,0.0,0.031500605511006564,0.018591328994161202,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.031500605511006564,0.0,0.0,0.0,0,0.0,0.0
2012-11-05,2.109999895095825,0.004761900436850874,0.29848378896713257,0.04243414982289839,-0.03767224938604752,0.03767224938604752,0.03148204148499047,0.018854231941595922,0,1,1.0,10,1.2605889907242362,13.0,-10.0,-27.429998636245728,2.9848378896713257,0.0,0.0,Opened,-27.429998636245728,2.9848378896713257,0.0,0.03148204148499047,30.414836525917053,0.0,0.0,0,0.0,30.414836525917053
2012-11-06,2.069999933242798,-0.018957328834943277,0.29825448989868164,-0.0007682128039327996,-0.018189116031010477,0.018189116031010477,0.031494046782616476,0.0188458580223562,0,1,0.0,10,0.005838765815542043,-13.0,10.0,26.909999132156372,-2.9825448989868164,-0.5199995040893555,0.0022929906845092773,Live,0.0,0.0,0.0,0.031494046782616476,29.89254403114319,-0.5177065134048462,-0.01731891781661273,0,0.0,0.0
2012-11-07,2.009999990463257,-0.02898548053842054,0.28908461332321167,-0.03074514176998644,0.001759661231565901,0.001759661231565901,0.031536988052050755,0.018385461266358632,1,0,-1.0,10,0.15255446268176365,-13.0,10.0,26.12999987602234,-2.8908461332321167,-1.2999987602233887,0.09399175643920898,Closed,26.12999987602234,-2.8908461332321167,-1.2060070037841797,0.031536988052050755,29.020846009254456,-1.2060070037841797,-0.04155657637959955,1,-1.2060070037841797,0.0
2012-11-08,1.9800000190734863,-0.014925358971198954,0.2906893193721771,0.005550990869138017,-0.02047634984033697,0.02047634984033697,0.03154017483596762,0.018390268695785444,0,0,0.0,10,0.05460213298385589,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03154017483596762,0.0,0.0,0.0,0,0.0,0.0
2012-11-09,2.0299999713897705,0.025252500926581378,0.2794559895992279,-0.03864376509329848,0.06389626601987985,0.06389626601987985,0.03162439794136243,0.018613773819595014,1,1,1.0,10,0.21066501969392953,-3.0,10.0,6.0899999141693115,-2.794559895992279,0.0,0.0,Opened,6.0899999141693115,-2.794559895992279,0.0,0.03162439794136243,8.88455981016159,0.0,0.0,0,0.0,8.88455981016159
2012-11-10,2.0299999713897705,0.0,0.2794559895992279,0.0,0.0,0.0,0.03162747267549857,0.018608736375794053,1,1,0.0,10,,3.0,-10.0,-6.0899999141693115,2.794559895992279,0.0,0.0,Live,0.0,0.0,0.0,0.03162747267549857,8.88455981016159,0.0,0.0,0,0.0,0.0
2012-11-11,2.0299999713897705,0.0,0.2794559895992279,0.0,0.0,0.0,0.03160768717973807,0.018594650510238325,1,1,0.0,10,,3.0,-10.0,-6.0899999141693115,2.794559895992279,0.0,0.0,Live,0.0,0.0,0.0,0.03160768717973807,8.88455981016159,0.0,0.0,0,0.0,0.0
2012-11-12,1.9900000095367432,-0.019704414983633067,0.2732661962509155,-0.022149438833603985,0.0024450238499709176,0.0024450238499709176,0.03156529843862361,0.018608133497970792,1,1,0.0,10,0.15435902099246668,3.0,-10.0,-5.9700000286102295,2.7326619625091553,0.11999988555908203,-0.06189793348312378,Live,0.0,0.0,0.0,0.03156529843862361,8.702661991119385,0.05810195207595825,0.006676342495577592,0,0.0,0.0
2012-11-13,2.0899999141693115,0.05025120811725392,0.27120301127433777,-0.007550092199048786,0.057801300316302706,0.057801300316302706,0.03173339531407875,0.01860916989300318,1,1,0.0,10,0.01949638026319787,3.0,-10.0,-6.269999742507935,2.7120301127433777,-0.17999982833862305,-0.08252978324890137,Live,0.0,0.0,0.0,0.03173339531407875,8.982029855251312,-0.2625296115875244,-0.02922831651845795,0,0.0,0.0
2012-11-14,1.9299999475479126,-0.07655501109673124,0.26455482840538025,-0.024513676443778443,-0.0520413346529528,0.0520413346529528,0.03215658475597985,0.018394247209817766,0,0,-1.0,10,0.04389279339876957,3.0,-10.0,-5.789999842643738,2.6455482840538025,0.30000007152557373,-0.14901161193847656,Closed,-5.789999842643738,2.6455482840538025,0.15098845958709717,0.03215658475597985,8.43554812669754,0.15098845958709717,0.017899069191394456,0,0.15098845958709717,0.0
2012-11-15,1.8700000047683716,-0.031088054098535878,0.265701025724411,0.004332551123483741,-0.03542060522201962,0.03542060522201962,0.03220894872145531,0.018397195014041953,0,1,1.0,10,0.019801668256481768,1.0,-10.0,-1.8700000047683716,2.65701025724411,0.0,0.0,Opened,-1.8700000047683716,2.65701025724411,0.0,0.03220894872145531,4.527010262012482,0.0,0.0,0,0.0,4.527010262012482
2012-11-16,1.8600000143051147,-0.005347588469389097,0.2608867883682251,-0.018119001772990195,0.012771413303601098,0.012771413303601098,0.032205917190992986,0.01844635721162549,1,0,-1.0,10,0.4752426711307156,-1.0,10.0,1.8600000143051147,-2.608867883682251,-0.009999990463256836,0.04814237356185913,Closed,1.8600000143051147,-2.608867883682251,0.038142383098602295,0.032205917190992986,4.468867897987366,0.038142383098602295,0.00853513327520386,0,0.038142383098602295,0.0
2012-11-17,1.8600000143051147,0.0,0.2608867883682251,0.0,0.0,0.0,0.03195199136089857,0.01839942353218639,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03195199136089857,0.0,0.0,0.0,0,0.0,0.0
2012-11-18,1.8600000143051147,0.0,0.2608867883682251,0.0,0.0,0.0,0.03193276087296204,0.01837763103305024,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03193276087296204,0.0,0.0,0.0,0,0.0,0.0
2012-11-19,1.9199999570846558,0.032258033504347416,0.26822271943092346,0.028119212584825082,0.004138820919522335,0.004138820919522335,0.032056095071959494,0.01840516037116788,1,0,0.0,10,0.12177541234488047,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.032056095071959494,0.0,0.0,0.0,0,0.0,0.0
2012-11-20,1.8799999952316284,-0.02083331393077925,0.26510781049728394,-0.011613143510916246,-0.009220170419863005,0.009220170419863005,0.032074186835360396,0.018319222322708443,0,0,0.0,10,0.07860607466238503,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.032074186835360396,0.0,0.0,0.0,0,0.0,0.0
2012-11-21,1.8700000047683716,-0.00531914387692578,0.2727220058441162,0.02872112795375492,-0.0340402718306807,0.0340402718306807,0.0319398463751496,0.018357631039874055,0,1,1.0,10,0.7874778173785881,8.0,-10.0,-14.960000038146973,2.727220058441162,0.0,0.0,Opened,-14.960000038146973,2.727220058441162,0.0,0.0319398463751496,17.687220096588135,0.0,0.0,0,0.0,17.687220096588135
2012-11-22,1.8700000047683716,0.0,0.2727220058441162,0.0,0.0,0.0,0.0319398463751496,0.018357631039874055,1,0,-1.0,10,,-8.0,10.0,14.960000038146973,-2.727220058441162,0.0,0.0,Closed,14.960000038146973,-2.727220058441162,0.0,0.0319398463751496,17.687220096588135,0.0,0.0,0,0.0,0.0
2012-11-23,1.9500000476837158,0.04278077150339543,0.27456775307655334,0.0067678705527420835,0.03601290095065335,0.03601290095065335,0.03214419620900935,0.01836469069659951,1,1,1.0,10,0.02227503211513677,-1.0,10.0,1.9500000476837158,-2.7456775307655334,0.0,0.0,Opened,1.9500000476837158,-2.7456775307655334,0.0,0.03214419620900935,4.695677578449249,0.0,0.0,0,0.0,4.695677578449249
2012-11-24,1.9500000476837158,0.0,0.27456775307655334,0.0,0.0,0.0,0.03214419620900935,0.01836469069659951,1,1,0.0,10,,1.0,-10.0,-1.9500000476837158,2.7456775307655334,0.0,0.0,Live,0.0,0.0,0.0,0.03214419620900935,4.695677578449249,0.0,0.0,0,0.0,0.0
2012-11-25,1.9500000476837158,0.0,0.27456775307655334,0.0,0.0,0.0,0.03197416899552176,0.018262350054821814,1,1,0.0,10,,1.0,-10.0,-1.9500000476837158,2.7456775307655334,0.0,0.0,Live,0.0,0.0,0.0,0.03197416899552176,4.695677578449249,0.0,0.0,0,0.0,0.0
2012-11-26,1.8700000047683716,-0.04102566203030167,0.2794130742549896,0.017647087555417773,-0.05867274958571944,0.05867274958571944,0.03192739549573296,0.018289478870860673,0,0,-1.0,10,0.06427211012295295,1.0,-10.0,-1.8700000047683716,2.7941307425498962,0.08000004291534424,0.04845321178436279,Closed,-1.8700000047683716,2.7941307425498962,0.12845325469970703,0.03192739549573296,4.664130747318268,0.12845325469970703,0.02754066334301707,0,0.12845325469970703,0.0
2012-11-27,1.8799999952316284,0.005347588469388986,0.28056666254997253,0.004128612442559243,0.0012189760268297434,0.0012189760268297434,0.031936174649350085,0.01827295805498036,1,0,0.0,10,0.11521906770825144,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.031936174649350085,0.0,0.0,0.0,0,0.0,0.0
2012-11-28,1.9600000381469727,0.042553214424603025,0.2828740179538727,0.008223911504415371,0.034329302920187654,0.034329302920187654,0.03190438624732135,0.018079160751429707,1,1,1.0,10,0.027892217040145478,-1.0,10.0,1.9600000381469727,-2.828740179538727,0.0,0.0,Opened,1.9600000381469727,-2.828740179538727,0.0,0.03190438624732135,4.7887402176856995,0.0,0.0,0,0.0,4.7887402176856995
2012-11-29,2.0399999618530273,0.04081628681073313,0.27779799699783325,-0.01794445807627043,0.05876074488700356,0.05876074488700356,0.032087603559707606,0.018130371324889198,1,1,0.0,10,0.05986814541597564,1.0,-10.0,-2.0399999618530273,2.7779799699783325,-0.07999992370605469,-0.05076020956039429,Live,0.0,0.0,0.0,0.032087603559707606,4.81797993183136,-0.13076013326644897,-0.027140032776505528,0,0.0,0.0
2012-11-30,2.200000047683716,0.07843141608951454,0.2761828899383545,-0.005813962220510005,0.08424537831002454,0.08424537831002454,0.0326853940363184,0.018135955124493508,1,1,0.0,10,0.009305853869816133,1.0,-10.0,-2.200000047683716,2.761828899383545,-0.24000000953674316,-0.06691128015518188,Live,0.0,0.0,0.0,0.0326853940363184,4.961828947067261,-0.30691128969192505,-0.06185446797260677,1,-0.30691128969192505,0.0
2012-12-01,2.200000047683716,0.0,0.2761828899383545,0.0,0.0,0.0,0.03267339183847531,0.01806713336441419,1,1,0.0,10,,1.0,-10.0,-2.200000047683716,2.761828899383545,-0.24000000953674316,-0.06691128015518188,Live,0.0,0.0,0.0,0.03267339183847531,4.961828947067261,-0.30691128969192505,-0.06185446797260677,1,0.0,0.0
2012-12-02,2.200000047683716,0.0,0.2761828899383545,0.0,0.0,0.0,0.03253634717114759,0.01793884511698562,1,1,0.0,10,,1.0,-10.0,-2.200000047683716,2.761828899383545,-0.24000000953674316,-0.06691128015518188,Live,0.0,0.0,0.0,0.03253634717114759,4.961828947067261,-0.30691128969192505,-0.06185446797260677,1,0.0,0.0
2012-12-03,2.359999895095825,0.07272720179282088,0.27110689878463745,-0.01837909348710931,0.0911062952799302,0.0911062952799302,0.03292954690013217,0.017882247771999288,1,1,0.0,10,0.02903058543980419,1.0,-10.0,-2.359999895095825,2.7110689878463745,-0.39999985694885254,-0.1176711916923523,Live,0.0,0.0,0.0,0.03292954690013217,5.0710688829422,-0.5176710486412048,-0.10208322162266815,1,0.0,0.0
2012-12-04,2.259999990463257,-0.04237284282951548,0.2791823744773865,0.029787053479461756,-0.07215989630897723,0.07215989630897723,0.0329242613666564,0.017764003034275645,0,0,-1.0,10,0.08683993752260613,1.0,-10.0,-2.259999990463257,2.7918237447738647,-0.2999999523162842,-0.03691643476486206,Closed,-2.259999990463257,2.7918237447738647,-0.33691638708114624,0.0329242613666564,5.051823735237122,-0.33691638708114624,-0.06669203138088746,1,0.0,0.0
2012-12-05,2.2899999618530273,0.013274323679807187,0.27595216035842896,-0.011570265225390064,0.02484458890519725,0.02484458890519725,0.032871538122283245,0.017728158245421736,1,0,0.0,10,0.10503383783256183,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.032871538122283245,0.0,0.0,0.0,0,0.0,0.0
2012-12-06,2.3399999141693115,0.021834040676500743,0.27641353011131287,0.0016719193366148133,0.02016212133988593,0.02016212133988593,0.03292919601080431,0.017728534246663104,1,0,0.0,10,0.009045335117660576,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03292919601080431,0.0,0.0,0.0,0,0.0,0.0
2012-12-07,2.359999895095825,0.008547000709448138,0.27595216035842896,-0.0016691286880859968,0.010216129397534135,0.010216129397534135,0.03294198838727115,0.017729037525486838,1,0,0.0,10,0.02283483597353668,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03294198838727115,0.0,0.0,0.0,0,0.0,0.0
2012-12-08,2.359999895095825,0.0,0.27595216035842896,0.0,0.0,0.0,0.03285228974213139,0.01770831490787864,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03285228974213139,0.0,0.0,0.0,0,0.0,0.0
2012-12-09,2.359999895095825,0.0,0.27595216035842896,0.0,0.0,0.0,0.03269570073206588,0.017642584544056407,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03269570073206588,0.0,0.0,0.0,0,0.0,0.0
2012-12-10,2.319999933242798,-0.016949137131806236,0.2851814031600952,0.033445082617503674,-0.05039421974930991,0.05039421974930991,0.032671699519568644,0.017707380978932985,0,1,1.0,10,0.24255928777455368,3.0,-10.0,-6.9599997997283936,2.851814031600952,0.0,0.0,Opened,-6.9599997997283936,2.851814031600952,0.0,0.032671699519568644,9.811813831329346,0.0,0.0,0,0.0,9.811813831329346
2012-12-11,2.3299999237060547,0.004310340840949722,0.2918725311756134,0.02346270809167006,-0.019152367250720337,0.019152367250720337,0.03267658635749344,0.01776599972526332,0,1,0.0,10,0.6818735455913264,-3.0,10.0,6.989999771118164,-2.918725311756134,0.029999971389770508,-0.06691128015518188,Live,0.0,0.0,0.0,0.03267658635749344,9.908725082874298,-0.03691130876541138,-0.003725131987888823,0,0.0,0.0
2012-12-12,2.369999885559082,0.017167366164289044,0.28887298703193665,-0.010276897697755638,0.027444263862044682,0.027444263862044682,0.03266912863058577,0.01771292111577132,1,0,-1.0,10,0.07296540041783407,-3.0,10.0,7.109999656677246,-2.8887298703193665,0.14999985694885254,-0.03691583871841431,Closed,7.109999656677246,-2.8887298703193665,0.11308401823043823,0.03266912863058577,9.998729526996613,0.11308401823043823,0.01130983870751888,0,0.11308401823043823,0.0
2012-12-13,2.4100000858306885,0.016877722448569,0.28910374641418457,0.0007988264483256291,0.01607889600024337,0.01607889600024337,0.032706242491760254,0.01771294707378103,1,0,0.0,10,0.005677736800758908,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.032706242491760254,0.0,0.0,0.0,0,0.0,0.0
2012-12-14,2.390000104904175,-0.008298746976857507,0.2904880940914154,0.004788411407327553,-0.01308715838418506,0.01308715838418506,0.03270588186243341,0.017716091582388308,0,0,0.0,10,0.07013089001045852,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03270588186243341,0.0,0.0,0.0,0,0.0,0.0
2012-12-15,2.390000104904175,0.0,0.2904880940914154,0.0,0.0,0.0,0.032689175840192396,0.017704304256879792,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.032689175840192396,0.0,0.0,0.0,0,0.0,0.0
2012-12-16,2.390000104904175,0.0,0.2904880940914154,0.0,0.0,0.0,0.0326694897235721,0.016966796811462594,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0326694897235721,0.0,0.0,0.0,0,0.0,0.0
2012-12-17,2.4600000381469727,0.029288673711419966,0.28933456540107727,-0.003971001613495173,0.03325967532491514,0.03325967532491514,0.03257402739560849,0.01692690715825693,1,1,1.0,10,0.015946506846574757,-1.0,10.0,2.4600000381469727,-2.8933456540107727,0.0,0.0,Opened,2.4600000381469727,-2.8933456540107727,0.0,0.03257402739560849,5.353345692157745,0.0,0.0,0,0.0,5.353345692157745
2012-12-18,2.5199999809265137,0.024390220263873053,0.28979596495628357,0.0015946921328486852,0.022795528131024367,0.022795528131024367,0.03241302055352458,0.01658570410993441,1,1,0.0,10,0.007518876059669734,1.0,-10.0,-2.5199999809265137,2.8979596495628357,-0.059999942779541016,0.004613995552062988,Live,0.0,0.0,0.0,0.03241302055352458,5.417959630489349,-0.05538594722747803,-0.010222657790913732,0,0.0,0.0
2012-12-19,2.5199999809265137,0.0,0.2918725311756134,0.007165614675287424,-0.007165614675287424,0.007165614675287424,0.03241155023319794,0.016568254450203393,0,0,-1.0,10,inf,1.0,-10.0,-2.5199999809265137,2.918725311756134,-0.059999942779541016,0.025379657745361328,Closed,-2.5199999809265137,2.918725311756134,-0.03462028503417969,0.03241155023319794,5.438725292682648,-0.03462028503417969,-0.006365514559221882,0,-0.03462028503417969,0.0
2012-12-20,2.4000000953674316,-0.04761900256640572,0.2916417717933655,-0.0007906169906378713,-0.04682838557576785,0.04682838557576785,0.0325725747755884,0.016568364675701823,0,1,1.0,10,0.002017550053291216,1.0,-10.0,-2.4000000953674316,2.916417717933655,0.0,0.0,Opened,-2.4000000953674316,2.916417717933655,0.0,0.0325725747755884,5.316417813301086,0.0,0.0,0,0.0,5.316417813301086
2012-12-21,2.5899999141693115,0.07916658802165233,0.2849505841732025,-0.022943172985877447,0.10210976100752978,0.10210976100752978,0.033159799381072115,0.016656505811750693,1,0,-1.0,10,0.03188462795219568,-1.0,10.0,2.5899999141693115,-2.849505841732025,0.18999981880187988,0.06691187620162964,Closed,2.5899999141693115,-2.849505841732025,0.2569116950035095,0.033159799381072115,5.439505755901337,0.2569116950035095,0.04723070560680724,0,0.2569116950035095,0.0
2012-12-22,2.5899999141693115,0.0,0.2849505841732025,0.0,0.0,0.0,0.032930908348941,0.016489113399717037,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.032930908348941,0.0,0.0,0.0,0,0.0,0.0
2012-12-23,2.5899999141693115,0.0,0.2849505841732025,0.0,0.0,0.0,0.03292496929773896,0.016468276444436075,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03292496929773896,0.0,0.0,0.0,0,0.0,0.0
2012-12-24,2.4800000190734863,-0.042471003374957794,0.28264325857162476,-0.00809728328254733,-0.034373720092410465,0.034373720092410465,0.03303387532214055,0.016301099656289206,0,1,1.0,10,0.021728700770848545,1.0,-10.0,-2.4800000190734863,2.8264325857162476,0.0,0.0,Opened,-2.4800000190734863,2.8264325857162476,0.0,0.03303387532214055,5.306432604789734,0.0,0.0,0,0.0,5.306432604789734
2012-12-25,2.4800000190734863,0.0,0.28264325857162476,0.0,0.0,0.0,0.033021766582352015,0.01629053967674072,1,0,-1.0,10,,-1.0,10.0,2.4800000190734863,-2.8264325857162476,0.0,0.0,Closed,2.4800000190734863,-2.8264325857162476,0.0,0.033021766582352015,5.306432604789734,0.0,0.0,0,0.0,0.0
2012-12-26,2.430000066757202,-0.020161270940217135,0.28241273760795593,-0.0008155898174744269,-0.01934568112274271,0.01934568112274271,0.03270525153301347,0.015952136403067616,0,0,0.0,10,0.004701450676520536,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03270525153301347,0.0,0.0,0.0,0,0.0,0.0
2012-12-27,2.390000104904175,-0.016460889199236384,0.28056666254997253,-0.006536798140266975,-0.009924091058969409,0.009924091058969409,0.03271644744521623,0.01595840333514096,0,0,0.0,10,0.04661760185449145,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03271644744521623,0.0,0.0,0.0,0,0.0,0.0
2012-12-28,2.2799999713897705,-0.04602515844609745,0.2791823744773865,-0.0049339007706930005,-0.04109125767540445,0.04109125767540445,0.03286223242387109,0.015961692962592765,0,1,1.0,10,0.013126479772136202,1.0,-10.0,-2.2799999713897705,2.7918237447738647,0.0,0.0,Opened,-2.2799999713897705,2.7918237447738647,0.0,0.03286223242387109,5.071823716163635,0.0,0.0,0,0.0,5.071823716163635
2012-12-29,2.2799999713897705,0.0,0.2791823744773865,0.0,0.0,0.0,0.032858491433086986,0.01584049396079481,1,0,-1.0,10,,-1.0,10.0,2.2799999713897705,-2.7918237447738647,0.0,0.0,Closed,2.2799999713897705,-2.7918237447738647,0.0,0.032858491433086986,5.071823716163635,0.0,0.0,0,0.0,0.0
2012-12-30,2.2799999713897705,0.0,0.2791823744773865,0.0,0.0,0.0,0.03261707719648506,0.015716014962770388,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03261707719648506,0.0,0.0,0.0,0,0.0,0.0
2012-12-31,2.4000000953674316,0.052631633983975634,0.2828740179538727,0.013223053509007432,0.0394085804749682,0.0394085804749682,0.03289542428245382,0.015749570686842185,1,1,1.0,10,0.029611929207650774,-1.0,10.0,2.4000000953674316,-2.828740179538727,0.0,0.0,Opened,2.4000000953674316,-2.828740179538727,0.0,0.03289542428245382,5.2287402749061584,0.0,0.0,0,0.0,5.2287402749061584
2013-01-01,2.4000000953674316,0.0,0.2828740179538727,0.0,0.0,0.0,0.0328617793187222,0.015733000688618666,1,1,0.0,10,,1.0,-10.0,-2.4000000953674316,2.828740179538727,0.0,0.0,Live,0.0,0.0,0.0,0.0328617793187222,5.2287402749061584,0.0,0.0,0,0.0,0.0
2013-01-02,2.5299999713897705,0.05416661285692004,0.2934875786304474,0.037520450811800776,0.01664616204511926,0.01664616204511926,0.033123008894118615,0.015923192443691055,1,1,0.0,10,0.08035364418345635,1.0,-10.0,-2.5299999713897705,2.934875786304474,-0.12999987602233887,0.10613560676574707,Live,0.0,0.0,0.0,0.033123008894118615,5.464875757694244,-0.023864269256591797,-0.004366845709711189,0,0.0,0.0
2013-01-03,2.490000009536743,-0.015810261780775714,0.2937183380126953,0.0007862662649122942,-0.016596528045688008,0.016596528045688008,0.0331333436015803,0.015923335516329854,0,0,-1.0,10,0.005866273337341655,1.0,-10.0,-2.490000009536743,2.937183380126953,-0.08999991416931152,0.10844320058822632,Closed,-2.490000009536743,2.937183380126953,0.018443286418914795,0.0331333436015803,5.427183389663696,0.018443286418914795,0.003398316418428171,0,0.018443286418914795,0.0
2013-01-04,2.5899999141693115,0.040160604116292076,0.30340898036956787,0.03299297695349779,0.007167627162794288,0.007167627162794288,0.03329574194867619,0.016113519264542374,1,0,0.0,10,0.09623874432313902,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03329574194867619,0.0,0.0,0.0,0,0.0,0.0
2013-01-05,2.5899999141693115,0.0,0.30340898036956787,0.0,0.0,0.0,0.03326721264108721,0.016081756396270235,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03326721264108721,0.0,0.0,0.0,0,0.0,0.0
2013-01-06,2.5899999141693115,0.0,0.30340898036956787,0.0,0.0,0.0,0.03226110508633886,0.015919621425450586,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03226110508633886,0.0,0.0,0.0,0,0.0,0.0
2013-01-07,2.6700000762939453,0.03088809450802321,0.2946412265300751,-0.028897476366102293,0.059785570874125504,0.059785570874125504,0.03233495899597828,0.01601992623953846,1,1,1.0,10,0.10324072358855745,-2.0,10.0,5.340000152587891,-2.9464122653007507,0.0,0.0,Opened,5.340000152587891,-2.9464122653007507,0.0,0.03233495899597828,8.286412417888641,0.0,0.0,0,0.0,8.286412417888641
2013-01-08,2.6700000762939453,0.0,0.28818079829216003,-0.021926423243610826,0.021926423243610826,0.021926423243610826,0.03233559149763991,0.016055757466859253,1,1,0.0,10,inf,2.0,-10.0,-5.340000152587891,2.8818079829216003,0.0,-0.06460428237915039,Live,0.0,0.0,0.0,0.03233559149763991,8.221808135509491,-0.06460428237915039,-0.007857673313991408,0,0.0,0.0
2013-01-09,2.630000114440918,-0.0149812586929019,0.281720370054245,-0.02241796912286087,0.00743671042995897,0.00743671042995897,0.03234409970495569,0.01611541459217831,1,1,0.0,10,0.1602914826728628,2.0,-10.0,-5.260000228881836,2.81720370054245,0.07999992370605469,-0.12920856475830078,Live,0.0,0.0,0.0,0.03234409970495569,8.077203929424286,-0.049208641052246094,-0.006092286573697231,0,0.0,0.0
2013-01-10,2.619999885559082,-0.003802368230680364,0.28218182921409607,0.0016380042371881842,-0.005440372467868548,0.005440372467868548,0.032343428225217734,0.01611587272836966,0,0,-1.0,10,0.046396863247799604,2.0,-10.0,-5.239999771118164,2.8218182921409607,0.10000038146972656,-0.12459397315979004,Closed,-5.239999771118164,2.8218182921409607,-0.024593591690063477,0.032343428225217734,8.061818063259125,-0.024593591690063477,-0.003050625987473737,0,-0.024593591690063477,0.0
2013-01-11,2.6700000762939453,0.019084043098801073,0.281720370054245,-0.0016353255669803168,0.02071936866578139,0.02071936866578139,0.032384353227537785,0.016116343151146278,1,0,0.0,10,0.009041506823056258,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.032384353227537785,0.0,0.0,0.0,0,0.0,0.0
2013-01-12,2.6700000762939453,0.0,0.281720370054245,0.0,0.0,0.0,0.03237362030410525,0.016114583886456427,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03237362030410525,0.0,0.0,0.0,0,0.0,0.0
2013-01-13,2.6700000762939453,0.0,0.281720370054245,0.0,0.0,0.0,0.032363739946374474,0.016056462642424222,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.032363739946374474,0.0,0.0,0.0,0,0.0,0.0
2013-01-14,2.640000104904175,-0.011235944019676425,0.2814897298812866,-0.000818684757917798,-0.010417259261758627,0.010417259261758627,0.03236566582695597,0.01550451007171956,0,0,0.0,10,0.0077690112130767595,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03236566582695597,0.0,0.0,0.0,0,0.0,0.0
2013-01-15,2.680000066757202,0.015151500099837678,0.27641353011131287,-0.018033339163437856,0.033184839263275534,0.033184839263275534,0.03239258360982003,0.015542167346287715,1,1,1.0,10,0.12275664497161233,-2.0,10.0,5.360000133514404,-2.7641353011131287,0.0,0.0,Opened,5.360000133514404,-2.7641353011131287,0.0,0.03239258360982003,8.124135434627533,0.0,0.0,0,0.0,8.124135434627533
2013-01-16,2.7200000286102295,0.014925358528601551,0.2789517343044281,0.009182633686900532,0.005742724841701019,0.005742724841701019,0.030943509652697387,0.015411329861466006,1,1,0.0,10,0.06309611868913435,2.0,-10.0,-5.440000057220459,2.789517343044281,-0.07999992370605469,0.025382041931152344,Live,0.0,0.0,0.0,0.030943509652697387,8.22951740026474,-0.054617881774902344,-0.0066368268172256745,0,0.0,0.0
