Date,HG=F_Close,HG=F_dailyReturns,copx_Close,copx_dailyReturns,spread,abs_sprd,HG=F_rolling avg,copx_rolling avg,isSprdPos,signal,axe,leverage,ratio,HG=F_Size,copx_Size,HG=F_Cashflow,copx_Cashflow,HG=F_MTM,copx_MTM,Live Trades,HG=F_PnL,copx_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2024-04-19,4.501999855041504,0.013849808690624688,45.97999954223633,-0.004977267837982136,0.018827076528606823,0.018827076528606823,0.017511877101368218,0.012451194074412244,1,1,1.0,5,3.670377409228905,-19.0,5.0,85.53799724578857,-229.89999771118164,0.0,0.0,Opened,85.53799724578857,-229.89999771118164,0.0,0.017511877101368218,315.4379949569702,0.0,0.0,0,0.0,315.4379949569702
2024-04-22,4.500500202178955,-0.00033310815433929,45.22999954223633,-0.01631143991880779,0.0159783317644685,0.0159783317644685,0.015009938360227942,0.014392384543523207,1,1,0.0,5,492.12206130676543,19.0,-5.0,-85.50950384140015,226.14999771118164,0.028493404388427734,-3.75,Live,0.0,0.0,0.0,0.015009938360227942,311.6595015525818,-3.7215065956115723,-0.011940937391840423,0,0.0,0.0
2024-04-23,4.490499973297119,-0.0022220260932316327,44.400001525878906,-0.018350608550910086,0.016128582457678453,0.016128582457678453,0.01024097572026016,0.015290576290571236,1,1,0.0,5,81.65628234507382,19.0,-5.0,-85.31949949264526,222.00000762939453,0.21849775314331055,-7.899990081787109,Live,0.0,0.0,0.0,0.015290576290571236,307.3195071220398,-7.681492328643799,-0.02499513421903738,1,-7.681492328643799,0.0
2024-04-24,4.4670000076293945,-0.005233262622752033,44.599998474121094,0.004504435616418112,-0.009737698239170145,0.009737698239170145,0.011933390999255826,0.015212191143959015,0,0,-1.0,5,8.593829730497886,19.0,-5.0,-84.8730001449585,222.99999237060547,0.6649971008300781,-6.900005340576172,Closed,-84.8730001449585,222.99999237060547,-6.235008239746094,0.015212191143959015,307.87299251556396,-6.235008239746094,-0.02025188435270396,1,0.0,0.0
2024-04-25,4.570499897003174,0.02316988788829355,45.97999954223633,0.03094172904324144,-0.007771841154947889,0.007771841154947889,0.012147042105718929,0.020010904113781043,0,0,0.0,5,13.4346360413046,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.020010904113781043,0.0,0.0,0.0,0,0.0,0.0
2024-04-26,4.568999767303467,-0.000328220048903316,47.52000045776367,0.03349284321137769,-0.033821063260281004,0.033821063260281004,0.011446250897817426,0.0248358460699622,0,1,1.0,5,1061.3098887401813,5307.0,-5.0,-24247.6817650795,237.60000228881836,0.0,0.0,Opened,-24247.6817650795,237.60000228881836,0.0,0.0248358460699622,24485.281767368317,0.0,0.0,0,0.0,24485.281767368317
2024-04-29,4.658999919891357,0.019697998943214445,48.02000045776367,0.010521885420527344,0.009176113522687102,0.009176113522687102,0.013333269631797448,0.021213277738037224,1,0,-1.0,5,5.505552587414579,-5307.0,5.0,24725.312574863434,-240.10000228881836,477.63080978393555,-2.5,Closed,24725.312574863434,-240.10000228881836,475.13080978393555,0.021213277738037224,24965.412577152252,475.13080978393555,0.019031562499342146,0,475.13080978393555,0.0
2024-04-30,4.564499855041504,-0.020283336869440727,45.77000045776367,-0.046855476437968835,0.026572139568528108,0.026572139568528108,0.018067971827010636,0.032376589482920236,1,0,0.0,5,23.1637395873692,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.032376589482920236,0.0,0.0,0.0,0,0.0,0.0
2024-05-01,4.552499771118164,-0.002629003024304133,45.56999969482422,-0.004369691084534999,0.001740688060230866,0.001740688060230866,0.017792144438094397,0.03275578674567114,1,0,0.0,5,16.63752583764544,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03275578674567114,0.0,0.0,0.0,0,0.0,0.0
2024-05-02,4.49399995803833,-0.012850041959577174,45.70000076293945,0.002852777462932554,-0.01570281942250973,0.01570281942250973,0.015147808374785876,0.029374099936071804,0,0,0.0,5,2.2575973800425087,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029374099936071804,0.0,0.0,0.0,0,0.0,0.0
2024-05-03,4.573500156402588,0.017690297976540315,46.63999938964844,0.020568897396414876,-0.0028785994198745612,0.0028785994198745612,0.01791562219634669,0.025965010277224927,0,0,0.0,5,11.857297086894757,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.025965010277224927,0.0,0.0,0.0,0,0.0,0.0
2024-05-06,4.634500026702881,0.013337677536732429,47.349998474121094,0.015222965132161592,-0.0018852875954291637,0.0018852875954291637,0.016353947181934482,0.026673172311256682,0,0,0.0,5,11.66100870776118,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.026673172311256682,0.0,0.0,0.0,0,0.0,0.0
2024-05-07,4.625500202178955,-0.0019419191869826102,47.40999984741211,0.0012671884947115242,-0.0032091076816941344,0.0032091076816941344,0.01254607925241607,0.010380363763033574,0,0,0.0,5,6.688385828488874,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01254607925241607,0.0,0.0,0.0,0,0.0,0.0
2024-05-08,4.561999797821045,-0.01372833241429694,46.79999923706055,-0.01286649677947338,-0.0008618356348235601,0.0008618356348235601,0.014551153993642992,0.013074967107071423,0,0,0.0,5,9.614641898913057,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014551153993642992,0.0,0.0,0.0,0,0.0,0.0
2024-05-09,4.607500076293945,0.009973757231342528,47.90999984741211,0.023717962146301952,-0.013744204914959424,0.013744204914959424,0.01278883782352381,0.01521043166544318,0,0,0.0,5,24.727453681263373,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01521043166544318,0.0,0.0,0.0,0,0.0,0.0
2024-05-10,4.69350004196167,0.018665211989947306,47.97999954223633,0.0014610664797987116,0.017204145510148594,0.017204145510148594,0.013034497399122786,0.014121337392462713,1,1,1.0,5,0.8002035316502781,-5.0,5.0,23.46750020980835,-239.89999771118164,0.0,0.0,Opened,23.46750020980835,-239.89999771118164,0.0,0.014121337392462713,263.36749792099,0.0,0.0,0,0.0,263.36749792099
2024-05-13,4.804500102996826,0.023649741140465252,48.290000915527344,0.006461054111059905,0.017188687029405347,0.017188687029405347,0.01525804774994267,0.013164798154403978,1,1,0.0,5,2.745908069446775,5.0,-5.0,-24.02250051498413,241.45000457763672,-0.5550003051757812,1.5500068664550781,Live,0.0,0.0,0.0,0.01525804774994267,265.47250509262085,0.9950065612792969,0.0037480588090738377,0,0.0,0.0
2024-05-14,4.953499794006348,0.03101252738377136,49.709999084472656,0.02940563557721365,0.0016068918065577087,0.0016068918065577087,0.017243421660965413,0.01712025357137074,1,1,0.0,5,9.515355442904715,5.0,-5.0,-24.76749897003174,248.54999542236328,-1.2999987602233887,8.64999771118164,Live,0.0,0.0,0.0,0.017243421660965413,273.317494392395,7.349998950958252,0.0268917983727966,0,0.0,0.0
2024-05-15,4.9695000648498535,0.0032300941776288727,49.68000030517578,-0.0006034757563744275,0.0038335699340033003,0.0038335699340033003,0.010975567299653688,0.013609043991572829,1,1,0.0,5,1.8677275805778633,5.0,-5.0,-24.847500324249268,248.4000015258789,-1.380000114440918,8.500003814697266,Live,0.0,0.0,0.0,0.013609043991572829,273.2475018501282,7.120003700256348,0.02605697637507242,0,0.0,0.0
2024-05-16,4.892000198364258,-0.015595103224520734,49.36000061035156,-0.00644121765013117,-0.009153885574389564,0.009153885574389564,0.018573054520390455,0.013847491008708272,0,0,-1.0,5,4.167430933349692,5.0,-5.0,-24.46000099182129,246.8000030517578,-0.9925007820129395,6.900005340576172,Closed,-24.46000099182129,246.8000030517578,5.907504558563232,0.018573054520390455,271.2600040435791,5.907504558563232,0.021778015448286163,0,5.907504558563232,0.0
2024-05-17,5.057000160217285,0.0337285272204606,51.66999816894531,0.04679897751276174,-0.013070450292301139,0.013070450292301139,0.02095445873541777,0.022331189245337012,0,0,0.0,5,14.177004115298132,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.022331189245337012,0.0,0.0,0.0,0,0.0,0.0
2024-05-20,5.087500095367432,0.006031230805584098,52.720001220703125,0.02032132937811637,-0.014290098572532273,0.014290098572532273,0.020658684098784914,0.02184185665593896,0,0,0.0,5,34.91541013676461,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02184185665593896,0.0,0.0,0.0,0,0.0,0.0
2024-05-21,5.11899995803833,0.006191619082146271,51.709999084472656,-0.0191578549477317,0.025349474029877972,0.025349474029877972,0.017609353831273693,0.025870470643208875,1,0,0.0,5,31.255903312284396,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.025870470643208875,0.0,0.0,0.0,0,0.0,0.0
2024-05-22,4.867499828338623,-0.04913071532746904,48.27000045776367,-0.06652482474597332,0.017394109418504278,0.017394109418504278,0.030817462351793782,0.04275549618272245,1,0,0.0,5,13.42771175128569,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04275549618272245,0.0,0.0,0.0,0,0.0,0.0
2024-05-23,4.816500186920166,-0.010477584636271908,47.7599983215332,-0.010565612831860638,8.802819558872965e-05,8.802819558872965e-05,0.030408181877467327,0.04282995652198509,1,0,0.0,5,9.999222584941116,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04282995652198509,0.0,0.0,0.0,0,0.0,0.0
2024-05-24,4.778500080108643,-0.007889568221074228,48.65999984741211,0.018844253716674197,-0.026733821937748425,0.026733821937748425,0.02263569425406497,0.03542803646419808,0,0,0.0,5,24.322388022843615,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03542803646419808,0.0,0.0,0.0,0,0.0,0.0
2024-05-28,4.875500202178955,0.020299282294478305,50.06999969482422,0.028976569088236426,-0.008677286793758121,0.008677286793758121,0.025980449371988044,0.03751636768714526,0,0,0.0,5,14.65968671167554,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03751636768714526,0.0,0.0,0.0,0,0.0,0.0
2024-05-29,4.805500030517578,-0.0143575364082833,48.72999954223633,-0.02676253566517217,0.012404999256888871,0.012404999256888871,0.02472964177870148,0.03814526469610976,1,0,0.0,5,18.901886706216406,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03814526469610976,0.0,0.0,0.0,0,0.0,0.0
2024-05-30,4.671999931335449,-0.027780688447472612,48.380001068115234,-0.007182402573546853,-0.02059828587392576,0.02059828587392576,0.01759748141613288,0.022759658778986506,0,0,0.0,5,2.6772552911738057,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.022759658778986506,0.0,0.0,0.0,0,0.0,0.0
2024-05-31,4.610000133514404,-0.013270504865637411,48.189998626708984,-0.0039272930386822225,-0.009343211826955189,0.009343211826955189,0.017737917583289787,0.02212575655292531,0,0,0.0,5,3.0935834676552116,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02212575655292531,0.0,0.0,0.0,0,0.0,0.0
2024-06-03,4.677000045776367,0.014533603106619886,47.75,-0.009130496767956298,0.023664099874576183,0.023664099874576183,0.020570763286474638,0.020256251495373637,1,1,1.0,5,6.413972784586349,-33.0,5.0,154.34100151062012,-238.75,0.0,0.0,Opened,154.34100151062012,-238.75,0.0,0.020570763286474638,393.0910015106201,0.0,0.0,0,0.0,393.0910015106201
2024-06-04,4.547999858856201,-0.027581822890222485,45.459999084472656,-0.047958134356593574,0.02037631146637109,0.02037631146637109,0.01723893549368742,0.01845995258079005,1,1,0.0,5,17.379940876575656,33.0,-5.0,-150.08399534225464,227.29999542236328,4.2570061683654785,-11.450004577636719,Live,0.0,0.0,0.0,0.01845995258079005,377.3839907646179,-7.19299840927124,-0.01906015778437634,1,-7.19299840927124,0.0
2024-06-05,4.619500160217285,0.015721262880396436,46.52000045776367,0.023317232614135097,-0.007595969733738661,0.007595969733738661,0.02163583339602441,0.02545186621049367,0,0,-1.0,5,14.935999807922254,33.0,-5.0,-152.4435052871704,232.60000228881836,1.897496223449707,-6.149997711181641,Closed,-152.4435052871704,232.60000228881836,-4.252501487731934,0.02545186621049367,385.04350757598877,-4.252501487731934,-0.011044210340029425,0,0.0,0.0
2024-06-06,4.690999984741211,0.015477827047106985,47.380001068115234,0.018486685337253395,-0.00300885829014641,0.00300885829014641,0.0201869172745747,0.02833020864646934,0,0,0.0,5,12.06364904776116,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02833020864646934,0.0,0.0,0.0,0,0.0,0.0
2024-06-07,4.494500160217285,-0.04188868581605121,45.459999084472656,-0.040523468559705456,-0.001365217256345752,0.001365217256345752,0.027841825688529706,0.03274156520456354,0,0,0.0,5,9.78493394604545,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03274156520456354,0.0,0.0,0.0,0,0.0,0.0
2024-06-10,4.55649995803833,0.013794592415377283,46.15999984741211,0.015398169314494004,-0.001603576899116721,0.001603576899116721,0.027715555037468507,0.03488913521781429,0,0,0.0,5,11.308230330236508,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03488913521781429,0.0,0.0,0.0,0,0.0,0.0
2024-06-11,4.5229997634887695,-0.0073521770784747975,45.060001373291016,-0.023830123001674197,0.0164779459231994,0.0164779459231994,0.024910443669385517,0.028819923462011423,1,0,0.0,5,32.29051421316441,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028819923462011423,0.0,0.0,0.0,0,0.0,0.0
2024-06-12,4.581500053405762,0.012933958208273033,45.189998626708984,0.0028849811241911105,0.010048977084081923,0.010048977084081923,0.024474276780204914,0.02571496557853797,1,0,0.0,5,2.2001189152384284,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02571496557853797,0.0,0.0,0.0,0,0.0,0.0
2024-06-13,4.507500171661377,-0.0161518893117496,44.40999984741211,-0.01726042936491412,0.0011085400531645195,0.0011085400531645195,0.02306617650133779,0.022086283023783446,1,0,0.0,5,10.528664450171389,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02306617650133779,0.0,0.0,0.0,0,0.0,0.0
2024-06-14,4.551000118255615,0.009650570147001325,44.31999969482422,-0.002026574035062456,0.011677144182063781,0.011677144182063781,0.013532333409970355,0.015747901831312586,1,0,0.0,5,2.0450428119604087,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015747901831312586,0.0,0.0,0.0,0,0.0,0.0
2024-06-17,4.521500110626221,-0.006482093355932861,43.95000076293945,-0.00834835140867507,0.001866258052742209,0.001866258052742209,0.012312793347302786,0.010907673241015436,1,0,0.0,5,12.518773481766686,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012312793347302786,0.0,0.0,0.0,0,0.0,0.0
2024-06-18,4.561999797821045,0.008957135066665955,44.61000061035156,0.015017061113879349,-0.006059926047213393,0.006059926047213393,0.012526798823204267,0.012110038824144059,0,0,0.0,5,16.394296775897207,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012526798823204267,0.0,0.0,0.0,0,0.0,0.0
2024-06-20,4.618000030517578,0.012275369394641578,46.029998779296875,0.031831386449607146,-0.01955601705496557,0.01955601705496557,0.01238285130315965,0.019600032503701046,0,0,0.0,5,25.846873492873804,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019600032503701046,0.0,0.0,0.0,0,0.0,0.0
2024-06-21,4.49399995803833,-0.026851466362019516,45.220001220703125,-0.017597166632080552,-0.009254299729938964,0.009254299729938964,0.01647624252636785,0.019691039685237426,0,0,0.0,5,6.594353807038261,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019691039685237426,0.0,0.0,0.0,0,0.0,0.0
2024-06-24,4.5269999504089355,0.00734312253643421,46.290000915527344,0.023662089030071387,-0.016318966493637177,0.016318966493637177,0.016150291067610602,0.021099708612128155,0,0,0.0,5,32.94951362623202,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.021099708612128155,0.0,0.0,0.0,0,0.0,0.0
2024-06-25,4.38100004196167,-0.03225091894115817,45.470001220703125,-0.01771440221659537,-0.014536516724562798,0.014536516724562798,0.02156144032048072,0.023314751759222777,0,0,0.0,5,5.700804084852924,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.023314751759222777,0.0,0.0,0.0,0,0.0,0.0
2024-06-26,4.367499828338623,-0.0030815369764300993,45.79999923706055,0.007257488618829688,-0.010339025595259788,0.010339025595259788,0.020080225712661763,0.022905670687937328,0,0,0.0,5,24.697418120172102,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.022905670687937328,0.0,0.0,0.0,0,0.0,0.0
2024-06-27,4.328499794006348,-0.00892960180083413,45.06999969482422,-0.015938854899491428,0.007009253098657298,0.007009253098657298,0.016514730566729485,0.01875769410517073,1,0,0.0,5,18.5855397530921,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01875769410517073,0.0,0.0,0.0,0,0.0,0.0
2024-06-28,4.390500068664551,0.014323732842509207,45.11000061035156,0.0008875286398535298,0.013436204202655677,0.013436204202655677,0.017932774244271192,0.017179339278832414,1,0,0.0,5,0.6366269343576227,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017932774244271192,0.0,0.0,0.0,0,0.0,0.0
2024-07-01,4.426499843597412,0.00819947030403112,45.470001220703125,0.007980505552663386,0.00021896475136773397,0.00021896475136773397,0.018077890551710513,0.012485493226560392,1,0,0.0,5,9.997907616516526,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018077890551710513,0.0,0.0,0.0,0,0.0,0.0
2024-07-02,4.429500102996826,0.0006777949859759769,45.63999938964844,0.003738688462315398,-0.0030608934763394213,0.0030608934763394213,0.009179475881467575,0.009773567918211063,0,0,0.0,5,56.83447331778267,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.009773567918211063,0.0,0.0,0.0,0,0.0,0.0
2024-07-03,4.540999889373779,0.02517209251254271,47.220001220703125,0.03461879606012985,-0.009446703547587143,0.009446703547587143,0.012991096077639567,0.018270132983919066,0,0,0.0,5,14.30102427288845,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018270132983919066,0.0,0.0,0.0,0,0.0,0.0
2024-07-05,4.6585001945495605,0.025875425685593978,48.04999923706055,0.01757725529226617,0.008298170393327808,0.008298170393327808,0.010879608245053391,0.013656454589651758,1,0,0.0,5,7.006656460537759,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013656454589651758,0.0,0.0,0.0,0,0.0,0.0
2024-07-08,4.622000217437744,-0.00783513482612308,47.11000061035156,-0.019562926985105422,0.011727792158982342,0.011727792158982342,0.014912961253364323,0.01983916384077736,1,0,0.0,5,25.448987484453934,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01983916384077736,0.0,0.0,0.0,0,0.0,0.0
2024-07-09,4.578000068664551,-0.009519720186769165,47.209999084472656,0.002122659155710638,-0.011642379342479803,0.011642379342479803,0.017459811232597156,0.020076401913134454,0,0,0.0,5,2.299398676669098,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.020076401913134454,0.0,0.0,0.0,0,0.0,0.0
2024-07-10,4.607500076293945,0.006443863518333259,47.459999084472656,0.005295488346709787,0.0011483751716234725,0.0011483751716234725,0.01713564652942891,0.020011597009809638,1,0,0.0,5,8.464904399099769,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.020011597009809638,0.0,0.0,0.0,0,0.0,0.0
2024-07-11,4.508500099182129,-0.0214867011334805,47.27000045776367,-0.004003342401478149,-0.017483358732002352,0.017483358732002352,0.01814005081316834,0.013599946327829463,0,0,0.0,5,1.953468966494095,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01814005081316834,0.0,0.0,0.0,0,0.0,0.0
2024-07-12,4.598499774932861,0.019962221087021614,47.970001220703125,0.014808562643550571,0.005153658443471043,0.005153658443471043,0.015990451784252076,0.012749680242124114,1,0,0.0,5,7.738514587421032,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015990451784252076,0.0,0.0,0.0,0,0.0,0.0
2024-07-15,4.5289998054504395,-0.015113618111123328,47.09000015258789,-0.018344820632096193,0.0032312025209728645,0.0032312025209728645,0.016904219112667897,0.012292250104597377,1,0,0.0,5,12.620350462151507,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016904219112667897,0.0,0.0,0.0,0,0.0,0.0
2024-07-16,4.443999767303467,-0.01876794917162039,46.58000183105469,-0.010830289230847945,-0.007937659940772446,0.007937659940772446,0.018128621870318995,0.013067154337245881,0,0,0.0,5,6.048514276764458,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018128621870318995,0.0,0.0,0.0,0,0.0,0.0
2024-07-17,4.39900016784668,-0.010125923000237291,45.150001525878906,-0.03069987653419126,0.02057395353395397,0.02057395353395397,0.016798275335838633,0.016956281401822097,1,1,1.0,5,31.117578876304073,-156.0,5.0,686.244026184082,-225.75000762939453,0.0,0.0,Opened,686.244026184082,-225.75000762939453,0.0,0.016956281401822097,911.9940338134766,0.0,0.0,0,0.0,911.9940338134766
2024-07-18,4.265999794006348,-0.03023422795308417,43.400001525878906,-0.03875968861256718,0.008525460659483008,0.008525460659483008,0.018751918126019236,0.020691505467756405,1,1,0.0,5,13.042183636117485,156.0,-5.0,-665.4959678649902,217.00000762939453,20.748058319091797,-8.75,Live,0.0,0.0,0.0,0.020691505467756405,882.4959754943848,11.998058319091797,0.013595595506676777,0,0.0,0.0
2024-07-19,4.218999862670898,-0.01101733089661261,43.310001373291016,-0.002073736161834594,-0.008943594734778015,0.008943594734778015,0.008137270938818678,0.014785863645177961,0,0,-1.0,5,1.932216533379336,156.0,-5.0,-658.1639785766602,216.55000686645508,28.080047607421875,-9.200000762939453,Closed,-658.1639785766602,216.55000686645508,18.880046844482422,0.014785863645177961,874.7139854431152,18.880046844482422,0.021584251719627086,0,18.880046844482422,0.0
2024-07-22,4.180500030517578,-0.009125345675870089,42.91999816894531,-0.009004922465465803,-0.00012042321040428572,0.00012042321040428572,0.008898891486883375,0.015635208840258295,0,0,0.0,5,10.131228644142922,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015635208840258295,0.0,0.0,0.0,0,0.0,0.0
2024-07-23,4.145999908447266,-0.008252630503160385,42.599998474121094,-0.007455724801399333,-0.0007969057017610526,0.0007969057017610526,0.00927280538432837,0.016102683984120732,0,0,0.0,5,9.282773717870468,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016102683984120732,0.0,0.0,0.0,0,0.0,0.0
2024-07-24,4.098999977111816,-0.011336211378029537,42.060001373291016,-0.012675988736434274,0.0013397773584047368,0.0013397773584047368,0.00916973988571608,0.014359745065063748,1,0,0.0,5,11.473747175854282,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014359745065063748,0.0,0.0,0.0,0,0.0,0.0
2024-07-25,4.112500190734863,0.003293538350434222,41.95000076293945,-0.0026153258858763184,0.00590886423631054,0.00590886423631054,0.006053330250440973,0.00446267556517586,1,0,0.0,5,8.10007666802078,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006053330250440973,0.0,0.0,0.0,0,0.0,0.0
2024-07-26,4.104499816894531,-0.001945379566998251,42.58000183105469,0.015017903615196282,-0.016963283182194533,0.016963283182194533,0.006015386992764687,0.010882655565057785,0,1,1.0,5,80.08485578296683,401.0,-5.0,-1645.904426574707,212.90000915527344,0.0,0.0,Opened,-1645.904426574707,212.90000915527344,0.0,0.010882655565057785,1858.8044357299805,0.0,0.0,0,0.0,1858.8044357299805
2024-07-29,4.061999797821045,-0.010354494084407584,42.2599983215332,-0.007515347481457768,-0.002839146602949816,0.002839146602949816,0.006223467909508382,0.010708028236520487,0,1,0.0,5,7.551091958611716,-401.0,5.0,1628.861918926239,-211.29999160766602,-17.042507648468018,1.6000175476074219,Live,0.0,0.0,0.0,0.010708028236520487,1840.161910533905,-15.442490100860596,-0.008391919217793236,0,0.0,0.0
2024-07-30,4.063000202178955,0.0002462837045060784,41.939998626708984,-0.0075721653462812455,0.007818449050787324,0.007818449050787324,0.006512407988447219,0.010720128130266356,1,0,-1.0,5,317.37007843806094,-401.0,5.0,1629.263081073761,-209.69999313354492,-16.641345500946045,3.2000160217285156,Closed,1629.263081073761,-209.69999313354492,-13.44132947921753,0.010720128130266356,1838.963074207306,-13.44132947921753,-0.007309189438190041,0,-13.44132947921753,0.0
2024-07-31,4.159999847412109,0.02387389623587377,43.7400016784668,0.042918529105804515,-0.019044632869930744,0.019044632869930744,0.012710088133615013,0.021589622608667237,0,0,0.0,5,18.901967331519867,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.021589622608667237,0.0,0.0,0.0,0,0.0,0.0
2024-08-01,4.066500186920166,-0.022475880750358335,41.70000076293945,-0.04663925096581867,0.024163370215460334,0.024163370215460334,0.017054915630339576,0.032991294738628746,1,0,0.0,5,21.278946079791602,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.032991294738628746,0.0,0.0,0.0,0,0.0,0.0
2024-08-02,4.084000110626221,0.004303436100247415,41.18000030517578,-0.0124700347302108,0.016773470830458215,0.016773470830458215,0.01729913291214115,0.03197996929983282,1,0,0.0,5,29.21816280384259,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03197996929983282,0.0,0.0,0.0,0,0.0,0.0
2024-08-05,3.9839999675750732,-0.0244858326009727,39.619998931884766,-0.03788250028485174,0.013396667683879038,0.013396667683879038,0.020152742634069968,0.03501825073131291,1,0,0.0,5,15.385757828269476,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03501825073131291,0.0,0.0,0.0,0,0.0,0.0
2024-08-06,4.011499881744385,0.006902588954098343,39.70000076293945,0.0020192285010462996,0.004883360453052044,0.004883360453052044,0.02069187059674588,0.035601820090444214,1,0,0.0,5,2.895057453203812,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.035601820090444214,0.0,0.0,0.0,0,0.0,0.0
2024-08-07,3.9375,-0.018446936040343642,38.709999084472656,-0.024937069507338094,0.006490133466994452,0.006490133466994452,0.015195320517112714,0.019468412333635023,1,0,0.0,5,13.289962884770476,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019468412333635023,0.0,0.0,0.0,0,0.0,0.0
2024-08-08,3.944999933242798,0.0019047449505518177,39.7400016784668,0.026608179239334895,-0.024703434288783077,0.024703434288783077,0.01442019830628274,0.02494515681492851,0,0,0.0,5,140.72109549354863,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02494515681492851,0.0,0.0,0.0,0,0.0,0.0
2024-08-09,3.9800000190734863,0.008872011767543597,40.040000915527344,0.007549049431044841,0.0013229623364987564,0.0013229623364987564,0.015348328520617715,0.025903816354474838,1,0,0.0,5,8.560145853504638,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.025903816354474838,0.0,0.0,0.0,0,0.0,0.0
