index,GLD_Close,GLD_dailyReturns,GC=F_Close,GC=F_dailyReturns,spread,abs_sprd,GLD_rolling avg,GC=F_rolling avg,isSprdPos,signal,axe,leverage,ratio,GLD_Size,GC=F_Size,GLD_Cashflow,GC=F_Cashflow,GLD_MTM,GC=F_MTM,Live Trades,GLD_PnL,GC=F_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL
2010-02-15,107.04000091552734,0.0,1089.5,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-16,109.62000274658203,0.02410315591356116,1119.300048828125,0.027352041145594308,-0.0032488852320331496,0.0032488852320331496,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-17,109.25,-0.0033753214496573536,1119.5,0.00017863947391427715,-0.0035539609235716307,0.0035539609235716307,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-18,109.9800033569336,0.006681952923877299,1118.0,-0.0013398838767306742,0.008021836800607973,0.008021836800607973,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-19,109.47000122070312,-0.004637226047132237,1121.300048828125,0.002951743137857843,-0.00758896918499008,0.00758896918499008,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-20,109.47000122070312,0.0,1121.300048828125,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-21,109.47000122070312,0.0,1121.300048828125,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-22,109.06999969482422,-0.0036539830220012615,1112.5999755859375,-0.007758916314397735,0.004104933292396473,0.004104933292396473,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-23,107.88999938964844,-0.010818743086801086,1102.699951171875,-0.008898098715891867,-0.0019206443709092191,0.0019206443709092191,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-24,107.36000061035156,-0.004912399502225995,1096.5,-0.005622518768851004,0.0007101192666250089,0.0007101192666250089,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-25,108.30999755859375,0.008848704758209536,1107.800048828125,0.010305562086753373,-0.0014568573285438369,0.0014568573285438369,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-26,109.43000030517578,0.010340714355349556,1118.300048828125,0.009478244752838982,0.0008624696025105738,0.0008624696025105738,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-27,109.43000030517578,0.0,1118.300048828125,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-28,109.43000030517578,0.0,1118.300048828125,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-01,109.43000030517578,0.0,1117.800048828125,-0.00044710719678853206,0.00044710719678853206,0.00044710719678853206,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-02,111.0199966430664,0.01452980291927708,1136.9000244140625,0.017087112857045783,-0.0025573099377687036,0.0025573099377687036,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-03,111.62999725341797,0.005494511158316229,1142.699951171875,0.005101527516284232,0.00039298364203199654,0.00039298364203199654,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-04,110.83000183105469,-0.007166491463286184,1132.5999755859375,-0.008838694335796204,0.0016722028725100202,0.0016722028725100202,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-05,110.80999755859375,-0.0001804951017815304,1134.800048828125,0.0019424980483946364,-0.0021229931501761667,0.0021229931501761667,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-06,110.80999755859375,0.0,1134.800048828125,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-07,110.80999755859375,0.0,1134.800048828125,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-08,109.87999725341797,-0.008392747276111279,1123.5999755859375,-0.009869644660090993,0.001476897383979714,0.001476897383979714,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-09,109.72000122070312,-0.0014560978951050352,1122.0,-0.001423972606534707,-3.212528857032826e-05,3.212528857032826e-05,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-10,108.47000122070312,-0.011392635673468599,1107.800048828125,-0.012655927960672941,0.0012632922872043428,0.0012632922872043428,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-11,108.5999984741211,0.0011984627266063974,1108.0,0.00018049391863317332,0.001017968807973224,0.001017968807973224,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-12,107.94999694824219,-0.0059852811695370045,1101.5,-0.005866425992779756,-0.00011885517675724877,0.00011885517675724877,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-13,107.94999694824219,0.0,1101.5,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-14,107.94999694824219,0.0,1101.5,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-15,108.36000061035156,0.003798088686431056,1105.0999755859375,0.0032682483757944247,0.0005298403106366312,0.0005298403106366312,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-16,110.4000015258789,0.01882614344810607,1122.199951171875,0.015473691035845727,0.0033524524122603427,0.0033524524122603427,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-17,109.58999633789062,-0.0073370034129791595,1124.0,0.0016040357391258198,-0.00894103915210498,0.00894103915210498,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-18,110.33999633789062,0.006843690346403308,1127.4000244140625,0.0030249327527247516,0.0038187575936785567,0.0038187575936785567,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-19,108.27999877929688,-0.018669545286964517,1107.4000244140625,-0.017739932204094533,-0.0009296130828699845,0.0009296130828699845,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-20,108.27999877929688,0.0,1107.4000244140625,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-21,108.27999877929688,0.0,1107.4000244140625,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-22,107.75,-0.004894706180937014,1099.300048828125,-0.007314407989311045,0.0024197018083740307,0.0024197018083740307,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-23,108.31999969482422,0.005290020369598247,1103.5,0.0038205685302681314,0.001469451839330116,0.001469451839330116,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-24,106.30000305175781,-0.018648418101527398,1088.5999755859375,-0.013502514194891235,-0.005145903906636162,0.005145903906636162,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-25,106.77999877929688,0.004515481785126063,1092.699951171875,0.0037662830037550332,0.0007491987813710299,0.0007491987813710299,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-26,108.58999633789062,0.016950717168810137,1104.199951171875,0.010524389598138839,0.0064263275706712975,0.0064263275706712975,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-27,108.58999633789062,0.0,1104.199951171875,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-28,108.58999633789062,0.0,1104.199951171875,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-29,108.75,0.0014734659499526792,1110.300048828125,0.00552445021372816,-0.004050984263775481,0.004050984263775481,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-30,107.97000122070312,-0.007172402568247138,1104.5,-0.005223857131454457,-0.0019485454367926813,0.0019485454367926813,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-31,108.94999694824219,0.009076555677125953,1113.300048828125,0.007967450274445342,0.0011091054026806102,0.0011091054026806102,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-01,110.26000213623047,0.012023912112733903,1125.0999755859375,0.010599053480895071,0.0014248586318388323,0.0014248586318388323,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-02,110.26000213623047,0.0,1125.0999755859375,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-03,110.26000213623047,0.0,1125.0999755859375,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-04,110.26000213623047,0.0,1125.0999755859375,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-05,110.88999938964844,0.0057137424379838375,1132.9000244140625,0.0069327606411713205,-0.001219018203187483,0.001219018203187483,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-06,111.02999877929688,0.0012625069025071767,1135.0999755859375,0.001941875827050854,-0.0006793689245436774,0.0006793689245436774,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-07,112.48999786376953,0.013149591106227154,1152.300048828125,0.01515291481995562,-0.0020033237137284665,0.0020033237137284665,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-08,112.6500015258789,0.0014223812352023302,1152.199951171875,-8.686770112675823e-05,0.0015092489363290884,0.0015092489363290884,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-09,113.63999938964844,0.008788263207809122,1161.0999755859375,0.007724374927295052,0.0010638882805140693,0.0010638882805140693,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-10,113.63999938964844,0.0,1161.0999755859375,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-11,113.63999938964844,0.0,1161.0999755859375,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-12,113.01000213623047,-0.0055437984583037725,1161.5999755859375,0.00043062613944822026,-0.005974424597751993,0.005974424597751993,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-13,112.69000244140625,-0.002831605068359111,1152.800048828125,-0.0075756946821332605,0.0047440896137741495,0.0047440896137741495,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-14,113.02999877929688,0.0030170940680156466,1159.0,0.005378166992773492,-0.0023610729247578455,0.0023610729247578455,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-15,113.6500015258789,0.005485293756329668,1159.699951171875,0.0006039268092106198,0.004881366947119048,0.004881366947119048,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-16,111.23999786376953,-0.021205487283346813,1136.300048828125,-0.020177548787601807,-0.0010279384957450066,0.0010279384957450066,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-17,111.23999786376953,0.0,1136.300048828125,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-18,111.23999786376953,0.0,1136.300048828125,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-19,111.1500015258789,-0.0008090285834133626,1135.199951171875,-0.0009681401117465072,0.00015911152833314457,0.00015911152833314457,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-20,111.45999908447266,0.002789001838399141,1138.5999755859375,0.002995088583779948,-0.00020608674538080685,0.00020608674538080685,,,0,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
