index,NVDA_Close,NVDA_dailyReturns,AMD_Close,AMD_dailyReturns,spread,abs_sprd,NVDA_rolling avg,AMD_rolling avg,isSprdPos,signal,axe,leverage,ratio,NVDA_Size,AMD_Size,NVDA_Cashflow,AMD_Cashflow,NVDA_MTM,AMD_MTM,Live Trades,NVDA_PnL,AMD_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL
2010-01-11,0.4192986786365509,-0.014015937822435487,9.140000343322754,-0.030752911184303677,0.01673697336186819,0.01673697336186819,,,1,0,0.0,10,47.82850322827853,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-12,0.4050850570201874,-0.03389856047861273,8.649999618530273,-0.05361058056747792,0.01971202008886519,0.01971202008886519,,,1,0,0.0,10,33.77062666065117,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-13,0.4105871319770813,0.013582517699782137,9.149999618530273,0.057803470757257225,-0.04422095305747509,0.04422095305747509,,,0,0,0.0,10,94.83952673552497,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-14,0.40416812896728516,-0.015633716962553112,9.0,-0.016393401615722336,0.0007596846531692236,0.0007596846531692236,,,1,0,0.0,10,23.35002119485822,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-15,0.39224717020988464,-0.029495048973456894,8.84000015258789,-0.017777760823567745,-0.011717288149889149,0.011717288149889149,,,0,0,0.0,10,13.583772230269261,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-16,0.39224717020988464,0.0,8.84000015258789,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-17,0.39224717020988464,0.0,8.84000015258789,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-18,0.39224717020988464,0.0,8.84000015258789,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-19,0.39958319067955017,0.01870254530004667,9.010000228881836,0.019230777529362086,-0.0005282322293154174,0.0005282322293154174,,,0,0,0.0,10,23.18535340391147,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-20,0.39797836542129517,-0.004016248169813608,8.869999885559082,-0.015538328497925913,0.011522080328112305,0.011522080328112305,,,1,0,0.0,10,86.2279196404778,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-21,0.3908716142177582,-0.01785712948495044,8.989999771118164,0.013528735863283403,-0.03138586534823384,0.03138586534823384,,,0,0,0.0,10,17.42493305261102,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-22,0.37734583020210266,-0.03460416035256064,7.880000114440918,-0.12347048775721892,0.08886632740465827,0.08886632740465827,,,1,0,0.0,10,74.51119292182942,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-23,0.37734583020210266,0.0,7.880000114440918,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-24,0.37734583020210266,0.0,7.880000114440918,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-25,0.3837648332118988,0.017010928692012373,8.069999694824219,0.0241116215258812,-0.007100692833868827,0.007100692833868827,,,0,0,0.0,10,29.806208641503012,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-26,0.371614545583725,-0.031660763511035306,8.09000015258789,0.002478371563817916,-0.03413913507485322,0.03413913507485322,,,0,0,0.0,10,1.704122689192922,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-27,0.3817014992237091,0.027143592089862167,8.1899995803833,0.012360868468392017,0.01478272362147015,0.01478272362147015,,,1,0,0.0,10,9.771059968844245,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-28,0.368863582611084,-0.03363339321101544,7.880000114440918,-0.03785097458184172,0.004217581370826284,0.004217581370826284,,,1,0,0.0,10,24.041791429608818,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-29,0.3528161346912384,-0.043505102363996184,7.460000038146973,-0.0532995012936931,0.009794398929696913,0.009794398929696913,,,1,0,0.0,10,25.904388372106858,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-30,0.3528161346912384,0.0,7.460000038146973,0.0,0.0,0.0,0.017774524903751966,0.03056780858839705,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03056780858839705,0.0,0.0,0.0,0,0.0
2010-01-31,0.3528161346912384,0.0,7.460000038146973,0.0,0.0,0.0,0.017774524903751966,0.03056780858839705,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03056780858839705,0.0,0.0,0.0,0,0.0
2010-02-01,0.3798675537109375,0.07667285126677315,7.980000019073486,0.0697050909205732,0.006967760346199947,0.006967760346199947,0.02330925790539115,0.033704140864997366,1,0,0.0,10,19.098250110470723,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.033704140864997366,0.0,0.0,0.0,0,0.0
2010-02-02,0.3837648332118988,0.010259574588270759,7.909999847412109,-0.008771951315045823,0.019031525903316582,0.019031525903316582,0.02343560235102827,0.03368907751278159,1,0,0.0,10,17.622931757920124,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03368907751278159,0.0,0.0,0.0,0,0.0
2010-02-03,0.3869743347167969,0.008363198571469832,7.809999942779541,-0.0126422132189149,0.02100541179038473,0.02100541179038473,0.02352266672396909,0.033687785552932274,1,0,0.0,10,30.50840974334389,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.033687785552932274,0.0,0.0,0.0,0,0.0
2010-02-04,0.3645077645778656,-0.05805700307068995,7.190000057220459,-0.07938538925756089,0.02132838618687094,0.02132838618687094,0.02534275669105143,0.03616531556969007,1,0,0.0,10,26.97168475438431,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03616531556969007,0.0,0.0,0.0,0,0.0
2010-02-05,0.3718438148498535,0.020125909472693326,7.349999904632568,0.022253107946978545,-0.002127198474285219,0.002127198474285219,0.025680899706071125,0.03660386395904532,0,0,0.0,10,21.855559620933846,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03660386395904532,0.0,0.0,0.0,0,0.0
2010-02-06,0.3718438148498535,0.0,7.349999904632568,0.0,0.0,0.0,0.025538574295157452,0.036630344254114156,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.036630344254114156,0.0,0.0,0.0,0,0.0
2010-02-07,0.3718438148498535,0.0,7.349999904632568,0.0,0.0,0.0,0.025523412522420987,0.036652442130648825,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.036652442130648825,0.0,0.0,0.0,0,0.0
2010-02-08,0.3711560368537903,-0.0018496421577993694,7.420000076293945,0.009523833002672122,-0.011373475160471491,0.011373475160471491,0.02551527342290153,0.03676162717444542,0,0,0.0,10,102.93698343475096,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03676162717444542,0.0,0.0,0.0,0,0.0
2010-02-09,0.3681758642196655,-0.008029433279294174,7.539999961853027,0.016172491148951362,-0.024201924428245536,0.024201924428245536,0.02551167816341621,0.03698998355641263,0,0,0.0,10,41.24849023035092,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03698998355641263,0.0,0.0,0.0,0,0.0
2010-02-10,0.37528252601623535,0.01930235652907908,7.639999866485596,0.013262586888394656,0.006039769640684423,0.006039769640684423,0.02580575827823265,0.036877607250568586,1,0,0.0,10,13.987912818829543,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.036877607250568586,0.0,0.0,0.0,0,0.0
2010-02-11,0.392476350069046,0.04581567981682899,7.840000152587891,0.026178048376628515,0.019637631440200476,0.019637631440200476,0.026644194596197934,0.03614141533801118,1,0,0.0,10,11.413680465353059,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03614141533801118,0.0,0.0,0.0,0,0.0
2010-02-12,0.39774906635284424,0.013434481549959854,7.869999885559082,0.0038264964779737287,0.009607985071986125,0.009607985071986125,0.02664146949818331,0.034327823144228706,1,0,0.0,10,5.635675307909108,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.034327823144228706,0.0,0.0,0.0,0,0.0
2010-02-13,0.39774906635284424,0.0,7.869999885559082,0.0,0.0,0.0,0.026492112098642093,0.034261010436391626,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.034261010436391626,0.0,0.0,0.0,0,0.0
2010-02-14,0.39774906635284424,0.0,7.869999885559082,0.0,0.0,0.0,0.025908145017359666,0.03416577729235052,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03416577729235052,0.0,0.0,0.0,0,0.0
2010-02-15,0.39774906635284424,0.0,7.869999885559082,0.0,0.0,0.0,0.025908145017359666,0.03416577729235052,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03416577729235052,0.0,0.0,0.0,0,0.0
2010-02-16,0.4050850570201874,0.01844376590147756,8.0600004196167,0.02414238079040576,-0.0056986148889281996,0.0056986148889281996,0.026106889145064014,0.0345280456202167,0,0,0.0,10,26.044698588273786,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0345280456202167,0.0,0.0,0.0,0,0.0
2010-02-17,0.40898239612579346,0.009621038935069492,8.029999732971191,-0.0037221693652138566,0.013343208300283349,0.013343208300283349,0.026148132651359842,0.034525540947578974,1,0,0.0,10,7.5960020632750105,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.034525540947578974,0.0,0.0,0.0,0,0.0
2010-02-18,0.3821599781513214,-0.06558330683314328,7.949999809265137,-0.009962630929808758,-0.05562067590333453,0.05562067590333453,0.0286675425080231,0.03429978139354349,0,1,1.0,10,3.160113243414884,32.0,-10.0,-12.229119300842285,79.49999809265137,0.0,0.0,Opened,-12.229119300842285,79.49999809265137,0.0,0.03429978139354349,91.72911739349365,0.0,0.0,0,0.0
2010-02-19,0.38009682297706604,-0.0053986688617572165,7.929999828338623,-0.0025157209316162277,-0.002882947930140989,0.002882947930140989,0.02867352423149112,0.03422541543584257,0,1,0.0,10,9.721979738301444,-32.0,10.0,12.163098335266113,-79.29999828338623,-0.06602096557617188,0.19999980926513672,Live,0.0,0.0,0.0,0.03422541543584257,91.46309661865234,0.13397884368896484,0.0014648404508714407,0,0.0
2010-02-20,0.38009682297706604,0.0,7.929999828338623,0.0,0.0,0.0,0.02849918996204042,0.03408711725280616,1,0,-1.0,10,,-32.0,10.0,12.163098335266113,-79.29999828338623,-0.06602096557617188,0.19999980926513672,Closed,12.163098335266113,-79.29999828338623,0.13397884368896484,0.03408711725280616,91.46309661865234,0.13397884368896484,0.0014648404508714407,0,0.13397884368896484
2010-02-21,0.38009682297706604,0.0,7.929999828338623,0.0,0.0,0.0,0.027763629642792425,0.02548064451975904,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.027763629642792425,0.0,0.0,0.0,0,0.0
2010-02-22,0.38078469038009644,0.0018097162655630328,7.900000095367432,-0.0037830685524083973,0.00559278481797143,0.00559278481797143,0.02776421140021595,0.025492710062661756,1,0,0.0,10,43.369192780558045,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02776421140021595,0.0,0.0,0.0,0,0.0
2010-02-23,0.371614545583725,-0.024082230793517123,7.789999961853027,-0.013924067365379988,-0.010158163428137135,0.010158163428137135,0.028130166717620222,0.025626697704813118,0,0,0.0,10,12.12032185050838,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028130166717620222,0.0,0.0,0.0,0,0.0
2010-02-24,0.37940916419029236,0.02097500945320574,8.050000190734863,0.0333761527798504,-0.012401143326644659,0.012401143326644659,0.028222600952823466,0.025981409683432367,0,0,0.0,10,33.76153496848571,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028222600952823466,0.0,0.0,0.0,0,0.0
2010-02-25,0.3759702444076538,-0.009063881706646848,7.889999866485596,-0.019875816205994545,0.010811934499347697,0.010811934499347697,0.0276439291666896,0.02623454227688171,1,0,0.0,10,46.01869135663125,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0276439291666896,0.0,0.0,0.0,0,0.0
2010-02-26,0.3713853359222412,-0.01219487061439184,7.909999847412109,0.0025348518713501633,-0.014729722485742003,0.014729722485742003,0.027279824314176332,0.02612959699391503,0,0,0.0,10,4.427179309909211,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.027279824314176332,0.0,0.0,0.0,0,0.0
2010-02-27,0.3713853359222412,0.0,7.909999847412109,0.0,0.0,0.0,0.026554904861102145,0.025176577769017848,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.026554904861102145,0.0,0.0,0.0,0,0.0
2010-02-28,0.3713853359222412,0.0,7.909999847412109,0.0,0.0,0.0,0.025219357833998517,0.023044102360174287,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.025219357833998517,0.0,0.0,0.0,0,0.0
2010-03-01,0.38628655672073364,0.04012334186940647,8.210000038146973,0.03792669993957243,0.0021966419298340423,0.0021966419298340423,0.02615516077832456,0.02394138462817363,1,0,0.0,10,20.09007334433276,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02615516077832456,0.0,0.0,0.0,0,0.0
2010-03-02,0.38605737686157227,-0.0005932897616395261,8.380000114440918,0.02070646473861837,-0.021299754500257895,0.021299754500257895,0.026158010151397702,0.024135371106681694,0,0,0.0,10,757.5848347803462,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.026158010151397702,0.0,0.0,0.0,0,0.0
2010-03-03,0.38124313950538635,-0.012470263864203135,8.350000381469727,-0.003579920353401156,-0.008890343510801979,0.008890343510801979,0.022321901386762818,0.020743750605393765,0,0,0.0,10,6.287560537649093,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.022321901386762818,0.0,0.0,0.0,0,0.0
2010-03-04,0.3819308876991272,0.001803962150330296,8.5,0.017964025350603707,-0.01616006320027341,0.01616006320027341,0.022245911487391773,0.020851282015723917,0,0,0.0,10,221.6207302277945,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.022245911487391773,0.0,0.0,0.0,0,0.0
2010-03-05,0.39362257719039917,0.030612055394907856,8.609999656677246,0.012941136079676063,0.017670919315231792,0.017670919315231792,0.02289292105645408,0.020728530984459915,1,0,0.0,10,9.247046617187097,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02289292105645408,0.0,0.0,0.0,0,0.0
2010-03-06,0.39362257719039917,0.0,8.609999656677246,0.0,0.0,0.0,0.020017015259946317,0.013642807448349217,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.020017015259946317,0.0,0.0,0.0,0,0.0
2010-03-07,0.39362257719039917,0.0,8.609999656677246,0.0,0.0,0.0,0.019750416377259793,0.013336623243975583,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019750416377259793,0.0,0.0,0.0,0,0.0
2010-03-08,0.38789138197898865,-0.014560128263776617,8.640000343322754,0.00348440044620002,-0.018044528709976637,0.018044528709976637,0.019981075604966855,0.013303347559916487,0,0,0.0,10,5.330482094941679,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019981075604966855,0.0,0.0,0.0,0,0.0
2010-03-09,0.4023340940475464,0.037233908097860535,8.630000114440918,-0.001157433852368328,0.03839134195022886,0.03839134195022886,0.0210080232509934,0.013321481764897202,1,1,1.0,10,0.666778400369637,-7.0,10.0,2.8163386583328247,-86.30000114440918,0.0,0.0,Opened,2.8163386583328247,-86.30000114440918,0.0,0.0210080232509934,89.116339802742,0.0,0.0,0,0.0
2010-03-10,0.4032510817050934,0.00227916965306596,8.920000076293945,0.03360370312947736,-0.0313245334764114,0.0313245334764114,0.020989723724933976,0.01426724148888829,0,0,-1.0,10,326.13679775319525,7.0,-10.0,-2.8227575719356537,89.20000076293945,-0.0064189136028289795,2.8999996185302734,Closed,-2.8227575719356537,89.20000076293945,2.8935807049274445,0.020989723724933976,92.0227583348751,2.8935807049274445,0.03144418573498492,0,2.8935807049274445
2010-03-11,0.394081175327301,-0.02273994241755939,8.949999809265137,0.003363198734820605,-0.026103141152379994,0.026103141152379994,0.021423205249704966,0.014151354200159895,0,1,1.0,10,3.3589265458839375,34.0,-10.0,-13.398759961128235,89.49999809265137,0.0,0.0,Opened,-13.398759961128235,89.49999809265137,0.0,0.021423205249704966,102.8987580537796,0.0,0.0,0,0.0
2010-03-12,0.3954566717147827,0.003490388462070726,8.930000305175781,-0.002234581510119349,0.005724969972190075,0.005724969972190075,0.021188595705078844,0.014153394029730246,1,0,-1.0,10,14.456894221894238,-34.0,10.0,13.445526838302612,-89.30000305175781,0.04676687717437744,0.1999950408935547,Closed,13.445526838302612,-89.30000305175781,0.24676191806793213,0.021188595705078844,102.74552989006042,0.24676191806793213,0.0024016803293726925,0,0.24676191806793213
2010-03-13,0.3954566717147827,0.0,8.930000305175781,0.0,0.0,0.0,0.019503111214241507,0.013619334967217485,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019503111214241507,0.0,0.0,0.0,0,0.0
2010-03-14,0.3954566717147827,0.0,8.930000305175781,0.0,0.0,0.0,0.0193480253174869,0.013643148457332437,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0193480253174869,0.0,0.0,0.0,0,0.0
2010-03-15,0.3933933675289154,-0.005217522761521209,8.920000076293945,-0.0011198464210622205,-0.004097676340458989,0.004097676340458989,0.019371369924815335,0.013656871328411943,0,0,0.0,10,4.866670447993235,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019371369924815335,0.0,0.0,0.0,0,0.0
2010-03-16,0.4071483612060547,0.03496498622623134,9.399999618530273,0.05381160741377,-0.01884662118753866,0.01884662118753866,0.02040697622437391,0.01634558446777622,0,0,0.0,10,35.53184414837597,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02040697622437391,0.0,0.0,0.0,0,0.0
2010-03-17,0.41494297981262207,0.019144418470648406,9.670000076293945,0.02872345411923405,-0.009579035648585643,0.009579035648585643,0.020672817796945107,0.016812587315094687,0,0,0.0,10,34.964920233986845,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.020672817796945107,0.0,0.0,0.0,0,0.0
2010-03-18,0.4002707600593567,-0.03535960473386246,9.390000343322754,-0.028955504732374515,-0.0064041000014879446,0.0064041000014879446,0.021480983335835074,0.017718756032165384,0,0,0.0,10,19.210358970926436,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.021480983335835074,0.0,0.0,0.0,0,0.0
2010-03-19,0.3954566717147827,-0.01202707972938144,9.109999656677246,-0.029819028371454448,0.017791948642073008,0.017791948642073008,0.021504208622358287,0.018783240054265304,1,0,0.0,10,57.115338095798414,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.021504208622358287,0.0,0.0,0.0,0,0.0
2010-03-20,0.3954566717147827,0.0,9.109999656677246,0.0,0.0,0.0,0.01769800989821491,0.018608105566999506,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018608105566999506,0.0,0.0,0.0,0,0.0
2010-03-21,0.3954566717147827,0.0,9.109999656677246,0.0,0.0,0.0,0.017655038117394953,0.01858004088217442,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01858004088217442,0.0,0.0,0.0,0,0.0
2010-03-22,0.40187570452690125,0.016231949721025707,9.3100004196167,0.021953981391520827,-0.00572203167049512,0.00572203167049512,0.01785598713854576,0.018815339201729148,0,0,0.0,10,31.33289706064145,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018815339201729148,0.0,0.0,0.0,0,0.0
2010-03-23,0.41012871265411377,0.02053622061310767,9.449999809265137,0.015037527748489765,0.0054986928646179045,0.0054986928646179045,0.018167128923217913,0.018863143033966606,1,0,0.0,10,16.872038024769214,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018863143033966606,0.0,0.0,0.0,0,0.0
2010-03-24,0.3963735103607178,-0.03353874495735831,9.229999542236328,-0.023280452007322983,-0.01025829295003533,0.01025829295003533,0.019335381051638945,0.019536846510714755,0,0,0.0,10,16.163732623339044,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019536846510714755,0.0,0.0,0.0,0,0.0
2010-03-25,0.3975198566913605,0.0028920861275505416,9.029999732971191,-0.021668452782683367,0.02456053891023391,0.02456053891023391,0.018721277069279202,0.019849413230575565,1,1,1.0,10,170.19452691607512,-1702.0,10.0,676.5787960886955,-90.29999732971191,0.0,0.0,Opened,676.5787960886955,-90.29999732971191,0.0,0.019849413230575565,766.8787934184074,0.0,0.0,0,0.0
2010-03-26,0.3975198566913605,0.0,9.020000457763672,-0.0011073394798682967,0.0011073394798682967,0.0011073394798682967,0.018393115646376888,0.019142859066138256,1,1,0.0,10,inf,1702.0,-10.0,-676.5787960886955,90.20000457763672,0.0,-0.09999275207519531,Live,0.0,0.0,0.0,0.019142859066138256,766.7788006663322,-0.09999275207519531,-0.0001304062553480892,0,0.0
2010-03-27,0.3975198566913605,0.0,9.020000457763672,0.0,0.0,0.0,0.01828401803798727,0.018625890324492068,1,1,0.0,10,,1702.0,-10.0,-676.5787960886955,90.20000457763672,0.0,-0.09999275207519531,Live,0.0,0.0,0.0,0.018625890324492068,766.7788006663322,-0.09999275207519531,-0.0001304062553480892,0,0.0
2010-03-28,0.3975198566913605,0.0,9.020000457763672,0.0,0.0,0.0,0.018091630631916475,0.01864150135073235,1,1,0.0,10,,1702.0,-10.0,-676.5787960886955,90.20000457763672,0.0,-0.09999275207519531,Live,0.0,0.0,0.0,0.01864150135073235,766.7788006663322,-0.09999275207519531,-0.0001304062553480892,0,0.0
2010-03-29,0.4025634527206421,0.012687658099045596,9.109999656677246,0.009977737732386638,0.0027099203666589577,0.0027099203666589577,0.01818101910450269,0.018646473870976035,1,1,0.0,10,17.796501417413015,1702.0,-10.0,-685.1629965305328,91.09999656677246,-8.58420044183731,0.7999992370605469,Live,0.0,0.0,0.0,0.018646473870976035,776.2629930973053,-7.784201204776764,-0.010027788615450598,0,0.0
2010-03-30,0.40416812896728516,0.00398614488175264,9.270000457763672,0.01756320605008499,-0.01357706116833235,0.01357706116833235,0.01817403851650476,0.018763138011654613,0,0,-1.0,10,101.05746701518486,1702.0,-10.0,-687.8941555023193,92.70000457763672,-11.31535941362381,2.4000072479248047,Closed,-687.8941555023193,92.70000457763672,-8.915352165699005,0.018763138011654613,780.594160079956,-8.915352165699005,-0.011421238617498506,0,-8.915352165699005
2010-03-31,0.3988954424858093,-0.013045775021767292,9.270000457763672,0.0,-0.013045775021767292,0.013045775021767292,0.016980539513661606,0.017751375124554918,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017751375124554918,0.0,0.0,0.0,0,0.0
