index,2330.TW_Close,2330.TW_dailyReturns,2454.TW_Close,2454.TW_dailyReturns,spread,abs_sprd,2330.TW_rolling avg,2454.TW_rolling avg,isSprdPos,signal,axe,leverage,ratio,2330.TW_Size,2454.TW_Size,2330.TW_Cashflow,2454.TW_Cashflow,2330.TW_MTM,2454.TW_MTM,Live Trades,2330.TW_PnL,2454.TW_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2024-10-14,1041.0003662109375,0.0,1263.5618896484375,-0.007692300318079992,0.007692300318079992,0.007692300318079992,0.023060185271975647,0.02779184816071462,1,0,0.0,5,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02779184816071462,0.0,0.0,0.0,0,0.0,0.0
2024-10-15,1065.9046630859375,0.023923427583073087,1273.35693359375,0.007751930495496273,0.016171497087576814,0.016171497087576814,0.023051810956098227,0.027758863405825784,1,0,0.0,5,0.38709562503509803,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.027758863405825784,0.0,0.0,0.0,0,0.0,0.0
2024-10-16,1041.0003662109375,-0.02336446939156711,1248.8692626953125,-0.019230798727680187,-0.004133670663886924,0.004133670663886924,0.023040945119639066,0.02759830043950064,0,0,0.0,5,0.987432675289977,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02759830043950064,0.0,0.0,0.0,0,0.0,0.0
2024-10-17,1031.0386962890625,-0.00956932412822653,1248.8692626953125,0.0,-0.00956932412822653,0.00956932412822653,0.022754822542292018,0.027545870211363493,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.027545870211363493,0.0,0.0,0.0,0,0.0,0.0
2024-10-18,1080.8472900390625,0.04830914099468053,1278.25439453125,0.02352938991589748,0.024779751078783052,0.024779751078783052,0.023293671203583825,0.027652443057677726,1,0,0.0,5,0.5760156829618882,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.027652443057677726,0.0,0.0,0.0,0,0.0,0.0
2024-10-19,1080.8472900390625,0.0,1278.25439453125,0.0,0.0,0.0,0.023293671203583825,0.027652443057677726,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.027652443057677726,0.0,0.0,0.0,0,0.0,0.0
2024-10-20,1080.8472900390625,0.0,1278.25439453125,0.0,0.0,0.0,0.023018835700085654,0.027484742058163085,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.027484742058163085,0.0,0.0,0.0,0,0.0,0.0
2024-10-21,1080.8472900390625,0.0,1302.7420654296875,0.019157118491595293,-0.019157118491595293,0.019157118491595293,0.022607310330885796,0.02722649802768959,0,0,0.0,5,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02722649802768959,0.0,0.0,0.0,0,0.0,0.0
2024-10-22,1070.885498046875,-0.009216650755378697,1283.1519775390625,-0.01503757989434662,0.005820929138967923,0.005820929138967923,0.02263480173412199,0.0272777906598299,1,0,0.0,5,1.95496900736536,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0272777906598299,0.0,0.0,0.0,0,0.0,0.0
2024-10-23,1055.9429931640625,-0.013953410434696556,1273.35693359375,-0.0076335805241856125,-0.0063198299105109434,0.0063198299105109434,0.022691837776533632,0.027291764095939693,0,0,0.0,5,0.6597168958869974,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.027291764095939693,0.0,0.0,0.0,0,0.0,0.0
2024-10-24,1055.9429931640625,0.0,1243.9716796875,-0.023076996819200613,0.023076996819200613,0.023076996819200613,0.02185314313580173,0.027287313933692055,1,0,0.0,5,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.027287313933692055,0.0,0.0,0.0,0,0.0,0.0
2024-10-25,1060.923828125,0.004716954412484764,1288.0494384765625,0.035433088637625065,-0.0307161342251403,0.0307161342251403,0.021854398002698852,0.0275331979072115,0,1,1.0,5,9.12001726741614,46.0,-5.0,-48802.49609375,6440.2471923828125,0.0,0.0,Opened,-48802.49609375,6440.2471923828125,0.0,0.0275331979072115,55242.74328613281,0.0,0.0,0,0.0,55242.74328613281
2024-10-26,1060.923828125,0.0,1288.0494384765625,0.0,0.0,0.0,0.021854398002698852,0.0275331979072115,1,0,-1.0,5,,-46.0,5.0,48802.49609375,-6440.2471923828125,0.0,0.0,Closed,48802.49609375,-6440.2471923828125,0.0,0.0275331979072115,55242.74328613281,0.0,0.0,0,0.0,0.0
2024-10-27,1060.923828125,0.0,1288.0494384765625,0.0,0.0,0.0,0.021753168943540298,0.02752825604936382,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02752825604936382,0.0,0.0,0.0,0,0.0,0.0
2024-10-28,1045.981201171875,-0.014084542694769664,1307.6395263671875,0.015209111782071849,-0.029293654476841513,0.029293654476841513,0.02180769181668596,0.02754426550899172,0,1,1.0,5,1.3499735565920605,7.0,-5.0,-7321.868408203125,6538.1976318359375,0.0,0.0,Opened,-7321.868408203125,6538.1976318359375,0.0,0.02754426550899172,13860.066040039062,0.0,0.0,0,0.0,13860.066040039062
2024-10-29,1036.01953125,-0.00952375617335599,1273.35693359375,-0.026217158538086927,0.016693402364730936,0.016693402364730936,0.021822983899224917,0.02752508346642907,1,0,-1.0,5,3.383448471511532,-7.0,5.0,7252.13671875,-6366.78466796875,-69.731689453125,171.4129638671875,Closed,7252.13671875,-6366.78466796875,101.6812744140625,0.02752508346642907,13618.92138671875,101.6812744140625,0.007466176764425901,0,101.6812744140625,0.0
2024-10-30,1026.0577392578125,-0.009615448060296905,1263.5618896484375,-0.007692300318079992,-0.001923147742216913,0.001923147742216913,0.021671343257819276,0.027304351898023167,0,0,0.0,5,0.985170555402621,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.027304351898023167,0.0,0.0,0.0,0,0.0,0.0
2024-10-31,1026.0577392578125,0.0,1263.5618896484375,0.0,0.0,0.0,0.020692343760026696,0.026021247191329845,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.026021247191329845,0.0,0.0,0.0,0,0.0,0.0
2024-11-01,1021.076904296875,-0.004854341788348426,1263.5618896484375,0.0,-0.004854341788348426,0.004854341788348426,0.020703217259237162,0.026021247191329845,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.026021247191329845,0.0,0.0,0.0,0,0.0,0.0
2024-11-02,1021.076904296875,0.0,1263.5618896484375,0.0,0.0,0.0,0.020703217259237162,0.026021247191329845,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.026021247191329845,0.0,0.0,0.0,0,0.0,0.0
2024-11-03,1021.076904296875,0.0,1263.5618896484375,0.0,0.0,0.0,0.017806378286277763,0.024059895241965692,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.024059895241965692,0.0,0.0,0.0,0,0.0,0.0
2024-11-04,1036.01953125,0.014634183664564038,1268.4593505859375,0.0038759169436983765,0.010758266720865661,0.010758266720865661,0.015858935202708584,0.022435515088025656,1,0,0.0,5,0.32427582441975683,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.022435515088025656,0.0,0.0,0.0,0,0.0,0.0
2024-11-05,1045.981201171875,0.00961533023403116,1263.5618896484375,-0.003860952213594948,0.013476282447626109,0.013476282447626109,0.015192282332018784,0.021260035478350113,1,0,0.0,5,0.48506826388631974,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.021260035478350113,0.0,0.0,0.0,0,0.0,0.0
2024-11-06,1055.9429931640625,0.009523872877473138,1278.25439453125,0.01162784743919465,-0.002103974561721511,0.002103974561721511,0.014923569935490542,0.021010971968035554,0,0,0.0,5,1.4779595799755307,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.021010971968035554,0.0,0.0,0.0,0,0.0,0.0
2024-11-07,1060.923828125,0.004716954412484764,1278.25439453125,0.0,0.004716954412484764,0.004716954412484764,0.01429315450604191,0.02099866300694603,1,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02099866300694603,0.0,0.0,0.0,0,0.0,0.0
2024-11-08,1085.828125,0.02347416111768741,1253.766845703125,-0.019157022993928297,0.042631184111615705,0.042631184111615705,0.014476450285798264,0.021114592835298734,1,1,1.0,5,0.9423096403094241,-5.0,5.0,5429.140625,-6268.834228515625,0.0,0.0,Opened,5429.140625,-6268.834228515625,0.0,0.021114592835298734,11697.974853515625,0.0,0.0,0,0.0,11697.974853515625
2024-11-09,1085.828125,0.0,1253.766845703125,0.0,0.0,0.0,0.014476450285798264,0.021114592835298734,1,1,0.0,5,,5.0,-5.0,-5429.140625,6268.834228515625,0.0,0.0,Live,0.0,0.0,0.0,0.021114592835298734,11697.974853515625,0.0,0.0,0,0.0,0.0
2024-11-10,1085.828125,0.0,1253.766845703125,0.0,0.0,0.0,0.014469583536832253,0.020616470126387437,1,1,0.0,5,,5.0,-5.0,-5429.140625,6268.834228515625,0.0,0.0,Live,0.0,0.0,0.0,0.020616470126387437,11697.974853515625,0.0,0.0,0,0.0,0.0
