Date,2330.TW_Close,2330.TW_dailyReturns,2454.TW_Close,2454.TW_dailyReturns,spread,abs_sprd,2330.TW_rolling avg,2454.TW_rolling avg,isSprdPos,signal,axe,leverage,ratio,2330.TW_Size,2454.TW_Size,2330.TW_Cashflow,2454.TW_Cashflow,2330.TW_MTM,2454.TW_MTM,Live Trades,2330.TW_PnL,2454.TW_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2019-02-26,239.5,0.006302521008403339,276.5,-0.0212389380530974,0.02754145906150074,0.02754145906150074,0.008959321641053715,0.03259398690125384,1,0,-1.0,5,3.89052413767623,-66.0,5.0,15807.0,-1382.5,99.0,30.0,Closed,15807.0,-1382.5,129.0,0.03259398690125384,17189.5,129.0,0.007504581285086826,0,129.0,0.0
2019-02-27,239.0,-0.0020876826722338038,280.0,0.012658227848101333,-0.014745910520335137,0.014745910520335137,0.0045877995547279945,0.03277297102731519,0,0,0.0,5,7.103437317938763,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03277297102731519,0.0,0.0,0.0,0,0.0,0.0
2019-03-04,235.5,-0.014644351464435101,277.0,-0.010714285714285676,-0.003930065750149425,0.003930065750149425,0.008593947217621235,0.035450710048714404,0,0,0.0,5,0.8605615494605481,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.035450710048714404,0.0,0.0,0.0,0,0.0,0.0
2019-03-05,233.0,-0.010615711252653925,273.0,-0.014440433212996373,0.0038247219603424476,0.0038247219603424476,0.009594578319176728,0.037353490992022634,1,0,0.0,5,1.5938147844006123,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.037353490992022634,0.0,0.0,0.0,0,0.0,0.0
2019-03-06,234.0,0.0042918454935623185,280.0,0.02564102564102555,-0.02134918014746323,0.02134918014746323,0.00913120120968318,0.01986833897166546,0,1,1.0,5,7.148805610343902,36.0,-5.0,-8424.0,1400.0,0.0,0.0,Opened,-8424.0,1400.0,0.0,0.01986833897166546,9824.0,0.0,0.0,0,0.0,9824.0
2019-03-07,234.0,0.0,274.0,-0.021428571428571463,0.021428571428571463,0.021428571428571463,0.007804066374229463,0.019915280427551516,1,0,-1.0,5,inf,-36.0,5.0,8424.0,-1370.0,0.0,30.0,Closed,8424.0,-1370.0,30.0,0.019915280427551516,9794.0,30.0,0.00306309985705534,0,30.0,0.0
2019-03-08,230.0,-0.017094017094017144,267.5,-0.02372262773722633,0.006628610643209187,0.006628610643209187,0.009327767379122193,0.020023364117623815,1,0,0.0,5,1.6140411774039976,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.020023364117623815,0.0,0.0,0.0,0,0.0,0.0
2019-03-11,230.5,0.0021739130434783593,270.0,0.009345794392523255,-0.007171881349044895,0.007171881349044895,0.009189441370630104,0.02153020879049667,0,0,0.0,5,5.03578162061317,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02153020879049667,0.0,0.0,0.0,0,0.0,0.0
2019-03-12,235.5,0.021691973969631295,270.5,0.0018518518518517713,0.019840122117779524,0.019840122117779524,0.013796845935072308,0.02095448962813934,1,0,0.0,5,0.09805811118974148,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02095448962813934,0.0,0.0,0.0,0,0.0,0.0
2019-03-13,237.0,0.006369426751592355,273.0,0.009242144177449063,-0.002872717425856708,0.002872717425856708,0.01390596917277637,0.016401268646901553,0,0,0.0,5,1.671424226116643,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016401268646901553,0.0,0.0,0.0,0,0.0,0.0
2019-03-14,234.5,-0.010548523206751037,272.5,-0.001831501831501825,-0.008717021375249212,0.008717021375249212,0.015149005719605221,0.01357457761627582,0,0,0.0,5,0.20176199067457026,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015149005719605221,0.0,0.0,0.0,0,0.0,0.0
2019-03-15,239.0,0.019189765458422103,276.0,0.012844036697247763,0.006345728761174341,0.006345728761174341,0.013163190612627357,0.006055253536089567,1,0,0.0,5,0.7729351400458138,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013163190612627357,0.0,0.0,0.0,0,0.0,0.0
2019-03-18,241.0,0.008368200836819994,278.0,0.007246376811594235,0.0011218240252257594,0.0011218240252257594,0.012790429673559566,0.005860068272761391,1,0,0.0,5,0.9988874857177371,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012790429673559566,0.0,0.0,0.0,0,0.0,0.0
2019-03-19,240.5,-0.0020746887966804906,275.5,-0.008992805755395739,0.006918116958715248,0.006918116958715248,0.011221024131055553,0.00892483017397737,1,0,0.0,5,4.965337501308772,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011221024131055553,0.0,0.0,0.0,0,0.0,0.0
2019-03-20,242.0,0.006237006237006293,274.5,-0.003629764065335772,0.009866770302342065,0.009866770302342065,0.011214957836117614,0.008782450215543827,1,0,0.0,5,0.660129591576545,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011214957836117614,0.0,0.0,0.0,0,0.0,0.0
2019-03-21,245.5,0.01446280991735538,277.5,0.010928961748633892,0.0035338481687214873,0.0035338481687214873,0.008125203179501859,0.00952993589888932,1,0,0.0,5,0.8541570279074875,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00952993589888932,0.0,0.0,0.0,0,0.0,0.0
2019-03-22,248.5,0.012219959266802416,284.0,0.023423423423423406,-0.01120346415662099,0.01120346415662099,0.006406934878164816,0.012715450707146431,0,0,0.0,5,2.1906477906477937,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012715450707146431,0.0,0.0,0.0,0,0.0,0.0
2019-03-25,241.5,-0.028169014084507005,276.5,-0.026408450704225372,-0.0017605633802816323,0.0017605633802816323,0.017275459018769233,0.01907336529787538,0,0,0.0,5,1.0733695652173936,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01907336529787538,0.0,0.0,0.0,0,0.0,0.0
2019-03-26,244.0,0.010351966873705987,281.0,0.016274864376130127,-0.00592289750242414,0.00592289750242414,0.017694904738063434,0.0197406304698072,0,0,0.0,5,1.810551981738945,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0197406304698072,0.0,0.0,0.0,0,0.0,0.0
2019-03-27,241.5,-0.010245901639344246,279.5,-0.005338078291814985,-0.004907823347529261,0.004907823347529261,0.018464522530086982,0.019922193698052603,0,0,0.0,5,0.6029751773833523,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019922193698052603,0.0,0.0,0.0,0,0.0,0.0
2019-03-28,242.0,0.0020703933747412417,276.5,-0.01073345259391767,0.012803845968658911,0.012803845968658911,0.016742999469883092,0.020329097153456065,1,0,0.0,5,5.923335649551155,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.020329097153456065,0.0,0.0,0.0,0,0.0,0.0
2019-03-29,245.5,0.01446280991735538,282.5,0.02169981916817365,-0.0072370092508182715,0.0072370092508182715,0.01726635069981229,0.019829284992970358,0,0,0.0,5,1.7265151439420319,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019829284992970358,0.0,0.0,0.0,0,0.0,0.0
2019-04-01,245.5,0.0,285.5,0.010619469026548645,-0.010619469026548645,0.010619469026548645,0.009620655728301872,0.01397036492883626,0,0,0.0,5,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01397036492883626,0.0,0.0,0.0,0,0.0,0.0
2019-04-02,246.0,0.0020366598778003286,290.5,0.017513134851138368,-0.015476474973338039,0.015476474973338039,0.008785331754980278,0.014196017779621213,0,1,1.0,5,10.154450187234323,51.0,-5.0,-12546.0,1452.5,0.0,0.0,Opened,-12546.0,1452.5,0.0,0.014196017779621213,13998.5,0.0,0.0,0,0.0,13998.5
2019-04-03,246.5,0.00203252032520318,290.5,0.0,0.00203252032520318,0.00203252032520318,0.005849078573290323,0.013227114889091614,1,0,-1.0,5,0.0,-51.0,5.0,12571.5,-1452.5,25.5,0.0,Closed,12571.5,-1452.5,25.5,0.013227114889091614,14024.0,25.5,0.001818311466058186,0,25.5,0.0
2019-04-08,253.0,0.026369168356997985,294.5,0.013769363166953541,0.012599805190044444,0.012599805190044444,0.011286742514491492,0.008229870697386028,1,1,1.0,5,0.6078300955199857,-4.0,5.0,1012.0,-1472.5,0.0,0.0,Opened,1012.0,-1472.5,0.0,0.011286742514491492,2484.5,0.0,0.0,0,0.0,2484.5
2019-04-09,254.0,0.0039525691699604515,299.5,0.01697792869269943,-0.013025359522738977,0.013025359522738977,0.010985079889916921,0.007140728517277175,0,0,-1.0,5,5.0648703928986905,4.0,-5.0,-1016.0,1497.5,-4.0,25.0,Closed,-1016.0,1497.5,21.0,0.010985079889916921,2513.5,21.0,0.008354883628406605,0,21.0,0.0
2019-04-10,254.0,0.0,300.0,0.0016694490818029983,-0.0016694490818029983,0.0016694490818029983,0.010985079889916921,0.008496232664186443,0,0,0.0,5,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010985079889916921,0.0,0.0,0.0,0,0.0,0.0
2019-04-11,252.0,-0.007874015748031482,291.5,-0.02833333333333332,0.02045931758530184,0.02045931758530184,0.012818255098298986,0.017889070819871695,1,1,1.0,5,4.16235780423281,-21.0,5.0,5292.0,-1457.5,0.0,0.0,Opened,5292.0,-1457.5,0.0,0.017889070819871695,6749.5,0.0,0.0,0,0.0,6749.5
2019-04-12,252.0,0.0,293.5,0.006861063464836947,-0.006861063464836947,0.006861063464836947,0.012963177892307606,0.01807296437491305,0,0,-1.0,5,inf,21.0,-5.0,-5292.0,1467.5,0.0,10.0,Closed,-5292.0,1467.5,10.0,0.01807296437491305,6759.5,10.0,0.0014793993638582735,0,10.0,0.0
2019-04-15,255.5,0.01388888888888884,296.5,0.010221465076660996,0.0036674238122278435,0.0036674238122278435,0.007916030892555508,0.0175671965785184,1,0,0.0,5,0.8540424127458307,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0175671965785184,0.0,0.0,0.0,0,0.0,0.0
2019-04-16,257.0,0.005870841487279899,300.0,0.01180438448566612,-0.005933542998386221,0.005933542998386221,0.008079512607401059,0.01654896144697914,0,0,0.0,5,2.347097459990401,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01654896144697914,0.0,0.0,0.0,0,0.0,0.0
2019-04-17,261.5,0.017509727626459082,288.5,-0.03833333333333333,0.05584306095979241,0.05584306095979241,0.0102851871011304,0.023862398760797692,1,1,1.0,5,2.415301324268828,-13.0,5.0,3399.5,-1442.5,0.0,0.0,Opened,3399.5,-1442.5,0.0,0.023862398760797692,4842.0,0.0,0.0,0,0.0,4842.0
2019-04-18,264.5,0.011472275334607929,291.0,0.008665511265164572,0.002806764069443357,0.002806764069443357,0.006899644257113267,0.021420256764406623,1,1,0.0,5,0.8310208922364231,13.0,-5.0,-3438.5,1455.0,-39.0,12.5,Live,0.0,0.0,0.0,0.021420256764406623,4893.5,-26.5,-0.005415346888729948,0,0.0,0.0
2019-04-19,264.5,0.0,290.0,-0.0034364261168384758,0.0034364261168384758,0.0034364261168384758,0.006899644257113267,0.021069054396067852,1,1,0.0,5,inf,13.0,-5.0,-3438.5,1450.0,-39.0,7.5,Live,0.0,0.0,0.0,0.021069054396067852,4888.5,-31.5,-0.006443694384780607,0,0.0,0.0
2019-04-22,266.0,0.005671077504725952,289.0,-0.0034482758620689724,0.009119353366794924,0.009119353366794924,0.006640668502633315,0.019906560297699508,1,1,0.0,5,0.660621381038799,13.0,-5.0,-3458.0,1445.0,-58.5,2.5,Live,0.0,0.0,0.0,0.019906560297699508,4903.0,-56.0,-0.011421578625331429,0,0.0,0.0
2019-04-23,268.0,0.007518796992481258,290.0,0.0034602076124568004,0.004058589380024458,0.004058589380024458,0.006542240470845057,0.01844714013152218,1,1,0.0,5,0.4979858493002157,13.0,-5.0,-3484.0,1450.0,-84.5,7.5,Live,0.0,0.0,0.0,0.01844714013152218,4934.0,-77.0,-0.015605999189298744,0,0.0,0.0
2019-04-24,269.0,0.003731343283582156,289.5,-0.0017241379310344307,0.0054554812146165865,0.0054554812146165865,0.004271749116957765,0.005274057194323622,1,1,0.0,5,0.4972823996923233,13.0,-5.0,-3497.0,1447.5,-97.5,5.0,Live,0.0,0.0,0.0,0.005274057194323622,4944.5,-92.5,-0.018707654970168873,1,-92.5,0.0
2019-04-25,267.5,-0.005576208178438624,288.0,-0.005181347150259086,-0.0003948610281795384,0.0003948610281795384,0.005195397002455314,0.003322272656529294,0,0,-1.0,5,1.0003970752021796,13.0,-5.0,-3477.5,1440.0,-78.0,-2.5,Closed,-3477.5,1440.0,-80.5,0.005195397002455314,4917.5,-80.5,-0.016370106761565837,1,0.0,0.0
2019-04-26,260.0,-0.028037383177570097,290.0,0.00694444444444442,-0.034981827622014516,0.034981827622014516,0.014697603860484597,0.005047460839368893,0,1,1.0,5,0.276264245014244,2.0,-5.0,-520.0,1450.0,0.0,0.0,Opened,-520.0,1450.0,0.0,0.014697603860484597,1970.0,0.0,0.0,0,0.0,1970.0
2019-04-29,259.5,-0.0019230769230769162,287.5,-0.008620689655172376,0.006697612732095459,0.006697612732095459,0.013904813198790276,0.006306497571539749,1,0,-1.0,5,4.966447412132079,-2.0,5.0,519.0,-1437.5,-1.0,12.5,Closed,519.0,-1437.5,11.5,0.013904813198790276,1956.5,11.5,0.005877843087145413,0,11.5,0.0
2019-04-30,259.0,-0.0019267822736031004,295.5,0.027826086956521667,-0.029752869230124768,0.029752869230124768,0.012358717352684186,0.014599509163798183,0,1,1.0,5,16.47696491522559,83.0,-5.0,-21497.0,1477.5,0.0,0.0,Opened,-21497.0,1477.5,0.0,0.014599509163798183,22974.5,0.0,0.0,0,0.0,22974.5
2019-05-02,259.0,0.0,298.0,0.008460236886632888,-0.008460236886632888,0.008460236886632888,0.011660806601757518,0.014335660372164721,0,1,0.0,5,inf,-83.0,5.0,21497.0,-1490.0,0.0,-12.5,Live,0.0,0.0,0.0,0.014335660372164721,22987.0,-12.5,-0.0005437856179579762,0,0.0,0.0
2019-05-03,265.0,0.02316602316602312,309.0,0.03691275167785224,-0.01374672851182912,0.01374672851182912,0.018131176648669017,0.01808214939916447,0,1,0.0,5,1.8579650500189926,-83.0,5.0,21995.0,-1545.0,498.0,-67.5,Live,0.0,0.0,0.0,0.018131176648669017,23540.0,430.5,0.01828802039082413,0,0.0,0.0
2019-05-06,259.0,-0.02264150943396226,306.0,-0.009708737864077666,-0.012932771569884594,0.012932771569884594,0.01623654603869809,0.021064532908407124,0,1,0.0,5,0.5066161862278366,-83.0,5.0,21497.0,-1530.0,0.0,-52.5,Live,0.0,0.0,0.0,0.021064532908407124,23027.0,-52.5,-0.002279932253441612,0,0.0,0.0
2019-05-07,262.5,0.013513513513513598,311.0,0.016339869281045694,-0.002826355767532096,0.002826355767532096,0.017365869293188917,0.017993724538041676,0,1,0.0,5,1.432555244319936,-83.0,5.0,21787.5,-1555.0,290.5,-77.5,Live,0.0,0.0,0.0,0.017993724538041676,23342.5,213.0,0.009124986612402271,0,0.0,0.0
2019-05-08,260.0,-0.00952380952380949,310.0,-0.003215434083601254,-0.006308375440208236,0.006308375440208236,0.01815588707399573,0.01823218038018148,0,1,0.0,5,0.40254761315854304,-83.0,5.0,21580.0,-1550.0,83.0,-72.5,Live,0.0,0.0,0.0,0.01823218038018148,23130.0,10.5,0.00045395590142671856,0,0.0,0.0
2019-05-09,256.5,-0.013461538461538414,300.0,-0.032258064516129004,0.01879652605459059,0.01879652605459059,0.019286152300096317,0.026275928513369556,1,0,-1.0,5,2.802705688953574,-83.0,5.0,21289.5,-1500.0,-207.5,-22.5,Closed,21289.5,-1500.0,-230.0,0.026275928513369556,22789.5,-230.0,-0.010092367098883257,0,-230.0,0.0
2019-05-10,256.0,-0.0019493177387914784,298.5,-0.0050000000000000044,0.003050682261208526,0.003050682261208526,0.013591503030473002,0.017378949179979085,1,0,0.0,5,2.9908300781249175,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017378949179979085,0.0,0.0,0.0,0,0.0,0.0
2019-05-13,250.5,-0.021484375,286.5,-0.04020100502512558,0.01871663002512558,0.01871663002512558,0.013260415506901936,0.023082703701008515,1,0,0.0,5,2.140085293095852,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.023082703701008515,0.0,0.0,0.0,0,0.0,0.0
2019-05-14,248.5,-0.007984031936127733,289.0,0.008726003490401313,-0.016710035426529046,0.016710035426529046,0.00723014656431874,0.020813867674569005,0,0,0.0,5,1.271055653291466,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.020813867674569005,0.0,0.0,0.0,0,0.0,0.0
2019-05-15,249.0,0.002012072434607548,290.0,0.0034602076124568004,-0.0014481351778492524,0.0014481351778492524,0.00931215899032453,0.02189583576418656,0,0,0.0,5,2.002890454551899,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02189583576418656,0.0,0.0,0.0,0,0.0,0.0
