index,XME_Close,XME_dailyReturns,TIO=F_Close,TIO=F_dailyReturns,spread,abs_sprd,XME_rolling avg,TIO=F_rolling avg,isSprdPos,signal,axe,leverage,ratio,XME_Size,TIO=F_Size,XME_Cashflow,TIO=F_Cashflow,XME_MTM,TIO=F_MTM,Live Trades,XME_PnL,TIO=F_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL
2010-01-11,46.92613983154297,-0.014302676415247517,148.7899932861328,0.0,-0.014302676415247517,0.014302676415247517,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-12,45.750762939453125,-0.025047380762816873,148.7899932861328,0.0,-0.025047380762816873,0.025047380762816873,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-13,46.41546630859375,0.014528793104943372,148.7899932861328,0.0,0.014528793104943372,0.014528793104943372,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-14,45.83182907104492,-0.012574197438166568,148.7899932861328,0.0,-0.012574197438166568,0.012574197438166568,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-15,44.89153289794922,-0.020516226215587685,148.7899932861328,0.0,-0.020516226215587685,0.020516226215587685,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-16,44.89153289794922,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-17,44.89153289794922,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-18,44.89153289794922,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-19,45.75886535644531,0.019320624681446796,148.7899932861328,0.0,0.019320624681446796,0.019320624681446796,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-20,44.50242614746094,-0.027457831377529995,148.7899932861328,0.0,-0.027457831377529995,0.027457831377529995,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-21,41.77067565917969,-0.061384304739464435,148.7899932861328,0.0,-0.061384304739464435,0.061384304739464435,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-22,40.506126403808594,-0.030273612658051174,148.7899932861328,0.0,-0.030273612658051174,0.030273612658051174,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-23,40.506126403808594,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-24,40.506126403808594,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-25,40.86279296875,0.008805249887036126,148.7899932861328,0.0,0.008805249887036126,0.008805249887036126,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-26,40.12514877319336,-0.018051732198549386,148.7899932861328,0.0,-0.018051732198549386,0.018051732198549386,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-27,39.75225830078125,-0.009293186039505241,148.7899932861328,0.0,-0.009293186039505241,0.009293186039505241,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-28,38.982181549072266,-0.01937189947505069,148.7899932861328,0.0,-0.01937189947505069,0.01937189947505069,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-29,37.42582321166992,-0.039924865042330726,148.7899932861328,0.0,-0.039924865042330726,0.039924865042330726,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-30,37.42582321166992,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-31,37.42582321166992,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-01,39.63877487182617,0.05912900426105305,148.7899932861328,0.0,0.05912900426105305,0.05912900426105305,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-02,40.17377853393555,0.013496977740591998,148.7899932861328,0.0,0.013496977740591998,0.013496977740591998,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-03,39.59013748168945,-0.014527910332185479,148.7899932861328,0.0,-0.014527910332185479,0.014527910332185479,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-04,36.866493225097656,-0.06879602925985018,148.7899932861328,0.0,-0.06879602925985018,0.06879602925985018,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-05,37.94460678100586,0.029243724086408518,148.7899932861328,0.0,0.029243724086408518,0.029243724086408518,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-06,37.94460678100586,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-07,37.94460678100586,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-08,36.97996520996094,-0.025422363093977274,148.7899932861328,0.0,-0.025422363093977274,0.025422363093977274,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-09,38.45528793334961,0.03989518959826599,148.7899932861328,0.0,0.03989518959826599,0.03989518959826599,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-10,38.21211242675781,-0.0063235908417398345,148.7899932861328,0.0,-0.0063235908417398345,0.0063235908417398345,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-11,39.75225830078125,0.040305174883369155,148.7899932861328,0.0,0.040305174883369155,0.040305174883369155,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-12,39.91438674926758,0.004078471398017092,148.7899932861328,0.0,0.004078471398017092,0.004078471398017092,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-13,39.91438674926758,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-14,39.91438674926758,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-15,39.91438674926758,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-16,41.41402053833008,0.037571259668420565,148.7899932861328,0.0,0.037571259668420565,0.037571259668420565,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-17,41.22756576538086,-0.004502213755765316,148.7899932861328,0.0,-0.004502213755765316,0.004502213755765316,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-18,41.70582962036133,0.011600584368773648,148.7899932861328,0.0,0.011600584368773648,0.011600584368773648,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-19,42.23271560668945,0.012633389411606188,148.7899932861328,0.0,0.012633389411606188,0.012633389411606188,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-20,42.23271560668945,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-21,42.23271560668945,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-22,42.3218879699707,0.0021114522710712347,148.7899932861328,0.0,0.0021114522710712347,0.0021114522710712347,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-23,41.07355880737305,-0.029496065097176283,148.7899932861328,0.0,-0.029496065097176283,0.029496065097176283,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-24,40.6033935546875,-0.011446908092150765,148.7899932861328,0.0,-0.011446908092150765,0.011446908092150765,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-25,41.23566818237305,0.01557196510764447,148.7899932861328,0.0,0.01557196510764447,0.01557196510764447,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-26,41.59236145019531,0.008650114901611827,148.7899932861328,0.0,0.008650114901611827,0.008650114901611827,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-27,41.59236145019531,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-28,41.59236145019531,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-01,42.51644515991211,0.02221763029308499,148.7899932861328,0.0,0.02221763029308499,0.02221763029308499,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-02,43.65129852294922,0.026692103697021574,148.7899932861328,0.0,0.026692103697021574,0.026692103697021574,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-03,43.97553634643555,0.007427907862027627,148.7899932861328,0.0,0.007427907862027627,0.007427907862027627,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-04,44.080928802490234,0.0023966155915511322,148.7899932861328,0.0,0.0023966155915511322,0.0023966155915511322,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-05,45.66971969604492,0.03604259113217534,148.7899932861328,0.0,0.03604259113217534,0.03604259113217534,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-06,45.66971969604492,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-07,45.66971969604492,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-08,45.41030502319336,-0.005680233524052669,148.7899932861328,0.0,-0.005680233524052669,0.005680233524052669,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-09,45.38599395751953,-0.0005353645094744452,148.7899932861328,0.0,-0.0005353645094744452,0.0005353645094744452,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-10,45.5886344909668,0.004464825285900531,148.7899932861328,0.0,0.004464825285900531,0.004464825285900531,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-11,45.56433868408203,-0.0005329356133616514,148.7899932861328,0.0,-0.0005329356133616514,0.0005329356133616514,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-12,46.04259490966797,0.010496283703400167,148.7899932861328,0.0,0.010496283703400167,0.010496283703400167,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-13,46.04259490966797,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-14,46.04259490966797,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-15,45.321136474609375,-0.015669369558211077,148.7899932861328,0.0,-0.015669369558211077,0.015669369558211077,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-16,46.5289421081543,0.026649941451083903,148.7899932861328,0.0,0.026649941451083903,0.026649941451083903,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-17,46.804561614990234,0.005923614300004321,148.7899932861328,0.0,0.005923614300004321,0.005923614300004321,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-18,45.67780303955078,-0.024073691464264968,148.7899932861328,0.0,-0.024073691464264968,0.024073691464264968,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-19,44.90093231201172,-0.017007620240982235,148.7899932861328,0.0,-0.017007620240982235,0.017007620240982235,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-20,44.90093231201172,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-21,44.90093231201172,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-22,45.25776672363281,0.00794714927390583,148.7899932861328,0.0,0.00794714927390583,0.00794714927390583,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-23,46.636329650878906,0.030460250848529657,148.7899932861328,0.0,0.030460250848529657,0.030460250848529657,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-24,46.1497688293457,-0.010433085647511553,148.7899932861328,0.0,-0.010433085647511553,0.010433085647511553,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-25,44.552242279052734,-0.03461613331586466,148.7899932861328,0.0,-0.03461613331586466,0.03461613331586466,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-26,45.19287109375,0.01437927210677059,148.7899932861328,0.0,0.01437927210677059,0.01437927210677059,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-27,45.19287109375,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-28,45.19287109375,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-29,46.49847412109375,0.028889579169142587,148.7899932861328,0.0,0.028889579169142587,0.028889579169142587,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-30,45.99569320678711,-0.010812847600058295,148.7899932861328,0.0,-0.010812847600058295,0.010812847600058295,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-31,46.06868362426758,0.0015868967807990408,148.7899932861328,0.0,0.0015868967807990408,0.0015868967807990408,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-01,47.13098907470703,0.02305916659359153,148.7899932861328,0.0,0.02305916659359153,0.02305916659359153,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-02,47.13098907470703,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-03,47.13098907470703,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-04,47.13098907470703,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-05,48.574440002441406,0.03062636613558789,148.7899932861328,0.0,0.03062636613558789,0.03062636613558789,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-06,48.614990234375,0.0008348059582685696,148.7899932861328,0.0,0.0008348059582685696,0.0008348059582685696,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-07,48.1284294128418,-0.010008452520250843,148.7899932861328,0.0,-0.010008452520250843,0.010008452520250843,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-08,48.104103088378906,-0.0005054460484097412,148.7899932861328,0.0,-0.0005054460484097412,0.0005054460484097412,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-09,48.29061508178711,0.003877257477715279,148.7899932861328,0.0,0.003877257477715279,0.003877257477715279,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-10,48.29061508178711,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-11,48.29061508178711,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-12,48.18518829345703,-0.002183173441703379,148.7899932861328,0.0,-0.002183173441703379,0.002183173441703379,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-13,47.958133697509766,-0.004712124285256691,148.7899932861328,0.0,-0.004712124285256691,0.004712124285256691,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-14,48.614990234375,0.013696457435317999,148.7899932861328,0.0,0.013696457435317999,0.013696457435317999,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-15,48.12033462524414,-0.010174960577922665,148.7899932861328,0.0,-0.010174960577922665,0.010174960577922665,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-16,46.69309616088867,-0.029659778458953845,148.7899932861328,0.0,-0.029659778458953845,0.029659778458953845,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-17,46.69309616088867,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-18,46.69309616088867,0.0,148.7899932861328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-19,46.18220901489258,-0.010941385086903455,148.7899932861328,0.0,-0.010941385086903455,0.010941385086903455,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-20,46.49036407470703,0.006672592463367932,148.7899932861328,0.0,0.006672592463367932,0.006672592463367932,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-21,46.66066360473633,0.0036631145704868473,148.7899932861328,0.0,0.0036631145704868473,0.0036631145704868473,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-22,46.82284164428711,0.003475690807241749,148.7899932861328,0.0,0.003475690807241749,0.003475690807241749,,,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
