index,GLD_Close,GLD_dailyReturns,GC=F_Close,GC=F_dailyReturns,spread,abs_sprd,GLD_rolling avg,GC=F_rolling avg,isSprdPos,signal,axe,leverage,ratio,GLD_Size,GC=F_Size,GLD_Cashflow,GC=F_Cashflow,GLD_MTM,GC=F_MTM,Live Trades,GLD_PnL,GC=F_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,optimal,predicted
2012-02-06,167.17999267578125,-0.0027440152442257,1722.800048828125,-0.0086886330478236,0.0059446178035978,0.0059446178035978,0.0131550646139944,0.0137068824337294,1,0,0.0,10,10.737329378638922,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0137068824337294,0.0,0.0,0.0,0,0.0,0,0
2012-02-07,169.6999969482422,0.0150735996103796,1746.4000244140625,0.0136986155775828,0.0013749840327967,0.0013749840327967,0.0131018125584707,0.0136772852999444,1,0,0.0,10,10.743119794912161,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0136772852999444,0.0,0.0,0.0,0,0.0,0,0
2012-02-08,168.5,-0.0070712844420862,1729.300048828125,-0.0097915571157156,0.0027202726736293,0.0027202726736293,0.0131080703739501,0.0136920635335691,1,0,0.0,10,10.720143277888738,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0136920635335691,0.0,0.0,0.0,0,0.0,0,0
2012-02-09,168.02000427246094,-0.002848639332576,1739.0,0.0056091776429707,-0.0084578169755468,0.0084578169755468,0.0131098355689452,0.0136983095292315,0,0,0.0,10,10.81454672576427,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0136983095292315,0.0,0.0,0.0,0,0.0,0,0
2012-02-10,167.13999938964844,-0.0052375006572757,1723.300048828125,-0.0090281490350057,0.0037906483777299,0.0037906483777299,0.0131156952361543,0.0137151603646505,1,0,0.0,10,10.78177035621721,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0137151603646505,0.0,0.0,0.0,0,0.0,0,0
2012-02-11,167.13999938964844,0.0,1723.300048828125,0.0,0.0,0.0,0.0130908131464454,0.0136994645240265,1,0,0.0,10,10.789901304353208,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0136994645240265,0.0,0.0,0.0,0,0.0,0,0
2012-02-12,167.13999938964844,0.0,1723.300048828125,0.0,0.0,0.0,0.0130577456926797,0.013651183909579,1,0,0.0,10,10.779102839806592,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013651183909579,0.0,0.0,0.0,0,0.0,0,0
2012-02-13,167.50999450683594,0.0022136838491002,1723.0,-0.0001741129342676,0.0023877967833678,0.0023877967833678,0.0130569870307808,0.0136459757647104,1,0,0.0,10,10.749943358566258,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0136459757647104,0.0,0.0,0.0,0,0.0,0,0
2012-02-14,167.1199951171875,-0.0023282156434702,1715.9000244140625,-0.0041207055054773,0.001792489862007,0.001792489862007,0.0129795345674824,0.0135990016524885,1,0,0.0,10,10.757502936092203,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0135990016524885,0.0,0.0,0.0,0,0.0,0,0
2012-02-15,168.11000061035156,0.0059239200699465,1726.300048828125,0.0060609734052623,-0.0001370533353157,0.0001370533353157,0.0129523882867206,0.0135494659716195,0,0,0.0,10,10.742245081335797,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0135494659716195,0.0,0.0,0.0,0,0.0,0,0
2012-02-16,168.0,-0.0006543371004235,1726.800048828125,0.0002896367872662,-0.0009439738876897,0.0009439738876897,0.0129523970847808,0.0135495176673676,0,0,0.0,10,10.752425840036384,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0135495176673676,0.0,0.0,0.0,0,0.0,0,0
2012-02-17,167.35000610351562,-0.0038690112885975,1724.5,-0.0013319717182576,-0.0025370395703399,0.0025370395703399,0.0129551101325238,0.0135497236205195,0,0,0.0,10,10.777717444499164,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0135497236205195,0.0,0.0,0.0,0,0.0,0,0
2012-02-18,167.35000610351562,0.0,1724.5,0.0,0.0,0.0,0.0128065581935405,0.0134506891507593,1,0,0.0,10,10.82304776265328,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0134506891507593,0.0,0.0,0.0,0,0.0,0,0
2012-02-19,167.35000610351562,0.0,1724.5,0.0,0.0,0.0,0.0125022695832694,0.0133992602436056,1,0,0.0,10,11.044077081021202,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0133992602436056,0.0,0.0,0.0,0,0.0,0,0
2012-02-20,167.35000610351562,0.0,1724.5,0.0,0.0,0.0,0.0122455553648225,0.0127311027006527,1,0,0.0,10,10.713342802174763,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0127311027006527,0.0,0.0,0.0,0,0.0,0,0
2012-02-21,171.02000427246094,0.0219300749034643,1757.0999755859375,0.0189040159964843,0.0030260589069799,0.0030260589069799,0.0123510362521285,0.0128067615731423,1,0,0.0,10,10.653332637392674,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0128067615731423,0.0,0.0,0.0,0,0.0,0,0
2012-02-22,172.94000244140625,0.0112267461172932,1770.0,0.0073416564756143,0.0038850896416788,0.0038850896416788,0.0121794113729669,0.012735673342727,1,0,0.0,10,10.702208741228333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012735673342727,0.0,0.0,0.0,0,0.0,0,0
2012-02-23,173.02000427246094,0.0004625987621447,1784.9000244140625,0.0084180928893009,-0.0079554941271562,0.0079554941271562,0.0121794749332038,0.0127510974923647,0,0,0.0,10,10.800318860127236,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0127510974923647,0.0,0.0,0.0,0,0.0,0,0
2012-02-24,172.22999572753906,-0.0045659954075473,1775.0999755859375,-0.0054905309507976,0.0009245355432503,0.0009245355432503,0.0121840887031023,0.0127577902131026,1,0,0.0,10,10.791863200591713,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0127577902131026,0.0,0.0,0.0,0,0.0,0,0
2012-02-25,172.22999572753906,0.0,1775.0999755859375,0.0,0.0,0.0,0.0120907758981054,0.0127555365581568,1,0,0.0,10,10.873230317903346,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0127555365581568,0.0,0.0,0.0,0,0.0,0,0
2012-02-26,172.22999572753906,0.0,1775.0999755859375,0.0,0.0,0.0,0.0118806805530053,0.0126545194662493,1,0,0.0,10,10.97787715637616,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0126545194662493,0.0,0.0,0.0,0,0.0,0,0
2012-02-27,171.6999969482422,-0.0030772733695895,1773.5999755859375,-0.0008450228272381,-0.0022322505423513,0.0022322505423513,0.0118692340316998,0.0126543948698017,0,0,0.0,10,11.012960351330262,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0126543948698017,0.0,0.0,0.0,0,0.0,0,0
2012-02-28,173.49000549316406,0.0104252101149511,1787.0,0.0075552687181537,0.0028699413967974,0.0028699413967974,0.0118950418272906,0.0126668295224645,1,0,0.0,10,10.968621336001519,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0126668295224645,0.0,0.0,0.0,0,0.0,0,0
2012-02-29,164.2899932861328,-0.0530290617080748,1709.9000244140625,-0.0431449219842963,-0.0098841397237785,0.0098841397237785,0.012322011670851,0.0129172823631243,0,1,1.0,10,10.910612806877689,110.0,-10.0,-18071.89926147461,17099.000244140625,0.0,0.0,Opened,-18071.89926147461,17099.000244140625,0.0,0.0129172823631243,35170.899505615234,0.0,0.0,0,0.0,0,1
2012-03-01,166.61000061035156,0.0141214159049731,1721.0999755859375,0.0065500619989247,0.0075713539060484,0.0075713539060484,0.0123702655398673,0.0129277062882817,1,0,-1.0,10,10.795617452670255,-110.0,10.0,18327.100067138672,-17210.999755859375,255.2008056640625,-111.99951171875,Closed,18327.100067138672,-17210.999755859375,143.2012939453125,0.0129277062882817,35538.09982299805,143.2012939453125,0.0040295146521210886,0,143.2012939453125,0,0
2012-03-02,166.33999633789062,-0.0016205766248833,1708.800048828125,-0.0071465498415482,0.0055259732166649,0.0055259732166649,0.0123705247211607,0.0129374786146393,1,0,0.0,10,10.743754689244845,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0129374786146393,0.0,0.0,0.0,0,0.0,0,0
2012-03-03,166.33999633789062,0.0,1708.800048828125,0.0,0.0,0.0,0.0123705247211607,0.0129374786146393,1,0,0.0,10,10.743754689244845,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0129374786146393,0.0,0.0,0.0,0,0.0,0,0
2012-03-04,166.33999633789062,0.0,1708.800048828125,0.0,0.0,0.0,0.012370128956943,0.0129369601622649,1,0,0.0,10,10.743667864433107,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0129369601622649,0.0,0.0,0.0,0,0.0,0,0
2012-03-05,165.64999389648438,-0.004148145103987,1703.0,-0.0033942232340773,-0.0007539218699097,0.0007539218699097,0.0121480442346588,0.0127504288619018,0,0,0.0,10,10.790502051713142,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0127504288619018,0.0,0.0,0.0,0,0.0,0,0
2012-03-06,162.6999969482422,-0.0178086148924681,1671.4000244140625,-0.0185554759753009,0.0007468610828328,0.0007468610828328,0.0120478946202626,0.0127114022508165,1,0,0.0,10,10.838649225353427,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0127114022508165,0.0,0.0,0.0,0,0.0,0,0
2012-03-07,163.6300048828125,0.0057160906700333,1683.300048828125,0.0071197943282514,-0.0014037036582181,0.0014037036582181,0.0120496294586126,0.012723552350009,0,0,0.0,10,10.86258734723782,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012723552350009,0.0,0.0,0.0,0,0.0,0,0
2012-03-08,165.27999877929688,0.0100836878765973,1698.0999755859375,0.0087922095458357,0.0012914783307615,0.0012914783307615,0.0120752783804936,0.012742200248858,1,0,0.0,10,10.841521340792749,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012742200248858,0.0,0.0,0.0,0,0.0,0,0
2012-03-09,166.3800048828125,0.0066554096783633,1710.9000244140625,0.0075378652683322,-0.0008824555899689,0.0008824555899689,0.0120867624894781,0.0127559460066335,0,0,0.0,10,10.852409777667837,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0127559460066335,0.0,0.0,0.0,0,0.0,0,0
2012-03-10,166.3800048828125,0.0,1710.9000244140625,0.0,0.0,0.0,0.0119746274205003,0.0126211538216572,1,0,0.0,10,10.838284577192033,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0126211538216572,0.0,0.0,0.0,0,0.0,0,0
2012-03-11,166.3800048828125,0.0,1710.9000244140625,0.0,0.0,0.0,0.0119470254722241,0.0126007725288382,1,0,0.0,10,10.845782273441632,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0126007725288382,0.0,0.0,0.0,0,0.0,0,0
2012-03-12,165.07000732421875,-0.0078735275883446,1699.199951171875,-0.0068385487610209,-0.0010349788273237,0.0010349788273237,0.0119484816780746,0.0126097472020586,0,0,0.0,10,10.863505145708727,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0126097472020586,0.0,0.0,0.0,0,0.0,0,0
2012-03-13,162.3000030517578,-0.0167807848158647,1693.699951171875,-0.0032368174188134,-0.0135439673970513,0.0135439673970513,0.0119553880064362,0.0124788863021102,0,0,0.0,10,10.89256347208094,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0124788863021102,0.0,0.0,0.0,0,0.0,1,0
2012-03-14,159.57000732421875,-0.0168206757622084,1642.5,-0.0302296467189773,0.0134089709567688,0.0134089709567688,0.0119961194633703,0.0125957498216758,1,1,1.0,10,10.807801440002997,-109.0,10.0,17393.130798339844,-16425.0,0.0,0.0,Opened,17393.130798339844,-16425.0,0.0,0.0125957498216758,33818.130798339844,0.0,0.0,0,0.0,0,1
2012-03-15,161.0800018310547,0.0094628967696159,1659.0999755859375,0.0101065300371003,-0.0006436332674844,0.0006436332674844,0.0120189174504695,0.0126203408187892,0,0,-1.0,10,10.815252473452441,109.0,-10.0,-17557.72019958496,16590.999755859375,-164.5894012451172,165.999755859375,Closed,-17557.72019958496,16590.999755859375,1.4103546142578125,0.0126203408187892,34148.719955444336,1.4103546142578125,4.130036546312652e-05,0,1.4103546142578125,0,0
2012-03-16,161.3000030517578,0.0013657885411118,1655.5,-0.0021698364407883,0.0035356249819001,0.0035356249819001,0.0120196154791431,0.0126209833212573,1,0,0.0,10,10.77698871198897,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0126209833212573,0.0,0.0,0.0,0,0.0,0,0
2012-03-17,161.3000030517578,0.0,1655.5,0.0,0.0,0.0,0.0119666688396554,0.0125380132058923,1,0,0.0,10,10.753510405793115,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0125380132058923,0.0,0.0,0.0,0,0.0,0,0
2012-03-18,161.3000030517578,0.0,1655.5,0.0,0.0,0.0,0.0119167129929545,0.0124707170996352,1,0,0.0,10,10.740630025743952,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0124707170996352,0.0,0.0,0.0,0,0.0,0,0
2012-03-19,161.58999633789062,0.0017978504689784,1666.9000244140625,0.0068861518659393,-0.0050883013969609,0.0050883013969609,0.0118834905466209,0.0124825464523195,0,0,0.0,10,10.835632015669546,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0124825464523195,0.0,0.0,0.0,0,0.0,0,0
2012-03-20,160.1300048828125,-0.009035159899535,1646.699951171875,-0.0121183471991898,0.0030831872996547,0.0030831872996547,0.0117433207482531,0.0122140423013043,1,0,0.0,10,10.695725598494452,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0122140423013043,0.0,0.0,0.0,0,0.0,0,0
2012-03-21,160.2100067138672,0.0004996054993768,1650.0,0.0020040377275631,-0.0015044322281863,0.0015044322281863,0.0110104093742537,0.0114080591027279,0,0,0.0,10,10.67093811995575,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0114080591027279,0.0,0.0,0.0,0,0.0,0,0
2012-03-22,159.57000732421875,-0.0039947529044891,1642.300048828125,-0.0046666370738636,0.0006718841693744,0.0006718841693744,0.011014586312029,0.0114136056384264,1,0,0.0,10,10.664878525190378,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0114136056384264,0.0,0.0,0.0,0,0.0,0,0
2012-03-23,161.52999877929688,0.0122829564775024,1662.300048828125,0.0121780426264197,0.0001049138510826,0.0001049138510826,0.011052242139146,0.0114491587288711,1,0,0.0,10,10.660545131674912,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0114491587288711,0.0,0.0,0.0,0,0.0,0,0
2012-03-24,161.52999877929688,0.0,1662.300048828125,0.0,0.0,0.0,0.0110022315111409,0.0112603302239067,1,0,0.0,10,10.532381354704176,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0112603302239067,0.0,0.0,0.0,0,0.0,0,0
2012-03-25,161.52999877929688,0.0,1662.300048828125,0.0,0.0,0.0,0.0109081356676749,0.0109288930086999,1,0,0.0,10,10.310550920717606,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0109288930086999,0.0,0.0,0.0,0,0.0,0,0
2012-03-26,164.39999389648438,0.0177675672560913,1685.5,0.0139565364196616,0.0038110308364296,0.0038110308364296,0.010790317095666,0.0108646491728424,1,1,1.0,10,10.323060188039083,-104.0,10.0,17097.599365234375,-16855.0,0.0,0.0,Opened,17097.599365234375,-16855.0,0.0,0.0108646491728424,33952.599365234375,0.0,0.0,0,0.0,0,1
2012-03-27,163.24000549316406,-0.0070558907931025,1684.800048828125,-0.0004152780610352,-0.0066406127320672,0.0066406127320672,0.0107825000424714,0.0108646185410676,0,0,-1.0,10,10.39960346254059,104.0,-10.0,-16976.960571289062,16848.00048828125,120.6387939453125,-6.99951171875,Closed,-16976.960571289062,16848.00048828125,113.6392822265625,0.0108646185410676,33824.96105957031,113.6392822265625,0.0033596278803227123,0,113.6392822265625,0,0
2012-03-28,161.50999450683594,-0.0105979596184255,1657.9000244140625,-0.0159663008276697,0.0053683412092441,0.0053683412092441,0.0108116365924152,0.0109299390565704,1,1,1.0,10,10.377320655736458,-104.0,10.0,16797.039428710938,-16579.000244140625,0.0,0.0,Opened,16797.039428710938,-16579.000244140625,0.0,0.0109299390565704,33376.03967285156,0.0,0.0,0,0.0,0,1
2012-03-29,161.27999877929688,-0.0014240340248994,1652.199951171875,-0.0034381284505994,0.0020140944256999,0.0020140944256999,0.0108122888518946,0.0109332711483212,1,0,-1.0,10,10.358922238576149,104.0,-10.0,-16773.119873046875,16521.99951171875,23.9195556640625,-57.000732421875,Closed,-16773.119873046875,16521.99951171875,-33.0811767578125,0.0109332711483212,33295.119384765625,-33.0811767578125,-0.000993574354713051,0,-33.0811767578125,0,0
2012-03-30,162.1199951171875,0.0052083106662228,1669.300048828125,0.0103498959941992,-0.0051415853279763,0.0051415853279763,0.0108187971575867,0.0109595678369862,0,0,0.0,10,10.43067166627006,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0109595678369862,0.0,0.0,0.0,0,0.0,0,0
2012-03-31,162.1199951171875,0.0,1669.300048828125,0.0,0.0,0.0,0.0107329484267047,0.010837709210311,1,0,0.0,10,10.397197069911634,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010837709210311,0.0,0.0,0.0,0,0.0,0,0
2012-04-01,162.1199951171875,0.0,1669.300048828125,0.0,0.0,0.0,0.0106199684402311,0.0106739443392463,1,0,0.0,10,10.34902727991905,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0106739443392463,0.0,0.0,0.0,0,0.0,0,0
2012-04-02,162.94000244140625,0.0050580270720217,1677.5,0.0049122092685682,0.0001458178034534,0.0001458178034534,0.0105922640218959,0.0106155301068135,1,0,0.0,10,10.317814113112425,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0106155301068135,0.0,0.0,0.0,0,0.0,0,0
2012-04-03,159.88999938964844,-0.0187185651531741,1670.0,-0.0044709388971684,-0.0142476262560057,0.0142476262560057,0.0106747494015909,0.0106085327779011,0,1,1.0,10,10.379891274824987,104.0,-10.0,-16628.559936523438,16700.0,0.0,0.0,Opened,-16628.559936523438,16700.0,0.0,0.0106747494015909,33328.55993652344,0.0,0.0,0,0.0,1,1
2012-04-04,157.2100067138672,-0.0167614778035627,1612.300048828125,-0.0345508689651946,0.0177893911616319,0.0177893911616319,0.0107307394547925,0.0108905304423972,1,0,-1.0,10,10.408426123136346,-104.0,10.0,16349.840698242188,-16123.00048828125,-278.71923828125,576.99951171875,Closed,16349.840698242188,-16123.00048828125,298.2802734375,0.0108905304423972,32472.841186523438,298.2802734375,0.009185530509147114,0,298.2802734375,0,0
2012-04-05,158.30999755859375,0.0069969518335344,1628.5,0.0100477272723831,-0.0030507754388486,0.0030507754388486,0.0107434474031811,0.0109163356109318,0,0,0.0,10,10.452318569219322,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0109163356109318,0.0,0.0,0.0,0,0.0,0,0
2012-04-06,158.30999755859375,0.0,1628.5,0.0,0.0,0.0,0.0107434474031811,0.0109163356109318,1,0,0.0,10,10.452318569219322,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0109163356109318,0.0,0.0,0.0,0,0.0,0,0
2012-04-07,158.30999755859375,0.0,1628.5,0.0,0.0,0.0,0.0105698041188639,0.0107974638458215,1,0,0.0,10,10.508343005447777,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0107974638458215,0.0,0.0,0.0,0,0.0,0,0
2012-04-08,158.30999755859375,0.0,1628.5,0.0,0.0,0.0,0.0105565869967965,0.0107885593510448,1,0,0.0,10,10.512822813176134,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0107885593510448,0.0,0.0,0.0,0,0.0,0,0
2012-04-09,159.3699951171875,0.0066957082618956,1642.5,0.0085968682836965,-0.0019011600218008,0.0019011600218008,0.0105548810387597,0.0107636764456643,0,0,0.0,10,10.5100821473943,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0107636764456643,0.0,0.0,0.0,0,0.0,0,0
2012-04-10,161.10000610351562,0.0108553117859859,1659.5,0.0103500761035006,0.0005052356824852,0.0005052356824852,0.0105771734760212,0.0107736694767646,1,0,0.0,10,10.492421299556785,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0107736694767646,0.0,0.0,0.0,0,0.0,0,0
2012-04-11,161.07000732421875,-0.0001862121549368,1659.0,-0.0003012955709551,0.0001150834160182,0.0001150834160182,0.0105650279729704,0.0107540992146731,1,0,0.0,10,10.484195125536665,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0107540992146731,0.0,0.0,0.0,0,0.0,0,0
2012-04-12,162.6999969482422,0.0101197587999262,1679.5,0.0123568414707655,-0.0022370826708393,0.0022370826708393,0.0105920472540919,0.0107935815548469,0,0,0.0,10,10.519089036651158,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0107935815548469,0.0,0.0,0.0,0,0.0,0,0
2012-04-13,160.85000610351562,-0.0113705647168209,1659.0999755859375,-0.012146486700841,0.0007759219840201,0.0007759219840201,0.0106260925168455,0.0108318025128082,1,0,0.0,10,10.51425766386777,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0108318025128082,0.0,0.0,0.0,0,0.0,0,0
2012-04-14,160.85000610351562,0.0,1659.0999755859375,0.0,0.0,0.0,0.0106201450975265,0.010828195343699,1,0,0.0,10,10.516642402575156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010828195343699,0.0,0.0,0.0,0,0.0,0,0
2012-04-15,160.85000610351562,0.0,1659.0999755859375,0.0,0.0,0.0,0.0106140697831991,0.0107756979213314,1,0,0.0,10,10.471645820416787,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0107756979213314,0.0,0.0,0.0,0,0.0,0,0
2012-04-16,160.4600067138672,-0.0024246153239028,1648.699951171875,-0.0062684736104523,0.0038438582865495,0.0038438582865495,0.0105763026192522,0.0107829040576914,1,0,0.0,10,10.47554655588742,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0107829040576914,0.0,0.0,0.0,0,0.0,0,0
2012-04-17,160.25,-0.0013087791666472,1650.300048828125,0.000970520836804,-0.0022793000034513,0.0022793000034513,0.0105304021862205,0.0106699416221843,0,0,0.0,10,10.434747853332137,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0106699416221843,0.0,0.0,0.0,0,0.0,0,0
2012-04-18,159.30999755859375,-0.0058658498683696,1638.800048828125,-0.0069684297762495,0.0011025799078798,0.0011025799078798,0.0105077236500827,0.0106297841990465,1,0,0.0,10,10.406357523917626,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0106297841990465,0.0,0.0,0.0,0,0.0,0,0
2012-04-19,159.42999267578125,0.0007532177454423,1640.5999755859375,0.0010983199317693,-0.0003451021863269,0.0003451021863269,0.0105078544364622,0.0106300594900541,0,0,0.0,10,10.410086104195445,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0106300594900541,0.0,0.0,0.0,0,0.0,0,0
2012-04-20,159.5399932861328,0.0006899618353195,1642.0999755859375,0.0009142996600766,-0.000224337824757,0.000224337824757,0.0105079611655589,0.01063024175448,0,0,0.0,10,10.412492642306475,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01063024175448,0.0,0.0,0.0,0,0.0,0,0
2012-04-21,159.5399932861328,0.0,1642.0999755859375,0.0,0.0,0.0,0.0104845797538061,0.0106040515820472,1,0,0.0,10,10.410002389800619,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0106040515820472,0.0,0.0,0.0,0,0.0,0,0
2012-04-22,159.5399932861328,0.0,1642.0999755859375,0.0,0.0,0.0,0.0102665732968428,0.0103773157286033,1,0,0.0,10,10.403741274510555,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0103773157286033,0.0,0.0,0.0,0,0.0,0,0
2012-04-23,159.07000732421875,-0.0029458817957397,1631.9000244140625,-0.0062115287275583,0.0032656469318186,0.0032656469318186,0.0102349247809462,0.0103358462635964,1,0,0.0,10,10.360164077553986,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0103358462635964,0.0,0.0,0.0,0,0.0,0,0
2012-04-24,159.3000030517578,0.0014458773932806,1643.0,0.0068018723082763,-0.0053559949149957,0.0053559949149957,0.0101887369896457,0.0102947857862376,0,0,0.0,10,10.421224264116466,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0102947857862376,0.0,0.0,0.0,0,0.0,0,0
2012-04-25,159.6199951171875,0.0020087386020055,1641.4000244140625,-0.0009738135033094,0.002982552105315,0.002982552105315,0.0101900501373161,0.0102949131435156,1,0,0.0,10,10.388994310302818,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0102949131435156,0.0,0.0,0.0,0,0.0,0,0
2012-04-26,161.02999877929688,0.0088335027267367,1659.5999755859375,0.0110880656154321,-0.0022545628886954,0.0022545628886954,0.0102126787059471,0.0103297758047598,0,0,0.0,10,10.42432293299666,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0103297758047598,0.0,0.0,0.0,0,0.0,0,0
2012-04-27,161.3800048828125,0.0021735459614287,1664.0,0.0026512560127684,-0.0004777100513397,0.0004777100513397,0.0102142446916393,0.0103319941361858,0,0,0.0,10,10.429932340312691,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0103319941361858,0.0,0.0,0.0,0,0.0,0,0
2012-04-28,161.3800048828125,0.0,1664.0,0.0,0.0,0.0,0.010166094977632,0.0102902178314873,1,0,0.0,10,10.436959620087423,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0102902178314873,0.0,0.0,0.0,0,0.0,0,0
2012-04-29,161.3800048828125,0.0,1664.0,0.0,0.0,0.0,0.0101660595168889,0.010274807889777,1,0,0.0,10,10.421366278857597,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010274807889777,0.0,0.0,0.0,0,0.0,0,0
2012-04-30,161.8800048828125,0.0030982772640457,1663.4000244140625,-0.0003605622511643,0.00345883951521,0.00345883951521,0.010140334827225,0.0102449415570467,1,0,0.0,10,10.381513776873831,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0102449415570467,0.0,0.0,0.0,0,0.0,0,0
