index,HG=F_Close,HG=F_dailyReturns,COPX_Close,COPX_dailyReturns,spread,abs_sprd,HG=F_rolling avg,COPX_rolling avg,isSprdPos,signal,axe,leverage,ratio,HG=F_Size,COPX_Size,HG=F_Cashflow,COPX_Cashflow,HG=F_MTM,COPX_MTM,Live Trades,HG=F_PnL,COPX_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2020-01-01,2.8329999446868896,0.0,18.66920280456543,0.0,0.0,0.0,,,1,0,,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-01-02,2.8329999446868896,0.0,18.66920280456543,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-01-03,2.7985000610351562,-0.012177862451580923,18.146358489990234,-0.028005711869353966,0.015827849417773043,0.015827849417773043,,,1,0,0.0,10,14.91213125196216,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-01-04,2.7985000610351562,0.0,18.146358489990234,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-01-05,2.7985000610351562,0.0,18.146358489990234,0.0,0.0,0.0,0.005446105652475437,0.012524535099629636,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012524535099629636,0.0,0.0,0.0,0,0.0,0.0
2020-01-06,2.80049991607666,0.0007146167582230412,18.047199249267578,-0.005464415396474909,0.00617903215469795,0.00617903215469795,0.005534659217953264,0.012146294178640963,1,0,0.0,10,49.27705662632225,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012146294178640963,0.0,0.0,0.0,0,0.0,0.0
2020-01-07,2.803999900817871,0.0012497714144246164,18.146358489990234,0.005494439295154363,-0.004244667880729747,0.004244667880729747,0.0056901214446570545,0.013113359339011244,0,0,0.0,10,28.451442151893023,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013113359339011244,0.0,0.0,0.0,0,0.0,0.0
2020-01-08,2.819000005722046,0.005349538314819435,18.038183212280273,-0.0059612664309278696,0.011310804745747305,0.011310804745747305,0.0022355906237699645,0.004705036361671539,1,1,1.0,10,7.13049938948412,-72.0,10.0,202.9680004119873,-180.38183212280273,0.0,0.0,Opened,202.9680004119873,-180.38183212280273,0.0,0.004705036361671539,383.34983253479004,0.0,0.0,0,0.0,383.34983253479004
2020-01-09,2.810499906539917,-0.0030152888133647693,17.93902587890625,-0.005497079844854813,0.0024817910314900438,0.0024817910314900438,0.0030036009779316397,0.004992042983678758,1,1,0.0,10,11.636393788367124,72.0,-10.0,-202.35599327087402,179.3902587890625,0.6120071411132812,-0.9915733337402344,Live,0.0,0.0,0.0,0.004992042983678758,381.7462520599365,-0.3795661926269531,-0.0009942892446979646,0,0.0,0.0
2020-01-10,2.81850004196167,0.0028465168787719097,18.09227180480957,0.008542600191213001,-0.0056960833124410915,0.0056960833124410915,0.0030689633483234804,0.007019861512071829,0,0,-1.0,10,19.264217624270096,72.0,-10.0,-202.93200302124023,180.9227180480957,0.03599739074707031,0.5408859252929688,Closed,-202.93200302124023,180.9227180480957,0.5768833160400391,0.007019861512071829,383.85472106933594,0.5768833160400391,0.0015028688833967376,0,0.5768833160400391,0.0
2020-01-11,2.81850004196167,0.0,18.09227180480957,0.0,0.0,0.0,0.0031266495835591593,0.006472818816817797,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006472818816817797,0.0,0.0,0.0,0,0.0,0.0
2020-01-12,2.81850004196167,0.0,18.09227180480957,0.0,0.0,0.0,0.003179784469644131,0.005852996823469843,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005852996823469843,0.0,0.0,0.0,0,0.0,0.0
2020-01-13,2.8615000247955322,0.015256335708242252,18.479896545410156,0.02142487935083648,-0.006168543642594226,0.006168543642594226,0.007148837109749672,0.010517357888003858,0,0,0.0,10,9.069303382982945,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010517357888003858,0.0,0.0,0.0,0,0.0,0.0
2020-01-14,2.875999927520752,0.005067238371334826,18.52497100830078,0.0024391079668582005,0.002628130404476625,0.002628130404476625,0.006308025033479494,0.009054188783434778,1,0,0.0,10,3.100475873720752,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.009054188783434778,0.0,0.0,0.0,0,0.0,0.0
2020-01-15,2.869999885559082,-0.002086245519081875,18.209463119506836,-0.017031491636481988,0.014945246117400113,0.014945246117400113,0.007004731859887893,0.013653843879917922,1,1,1.0,10,51.79675238939003,-518.0,10.0,1486.6599407196045,-182.09463119506836,0.0,0.0,Opened,1486.6599407196045,-182.09463119506836,0.0,0.013653843879917922,1668.7545719146729,0.0,0.0,0,0.0,1668.7545719146729
2020-01-16,2.8519999980926514,-0.006271738043266195,18.182416915893555,-0.0014852828683514785,-0.004786455174914717,0.004786455174914717,0.008268686883637527,0.013707059663374741,0,0,-1.0,10,1.5098136663385322,518.0,-10.0,-1477.3359990119934,181.82416915893555,9.323941707611084,-0.2704620361328125,Closed,-1477.3359990119934,181.82416915893555,9.053479671478271,0.013707059663374741,1659.160168170929,9.053479671478271,0.005456664067254518,0,9.053479671478271,0.0
2020-01-17,2.8494999408721924,-0.0008765979039729865,18.35369300842285,0.009419874889106783,-0.01029647279307977,0.01029647279307977,0.00834108918028152,0.014163095905568867,0,0,0.0,10,69.21488756798782,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014163095905568867,0.0,0.0,0.0,0,0.0,0.0
2020-01-18,2.8494999408721924,0.0,18.35369300842285,0.0,0.0,0.0,0.004082251136081463,0.009722343149095302,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.009722343149095302,0.0,0.0,0.0,0,0.0,0.0
2020-01-19,2.8494999408721924,0.0,18.35369300842285,0.0,0.0,0.0,0.002617252536672159,0.009545432140103416,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.009545432140103416,0.0,0.0,0.0,0,0.0,0.0
2020-01-20,2.8494999408721924,0.0,18.35369300842285,0.0,0.0,0.0,0.002733284681737519,0.0044257360409957845,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0044257360409957845,0.0,0.0,0.0,0,0.0,0.0
2020-01-21,2.7985000610351562,-0.017897835022037456,17.758731842041016,-0.03241642791501398,0.014518592892976523,0.014518592892976523,0.007915255144697916,0.01607630672356877,1,0,0.0,10,11.493473128848521,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01607630672356877,0.0,0.0,0.0,0,0.0,0.0
2020-01-22,2.7669999599456787,-0.011256065893322065,17.605484008789062,-0.00862943562721985,-0.0026266302661022145,0.0026266302661022145,0.008322282291450444,0.014038690957743289,0,0,0.0,10,4.877918983341605,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014038690957743289,0.0,0.0,0.0,0,0.0,0.0
2020-01-23,2.7260000705718994,-0.014817452102378836,17.14573860168457,-0.026113761307270833,0.011296309204891997,0.011296309204891997,0.008364992938357093,0.015042751125056075,1,0,0.0,10,11.084758447510312,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015042751125056075,0.0,0.0,0.0,0,0.0,0.0
2020-01-24,2.685499906539917,-0.014856993024026433,16.947420120239258,-0.011566633905513268,-0.003290359118513164,0.003290359118513164,0.006985051660353257,0.013242382187681579,0,0,0.0,10,4.913087791125874,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013242382187681579,0.0,0.0,0.0,0,0.0,0.0
2020-01-25,2.685499906539917,0.0,16.947420120239258,0.0,0.0,0.0,0.006985051660353257,0.013242382187681579,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013242382187681579,0.0,0.0,0.0,0,0.0,0.0
2020-01-26,2.685499906539917,0.0,16.947420120239258,0.0,0.0,0.0,0.0076145387491604695,0.010738512726114115,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010738512726114115,0.0,0.0,0.0,0,0.0,0.0
2020-01-27,2.5964999198913574,-0.033140938278128584,16.19019317626953,-0.04468095666463223,0.011540018386503648,0.011540018386503648,0.013688082773212543,0.019075016260601912,1,0,0.0,10,8.406619298741546,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019075016260601912,0.0,0.0,0.0,0,0.0,0.0
2020-01-28,2.5794999599456787,-0.006547259953849749,16.334423065185547,0.00890847239101622,-0.015455732344865969,0.015455732344865969,0.013846326830094282,0.020984145007105347,0,0,0.0,10,8.616123752166331,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.020984145007105347,0.0,0.0,0.0,0,0.0,0.0
2020-01-29,2.553499937057495,-0.010079481795662093,16.334423065185547,0.0,-0.010079481795662093,0.010079481795662093,0.013669491221881453,0.02132964276885,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02132964276885,0.0,0.0,0.0,0,0.0,0.0
2020-01-30,2.5234999656677246,-0.011748569465147796,16.15413475036621,-0.011037323699763513,-0.000711245765384283,0.000711245765384283,0.012489630201418155,0.02097224152755655,0,0,0.0,10,6.0139413533549115,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02097224152755655,0.0,0.0,0.0,0,0.0,0.0
2020-01-31,2.5199999809265137,-0.0013869565242038417,15.76650619506836,-0.023995624729394094,0.022608668205190252,0.022608668205190252,0.012159093547231447,0.021039720942601113,1,1,1.0,10,108.24407706696825,-1083.0,10.0,2729.1599793434143,-157.6650619506836,0.0,0.0,Opened,2729.1599793434143,-157.6650619506836,0.0,0.021039720942601113,2886.825041294098,0.0,0.0,0,0.0,2886.825041294098
2020-02-01,2.5199999809265137,0.0,15.76650619506836,0.0,0.0,0.0,0.005178237703549438,0.01265381119757289,1,1,0.0,10,,1083.0,-10.0,-2729.1599793434143,157.6650619506836,0.0,0.0,Live,0.0,0.0,0.0,0.01265381119757289,2886.825041294098,0.0,0.0,0,0.0,0.0
2020-02-02,2.5199999809265137,0.0,15.76650619506836,0.0,0.0,0.0,0.005782758183922019,0.010631921574664518,1,1,0.0,10,,1083.0,-10.0,-2729.1599793434143,157.6650619506836,0.0,0.0,Live,0.0,0.0,0.0,0.010631921574664518,2886.825041294098,0.0,0.0,0,0.0,0.0
2020-02-03,2.513000011444092,-0.0027777656886521784,15.739461898803711,-0.0017153005193444315,-0.001062465169307747,0.001062465169307747,0.00492498590588447,0.010373861579984543,0,0,-1.0,10,3.867603993566013,1083.0,-10.0,-2721.5790123939514,157.3946189880371,7.580966949462891,-0.2704429626464844,Closed,-2721.5790123939514,157.3946189880371,7.310523986816406,0.010373861579984543,2878.9736313819885,7.310523986816406,0.0025392813282930794,0,7.310523986816406,0.0
2020-02-04,2.547499895095825,0.013728564860574055,16.46063232421875,0.04581925545179222,-0.03209069059121816,0.03209069059121816,0.006704843520060913,0.025481696585349038,0,1,1.0,10,21.565286261323045,216.0,-10.0,-550.2599773406982,164.6063232421875,0.0,0.0,Opened,-550.2599773406982,164.6063232421875,0.0,0.025481696585349038,714.8663005828857,0.0,0.0,0,0.0,714.8663005828857
2020-02-05,2.5789999961853027,0.012365103979049552,16.74909782409668,0.017524569785421162,-0.00515946580637161,0.00515946580637161,0.007751757926684323,0.02030912332187282,0,1,0.0,10,9.204276785903547,-216.0,10.0,557.0639991760254,-167.4909782409668,6.804021835327148,-2.884654998779297,Live,0.0,0.0,0.0,0.02030912332187282,724.5549774169922,3.9193668365478516,0.005409343609121599,0,0.0,0.0
2020-02-06,2.5985000133514404,0.007561076849546655,16.658952713012695,-0.005382087562608495,0.01294316441215515,0.01294316441215515,0.0073412801352867,0.021246714453014865,1,0,-1.0,10,4.563437206933559,-216.0,10.0,561.2760028839111,-166.58952713012695,11.01602554321289,-1.9832038879394531,Closed,561.2760028839111,-166.58952713012695,9.032821655273438,0.021246714453014865,727.8655300140381,9.032821655273438,0.012410014326546313,0,9.032821655273438,0.0
2020-02-07,2.559000015258789,-0.015201076732613061,16.063989639282227,-0.035714314337763176,0.020513237605150114,0.020513237605150114,0.012126222619465494,0.030123174110068204,1,0,0.0,10,14.748610023528325,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030123174110068204,0.0,0.0,0.0,0,0.0,0.0
2020-02-08,2.559000015258789,0.0,16.063989639282227,0.0,0.0,0.0,0.011848041261191608,0.03004997613328128,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03004997613328128,0.0,0.0,0.0,0,0.0,0.0
2020-02-09,2.559000015258789,0.0,16.063989639282227,0.0,0.0,0.0,0.010448362211665901,0.01936790778234161,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01936790778234161,0.0,0.0,0.0,0,0.0,0.0
2020-02-10,2.557499885559082,-0.000586217151528734,16.100046157836914,0.002244555640556145,-0.002830772792084879,0.002830772792084879,0.008292347951036455,0.01587154650319578,0,0,0.0,10,24.10367999676888,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01587154650319578,0.0,0.0,0.0,0,0.0,0.0
2020-02-11,2.5885000228881836,0.012121266360223037,16.442598342895508,0.021276472234947663,-0.009155205874724626,0.009155205874724626,0.009690891741653409,0.020636759086969443,0,0,0.0,10,11.149975191652082,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.020636759086969443,0.0,0.0,0.0,0,0.0,0.0
2020-02-12,2.6059999465942383,0.006760642670007977,17.037565231323242,0.03618448106681438,-0.0294238383968064,0.0294238383968064,0.005613122343483857,0.01623340237943398,0,1,1.0,10,34.991897669570534,350.0,-10.0,-912.0999813079834,170.37565231323242,0.0,0.0,Opened,-912.0999813079834,170.37565231323242,0.0,0.01623340237943398,1082.4756336212158,0.0,0.0,0,0.0,1082.4756336212158
2020-02-13,2.619499921798706,0.005180343622842587,16.803184509277344,-0.01375670284243391,0.018937046465276497,0.018937046465276497,0.005234170170918218,0.019583355736165188,1,0,-1.0,10,17.034484455445597,-350.0,10.0,916.8249726295471,-168.03184509277344,4.724991321563721,2.3438072204589844,Closed,916.8249726295471,-168.03184509277344,7.068798542022705,0.019583355736165188,1084.8568177223206,7.068798542022705,0.006515881567545286,0,7.068798542022705,0.0
2020-02-14,2.6054999828338623,-0.0053445082583665204,16.758113861083984,-0.002682268243169972,-0.0026622400151965486,0.0026622400151965486,0.006756928121865057,0.019931669192924786,0,0,0.0,10,3.227962773073668,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019931669192924786,0.0,0.0,0.0,0,0.0,0.0
2020-02-15,2.6054999828338623,0.0,16.758113861083984,0.0,0.0,0.0,0.006670088549194137,0.020136321485526687,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.020136321485526687,0.0,0.0,0.0,0,0.0,0.0
2020-02-16,2.6054999828338623,0.0,16.758113861083984,0.0,0.0,0.0,0.004806332109678853,0.018892995217900062,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018892995217900062,0.0,0.0,0.0,0,0.0,0.0
2020-02-17,2.6054999828338623,0.0,16.758113861083984,0.0,0.0,0.0,0.003721368651751733,0.00596643700110633,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00596643700110633,0.0,0.0,0.0,0,0.0,0.0
2020-02-18,2.609999895095825,0.0017270820539667664,16.49669075012207,-0.015599793218316504,0.01732687527228327,0.01732687527228327,0.002689304114265714,0.006776823686769442,1,1,1.0,10,57.0902853103214,-571.0,10.0,1490.3099400997162,-164.9669075012207,0.0,0.0,Opened,1490.3099400997162,-164.9669075012207,0.0,0.006776823686769442,1655.276847600937,0.0,0.0,0,0.0,1655.276847600937
2020-02-19,2.612499952316284,0.0009578763681779012,16.586835861206055,0.005464436016254792,-0.004506559648076891,0.004506559648076891,0.0007839864814073995,0.007947775102305344,0,0,-1.0,10,36.21955765795964,571.0,-10.0,-1491.7374727725983,165.86835861206055,-1.42753267288208,0.9014511108398438,Closed,-1491.7374727725983,165.86835861206055,-0.5260815620422363,0.007947775102305344,1657.6058313846588,-0.5260815620422363,-0.0003173743432132965,0,-0.5260815620422363,0.0
2020-02-20,2.5950000286102295,-0.006698535512139947,16.39752960205078,-0.011413042290846498,0.004714506778706551,0.004714506778706551,0.003374498383233437,0.008811986717270872,1,0,0.0,10,10.76620435693987,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008811986717270872,0.0,0.0,0.0,0,0.0,0.0
2020-02-21,2.618000030517578,0.008863199095865415,16.118074417114258,-0.017042517483949138,0.025905716579814553,0.025905716579814553,0.005536769117866322,0.0099507131821091,1,1,1.0,10,11.838229427877376,-119.0,10.0,311.5420036315918,-161.18074417114258,0.0,0.0,Opened,311.5420036315918,-161.18074417114258,0.0,0.0099507131821091,472.7227478027344,0.0,0.0,0,0.0,472.7227478027344
2020-02-22,2.618000030517578,0.0,16.118074417114258,0.0,0.0,0.0,0.005536769117866322,0.0099507131821091,1,1,0.0,10,,119.0,-10.0,-311.5420036315918,161.18074417114258,0.0,0.0,Live,0.0,0.0,0.0,0.0099507131821091,472.7227478027344,0.0,0.0,0,0.0,0.0
2020-02-23,2.618000030517578,0.0,16.118074417114258,0.0,0.0,0.0,0.005531594530666908,0.009285023467431257,1,1,0.0,10,,119.0,-10.0,-311.5420036315918,161.18074417114258,0.0,0.0,Live,0.0,0.0,0.0,0.009285023467431257,472.7227478027344,0.0,0.0,0,0.0,0.0
2020-02-24,2.5924999713897705,-0.009740282211824991,15.333807945251465,-0.048657578539906376,0.038917296328081386,0.038917296328081386,0.007190649731885528,0.019993609389890355,1,1,0.0,10,29.54678359466396,119.0,-10.0,-308.5074965953827,153.33807945251465,3.0345070362091064,-7.84266471862793,Live,0.0,0.0,0.0,0.019993609389890355,461.84557604789734,-4.808157682418823,-0.01041074751340733,0,0.0,0.0
2020-02-25,2.5964999198913574,0.0015428923995099986,14.919136047363281,-0.027042982367377233,0.02858587476688723,0.02858587476688723,0.006627994650250495,0.02042715428653534,1,1,0.0,10,100.71039656783961,119.0,-10.0,-308.98349046707153,149.1913604736328,2.5585131645202637,-11.989383697509766,Live,0.0,0.0,0.0,0.02042715428653534,458.17485094070435,-9.430870532989502,-0.020583562178557935,1,-9.430870532989502,0.0
