index,SPY_Close,SPY_dailyReturns,IVV_Close,IVV_dailyReturns,spread,abs_sprd,SPY_rolling avg,IVV_rolling avg,isSprdPos,signal,axe,leverage,ratio,SPY_Size,IVV_Size,SPY_Cashflow,IVV_Cashflow,SPY_MTM,IVV_MTM,Live Trades,SPY_PnL,IVV_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2024-01-26,481.2370300292969,-0.0012704226183486433,483.219482421875,-0.0010400853669969568,-0.0002303372513516866,0.0002303372513516866,,,0,0,0.0,5,0.8220650167151616,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-27,481.2370300292969,0.0,483.219482421875,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-28,481.2370300292969,0.0,483.219482421875,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-29,485.0481262207031,0.007919374349006914,487.017578125,0.00785998048772596,5.939386128095414e-05,5.939386128095414e-05,,,1,0,0.0,5,0.996530053626994,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-30,484.6729736328125,-0.0007734337431909433,486.65252685546875,-0.00074956487389366,-2.386886929728327e-05,2.386886929728327e-05,0.004758190423404027,0.004677412498541374,0,0,0.0,5,0.9730973513719985,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004758190423404027,0.0,0.0,0.0,0,0.0,0.0
2024-01-31,476.7644348144531,-0.016317268031435295,478.6617431640625,-0.016419895614308455,0.00010262758287316043,0.00010262758287316043,0.005740121234745585,0.005684522387016826,1,0,0.0,5,1.010294088042191,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005740121234745585,0.0,0.0,0.0,0,0.0,0.0
2024-02-01,483.0043640136719,0.013088076088660472,485.0149230957031,0.013272796546564658,-0.00018472045790418612,0.00018472045790418612,0.006164417767193593,0.006125043477659031,0,0,0.0,5,1.0183350050672029,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006164417767193593,0.0,0.0,0.0,0,0.0,0.0
2024-02-02,488.08917236328125,0.010527458400904743,490.0165710449219,0.010312358880206762,0.0002150995206979811,0.0002150995206979811,0.006133239432041259,0.006082094613387561,1,0,0.0,5,0.9834359451369709,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006133239432041259,0.0,0.0,0.0,0,0.0,0.0
2024-02-03,488.08917236328125,0.0,490.0165710449219,0.0,0.0,0.0,0.006070372381170853,0.006022799213352153,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006070372381170853,0.0,0.0,0.0,0,0.0,0.0
2024-02-04,488.08917236328125,0.0,490.0165710449219,0.0,0.0,0.0,0.006079616824703534,0.006031510846659706,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006079616824703534,0.0,0.0,0.0,0,0.0,0.0
2024-02-05,486.3119201660156,-0.0036412448747026316,488.37896728515625,-0.003341935470209889,-0.00029930940449274246,0.00029930940449274246,0.006153741733838435,0.00609741974333645,0,0,0.0,5,0.9217013228462728,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006153741733838435,0.0,0.0,0.0,0,0.0,0.0
2024-02-06,487.7238464355469,0.002903334693192816,489.7009582519531,0.002706895782481622,0.00019643891071119413,0.00019643891071119413,0.006148428992280882,0.006090780603905872,1,0,0.0,5,0.9361197228492174,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006148428992280882,0.0,0.0,0.0,0,0.0,0.0
2024-02-07,491.7916259765625,0.008340333511974718,493.6766357421875,0.008118582214799108,0.0002217512971756097,0.0002217512971756097,0.0058207681352481664,0.005789277916789465,1,0,0.0,5,0.9771432130556944,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0058207681352481664,0.0,0.0,0.0,0,0.0,0.0
2024-02-08,492.00885009765625,0.00044169951178485434,494.0021667480469,0.0006594012806986349,-0.00021770176891378057,0.00021770176891378057,0.0057951957593395,0.005771935564476954,0,0,0.0,5,1.4989212137535803,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0057951957593395,0.0,0.0,0.0,0,0.0,0.0
2024-02-09,494.8524169921875,0.00577950354748058,496.8630676269531,0.005791271924451724,-1.1768376971144079e-05,1.1768376971144079e-05,0.005798165288588407,0.005776324545499281,0,0,0.0,5,1.0061076316162465,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005798165288588407,0.0,0.0,0.0,0,0.0,0.0
2024-02-10,494.8524169921875,0.0,496.8630676269531,0.0,0.0,0.0,0.005793116508608389,0.005769890277225819,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005793116508608389,0.0,0.0,0.0,0,0.0,0.0
2024-02-11,494.8524169921875,0.0,496.8630676269531,0.0,0.0,0.0,0.0057987003212417515,0.005776434978628007,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0057987003212417515,0.0,0.0,0.0,0,0.0,0.0
2024-02-12,494.63519287109375,-0.0004389674853243486,496.59674072265625,-0.0005360167049019982,9.704921957764956e-05,9.704921957764956e-05,0.005803662651780358,0.00578267785994512,1,0,0.0,5,1.225927603191332,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005803662651780358,0.0,0.0,0.0,0,0.0,0.0
2024-02-13,487.8225402832031,-0.013773085065675983,489.9278259277344,-0.01342923593339973,-0.0003438491322762527,0.0003438491322762527,0.006449558414660496,0.006403302700998525,0,0,0.0,5,0.9792426420636398,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006449558414660496,0.0,0.0,0.0,0,0.0,0.0
2024-02-14,492.2557067871094,0.009087662290743204,494.2981262207031,0.008920294095754011,0.00016736819498919253,0.00016736819498919253,0.006602090835655485,0.006549772672417027,1,0,0.0,5,0.9856556091786266,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006602090835655485,0.0,0.0,0.0,0,0.0,0.0
2024-02-15,495.6521301269531,0.006899713488365267,497.55364990234375,0.006586154203196415,0.0003135592851688518,0.0003135592851688518,0.006597627447882892,0.0065427712465250636,1,0,0.0,5,0.9582167919838532,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006597627447882892,0.0,0.0,0.0,0,0.0,0.0
2024-02-16,493.1838073730469,-0.004979949855706267,495.18603515625,-0.004758511462147785,-0.00022143839355848183,0.00022143839355848183,0.0065759704608524105,0.006510823006862924,0,0,0.0,5,0.959413288684122,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0065759704608524105,0.0,0.0,0.0,0,0.0,0.0
2024-02-17,493.1838073730469,0.0,495.18603515625,0.0,0.0,0.0,0.006448644839033594,0.006394326272647,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006448644839033594,0.0,0.0,0.0,0,0.0,0.0
2024-02-18,493.1838073730469,0.0,495.18603515625,0.0,0.0,0.0,0.006117026056263277,0.0060573151654104715,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006117026056263277,0.0,0.0,0.0,0,0.0,0.0
2024-02-19,493.1838073730469,0.0,495.18603515625,0.0,0.0,0.0,0.006117026056263277,0.0060573151654104715,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006117026056263277,0.0,0.0,0.0,0,0.0,0.0
2024-02-20,490.4686279296875,-0.005505410767279284,492.4336242675781,-0.005558337055695417,5.2926288416133005e-05,5.2926288416133005e-05,0.006235045415764835,0.006178620320521939,1,0,0.0,5,1.0136583841892202,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006235045415764835,0.0,0.0,0.0,0,0.0,0.0
2024-02-21,490.91290283203125,0.0009058171655527136,492.8775329589844,0.000901458936859667,4.358228693046584e-06,4.358228693046584e-06,0.00623146707986004,0.006174702149593246,1,0,0.0,5,0.9991713602537758,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00623146707986004,0.0,0.0,0.0,0,0.0,0.0
2024-02-22,501.0726013183594,0.02069552140047204,503.17681884765625,0.020896237300248366,-0.00020071589977632698,0.00020071589977632698,0.007195349451896607,0.007163222043978258,0,0,0.0,5,1.0139386732794078,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007195349451896607,0.0,0.0,0.0,0,0.0,0.0
2024-02-23,501.4181823730469,0.0006896826004421097,503.4629211425781,0.0005685919625173508,0.00012109063792475894,0.00012109063792475894,0.0071966045298897255,0.007164033771481227,1,0,0.0,5,0.8277874918466928,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0071966045298897255,0.0,0.0,0.0,0,0.0,0.0
2024-02-24,501.4181823730469,0.0,503.4629211425781,0.0,0.0,0.0,0.007163267224610382,0.007128031390027996,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007163267224610382,0.0,0.0,0.0,0,0.0,0.0
2024-02-25,501.4181823730469,0.0,503.4629211425781,0.0,0.0,0.0,0.0071509704409325235,0.007118484891515895,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0071509704409325235,0.0,0.0,0.0,0,0.0,0.0
2024-02-26,499.5816955566406,-0.003662585205256752,501.5688171386719,-0.0037621519368451484,9.956673158839635e-05,9.956673158839635e-05,0.007206655622218423,0.007176777629390678,1,0,0.0,5,1.0312705236851532,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007206655622218423,0.0,0.0,0.0,0,0.0,0.0
2024-02-27,500.50982666015625,0.001857816472802254,502.4566955566406,0.0017702025876207284,8.761388518152557e-05,8.761388518152557e-05,0.007203321961253056,0.007173269582193004,1,0,0.0,5,0.9565467296382713,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007203321961253056,0.0,0.0,0.0,0,0.0,0.0
2024-02-28,499.8482971191406,-0.0013217113946192294,501.8252868652344,-0.0012566430042428856,-6.506839037634382e-05,6.506839037634382e-05,0.007109007024837557,0.007079455909717529,0,0,0.0,5,0.9545300570524349,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007109007024837557,0.0,0.0,0.0,0,0.0,0.0
2024-02-29,501.645263671875,0.0035950238564204096,503.57147216796875,0.0034796678215287535,0.00011535603489165602,0.00011535603489165602,0.007115598614801921,0.007085046539240048,1,0,0.0,5,0.9716288756890247,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007115598614801921,0.0,0.0,0.0,0,0.0,0.0
2024-03-01,506.3548278808594,0.009388236170141395,508.44488525390625,0.00967769890728043,-0.0002894627371390346,0.0002894627371390346,0.006453834119343698,0.006422813474218441,0,0,0.0,5,1.0350874137336434,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006453834119343698,0.0,0.0,0.0,0,0.0,0.0
2024-03-02,506.3548278808594,0.0,508.44488525390625,0.0,0.0,0.0,0.00611391026982897,0.006069359866967327,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00611391026982897,0.0,0.0,0.0,0,0.0,0.0
2024-03-03,506.3548278808594,0.0,508.44488525390625,0.0,0.0,0.0,0.00588110684141223,0.005846343069054368,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00588110684141223,0.0,0.0,0.0,0,0.0,0.0
2024-03-04,505.811767578125,-0.0010724896314450172,507.8431701660156,-0.0011834421101318826,0.00011095247868686542,0.00011095247868686542,0.005892166539163402,0.0058590316678207004,1,0,0.0,5,1.1078847991699026,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005892166539163402,0.0,0.0,0.0,0,0.0,0.0
2024-03-05,500.75665283203125,-0.009994063147834908,502.71319580078125,-0.010101493269186523,0.0001074301213516149,0.0001074301213516149,0.006235257650948014,0.006210586632787436,1,0,0.0,5,1.0146985668252053,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006235257650948014,0.0,0.0,0.0,0,0.0,0.0
2024-03-06,503.2940673828125,0.0050671609382140215,505.43603515625,0.00541628781224146,-0.0003491268740274389,0.0003491268740274389,0.006220534943077899,0.00621153882901838,0,0,0.0,5,1.0734490264436927,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006220534943077899,0.0,0.0,0.0,0,0.0,0.0
2024-03-07,508.2900390625,0.009926545936985054,510.4573974609375,0.009934713703456444,-8.167766471389726e-06,8.167766471389726e-06,0.006417318118265946,0.006410452248943381,0,0,0.0,5,1.0050903481496998,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006417318118265946,0.0,0.0,0.0,0,0.0,0.0
2024-03-08,505.2391357421875,-0.006002288232796471,507.3597106933594,-0.0060684530834234085,6.616485062693744e-05,6.616485062693744e-05,0.0064165074714374595,0.00642135406011899,1,0,0.0,5,1.0152667084950384,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00642135406011899,0.0,0.0,0.0,0,0.0,0.0
2024-03-09,505.2391357421875,0.0,507.3597106933594,0.0,0.0,0.0,0.006418148097615077,0.0064234460897794315,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0064234460897794315,0.0,0.0,0.0,0,0.0,0.0
2024-03-10,505.2391357421875,0.0,507.3597106933594,0.0,0.0,0.0,0.0063531906512504475,0.006358371984549897,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006358371984549897,0.0,0.0,0.0,0,0.0,0.0
2024-03-11,504.8047180175781,-0.0008598259593869395,507.1130676269531,-0.00048613057207314014,-0.00037369538731379937,0.00037369538731379937,0.006358451102606742,0.006360880091705273,0,0,0.0,5,0.5679678823467679,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006360880091705273,0.0,0.0,0.0,0,0.0,0.0
2024-03-12,510.2350769042969,0.010757345747568259,512.4008178710938,0.010427162267548695,0.00033018348001956355,0.00033018348001956355,0.006616662701337104,0.006601616819698774,1,0,0.0,5,0.9734205433366787,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006616662701337104,0.0,0.0,0.0,0,0.0,0.0
2024-03-13,509.4352722167969,-0.0015675219593929146,511.5820007324219,-0.0015980012328510318,3.0479273458117184e-05,3.0479273458117184e-05,0.006628570425494667,0.006613240315239678,1,0,0.0,5,1.023740114724442,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006628570425494667,0.0,0.0,0.0,0,0.0,0.0
2024-03-14,508.42828369140625,-0.001976676096668295,510.46728515625,-0.002178957771336698,0.00020228167466840308,0.00020228167466840308,0.006046016044550541,0.006062079367234191,1,0,0.0,5,1.10675505722311,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006062079367234191,0.0,0.0,0.0,0,0.0,0.0
2024-03-15,504.93707275390625,-0.006866673333262074,506.3139953613281,-0.00813625067794621,0.0012695773446841363,0.0012695773446841363,0.006047944808793091,0.00613069785759663,1,0,0.0,5,1.1881208236251117,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00613069785759663,0.0,0.0,0.0,0,0.0,0.0
2024-03-16,504.93707275390625,0.0,506.3139953613281,0.0,0.0,0.0,0.005940817117601474,0.006034221154254875,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006034221154254875,0.0,0.0,0.0,0,0.0,0.0
2024-03-17,504.93707275390625,0.0,506.3139953613281,0.0,0.0,0.0,0.005847330306253755,0.005950484431558394,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005950484431558394,0.0,0.0,0.0,0,0.0,0.0
2024-03-18,507.9380187988281,0.0059432079893735335,509.88519287109375,0.00705332568817707,-0.0011101176988035366,0.0011101176988035366,0.0059194615306815065,0.0060578729516743545,0,0,0.0,5,1.1913371595042241,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0060578729516743545,0.0,0.0,0.0,0,0.0,0.0
2024-03-19,510.76068115234375,0.0055570999788332465,512.8349609375,0.005785161263061056,-0.00022806128422780958,0.00022806128422780958,0.00597379210370723,0.006116957655655836,0,0,0.0,5,1.0452674486088411,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006116957655655836,0.0,0.0,0.0,0,0.0,0.0
2024-03-20,515.4849243164062,0.00924942607838175,517.599853515625,0.00929127875645297,-4.1852678071219174e-05,4.1852678071219174e-05,0.006146700788266707,0.006287669677235147,0,0,0.0,5,1.0086462547567292,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006287669677235147,0.0,0.0,0.0,0,0.0,0.0
2024-03-21,517.1883544921875,0.003304519871342837,519.1981811523438,0.003087959986585398,0.00021655988475743904,0.00021655988475743904,0.006009718178227271,0.00614983117194822,1,0,0.0,5,0.9380969445227069,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00614983117194822,0.0,0.0,0.0,0,0.0,0.0
2024-03-22,516.2078857421875,-0.0018957672605809384,518.50537109375,-0.001334384602534766,-0.0005613826580461723,0.0005613826580461723,0.006045545506995099,0.00617439324291843,0,0,0.0,5,0.707008488409343,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00617439324291843,0.0,0.0,0.0,0,0.0,0.0
2024-03-23,516.2078857421875,0.0,518.50537109375,0.0,0.0,0.0,0.00486873889905447,0.005002770220100435,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005002770220100435,0.0,0.0,0.0,0,0.0,0.0
2024-03-24,516.2078857421875,0.0,518.50537109375,0.0,0.0,0.0,0.004871900918070164,0.005005587684988314,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005005587684988314,0.0,0.0,0.0,0,0.0,0.0
2024-03-25,514.7816772460938,-0.002762856855708762,516.88232421875,-0.0031302411999634128,0.00036738434425465094,0.00036738434425465094,0.00491698745164492,0.005059356435629018,1,0,0.0,5,1.1375959023002362,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005059356435629018,0.0,0.0,0.0,0,0.0,0.0
2024-03-26,513.8308715820312,-0.0018470075880496761,515.793701171875,-0.00210613324516451,0.0002591256571148337,0.0002591256571148337,0.004940009619486004,0.005086664822142134,1,0,0.0,5,1.1446507691968726,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005086664822142134,0.0,0.0,0.0,0,0.0,0.0
2024-03-27,518.1490478515625,0.008403886392104098,520.2868041992188,0.008711046717196247,-0.0003071603250921484,0.0003071603250921484,0.005051804388981761,0.005207596385883174,0,0,0.0,5,1.0408263461758633,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005207596385883174,0.0,0.0,0.0,0,0.0,0.0
2024-03-28,518.050048828125,-0.00019106282998682111,520.296630859375,1.8887006314471932e-05,-0.00020994983630129305,0.00020994983630129305,0.005056863436722715,0.005211206446879763,0,0,0.0,5,0.09928101626580012,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005211206446879763,0.0,0.0,0.0,0,0.0,0.0
2024-03-29,518.050048828125,0.0,520.296630859375,0.0,0.0,0.0,0.0050402162100092705,0.005196000319028719,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005196000319028719,0.0,0.0,0.0,0,0.0,0.0
2024-03-30,518.050048828125,0.0,520.296630859375,0.0,0.0,0.0,0.005024148921003934,0.005182608550813075,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005182608550813075,0.0,0.0,0.0,0,0.0,0.0
