Date,BZ=F_Close,BZ=F_dailyReturns,NG=F_Close,NG=F_dailyReturns,spread,abs_sprd,BZ=F_rolling avg,NG=F_rolling avg,isSprdPos,signal,axe,leverage,ratio,BZ=F_Size,NG=F_Size,BZ=F_Cashflow,NG=F_Cashflow,BZ=F_MTM,NG=F_MTM,Live Trades,BZ=F_PnL,NG=F_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2024-01-18,79.0999984741211,0.015665142061231707,2.697000026702881,-0.06027869886918147,0.07594384093041318,0.07594384093041318,,,1,0,0.0,5,0.13120005204997648,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-19,78.55999755859375,-0.0068268132230623335,2.5190000534057617,-0.06599924788088585,0.059172434657823514,0.059172434657823514,,,1,0,0.0,5,0.30998999764802093,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-22,80.05999755859375,0.019093686947752708,2.4189999103546143,-0.03969834892061408,0.05879203586836679,0.05879203586836679,,,1,0,0.0,5,0.06282072244525941,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-23,79.55000305175781,-0.006370153914415089,2.450000047683716,0.012815270143832658,-0.019185424058247746,0.019185424058247746,,,0,0,0.0,5,0.06195890471195976,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-24,80.04000091552734,0.006159620929878873,2.6410000324249268,0.07795917592809287,-0.071799554998214,0.071799554998214,,,0,0,0.0,5,0.41761354411349116,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-25,82.43000030517578,0.029860061997885268,2.571000099182129,-0.026505086097452613,0.05636514809533788,0.05636514809533788,,,1,0,0.0,5,0.02768568709287701,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-26,83.55000305175781,0.013587319452086799,2.7119998931884766,0.054842391507959,-0.0412550720558722,0.0412550720558722,,,0,0,0.0,5,0.13101644060289389,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-29,82.4000015258789,-0.01376423080638911,2.490000009536743,-0.08185836740234154,0.06809413659595243,0.06809413659595243,,,1,0,0.0,5,0.1797145588977646,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-30,82.87000274658203,0.005703898203879509,2.0769999027252197,-0.1658634960761951,0.17156739428007461,0.17156739428007461,,,1,0,0.0,5,0.728816459304286,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-31,81.70999908447266,-0.013997871650332727,2.0999999046325684,0.01107366537531873,-0.025071537025651458,0.025071537025651458,,,0,0,0.0,5,0.020331689008932428,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-01,78.69999694824219,-0.03683762293423476,2.049999952316284,-0.023809502184254927,-0.013028120749979832,0.013028120749979832,,,0,0,0.0,5,0.01683595872647571,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-02,77.33000183105469,-0.0174078166494529,2.0789999961853027,0.014146363191985145,-0.031554179841438046,0.031554179841438046,,,0,0,0.0,5,0.021847762607467968,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-05,77.98999786376953,0.008534799134710447,2.0820000171661377,0.0014430115374408636,0.007091787597269583,0.007091787597269583,,,1,0,0.0,5,0.004513550638422793,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-06,78.58999633789062,0.007693274657721627,2.009000062942505,-0.03506241768575724,0.04275569234347887,0.04275569234347887,,,1,0,0.0,5,0.1165046617668832,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-07,79.20999908447266,0.00788907972353603,1.9670000076293945,-0.020905950222616987,0.028795029946153017,0.028795029946153017,,,1,0,0.0,5,0.06580636780021715,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-08,81.62999725341797,0.03055167525459157,1.9170000553131104,-0.025419396096771574,0.055971071351363144,0.055971071351363144,,,1,0,0.0,5,0.01953900945141068,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-09,82.19000244140625,0.006860286742994326,1.847000002861023,-0.03651541493599697,0.043375701678991296,0.043375701678991296,,,1,0,0.0,5,0.11961396156490534,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-12,82.0,-0.0023117463896135115,1.7680000066757202,-0.04277206067294581,0.0404603142833323,0.0404603142833323,,,1,0,0.0,5,0.3989223751246767,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-13,82.7699966430664,0.009390202964224548,1.6890000104904175,-0.0446832555922001,0.05407345855642465,0.05407345855642465,,,1,0,0.0,5,0.09710163514378727,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-02-14,81.5999984741211,-0.014135534812098172,1.6089999675750732,-0.04736533002869281,0.03322979521659464,0.03322979521659464,0.016862981073953127,0.05663601583315624,1,0,0.0,5,0.06607150629160256,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05663601583315624,0.0,0.0,0.0,0,0.0,0.0
2024-02-15,82.86000061035156,0.015441202938625942,1.5809999704360962,-0.017402111686289135,0.032843314624915076,0.032843314624915076,0.016177637941025707,0.055752226896887025,1,0,0.0,5,0.021503430542852225,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.055752226896887025,0.0,0.0,0.0,0,0.0,0.0
2024-02-16,83.47000122070312,0.007361822421654063,1.6089999675750732,0.01771030845196897,-0.010348486030314907,0.010348486030314907,0.01608184750174113,0.05441430833297574,0,0,0.0,5,0.04637312927791086,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05441430833297574,0.0,0.0,0.0,0,0.0,0.0
2024-02-20,82.33999633789062,-0.01353785631109139,1.5759999752044678,-0.020509628984231587,0.0069717726731401974,0.0069717726731401974,0.01616238247976324,0.05381808357970444,1,0,0.0,5,0.02899701323975901,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05381808357970444,0.0,0.0,0.0,0,0.0,0.0
2024-02-21,83.02999877929688,0.00837991829116369,1.7730000019073486,0.12500001891010326,-0.11662010061893957,0.11662010061893957,0.014772669753563047,0.0592901686259579,0,1,1.0,5,0.31852534824516715,2.0,-5.0,-166.05999755859375,8.865000009536743,0.0,0.0,Opened,-166.05999755859375,8.865000009536743,0.0,0.0592901686259579,174.9249975681305,0.0,0.0,0,0.0,174.9249975681305
2024-02-22,83.66999816894531,0.007708050091023377,1.7319999933242798,-0.02312465230623917,0.030832702397262546,0.030832702397262546,0.014480042140976137,0.05703419611482178,1,0,-1.0,5,0.06210246086545995,-2.0,5.0,167.33999633789062,-8.659999966621399,1.279998779296875,0.20500004291534424,Closed,167.33999633789062,-8.659999966621399,1.4849988222122192,0.05703419611482178,175.99999630451202,1.4849988222122192,0.008437493485186789,0,1.4849988222122192,0.0
2024-02-23,81.62000274658203,-0.024500961721356296,1.6030000448226929,-0.07448034006858939,0.049979378347233094,0.049979378347233094,0.015137633086726911,0.05771795294166907,1,0,0.0,5,0.05970290296482444,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05771795294166907,0.0,0.0,0.0,0,0.0,0.0
2024-02-26,82.52999877929688,0.011149179148403743,1.659000039100647,0.0349344932701785,-0.02378531412177476,0.02378531412177476,0.01519122671998598,0.058153712908232555,0,0,0.0,5,0.06298630209538035,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.058153712908232555,0.0,0.0,0.0,0,0.0,0.0
2024-02-27,83.6500015258789,0.013570856211656546,1.6150000095367432,-0.026522018400768954,0.0400928746124255,0.0400928746124255,0.015242063168972243,0.05569660856603763,1,0,0.0,5,0.0377316588427619,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05569660856603763,0.0,0.0,0.0,0,0.0,0.0
2024-02-28,83.68000030517578,0.0003586225791949449,1.8849999904632568,0.16718264974126051,-0.16682402716206557,0.16682402716206557,0.015240319461331546,0.062269745798594976,0,1,1.0,5,10.501304553089277,53.0,-5.0,-4435.040016174316,9.424999952316284,0.0,0.0,Opened,-4435.040016174316,9.424999952316284,0.0,0.062269745798594976,4444.465016126633,0.0,0.0,0,0.0,4444.465016126633
2024-02-29,83.62000274658203,-0.0007169880302932974,1.8600000143051147,-0.013262586888394656,0.012545598858101359,0.012545598858101359,0.015185130109145087,0.06226870314889428,1,0,-1.0,5,0.41145193283133624,-53.0,5.0,4431.860145568848,-9.300000071525574,-3.17987060546875,0.12499988079071045,Closed,4431.860145568848,-9.300000071525574,-3.0548707246780396,0.06226870314889428,4441.160145640373,-3.0548707246780396,-0.0006878542147769265,0,-3.0548707246780396,0.0
2024-03-01,83.55000305175781,-0.0008371166290960241,1.8350000381469727,-0.013440847293478053,0.012603730664382029,0.012603730664382029,0.014988847761998809,0.06161311115730539,1,0,0.0,5,0.3526389545477811,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.06161311115730539,0.0,0.0,0.0,0,0.0,0.0
2024-03-04,82.80000305175781,-0.008976660354343635,1.9160000085830688,0.0441416723445367,-0.05311833269888033,0.05311833269888033,0.01503724329726829,0.0615003232897388,0,0,0.0,5,0.1137887019845474,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0615003232897388,0.0,0.0,0.0,0,0.0,0.0
2024-03-05,82.04000091552734,-0.009178769422935829,1.9570000171661377,0.021398751774218017,-0.030577521197153845,0.030577521197153845,0.014804284746163285,0.0614007948092128,0,0,0.0,5,0.05561208189751767,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0614007948092128,0.0,0.0,0.0,0,0.0,0.0
2024-03-06,82.95999908447266,0.011214019486574411,1.9290000200271606,-0.014307612106985501,0.025521631593559913,0.025521631593559913,0.01485367847884284,0.061325587278597764,1,0,0.0,5,0.029666707154218024,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.061325587278597764,0.0,0.0,0.0,0,0.0,0.0
2024-03-07,82.95999908447266,0.0,1.8179999589920044,-0.05754279931712669,0.05754279931712669,0.05754279931712669,0.014829701010145989,0.059891730329930996,1,0,0.0,5,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.059891730329930996,0.0,0.0,0.0,0,0.0,0.0
2024-03-08,82.08000183105469,-0.010607488706960155,1.8049999475479126,-0.007150721527683479,-0.0034567671792766763,0.0034567671792766763,0.013957253083662167,0.059819242066272545,0,0,0.0,5,0.014824399958476413,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.059819242066272545,0.0,0.0,0.0,0,0.0,0.0
2024-03-11,82.20999908447266,0.0015837871651798174,1.7589999437332153,-0.02548476739691219,0.027068554562092006,0.027068554562092006,0.013722997689504421,0.058601930085142105,1,0,0.0,5,0.3442904981816211,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.058601930085142105,0.0,0.0,0.0,0,0.0,0.0
2024-03-12,81.91999816894531,-0.0035275625685065037,1.7139999866485596,-0.025582693873855478,0.022055131305348974,0.022055131305348974,0.013506006798227513,0.057195027635211844,1,0,0.0,5,0.15173732680600735,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.057195027635211844,0.0,0.0,0.0,0,0.0,0.0
2024-03-13,84.02999877929688,0.025756843963790965,1.6579999923706055,-0.03267210893475714,0.0584289528985481,0.0584289528985481,0.014277649001096172,0.04937918133503477,1,1,1.0,5,0.02502849227850761,-1.0,5.0,84.02999877929688,-8.289999961853027,0.0,0.0,Opened,84.02999877929688,-8.289999961853027,0.0,0.04937918133503477,92.3199987411499,0.0,0.0,0,0.0,92.3199987411499
2024-03-14,85.41999816894531,0.01654170427039081,1.7410000562667847,0.050060352399342145,-0.033518648128951334,0.033518648128951334,0.014292437357674213,0.05035732408540832,0,0,-1.0,5,0.06168120898690684,1.0,-5.0,-85.41999816894531,8.705000281333923,-1.3899993896484375,0.415000319480896,Closed,-85.41999816894531,8.705000281333923,-0.9749990701675415,0.05035732408540832,94.12499845027924,-0.9749990701675415,-0.010358556028902108,0,-0.9749990701675415,0.0
2024-03-15,85.33999633789062,-0.0009365702735846249,1.6549999713897705,-0.04939694548972251,0.048460375216137885,0.048460375216137885,0.012333545095150155,0.05089949556298954,1,0,0.0,5,1.0228338590568375,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05089949556298954,0.0,0.0,0.0,0,0.0,0.0
2024-03-18,86.88999938964844,0.018162680082863147,1.7029999494552612,0.029003008395935614,-0.010840328313072467,0.010840328313072467,0.012032269958992854,0.051172995044600905,0,0,0.0,5,0.031297378048337834,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.051172995044600905,0.0,0.0,0.0,0,0.0,0.0
2024-03-19,87.37999725341797,0.0056392895294219425,1.74399995803833,0.024075167234258288,-0.018435877704836345,0.018435877704836345,0.012005914402307168,0.05144383365391264,0,0,0.0,5,0.08520780219915035,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05144383365391264,0.0,0.0,0.0,0,0.0,0.0
2024-03-20,85.94999694824219,-0.016365304991124208,1.6990000009536743,-0.025802728306984712,0.009437423315860505,0.009437423315860505,0.01253338943602186,0.051282720755671474,1,0,0.0,5,0.031166572181335925,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.051282720755671474,0.0,0.0,0.0,0,0.0,0.0
2024-03-21,85.77999877929688,-0.001977872890998267,1.6829999685287476,-0.009417323376071596,0.007439450485073329,0.007439450485073329,0.012531873729555925,0.05119773809180214,1,0,0.0,5,0.0934172713672167,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05119773809180214,0.0,0.0,0.0,0,0.0,0.0
2024-03-22,85.43000030517578,-0.0040801874458124,1.659000039100647,-0.014260207888821874,0.010180020443009474,0.010180020443009474,0.011427599415698689,0.05107698356024504,1,0,0.0,5,0.06787060646762645,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05107698356024504,0.0,0.0,0.0,0,0.0,0.0
2024-03-25,86.75,0.015451243007244209,1.6150000095367432,-0.026522018400768954,0.04197326140801316,0.04197326140801316,0.011669536939938526,0.05088719136255716,1,0,0.0,5,0.03195554250558652,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05088719136255716,0.0,0.0,0.0,0,0.0,0.0
2024-03-26,86.25,-0.0057636887608069065,1.5750000476837158,-0.02476777809091235,0.019004089330105445,0.019004089330105445,0.01172903117614451,0.050510064976771,1,0,0.0,5,0.0784707845272448,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.050510064976771,0.0,0.0,0.0,0,0.0,0.0
2024-03-27,86.08999633789062,-0.0018551149230072728,1.718000054359436,0.09079365228339142,-0.0926487672063987,0.0926487672063987,0.011655979720771877,0.05263606524273573,0,1,1.0,5,0.9766864246933817,5.0,-5.0,-430.4499816894531,8.59000027179718,0.0,0.0,Opened,-430.4499816894531,8.59000027179718,0.0,0.05263606524273573,439.0399819612503,0.0,0.0,0,0.0,439.0399819612503
2024-03-28,87.4800033569336,0.016145976050311317,1.7630000114440918,0.026193222154136775,-0.010047246103825458,0.010047246103825458,0.011577160912360782,0.05197388016109527,0,1,0.0,5,0.03269400664076389,-5.0,5.0,437.40001678466797,-8.815000057220459,6.950035095214844,-0.2249997854232788,Live,0.0,0.0,0.0,0.05197388016109527,446.2150168418884,6.725035309791565,0.015071288629836746,0,0.0,0.0
2024-04-01,87.41999816894531,-0.0006859303347697132,1.8370000123977661,0.04197390837964887,-0.042659838714418585,0.042659838714418585,0.011321695262094268,0.05224896859987264,0,1,0.0,5,1.285872080340231,-5.0,5.0,437.09999084472656,-9.18500006198883,6.6500091552734375,-0.5949997901916504,Live,0.0,0.0,0.0,0.05224896859987264,446.2849909067154,6.055009365081787,0.01356758458934469,0,0.0,0.0
2024-04-02,88.91999816894531,0.017158545314782003,1.8619999885559082,0.013609132275133051,0.003549413039648952,0.003549413039648952,0.011623446329880481,0.05222337337577765,1,0,-1.0,5,0.016608491866730156,-5.0,5.0,444.59999084472656,-9.309999942779541,14.150009155273438,-0.7199996709823608,Closed,444.59999084472656,-9.309999942779541,13.430009484291077,0.05222337337577765,453.9099907875061,13.430009484291077,0.02958738462881337,0,13.430009484291077,0.0
2024-04-03,89.3499984741211,0.004835810998992551,1.840999960899353,-0.011278210411183709,0.01611402141017626,0.01611402141017626,0.011244823951648131,0.05208797004510848,1,0,0.0,5,0.04805406194139436,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05208797004510848,0.0,0.0,0.0,0,0.0,0.0
2024-04-04,90.6500015258789,0.014549558746040026,1.7740000486373901,-0.03639321764528036,0.05094277639132039,0.05094277639132039,0.011405880529453289,0.04755871132866422,1,1,1.0,5,0.04895042242594792,-1.0,5.0,90.6500015258789,-8.87000024318695,0.0,0.0,Opened,90.6500015258789,-8.87000024318695,0.0,0.04755871132866422,99.52000176906586,0.0,0.0,0,0.0,99.52000176906586
2024-04-05,91.16999816894531,0.005736311465123878,1.784999966621399,0.006200630035189558,-0.00046431857006568045,0.00046431857006568045,0.011383437891450937,0.04734526767890299,0,0,-1.0,5,0.02116359108472141,1.0,-5.0,-91.16999816894531,8.924999833106995,-0.5199966430664062,0.054999589920043945,Closed,-91.16999816894531,8.924999833106995,-0.4649970531463623,0.04734526767890299,100.09499800205231,-0.4649970531463623,-0.004645557344801867,0,-0.4649970531463623,0.0
2024-04-08,90.37999725341797,-0.00866514128982876,1.843999981880188,0.033053230454935356,-0.041718371744764116,0.041718371744764116,0.010391618837605532,0.04538193474291715,0,0,0.0,5,0.07782638385931931,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04538193474291715,0.0,0.0,0.0,0,0.0,0.0
2024-04-09,89.41999816894531,-0.01062180917953448,1.871999979019165,0.015184380376418227,-0.025806189555952708,0.025806189555952708,0.010594056683875643,0.04508440326472038,0,0,0.0,5,0.029927453338638894,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04508440326472038,0.0,0.0,0.0,0,0.0,0.0
2024-04-10,90.4800033569336,0.01185422958727389,1.8849999904632568,0.0069444506355726965,0.004909778951701194,0.004909778951701194,0.010537972853185017,0.04469065881153973,1,0,0.0,5,0.012204593115308192,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04469065881153973,0.0,0.0,0.0,0,0.0,0.0
2024-04-11,89.73999786376953,-0.008178663414111775,1.7640000581741333,-0.0641909458362313,0.05601228242211953,0.05601228242211953,0.01071639318940544,0.034800866603528754,1,1,1.0,5,0.15427799270187376,-1.0,5.0,89.73999786376953,-8.820000290870667,0.0,0.0,Opened,89.73999786376953,-8.820000290870667,0.0,0.034800866603528754,98.5599981546402,0.0,0.0,0,0.0,98.5599981546402
2024-04-12,90.44999694824219,0.007911735027567923,1.7699999809265137,0.0034013166408797257,0.0045104183866881975,0.0045104183866881975,0.010745923962149776,0.03474169986192651,1,1,0.0,5,0.008412789747322298,1.0,-5.0,-90.44999694824219,8.849999904632568,-0.7099990844726562,0.029999613761901855,Live,0.0,0.0,0.0,0.03474169986192651,99.29999685287476,-0.6799994707107544,-0.0068479304356701826,0,0.0,0.0
2024-04-15,90.0999984741211,-0.003869524443669947,1.690999984741211,-0.044632766687347614,0.040763242243677666,0.040763242243677666,0.0107942637008445,0.03558121785182421,1,1,0.0,5,0.21647863172630666,1.0,-5.0,-90.0999984741211,8.454999923706055,-0.3600006103515625,-0.3650003671646118,Live,0.0,0.0,0.0,0.03558121785182421,98.55499839782715,-0.7250009775161743,-0.007356308551593041,0,0.0,0.0
2024-04-16,90.0199966430664,-0.0008879226682525498,1.7319999933242798,0.024246013573645087,-0.025133936241897636,0.025133936241897636,0.010594951645515058,0.03486763330995521,0,0,-1.0,5,0.5253806749248014,1.0,-5.0,-90.0199966430664,8.659999966621399,-0.279998779296875,-0.16000032424926758,Closed,-90.0199966430664,8.659999966621399,-0.4399991035461426,0.03486763330995521,98.6799966096878,-0.4399991035461426,-0.004458847979965842,0,-0.4399991035461426,0.0
2024-04-17,87.29000091552734,-0.030326547759867428,1.7120000123977661,-0.011547333142956417,-0.01877921461691101,0.01877921461691101,0.012028982389965616,0.0345977732340003,0,0,0.0,5,0.007467891266873312,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0345977732340003,0.0,0.0,0.0,0,0.0,0.0
2024-04-18,87.11000061035156,-0.002062095352135196,1.7569999694824219,0.026285021471250225,-0.02834711682338542,0.02834711682338542,0.011927415510780056,0.03496743803693109,0,0,0.0,5,0.25710074193221544,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03496743803693109,0.0,0.0,0.0,0,0.0,0.0
2024-04-19,87.29000091552734,0.0020663563760139336,1.7519999742507935,-0.002845757153371653,0.004912113529385587,0.004912113529385587,0.011923242158051696,0.03339000039423277,1,0,0.0,5,0.02764153832255762,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03339000039423277,0.0,0.0,0.0,0,0.0,0.0
2024-04-22,87.0,-0.003322269589709159,1.7910000085830688,0.022260293895810745,-0.025582563485519905,0.025582563485519905,0.011735246401795504,0.033624933530865396,0,0,0.0,5,0.13793432638121192,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.033624933530865396,0.0,0.0,0.0,0,0.0,0.0
2024-04-23,88.41999816894531,0.01632181803385424,1.812000036239624,0.011725308518099498,0.004596509515754743,0.004596509515754743,0.012021822066118836,0.033326621142222276,1,0,0.0,5,0.014721885899677841,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.033326621142222276,0.0,0.0,0.0,0,0.0,0.0
2024-04-24,88.0199966430664,-0.004523880730178509,1.652999997138977,-0.08774836419463539,0.08322448346445688,0.08322448346445688,0.012040409921443729,0.03681974870811442,1,1,1.0,5,0.36426662991373315,-2.0,5.0,176.0399932861328,-8.264999985694885,0.0,0.0,Opened,176.0399932861328,-8.264999985694885,0.0,0.03681974870811442,184.3049932718277,0.0,0.0,0,0.0,184.3049932718277
2024-04-25,89.01000213623047,0.011247506599877166,1.6380000114440918,-0.009074401525013487,0.020321908124890653,0.020321908124890653,0.01134389605781885,0.03635900697006704,1,1,0.0,5,0.014846935587784882,2.0,-5.0,-178.02000427246094,8.190000057220459,-1.980010986328125,-0.07499992847442627,Live,0.0,0.0,0.0,0.03635900697006704,186.2100043296814,-2.0550109148025513,-0.011035985537942376,0,0.0,0.0
2024-04-26,89.5,0.005504975306253712,1.6139999628067017,-0.014652044242802642,0.020157019549056354,0.020157019549056354,0.01103010147462025,0.03520245025787612,1,1,0.0,5,0.04799802098221699,2.0,-5.0,-179.0,8.069999814033508,-2.9600067138671875,-0.19500017166137695,Live,0.0,0.0,0.0,0.03520245025787612,187.0699998140335,-3.1550068855285645,-0.016865381347436575,0,0.0,0.0
