index,HG=F_Close,HG=F_dailyReturns,COPX_Close,COPX_dailyReturns,spread,abs_sprd,HG=F_rolling avg,COPX_rolling avg,isSprdPos,signal,axe,leverage,ratio,HG=F_Size,COPX_Size,HG=F_Cashflow,COPX_Cashflow,HG=F_MTM,COPX_MTM,Live Trades,HG=F_PnL,COPX_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2019-05-08,2.7855000495910645,-0.003042183620711403,17.903825759887695,-0.002971617478893185,-7.056614181821796e-05,7.056614181821796e-05,0.012694931382204044,0.011819918493630644,0,0,-1.0,10,6.278416931529116,326.0,-10.0,-908.073016166687,179.03825759887695,16.788949012756348,-5.870113372802734,Closed,-908.073016166687,179.03825759887695,10.918835639953613,0.012694931382204044,1087.111273765564,10.918835639953613,0.01004389882015727,0,10.918835639953613,0.0
2019-05-09,2.7834999561309814,-0.000718037488592671,17.663684844970703,-0.013412826852627902,0.01269478936403523,0.01269478936403523,0.012688818137001567,0.011913372973869733,1,1,1.0,10,118.5395536650995,-1186.0,10.0,3301.230947971344,-176.63684844970703,0.0,0.0,Opened,3301.230947971344,-176.63684844970703,0.0,0.012688818137001567,3477.867796421051,0.0,0.0,0,0.0,3477.867796421051
2019-05-10,2.7850000858306885,0.0005389364912338213,17.77041244506836,0.006042204728762712,-0.005503268237528891,0.005503268237528891,0.01269197273537307,0.012002112397079967,0,0,-1.0,10,71.53690401313236,1186.0,-10.0,-3303.0101017951965,177.7041244506836,-1.779153823852539,1.0672760009765625,Closed,-3303.0101017951965,177.7041244506836,-0.7118778228759766,0.01269197273537307,3480.71422624588,-0.7118778228759766,-0.00020452061749515456,0,-0.7118778228759766,0.0
2019-05-11,2.7850000858306885,0.0,17.77041244506836,0.0,0.0,0.0,0.01252371861242367,0.011872063757842713,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01252371861242367,0.0,0.0,0.0,0,0.0,0.0
2019-05-12,2.7850000858306885,0.0,17.77041244506836,0.0,0.0,0.0,0.011825803759154752,0.011110622461615302,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011825803759154752,0.0,0.0,0.0,0,0.0,0.0
2019-05-13,2.7295000553131104,-0.01992819705821447,17.041099548339844,-0.04104085366521215,0.021112656606997682,0.021112656606997682,0.01227225795843318,0.012892860837347574,1,1,1.0,10,12.857687986608656,-129.0,10.0,352.10550713539124,-170.41099548339844,0.0,0.0,Opened,352.10550713539124,-170.41099548339844,0.0,0.012892860837347574,522.5165026187897,0.0,0.0,0,0.0,522.5165026187897
2019-05-14,2.734499931335449,0.0018317918743420147,17.299028396606445,0.01513569283102556,-0.013303900956683545,0.013303900956683545,0.012289506042005025,0.013424573483006073,0,0,-1.0,10,52.27210289273753,129.0,-10.0,-352.75049114227295,172.99028396606445,-0.6449840068817139,2.5792884826660156,Closed,-352.75049114227295,172.99028396606445,1.9343044757843018,0.013424573483006073,525.7407751083374,1.9343044757843018,0.0036791981283660316,0,1.9343044757843018,0.0
2019-05-15,2.753499984741211,0.006948273498943891,17.325706481933594,0.0015421724686215388,0.005406101030322352,0.005406101030322352,0.012402200352347209,0.013470230094442395,1,0,0.0,10,1.3965674480884205,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013470230094442395,0.0,0.0,0.0,0,0.0,0.0
2019-05-16,2.758500099182129,0.0018159122820506912,17.387964248657227,0.0035933753575101424,-0.0017774630754594511,0.0017774630754594511,0.012421434745590178,0.01346279498182024,0,0,0.0,10,12.473359911236116,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01346279498182024,0.0,0.0,0.0,0,0.0,0.0
2019-05-17,2.747999906539917,-0.003806486229717798,17.121143341064453,-0.015345149310010742,0.011538663080292944,0.011538663080292944,0.011986479051622975,0.012943852491682966,1,0,0.0,10,25.116718902187426,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012943852491682966,0.0,0.0,0.0,0,0.0,0.0
2019-05-18,2.747999906539917,0.0,17.121143341064453,0.0,0.0,0.0,0.011716278636002083,0.012989326850173764,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012989326850173764,0.0,0.0,0.0,0,0.0,0.0
2019-05-19,2.747999906539917,0.0,17.121143341064453,0.0,0.0,0.0,0.011716278636002083,0.012989326850173764,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012989326850173764,0.0,0.0,0.0,0,0.0,0.0
2019-05-20,2.7360000610351562,-0.004366756154613571,16.934368133544922,-0.010909038245802027,0.006542282091188456,0.006542282091188456,0.011717181282629281,0.01296146531675964,1,0,0.0,10,15.462525084257619,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01296146531675964,0.0,0.0,0.0,0,0.0,0.0
2019-05-21,2.7235000133514404,-0.004568730776631114,16.99662208557129,0.0036761898368709023,-0.008244920613502016,0.008244920613502016,0.011717481099458967,0.013043109094588199,0,0,0.0,10,5.0215477814971985,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013043109094588199,0.0,0.0,0.0,0,0.0,0.0
2019-05-22,2.686000108718872,-0.013769012097937239,16.560815811157227,-0.025640758041212575,0.011871745943275336,0.011871745943275336,0.011872187595291291,0.013494593015054544,1,0,0.0,10,11.481636149078373,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013494593015054544,0.0,0.0,0.0,0,0.0,0.0
2019-05-23,2.686500072479248,0.00018613690995517018,16.21394157409668,-0.020945480042526277,0.021131616952481447,0.021131616952481447,0.011882646454433751,0.013704283356804655,1,1,1.0,10,679.1403989540526,-6792.0,10.0,18246.708492279053,-162.1394157409668,0.0,0.0,Opened,18246.708492279053,-162.1394157409668,0.0,0.013704283356804655,18408.84790802002,0.0,0.0,0,0.0,18408.84790802002
2019-05-24,2.7065000534057617,0.0074446232596065975,16.338462829589844,0.007679888010210911,-0.00023526475060431373,0.00023526475060431373,0.011907001823028162,0.013849622835894835,0,0,-1.0,10,6.227522662689997,6792.0,-10.0,-18382.548362731934,163.38462829589844,-135.83987045288086,1.2452125549316406,Closed,-18382.548362731934,163.38462829589844,-134.59465789794922,0.013849622835894835,18545.932991027832,-134.59465789794922,-0.007257367853268075,0,-134.59465789794922,0.0
2019-05-25,2.7065000534057617,0.0,16.338462829589844,0.0,0.0,0.0,0.011720788324932913,0.013726797397284891,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013726797397284891,0.0,0.0,0.0,0,0.0,0.0
2019-05-26,2.7065000534057617,0.0,16.338462829589844,0.0,0.0,0.0,0.009807184280298871,0.01371980369007402,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01371980369007402,0.0,0.0,0.0,0,0.0,0.0
2019-05-27,2.7065000534057617,0.0,16.338462829589844,0.0,0.0,0.0,0.009807184280298871,0.01371980369007402,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01371980369007402,0.0,0.0,0.0,0,0.0,0.0
2019-05-28,2.7035000324249268,-0.0011084503682384783,16.4451904296875,0.006532291391841749,-0.007640741760080227,0.007640741760080227,0.009797399939981908,0.013867722081070377,0,0,0.0,10,35.84774364435359,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013867722081070377,0.0,0.0,0.0,0,0.0,0.0
2019-05-29,2.672499895095825,-0.011466668007137248,16.48076629638672,0.0021632991634439325,-0.013629967170581181,0.013629967170581181,0.009013620354350384,0.013941363084292615,0,0,0.0,10,1.1634267574621053,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013941363084292615,0.0,0.0,0.0,0,0.0,0.0
