index,XME_Close,XME_dailyReturns,TIO=F_Close,TIO=F_dailyReturns,spread,abs_sprd,XME_rolling avg,TIO=F_rolling avg,isSprdPos,signal,axe,leverage,ratio,XME_Size,TIO=F_Size,XME_Cashflow,TIO=F_Cashflow,XME_MTM,TIO=F_MTM,Live Trades,XME_PnL,TIO=F_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL
2020-01-23,24.865907669067383,-0.0071505979457443525,94.4000015258789,-0.0037990776934978543,-0.003351520252246498,0.003351520252246498,,,0,0,0.0,10,2.0169888621771745,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2020-01-24,24.507719039916992,-0.01440480813801015,94.3499984741211,-0.0005296933363301282,-0.013875114801680022,0.013875114801680022,,,0,0,0.0,10,0.14156504648418236,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2020-01-25,24.507719039916992,0.0,94.3499984741211,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2020-01-26,24.507719039916992,0.0,94.3499984741211,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2020-01-27,24.026992797851562,-0.019615299215828497,94.01000213623047,-0.003603564847792562,-0.016011734368035935,0.016011734368035935,,,0,0,0.0,10,0.7188065879364286,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2020-01-28,23.678224563598633,-0.014515683972074811,93.5999984741211,-0.004361277021515564,-0.010154406950559247,0.010154406950559247,,,0,0,0.0,10,1.1876893862717828,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2020-01-29,23.85732078552246,0.00756375214884808,93.33999633789062,-0.002777800646036943,0.010341552794885023,0.010341552794885023,,,1,0,0.0,10,1.4368449126721574,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2020-01-30,23.93273162841797,0.0031609099602361024,92.9000015258789,-0.004713893606969277,0.00787480356720538,0.00787480356720538,0.009167904378213347,0.00415786437171133,1,0,0.0,10,5.788834074463704,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.009167904378213347,0.0,0.0,0.0,0,0.0
2020-01-31,23.46142578125,-0.01969293996546284,92.44000244140625,-0.004951550881778122,-0.01474138908368472,0.01474138908368472,0.009527863397984043,0.004259956326878838,0,1,1.0,10,0.9906864802945898,10.0,-10.0,-234.6142578125,924.4000244140625,0.0,0.0,Opened,-234.6142578125,924.4000244140625,0.0,0.009527863397984043,1159.0142822265625,0.0,0.0,0,0.0
2020-02-01,23.46142578125,0.0,92.44000244140625,0.0,0.0,0.0,0.009527863397984043,0.004259956326878838,1,0,-1.0,10,,-10.0,10.0,234.6142578125,-924.4000244140625,0.0,0.0,Closed,234.6142578125,-924.4000244140625,0.0,0.009527863397984043,1159.0142822265625,0.0,0.0,0,0.0
2020-02-02,23.46142578125,0.0,92.44000244140625,0.0,0.0,0.0,0.009547619776020134,0.0039060853668345277,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.009547619776020134,0.0,0.0,0.0,0,0.0
2020-02-03,23.65937614440918,0.00843726911590248,78.33000183105469,-0.15263955254972317,0.16107682166562565,0.16107682166562565,0.009818054210313848,0.028076692339016107,1,1,1.0,10,59.89492569405964,-599.0,10.0,14171.966310501099,-783.3000183105469,0.0,0.0,Opened,14171.966310501099,-783.3000183105469,0.0,0.028076692339016107,14955.266328811646,0.0,0.0,0,0.0
2020-02-04,24.21551513671875,0.023506071711911547,81.62999725341797,0.04212939289189399,-0.018623321179982444,0.018623321179982444,0.011060551353393889,0.02938087645214529,0,0,-1.0,10,6.041728616407411,599.0,-10.0,-14505.093566894531,816.2999725341797,-333.1272563934326,32.99995422363281,Closed,-14505.093566894531,816.2999725341797,-300.1273021697998,0.02938087645214529,15321.393539428711,-300.1273021697998,-0.01958877313590567,0,-300.1273021697998
2020-02-05,25.21466636657715,0.0412607877312241,79.87000274658203,-0.021560634154771385,0.06282142188599549,0.06282142188599549,0.013731366211961119,0.029502816917401652,1,1,1.0,10,1.6552152870352042,-17.0,10.0,428.6493282318115,-798.7000274658203,0.0,0.0,Opened,428.6493282318115,-798.7000274658203,0.0,0.029502816917401652,1227.3493556976318,0.0,0.0,0,0.0
2020-02-06,25.158111572265625,-0.002242932485773008,80.95999908447266,0.013647130341901459,-0.015890062827674467,0.015890062827674467,0.013666488313666559,0.029691240008133703,0,0,-1.0,10,19.580221214295673,17.0,-10.0,-427.6878967285156,809.5999908447266,0.9614315032958984,10.89996337890625,Closed,-427.6878967285156,809.5999908447266,11.861394882202148,0.029691240008133703,1237.2878875732422,11.861394882202148,0.009586608744280627,0,11.861394882202148
2020-02-07,24.564273834228516,-0.023604225473415785,81.6500015258789,0.00852275752481546,-0.032126982998231246,0.032126982998231246,0.013970761259810472,0.029677789349753413,0,1,1.0,10,1.2001696646986657,13.0,-10.0,-319.3355598449707,816.5000152587891,0.0,0.0,Opened,-319.3355598449707,816.5000152587891,0.0,0.029677789349753413,1135.8355751037598,0.0,0.0,0,0.0
2020-02-08,24.564273834228516,0.0,81.6500015258789,0.0,0.0,0.0,0.013724836111679836,0.029661842377573494,1,0,-1.0,10,,-13.0,10.0,319.3355598449707,-816.5000152587891,0.0,0.0,Closed,319.3355598449707,-816.5000152587891,0.0,0.029661842377573494,1135.8355751037598,0.0,0.0,0,0.0
2020-02-09,24.564273834228516,0.0,81.6500015258789,0.0,0.0,0.0,0.013660271860868064,0.029662340637410228,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029662340637410228,0.0,0.0,0.0,0,0.0
2020-02-10,24.52657127380371,-0.0015348534493321297,81.25,-0.0048989775677117375,0.003364124118379608,0.003364124118379608,0.013656272533785967,0.02965269490090153,1,0,0.0,10,10.573653302289303,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02965269490090153,0.0,0.0,0.0,0,0.0
2020-02-11,24.809350967407227,0.011529524059710194,83.36000061035156,0.025969238281249973,-0.014439714221539779,0.014439714221539779,0.013869966734269839,0.030155073432733454,0,0,0.0,10,7.568157082002343,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030155073432733454,0.0,0.0,0.0,0,0.0
2020-02-12,24.564273834228516,-0.009878417758718339,84.47000122070312,0.013315746187911204,-0.023194163946629542,0.023194163946629542,0.013816002246697002,0.030272334030347903,0,0,0.0,10,4.635287651327183,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030272334030347903,0.0,0.0,0.0,0,0.0
2020-02-13,24.535995483398438,-0.0011511983224463673,85.13999938964844,0.007931788318491284,-0.009082986640937651,0.009082986640937651,0.013603353392474198,0.030264909030631833,0,0,0.0,10,23.90842277948686,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030264909030631833,0.0,0.0,0.0,0,0.0
2020-02-14,24.158950805664062,-0.015367001432221916,84.86000061035156,-0.0032886866490970945,-0.012078314783124822,0.012078314783124822,0.01380622187847154,0.030264732429307536,0,0,0.0,10,0.751723841716061,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030264732429307536,0.0,0.0,0.0,0,0.0
2020-02-15,24.158950805664062,0.0,84.86000061035156,0.0,0.0,0.0,0.013815415917443542,0.030266133527666376,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030266133527666376,0.0,0.0,0.0,0,0.0
2020-02-16,24.158950805664062,0.0,84.86000061035156,0.0,0.0,0.0,0.013576667112666432,0.030251926813020677,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030251926813020677,0.0,0.0,0.0,0,0.0
2020-02-17,24.158950805664062,0.0,84.86000061035156,0.0,0.0,0.0,0.013576667112666432,0.030251926813020677,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030251926813020677,0.0,0.0,0.0,0,0.0
2020-02-18,24.37575340270996,0.008974007140867712,85.43000030517578,0.006716941912850771,0.002257065228016941,0.002257065228016941,0.013725035191151511,0.030301277962077364,1,0,0.0,10,2.6232370769270514,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030301277962077364,0.0,0.0,0.0,0,0.0
2020-02-19,24.658531188964844,0.01160078138234888,85.69999694824219,0.0031604429603409034,0.008440338422007976,0.008440338422007976,0.013942359950010022,0.030317487642216874,1,0,0.0,10,0.9468350290025531,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030317487642216874,0.0,0.0,0.0,0,0.0
2020-02-20,24.30976676940918,-0.014143762938797488,86.1500015258789,0.005250928747506212,-0.0193946916863037,0.0193946916863037,0.013218485900837601,0.030350117031614998,0,0,0.0,10,1.3156660067921926,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030350117031614998,0.0,0.0,0.0,0,0.0
2020-02-21,24.17780303955078,-0.005428424349363081,86.41999816894531,0.003134029463543353,-0.008562453812906434,0.008562453812906434,0.013231103550192193,0.03036624727807344,0,0,0.0,10,2.0636056229677116,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03036624727807344,0.0,0.0,0.0,0,0.0
2020-02-22,24.17780303955078,0.0,86.41999816894531,0.0,0.0,0.0,0.013182475838427361,0.03036890185196252,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03036890185196252,0.0,0.0,0.0,0,0.0
2020-02-23,24.17780303955078,0.0,86.41999816894531,0.0,0.0,0.0,0.012931743980338072,0.03037021171507597,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03037021171507597,0.0,0.0,0.0,0,0.0
2020-02-24,23.45199966430664,-0.03001940970636785,86.55999755859375,0.0016199883431464723,-0.03163939804951432,0.03163939804951432,0.014017843932155308,0.030376128189716533,0,1,1.0,10,0.1991806281245708,2.0,-10.0,-46.90399932861328,865.5999755859375,0.0,0.0,Opened,-46.90399932861328,865.5999755859375,0.0,0.030376128189716533,912.5039749145508,0.0,0.0,0,0.0
2020-02-25,22.603652954101562,-0.036173747328516304,86.7300033569336,0.0019640226794688243,-0.03813777000798513,0.03813777000798513,0.015384897675251783,0.030383549872778907,0,1,0.0,10,0.20832612233304598,-2.0,10.0,45.207305908203125,-867.3000335693359,-1.6966934204101562,-1.7000579833984375,Live,0.0,0.0,0.0,0.030383549872778907,912.5073394775391,-3.3967514038085938,-0.0037224373513022064,0,0.0
2020-02-26,22.226619720458984,-0.016680190339507184,86.66999816894531,-0.0006918619354980837,-0.0159883284040091,0.0159883284040091,0.015281802616048995,0.030383940496998108,0,1,0.0,10,0.16173864619742873,-2.0,10.0,44.45323944091797,-866.6999816894531,-2.4507598876953125,-1.100006103515625,Live,0.0,0.0,0.0,0.030383940496998108,911.1532211303711,-3.5507659912109375,-0.0038970020726106624,0,0.0
2020-02-27,21.265151977539062,-0.043257488318609094,86.58000183105469,-0.001038379367623743,-0.04221910895098535,0.04221910895098535,0.016879779105963544,0.030381912241123042,0,1,0.0,10,0.09773358978144475,-2.0,10.0,42.530303955078125,-865.8000183105469,-4.373695373535156,-0.200042724609375,Live,0.0,0.0,0.0,0.030381912241123042,908.330322265625,-4.573738098144531,-0.005035324689741033,0,0.0
2020-02-28,20.859834671020508,-0.019060165050626687,86.45999908447266,-0.0013860330797427212,-0.017674131970883966,0.017674131970883966,0.01698098776632794,0.030381914638993455,0,1,0.0,10,0.3014055902287194,-2.0,10.0,41.719669342041016,-864.5999908447266,-5.184329986572266,0.9999847412109375,Live,0.0,0.0,0.0,0.030381914638993455,906.3196601867676,-4.184345245361328,-0.0046168536656250505,0,0.0
2020-02-29,20.859834671020508,0.0,86.45999908447266,0.0,0.0,0.0,0.016942697446012595,0.03037990680287935,1,0,-1.0,10,,-2.0,10.0,41.719669342041016,-864.5999908447266,-5.184329986572266,0.9999847412109375,Closed,41.719669342041016,-864.5999908447266,-4.184345245361328,0.03037990680287935,906.3196601867676,-4.184345245361328,-0.0046168536656250505,0,-4.184345245361328
2020-03-01,20.859834671020508,0.0,86.45999908447266,0.0,0.0,0.0,0.016710898730925784,0.030376224224968447,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030376224224968447,0.0,0.0,0.0,0,0.0
2020-03-02,21.40654945373535,0.026208970077522542,87.0999984741211,0.007402259963282587,0.018806710114239955,0.018806710114239955,0.017577642285766415,0.03042086004713402,1,0,0.0,10,1.1491741734657557,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03042086004713402,0.0,0.0,0.0,0,0.0
2020-03-03,21.11433982849121,-0.013650477666925065,87.13999938964844,0.0004592527695534976,-0.014109730436478563,0.014109730436478563,0.017676363642321304,0.03042175192658917,0,0,0.0,10,0.1388493914638628,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03042175192658917,0.0,0.0,0.0,0,0.0
2020-03-04,21.623350143432617,0.024107327961756075,89.62999725341797,0.02857468305267541,-0.004467355090919334,0.004467355090919334,0.018258794700163214,0.01144252979241506,0,0,0.0,10,4.9131808230751925,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018258794700163214,0.0,0.0,0.0,0,0.0
2020-03-05,20.81270980834961,-0.03748911846248826,90.12000274658203,0.005466981012825833,-0.04295609947531409,0.04295609947531409,0.018617149792505526,0.008986387528325103,0,1,1.0,10,0.6314440926111121,7.0,-10.0,-145.68896865844727,901.2000274658203,0.0,0.0,Opened,-145.68896865844727,901.2000274658203,0.0,0.018617149792505526,1046.8889961242676,0.0,0.0,0,0.0
2020-03-06,20.096332550048828,-0.034420181941583916,89.18000030517578,-0.010430563834419093,-0.023989618107164823,0.023989618107164823,0.017226781036365955,0.008109815438201181,0,1,0.0,10,1.3447615541338458,-7.0,10.0,140.6743278503418,-891.8000030517578,-5.014640808105469,9.4000244140625,Live,0.0,0.0,0.0,0.017226781036365955,1032.4743309020996,4.385383605957031,0.004247450493152123,0,0.0
2020-03-07,20.096332550048828,0.0,89.18000030517578,0.0,0.0,0.0,0.01725473130763137,0.007913772382070234,1,0,-1.0,10,,-7.0,10.0,140.6743278503418,-891.8000030517578,-5.014640808105469,9.4000244140625,Closed,140.6743278503418,-891.8000030517578,4.385383605957031,0.01725473130763137,1032.4743309020996,4.385383605957031,0.004247450493152123,0,4.385383605957031
2020-03-08,20.096332550048828,0.0,89.18000030517578,0.0,0.0,0.0,0.01702293219732214,0.007871138733469367,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01702293219732214,0.0,0.0,0.0,0,0.0
2020-03-09,17.49473762512207,-0.12945620393410717,88.06999969482422,-0.012446743737980714,-0.11700946019612646,0.11700946019612646,0.028109256007047907,0.008346980313249644,0,1,1.0,10,0.4840090045245514,5.0,-10.0,-87.47368812561035,880.6999969482422,0.0,0.0,Opened,-87.47368812561035,880.6999969482422,0.0,0.028109256007047907,968.1736850738525,0.0,0.0,0,0.0
2020-03-10,18.182844161987305,0.03933220100866941,90.1500015258789,0.02361759780018402,0.01571460320848539,0.01571460320848539,0.02951457311025158,0.009170397749105373,1,0,-1.0,10,2.97708609508551,-5.0,10.0,90.91422080993652,-901.5000152587891,3.440532684326172,-20.800018310546875,Closed,90.91422080993652,-901.5000152587891,-17.359485626220703,0.02951457311025158,992.4142360687256,-17.359485626220703,-0.017492177152745463,0,-17.359485626220703
2020-03-11,16.797212600708008,-0.076205435680743,89.58999633789062,-0.006211926550301006,-0.069993509130442,0.069993509130442,0.03187136737930919,0.009214135464014348,0,1,1.0,10,0.43477309553174565,5.0,-10.0,-83.98606300354004,895.8999633789062,0.0,0.0,Opened,-83.98606300354004,895.8999633789062,0.0,0.03187136737930919,979.8860263824463,0.0,0.0,0,0.0
2020-03-12,14.874300003051758,-0.11447807700994383,89.4800033569336,-0.0012277373083283694,-0.11325033970161547,0.11325033970161547,0.036611338284540704,0.008187924917197942,0,1,0.0,10,0.06451676499660913,-5.0,10.0,74.37150001525879,-894.8000335693359,-9.61456298828125,1.0999298095703125,Live,0.0,0.0,0.0,0.036611338284540704,969.1715335845947,-8.514633178710938,-0.0087854759283102,0,0.0
2020-03-13,15.84518051147461,0.06527234950375194,90.12999725341797,0.007264124632311075,0.05800822487144086,0.05800822487144086,0.03951604904522713,0.007981581163747004,1,0,-1.0,10,0.6330327924787048,-5.0,10.0,79.22590255737305,-901.2999725341797,-4.760160446166992,-5.4000091552734375,Closed,79.22590255737305,-901.2999725341797,-10.16016960144043,0.03951604904522713,980.5258750915527,-10.16016960144043,-0.010361959698913365,0,-10.16016960144043
2020-03-14,15.84518051147461,0.0,90.12999725341797,0.0,0.0,0.0,0.0395292281536679,0.007916087881153656,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0395292281536679,0.0,0.0,0.0,0,0.0
2020-03-15,15.84518051147461,0.0,90.12999725341797,0.0,0.0,0.0,0.03960607487486757,0.007863921597131729,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03960607487486757,0.0,0.0,0.0,0,0.0
2020-03-16,14.704632759094238,-0.07198073581770936,89.98999786376953,-0.0015533051582682367,-0.07042743065944113,0.07042743065944113,0.04093888550950768,0.007882906505132,0,1,1.0,10,0.13206281837949643,2.0,-10.0,-29.409265518188477,899.8999786376953,0.0,0.0,Opened,-29.409265518188477,899.8999786376953,0.0,0.04093888550950768,929.3092441558838,0.0,0.0,0,0.0
2020-03-17,16.12796401977539,0.09679475060680298,89.94999694824219,-0.00044450401685636187,0.09723925462365934,0.09723925462365934,0.04574061072416832,0.00788718891206537,1,0,-1.0,10,0.02561211786694588,-2.0,10.0,32.25592803955078,-899.4999694824219,2.8466625213623047,0.4000091552734375,Closed,32.25592803955078,-899.4999694824219,3.246671676635742,0.04574061072416832,931.7558975219727,3.246671676635742,0.003484465926398045,0,3.246671676635742
2020-03-18,13.733745574951172,-0.14845137562859978,90.44000244140625,0.005447532071024108,-0.1538989076996239,0.1538989076996239,0.051966103917095,0.00790288352577843,0,1,1.0,10,0.2416501879065115,3.0,-10.0,-41.201236724853516,904.4000244140625,0.0,0.0,Opened,-41.201236724853516,904.4000244140625,0.0,0.051966103917095,945.601261138916,0.0,0.0,0,0.0
2020-03-19,14.346442222595215,0.04461249440659021,89.97000122070312,-0.005196828925426278,0.049809323332016486,0.049809323332016486,0.05298449989014543,0.007964828894051946,1,0,-1.0,10,0.7305255782912,-3.0,10.0,43.039326667785645,-899.7000122070312,1.838089942932129,4.70001220703125,Closed,43.039326667785645,-899.7000122070312,6.538102149963379,0.05298449989014543,942.7393388748169,6.538102149963379,0.006935217276248139,0,6.538102149963379
2020-03-20,13.705470085144043,-0.044678124897172045,89.56999969482422,-0.0044459433194590225,-0.04023218157771302,0.04023218157771302,0.05296625023517439,0.008039357739465222,0,0,0.0,10,0.6503357379725319,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05296625023517439,0.0,0.0,0.0,0,0.0
2020-03-21,13.705470085144043,0.0,89.56999969482422,0.0,0.0,0.0,0.05306438360784511,0.008012087915112136,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05306438360784511,0.0,0.0,0.0,0,0.0
2020-03-22,13.705470085144043,0.0,89.56999969482422,0.0,0.0,0.0,0.05311620857833639,0.008008174968061341,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05311620857833639,0.0,0.0,0.0,0,0.0
2020-03-23,13.56423568725586,-0.0103049656094083,88.55000305175781,-0.011387703991756815,0.0010827383823485137,0.0010827383823485137,0.05303357929740206,0.00833159034718556,1,0,0.0,10,7.21411192734341,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05303357929740206,0.0,0.0,0.0,0,0.0
2020-03-24,15.289385795593262,0.12718373140318184,88.45999908447266,-0.001016419697157378,0.12820015110033922,0.12820015110033922,0.05921742585539225,0.008337210498082821,1,1,1.0,10,0.046237931942278,-1.0,10.0,15.289385795593262,-884.5999908447266,0.0,0.0,Opened,15.289385795593262,-884.5999908447266,0.0,0.05921742585539225,899.8893766403198,0.0,0.0,0,0.0
2020-03-25,15.39365291595459,0.006819575472507111,88.7699966430664,0.0035043812096100524,0.0033151942628970588,0.0033151942628970588,0.059243431571271606,0.008350601251737843,1,1,0.0,10,2.963319754264584,1.0,-10.0,-15.39365291595459,887.6999664306641,-0.10426712036132812,3.0999755859375,Live,0.0,0.0,0.0,0.059243431571271606,903.0936193466187,2.995708465576172,0.0033171626965358744,0,0.0
2020-03-26,15.678019523620605,0.018472977740799035,88.5999984741211,-0.0019150408400808727,0.020388018580879907,0.020388018580879907,0.05932090573092852,0.008363165278570206,1,1,0.0,10,0.5858462396778938,1.0,-10.0,-15.678019523620605,885.9999847412109,-0.38863372802734375,1.399993896484375,Live,0.0,0.0,0.0,0.05932090573092852,901.6780042648315,1.0113601684570312,0.001121642275483505,0,0.0
