index,HG=F_Close,HG=F_dailyReturns,COPX_Close,COPX_dailyReturns,spread,abs_sprd,HG=F_rolling avg,COPX_rolling avg,isSprdPos,signal,axe,leverage,ratio,HG=F_Size,COPX_Size,HG=F_Cashflow,COPX_Cashflow,HG=F_MTM,COPX_MTM,Live Trades,HG=F_PnL,COPX_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2020-03-13,2.4739999771118164,-0.00282143072676444,11.475564956665039,0.09930907892294227,-0.10213050964970671,0.10213050964970671,,,0,0,0.0,10,163.26532098915504,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-14,2.4739999771118164,0.0,11.475564956665039,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-15,2.4739999771118164,0.0,11.475564956665039,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-16,2.3984999656677246,-0.03051738566797868,9.47432804107666,-0.17439114528527466,0.14387375961729598,0.14387375961729598,,,1,0,0.0,10,22.572819292215772,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-17,2.315500020980835,-0.03460493886802418,10.583121299743652,0.11703133497803075,-0.15163627384605494,0.15163627384605494,,,0,0,0.0,10,15.457279405854335,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-18,2.1605000495910645,-0.06694017274252206,9.447283744812012,-0.10732538376548262,0.040385211022960554,0.040385211022960554,,,1,0,0.0,10,7.010811656979377,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-19,2.200000047683716,0.018282803603789644,9.672648429870605,0.02385497156072547,-0.005572167956935825,0.005572167956935825,,,0,0,0.0,10,5.7366561797810816,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-20,2.190500020980835,-0.004318193862260622,9.429254531860352,-0.02516310809546396,0.020844914233203338,0.020844914233203338,,,1,0,0.0,10,25.083968398697504,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-21,2.190500020980835,0.0,9.429254531860352,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-22,2.190500020980835,0.0,9.429254531860352,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-23,2.119499921798706,-0.03241273613425366,8.726118087768555,-0.0745696748047241,0.042156938670470434,0.042156938670470434,,,1,0,0.0,10,9.47183745147533,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-24,2.197499990463257,0.03680116609693296,10.051260948181152,0.15185937745560163,-0.11505821135866867,0.11505821135866867,,,0,0,0.0,10,18.87433683791114,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-25,2.2339999675750732,0.01660977350180648,10.736370086669922,0.06816151147809424,-0.05155173797628776,0.05155173797628776,,,0,0,0.0,10,19.721948162602903,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-26,2.2079999446868896,-0.011638327334626442,10.835531234741211,0.009236003162223838,-0.02087433049685028,0.02087433049685028,,,0,0,0.0,10,3.8944367547069114,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-27,2.197000026702881,-0.004981847037848874,10.384800910949707,-0.04159743662095294,0.03661558958310407,0.03661558958310407,,,1,0,0.0,10,39.46792485445131,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-28,2.197000026702881,0.0,10.384800910949707,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-29,2.197000026702881,0.0,10.384800910949707,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-30,2.1619999408721924,-0.015930853620978014,10.26761245727539,-0.011284612452295839,-0.004646241168682175,0.004646241168682175,,,0,0,0.0,10,3.364041865753357,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-03-31,2.240000009536743,0.03607773857435159,10.664252281188965,0.03863019037425053,-0.002552451799898936,0.002552451799898936,,,0,0,0.0,10,5.097649032470114,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-01,2.191999912261963,-0.021428614763580822,10.096334457397461,-0.053254350030078834,0.03182573526649801,0.03182573526649801,,,1,0,0.0,10,11.446802444658132,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-02,2.2330000400543213,0.018704438610150254,10.366772651672363,0.02678578006860266,-0.008081341458452407,0.008081341458452407,,,0,0,0.0,10,6.6483590247619215,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-03,2.2100000381469727,-0.010300045452211082,10.258596420288086,-0.010434899560262556,0.00013485410805147424,0.00013485410805147424,,,1,0,0.0,10,4.7026731558488954,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-04,2.2100000381469727,0.0,10.258596420288086,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-05,2.2100000381469727,0.0,10.258596420288086,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-06,2.234999895095825,0.011312152270284148,10.853560447692871,0.0579966306334212,-0.04668447836313705,0.04668447836313705,,,0,0,0.0,10,24.89729948585062,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-07,2.2885000705718994,0.02393743981530716,11.43049430847168,0.05315618442070291,-0.029218744605395752,0.029218744605395752,,,0,0,0.0,10,11.091497399002783,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-08,2.2780001163482666,-0.004588138037945888,11.655858039855957,0.01971600923830996,-0.02430414727625585,0.02430414727625585,,,0,0,0.0,10,21.987357859389533,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2020-04-09,2.2774999141693115,-0.00021957952300588612,12.07954216003418,0.03634945782022059,-0.036569037343226474,0.036569037343226474,0.013411383481322469,0.042065355965563614,0,0,0.0,10,878.0074576226596,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.042065355965563614,0.0,0.0,0.0,0,0.0,0.0
2020-04-10,2.2774999141693115,0.0,12.07954216003418,0.0,0.0,0.0,0.013411383481322469,0.042065355965563614,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.042065355965563614,0.0,0.0,0.0,0,0.0,0.0
2020-04-11,2.2774999141693115,0.0,12.07954216003418,0.0,0.0,0.0,0.013411383481322469,0.042065355965563614,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.042065355965563614,0.0,0.0,0.0,0,0.0,0.0
