index,2330.TW_Close,2330.TW_dailyReturns,2454.TW_Close,2454.TW_dailyReturns,spread,abs_sprd,2330.TW_rolling avg,2454.TW_rolling avg,isSprdPos,signal,axe,leverage,ratio,2330.TW_Size,2454.TW_Size,2330.TW_Cashflow,2454.TW_Cashflow,2330.TW_MTM,2454.TW_MTM,Live Trades,2330.TW_PnL,2454.TW_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL
2010-01-20,39.22323226928711,0.007999876869167144,270.8546142578125,0.010526119235597653,-0.002526242366430509,0.002526242366430509,,,0,0,0.0,10,9.08610688870433,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-21,38.97420883178711,-0.00634887598733147,258.6286315917969,-0.04513854305017795,0.03878966706284648,0.03878966706284648,,,1,0,0.0,10,47.17913641578974,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-22,38.040306091308594,-0.023962070519744083,245.9322967529297,-0.04909098718391813,0.02512891666417405,0.02512891666417405,,,1,0,0.0,10,13.244909232525677,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-23,38.040306091308594,0.0,245.9322967529297,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-24,38.040306091308594,0.0,245.9322967529297,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-25,37.6045036315918,-0.011456334201694784,247.343017578125,0.005736216201862154,-0.01719255040355694,0.01719255040355694,,,0,0,0.0,10,3.2933632266167208,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-26,37.417720794677734,-0.004967033702770296,242.64064025878906,-0.01901156283035421,0.014044529127583916,0.014044529127583916,,,1,0,0.0,10,24.820294235837803,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-27,37.106422424316406,-0.008319543888563263,245.4620361328125,0.011627878458506657,-0.01994742234706992,0.01994742234706992,,,0,0,0.0,10,9.245623721849528,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-28,37.35546112060547,0.006711471492489185,245.9322967529297,0.0019158181343479352,0.00479565335814125,0.00479565335814125,,,1,0,0.0,10,1.8793081357240247,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-29,38.289344787597656,0.024999923410851776,244.5215606689453,-0.005736278246535664,0.03073620165738744,0.03073620165738744,,,1,0,0.0,10,1.4653141903156282,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-30,38.289344787597656,0.0,244.5215606689453,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-31,38.289344787597656,0.0,244.5215606689453,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-01,37.23093795776367,-0.027642333283718457,237.46804809570312,-0.028846178447191617,0.0012038451634731606,0.0012038451634731606,,,1,0,0.0,10,6.656022660319022,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-02,36.73286437988281,-0.013377948695407427,234.17640686035156,-0.013861406878726612,0.00048345818331918533,0.00048345818331918533,,,1,0,0.0,10,6.605506560920108,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-03,37.23093795776367,0.013559344916037608,239.3490447998047,0.022088638256960502,-0.008529293340922894,0.008529293340922894,,,0,0,0.0,10,10.472682945715809,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-04,36.79512023925781,-0.011705794761342592,242.17039489746094,0.011787597063594113,-0.023493391824936705,0.023493391824936705,,,0,0,0.0,10,6.627583378450204,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-05,35.61220932006836,-0.032148581428669165,240.2894287109375,-0.007767118632811654,-0.02438146279585751,0.02438146279585751,,,0,0,0.0,10,1.6301736605007082,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-06,35.61220932006836,0.0,240.2894287109375,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-07,35.61220932006836,0.0,240.2894287109375,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-08,35.736724853515625,0.003496428214497138,237.938232421875,-0.009784851134216677,0.013281279348713815,0.013281279348713815,,,1,0,0.0,10,18.63284148000012,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-09,36.48383331298828,0.020905901772897417,240.7597198486328,0.011858066684109714,0.009047835088787703,0.009047835088787703,,,1,0,0.0,10,3.743073449024478,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-10,36.359310150146484,-0.003413105245096748,243.5811309814453,0.011718783916953912,-0.01513188916205066,0.01513188916205066,,,0,0,0.0,10,23.001749744367725,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-11,36.359310150146484,0.0,243.5811309814453,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-12,36.359310150146484,0.0,243.5811309814453,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-13,36.359310150146484,0.0,243.5811309814453,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-14,36.359310150146484,0.0,243.5811309814453,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-15,36.359310150146484,0.0,243.5811309814453,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-16,36.359310150146484,0.0,243.5811309814453,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-17,36.359310150146484,0.0,243.5811309814453,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-18,36.359310150146484,0.0,243.5811309814453,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-19,36.359310150146484,0.0,243.5811309814453,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-20,36.359310150146484,0.0,243.5811309814453,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-21,36.359310150146484,0.0,243.5811309814453,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-22,36.73286437988281,0.010273963620149207,248.75369262695312,0.021235477578523287,-0.01096151395837408,0.01096151395837408,,,0,0,0.0,10,13.997122065223076,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-23,37.23093795776367,0.013559344916037608,251.10488891601562,0.009451905072173084,0.004107439843864524,0.004107439843864524,,,1,0,0.0,10,4.701450130868045,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-24,36.42156982421875,-0.02173912820738233,248.28346252441406,-0.011236047230228197,-0.010503080977154133,0.010503080977154133,,,0,0,0.0,10,3.523388763653756,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-25,36.23479461669922,-0.005128148194077364,238.40853881835938,-0.039772780698527854,0.03464463250445049,0.03464463250445049,,,1,0,0.0,10,51.02950910831922,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-26,36.60834503173828,0.010309163305341595,237.46804809570312,-0.003944870126370792,0.014254033431712387,0.014254033431712387,,,1,0,0.0,10,2.4821863163560978,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-27,36.60834503173828,0.0,237.46804809570312,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-02-28,36.60834503173828,0.0,237.46804809570312,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-01,37.106422424316406,0.01360556977231031,243.5811309814453,0.02574275964604089,-0.01213718987373058,0.01213718987373058,,,0,0,0.0,10,12.420324033320085,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-02,37.29320526123047,0.005033706423599016,242.64064025878906,-0.003861098431010568,0.008894804854609584,0.008894804854609584,,,1,0,0.0,10,4.990646651933079,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-03,37.35546112060547,0.0016693619907142132,246.8727264404297,0.01744178624457504,-0.01577242425386083,0.01577242425386083,,,0,0,0.0,10,69.04932706567477,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-04,36.857383728027344,-0.013333455875970457,241.70013427734375,-0.02095246501169934,0.0076190091357288825,0.0076190091357288825,,,1,0,0.0,10,10.3049237723481,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-05,37.6045036315918,0.02027056258462334,239.3490447998047,-0.009727299012756263,0.029997861597379605,0.029997861597379605,,,1,0,0.0,10,3.054346486327577,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-06,37.6045036315918,0.0,239.3490447998047,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-07,37.6045036315918,0.0,239.3490447998047,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-08,38.10258102416992,0.013245152693883266,248.28346252441406,0.03732798571259077,-0.024082833018707506,0.024082833018707506,,,0,0,0.0,10,18.36415644916969,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-09,38.164825439453125,0.0016336010215087793,250.1643829345703,0.007575697515380453,-0.005942096493871674,0.005942096493871674,,,0,0,0.0,10,30.397567135579123,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-10,38.227088928222656,0.0016314364877236809,252.98577880859375,0.011278167742853062,-0.009646731255129382,0.009646731255129382,,,0,0,0.0,10,45.75022773684418,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-11,38.227088928222656,0.0,256.7476806640625,0.014870013141390803,-0.014870013141390803,0.014870013141390803,,,0,0,0.0,10,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-12,37.85353469848633,-0.0097719768941269,252.98577880859375,-0.014652135691114343,0.004880158796987444,0.004880158796987444,,,1,0,0.0,10,10.020933262347317,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-13,37.85353469848633,0.0,252.98577880859375,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-14,37.85353469848633,0.0,252.98577880859375,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-15,37.23093795776367,-0.016447519252344778,249.22386169433594,-0.014870073456200283,-0.0015774457961444943,0.0015774457961444943,,,0,0,0.0,10,6.051992121900137,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-16,37.16868209838867,-0.001672153934064835,250.1643829345703,0.0037738009267662687,-0.005445954860831104,0.005445954860831104,,,0,0,0.0,10,15.189764708521803,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-17,37.6667594909668,0.013400458785696845,257.2178955078125,0.02819551084970806,-0.014795052064011216,0.014795052064011216,,,0,0,0.0,10,14.368228360998295,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-18,37.6045036315918,-0.001652806352771874,254.396484375,-0.010968953490745004,0.00931614713797313,0.00931614713797313,,,1,0,0.0,10,44.89670473128538,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-19,37.35546112060547,-0.006622677789505649,253.4560089111328,-0.0036968886035423365,-0.0029257891859633123,0.0029257891859633123,,,0,0,0.0,10,3.78748767727453,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-20,37.35546112060547,0.0,253.4560089111328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-21,37.35546112060547,0.0,253.4560089111328,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-22,36.73286437988281,-0.0166668198449631,249.22386169433594,-0.016697758459065626,3.093861410252696e-05,3.093861410252696e-05,,,1,0,0.0,10,6.797359806007254,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-23,37.106422424316406,0.010169586574309664,244.05130004882812,-0.020754680592550034,0.030924267166859698,0.030924267166859698,,,1,0,0.0,10,13.422851867490515,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-24,37.72901916503906,0.016778678731222962,244.5215606689453,0.0019268925017941196,0.014851786229428843,0.014851786229428843,,,1,0,0.0,10,0.7442886087380026,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-25,38.289344787597656,0.01485131696924169,251.5751190185547,0.0288463656550888,-0.013995048685847111,0.013995048685847111,,,0,0,0.0,10,12.76191621829549,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-26,38.60064697265625,0.008130256257595336,263.3309326171875,0.0467288404532793,-0.03859858419568396,0.03859858419568396,,,0,0,0.0,10,39.20920742145229,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-27,38.60064697265625,0.0,263.3309326171875,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-28,38.60064697265625,0.0,263.3309326171875,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-29,38.725162506103516,0.0032257369555352966,262.39044189453125,-0.003571516317163792,0.006797253272699089,0.006797253272699089,,,1,0,0.0,10,7.5020240301652565,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-30,38.725162506103516,0.0,258.6286315917969,-0.01433668953629963,0.01433668953629963,0.01433668953629963,,,1,0,0.0,10,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-03-31,38.289344787597656,-0.011254122392311938,259.0988464355469,0.0018181082305386287,-0.013072230622850567,0.013072230622850567,,,0,0,0.0,10,1.0931899831834075,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-01,38.66291427612305,0.009756486839816336,266.1523742675781,0.027223308513594224,-0.017466821673777888,0.017466821673777888,,,0,0,0.0,10,19.208046571886577,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-02,38.84968185424805,0.0048306647758402654,263.3309326171875,-0.010600850952973584,0.01543151572881385,0.01543151572881385,,,1,0,0.0,10,14.874700785108933,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-03,38.84968185424805,0.0,263.3309326171875,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-04,38.84968185424805,0.0,263.3309326171875,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-05,38.84968185424805,0.0,263.3309326171875,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-06,39.472267150878906,0.016025492794679908,268.03326416015625,0.01785711802344414,-0.0018316252287642332,0.0018316252287642332,,,0,0,0.0,10,7.566527234878845,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-07,39.534523010253906,0.0015772050573390484,266.6224670410156,-0.005263515047511547,0.006840720104850595,0.006840720104850595,,,1,0,0.0,10,22.506499186084884,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-08,38.78742599487305,-0.018897332217391094,258.6286315917969,-0.02998185238451423,0.011084520167123135,0.011084520167123135,,,1,0,0.0,10,10.57897535728608,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-09,39.03645706176758,0.0064204071424447395,261.92022705078125,0.012727111606806174,-0.0063067044643614345,0.0063067044643614345,,,0,0,0.0,10,13.30043752504174,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-10,39.03645706176758,0.0,261.92022705078125,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-11,39.03645706176758,0.0,261.92022705078125,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-12,39.285491943359375,0.006379546207222253,258.6286315917969,-0.012567167858884787,0.01894671406610704,0.01894671406610704,,,1,0,0.0,10,12.968568331306205,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-13,39.160980224609375,-0.003169407142196823,255.8071746826172,-0.010909298370463838,0.007739891228267015,0.007739891228267015,,,1,0,0.0,10,22.484226664436576,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-14,39.72130584716797,0.014308263463907789,259.0988464355469,0.012867785108114038,0.0014404783557937506,0.0014404783557937506,,,1,0,0.0,10,5.866226575139806,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-15,40.0948600769043,0.009404379382027761,260.509521484375,0.0054445439191834755,0.0039598354628442856,0.0039598354628442856,,,1,0,0.0,10,3.7615450172921583,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-16,39.22323226928711,-0.021739140776282917,256.7476806640625,-0.014440319873445073,-0.007298820902837844,0.007298820902837844,,,0,0,0.0,10,4.348080620547733,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-04-17,39.22323226928711,0.0,256.7476806640625,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
