Date,BZ=F_Close,BZ=F_dailyReturns,NG=F_Close,NG=F_dailyReturns,spread,abs_sprd,BZ=F_rolling avg,NG=F_rolling avg,isSprdPos,signal,axe,leverage,ratio,BZ=F_Size,NG=F_Size,BZ=F_Cashflow,NG=F_Cashflow,BZ=F_MTM,NG=F_MTM,Live Trades,BZ=F_PnL,NG=F_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2024-01-18,79.0999984741211,0.015665142061231707,2.697000026702881,-0.06027869886918147,0.07594384093041318,0.07594384093041318,0.0084891226037649,0.07457021368856342,1,1,1.0,5,0.13120005204997648,-1.0,5.0,79.0999984741211,-13.485000133514404,0.0,0.0,Opened,79.0999984741211,-13.485000133514404,0.0,0.07457021368856342,92.5849986076355,0.0,0.0,0,0.0,92.5849986076355
2024-01-19,78.55999755859375,-0.0068268132230623335,2.5190000534057617,-0.06599924788088585,0.059172434657823514,0.059172434657823514,0.010047926809094707,0.07273861694100686,1,1,0.0,5,0.30998999764802093,1.0,-5.0,-78.55999755859375,12.595000267028809,0.5400009155273438,-0.8899998664855957,Live,0.0,0.0,0.0,0.07273861694100686,91.15499782562256,-0.34999895095825195,-0.00383960242780974,0,0.0,0.0
2024-01-22,80.05999755859375,0.019093686947752708,2.4189999103546143,-0.03969834892061408,0.05879203586836679,0.05879203586836679,0.012051805763504045,0.04211480751125769,1,1,0.0,5,0.06282072244525941,1.0,-5.0,-80.05999755859375,12.094999551773071,-0.9599990844726562,-1.390000581741333,Live,0.0,0.0,0.0,0.04211480751125769,92.15499711036682,-2.3499996662139893,-0.025500512613543667,0,0.0,0.0
2024-01-23,79.55000305175781,-0.006370153914415089,2.450000047683716,0.012815270143832658,-0.019185424058247746,0.019185424058247746,0.012954492557895167,0.0335029541674459,0,0,-1.0,5,0.06195890471195976,1.0,-5.0,-79.55000305175781,12.250000238418579,-0.45000457763671875,-1.2349998950958252,Closed,-79.55000305175781,12.250000238418579,-1.685004472732544,0.0335029541674459,91.80000329017639,-1.685004472732544,-0.0183551678904227,0,-1.685004472732544,0.0
2024-01-24,80.04000091552734,0.006159620929878873,2.6410000324249268,0.07795917592809287,-0.071799554998214,0.071799554998214,0.012056062841902047,0.06057264603114772,0,1,1.0,5,0.41761354411349116,3.0,-5.0,-240.12000274658203,13.205000162124634,0.0,0.0,Opened,-240.12000274658203,13.205000162124634,0.0,0.06057264603114772,253.32500290870667,0.0,0.0,0,0.0,253.32500290870667
2024-01-25,82.43000030517578,0.029860061997885268,2.571000099182129,-0.026505086097452613,0.05636514809533788,0.05636514809533788,0.016046186383005066,0.05597540467881029,1,0,-1.0,5,0.02768568709287701,-3.0,5.0,247.29000091552734,-12.855000495910645,7.1699981689453125,0.34999966621398926,Closed,247.29000091552734,-12.855000495910645,7.519997835159302,0.05597540467881029,260.145001411438,7.519997835159302,0.028906947257717575,0,7.519997835159302,0.0
2024-01-26,83.55000305175781,0.013587319452086799,2.7119998931884766,0.054842391507959,-0.0412550720558722,0.0412550720558722,0.01362266581458618,0.0506624440817015,0,0,0.0,5,0.13101644060289389,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0506624440817015,0.0,0.0,0.0,0,0.0,0.0
2024-01-29,82.4000015258789,-0.01376423080638911,2.490000009536743,-0.08185836740234154,0.06809413659595243,0.06809413659595243,0.01710617837697851,0.06398300779168904,1,1,1.0,5,0.1797145588977646,-1.0,5.0,82.4000015258789,-12.450000047683716,0.0,0.0,Opened,82.4000015258789,-12.450000047683716,0.0,0.06398300779168904,94.85000157356262,0.0,0.0,0,0.0,94.85000157356262
2024-01-30,82.87000274658203,0.005703898203879509,2.0769999027252197,-0.1658634960761951,0.17156739428007461,0.17156739428007461,0.015739622238992043,0.09999888062928783,1,1,0.0,5,0.728816459304286,1.0,-5.0,-82.87000274658203,10.384999513626099,-0.470001220703125,-2.065000534057617,Live,0.0,0.0,0.0,0.09999888062928783,93.25500226020813,-2.535001754760742,-0.027183547191252672,0,0.0,0.0
2024-01-31,81.70999908447266,-0.013997871650332727,2.0999999046325684,0.01107366537531873,-0.025071537025651458,0.025071537025651458,0.01872610535674413,0.08568202787297056,0,0,-1.0,5,0.020331689008932428,1.0,-5.0,-81.70999908447266,10.499999523162842,0.69000244140625,-1.950000524520874,Closed,-81.70999908447266,10.499999523162842,-1.259998083114624,0.08568202787297056,92.2099986076355,-1.259998083114624,-0.013664440973218811,0,-1.259998083114624,0.0
2024-02-01,78.69999694824219,-0.03683762293423476,2.049999952316284,-0.023809502184254927,-0.013028120749979832,0.013028120749979832,0.01967855719974498,0.08580962499759946,0,0,0.0,5,0.01683595872647571,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.08580962499759946,0.0,0.0,0.0,0,0.0,0.0
2024-02-02,77.33000183105469,-0.0174078166494529,2.0789999961853027,0.014146363191985145,-0.031554179841438046,0.031554179841438046,0.015112265271546684,0.07577478924204847,0,0,0.0,5,0.021847762607467968,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.07577478924204847,0.0,0.0,0.0,0,0.0,0.0
2024-02-05,77.98999786376953,0.008534799134710447,2.0820000171661377,0.0014430115374408636,0.007091787597269583,0.007091787597269583,0.018561118913445033,0.07597363090572339,1,0,0.0,5,0.004513550638422793,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.07597363090572339,0.0,0.0,0.0,0,0.0,0.0
2024-02-06,78.58999633789062,0.007693274657721627,2.009000062942505,-0.03506241768575724,0.04275569234347887,0.04275569234347887,0.019019038098002296,0.021872420303816007,1,1,1.0,5,0.1165046617668832,-1.0,5.0,78.58999633789062,-10.045000314712524,0.0,0.0,Opened,78.58999633789062,-10.045000314712524,0.0,0.021872420303816007,88.63499665260315,0.0,0.0,0,0.0,88.63499665260315
2024-02-07,79.20999908447266,0.00788907972353603,1.9670000076293945,-0.020905950222616987,0.028795029946153017,0.028795029946153017,0.02044973514366056,0.02007170626405138,1,1,0.0,5,0.06580636780021715,1.0,-5.0,-79.20999908447266,9.835000038146973,-0.6200027465820312,-0.21000027656555176,Live,0.0,0.0,0.0,0.02044973514366056,89.04499912261963,-0.830003023147583,-0.009321163808476491,0,0.0,0.0
2024-02-08,81.62999725341797,0.03055167525459157,1.9170000553131104,-0.025419396096771574,0.055971071351363144,0.055971071351363144,0.01697812700666981,0.020303287013477167,1,1,0.0,5,0.01953900945141068,1.0,-5.0,-81.62999725341797,9.585000276565552,-3.0400009155273438,-0.46000003814697266,Live,0.0,0.0,0.0,0.020303287013477167,91.21499752998352,-3.5000009536743164,-0.03837089347641348,1,-3.5000009536743164,0.0
2024-02-09,82.19000244140625,0.006860286742994326,1.847000002861023,-0.03651541493599697,0.043375701678991296,0.043375701678991296,0.01021725053519018,0.015292492263453807,1,1,0.0,5,0.11961396156490534,1.0,-5.0,-82.19000244140625,9.235000014305115,-3.600006103515625,-0.8100003004074097,Live,0.0,0.0,0.0,0.015292492263453807,91.42500245571136,-4.410006403923035,-0.04823632797887378,1,0.0,0.0
2024-02-12,82.0,-0.0023117463896135115,1.7680000066757202,-0.04277206067294581,0.0404603142833323,0.0404603142833323,0.01218084603105247,0.00883311615109366,1,1,0.0,5,0.3989223751246767,1.0,-5.0,-82.0,8.840000033378601,-3.410003662109375,-1.2050002813339233,Live,0.0,0.0,0.0,0.01218084603105247,90.8400000333786,-4.615003943443298,-0.050803654136366616,1,0.0,0.0
2024-02-13,82.7699966430664,0.009390202964224548,1.6890000104904175,-0.0446832555922001,0.05407345855642465,0.05407345855642465,0.012119237689301237,0.010517505423523813,1,1,0.0,5,0.09710163514378727,1.0,-5.0,-82.7699966430664,8.445000052452087,-4.180000305175781,-1.600000262260437,Live,0.0,0.0,0.0,0.012119237689301237,91.2149966955185,-5.780000567436218,-0.06336677933268178,1,0.0,0.0
2024-02-14,81.5999984741211,-0.014135534812098172,1.6089999675750732,-0.04736533002869281,0.03322979521659464,0.03322979521659464,0.016503923995095586,0.00875351674424567,1,1,0.0,5,0.06607150629160256,1.0,-5.0,-81.5999984741211,8.044999837875366,-3.0100021362304688,-2.000000476837158,Live,0.0,0.0,0.0,0.016503923995095586,89.64499831199646,-5.010002613067627,-0.05588714046968953,1,0.0,0.0
2024-02-15,82.86000061035156,0.015441202938625942,1.5809999704360962,-0.017402111686289135,0.032843314624915076,0.032843314624915076,0.011536347925530774,0.012055148580603846,1,1,0.0,5,0.021503430542852225,1.0,-5.0,-82.86000061035156,7.904999852180481,-4.2700042724609375,-2.1400004625320435,Live,0.0,0.0,0.0,0.012055148580603846,90.76500046253204,-6.410004734992981,-0.07062198757591637,1,0.0,0.0
2024-02-16,83.47000122070312,0.007361822421654063,1.6089999675750732,0.01771030845196897,-0.010348486030314907,0.010348486030314907,0.01157987084237453,0.02769154064984423,0,0,-1.0,5,0.04637312927791086,1.0,-5.0,-83.47000122070312,8.044999837875366,-4.8800048828125,-2.000000476837158,Closed,-83.47000122070312,8.044999837875366,-6.880005359649658,0.02769154064984423,91.51500105857849,-6.880005359649658,-0.07517899011164067,1,0.0,0.0
2024-02-20,82.33999633789062,-0.01353785631109139,1.5759999752044678,-0.020509628984231587,0.0069717726731401974,0.0069717726731401974,0.013782273048445681,0.026254465885495296,1,0,0.0,5,0.02899701323975901,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.026254465885495296,0.0,0.0,0.0,0,0.0,0.0
2024-02-21,83.02999877929688,0.00837991829116369,1.7730000019073486,0.12500001891010326,-0.11662010061893957,0.11662010061893957,0.013633357200818699,0.06753868672795912,0,1,1.0,5,0.31852534824516715,2.0,-5.0,-166.05999755859375,8.865000009536743,0.0,0.0,Opened,-166.05999755859375,8.865000009536743,0.0,0.06753868672795912,174.9249975681305,0.0,0.0,0,0.0,174.9249975681305
2024-02-22,83.66999816894531,0.007708050091023377,1.7319999933242798,-0.02312465230623917,0.030832702397262546,0.030832702397262546,0.010919952865157167,0.06297372737477942,1,0,-1.0,5,0.06210246086545995,-2.0,5.0,167.33999633789062,-8.659999966621399,1.279998779296875,0.20500004291534424,Closed,167.33999633789062,-8.659999966621399,1.4849988222122192,0.06297372737477942,175.99999630451202,1.4849988222122192,0.008437493485186789,0,1.4849988222122192,0.0
2024-02-23,81.62000274658203,-0.024500961721356296,1.6030000448226929,-0.07448034006858939,0.049979378347233094,0.049979378347233094,0.015205560099976529,0.07470004264443353,1,0,0.0,5,0.05970290296482444,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.07470004264443353,0.0,0.0,0.0,0,0.0,0.0
2024-02-26,82.52999877929688,0.011149179148403743,1.659000039100647,0.0349344932701785,-0.02378531412177476,0.02378531412177476,0.015923070715949332,0.07582604825519816,0,0,0.0,5,0.06298630209538035,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.07582604825519816,0.0,0.0,0.0,0,0.0,0.0
2024-02-27,83.6500015258789,0.013570856211656546,1.6150000095367432,-0.026522018400768954,0.0400928746124255,0.0400928746124255,0.015694127899871565,0.07644356771054864,1,0,0.0,5,0.0377316588427619,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.07644356771054864,0.0,0.0,0.0,0,0.0,0.0
2024-02-28,83.68000030517578,0.0003586225791949449,1.8849999904632568,0.16718264974126051,-0.16682402716206557,0.16682402716206557,0.01544815027157697,0.09319261385752124,0,1,1.0,5,10.501304553089277,53.0,-5.0,-4435.040016174316,9.424999952316284,0.0,0.0,Opened,-4435.040016174316,9.424999952316284,0.0,0.09319261385752124,4444.465016126633,0.0,0.0,0,0.0,4444.465016126633
2024-02-29,83.62000274658203,-0.0007169880302932974,1.8600000143051147,-0.013262586888394656,0.012545598858101359,0.012545598858101359,0.01507819834081742,0.09226793890050915,1,0,-1.0,5,0.41145193283133624,-53.0,5.0,4431.860145568848,-9.300000071525574,-3.17987060546875,0.12499988079071045,Closed,4431.860145568848,-9.300000071525574,-3.0548707246780396,0.09226793890050915,4441.160145640373,-3.0548707246780396,-0.0006878542147769265,0,-3.0548707246780396,0.0
2024-03-01,83.55000305175781,-0.0008371166290960241,1.8350000381469727,-0.013440847293478053,0.012603730664382029,0.012603730664382029,0.007055757557445719,0.08030672472743758,1,0,0.0,5,0.3526389545477811,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.08030672472743758,0.0,0.0,0.0,0,0.0,0.0
2024-03-04,82.80000305175781,-0.008976660354343635,1.9160000085830688,0.0441416723445367,-0.05311833269888033,0.05311833269888033,0.008120679845424712,0.08055967532090082,0,0,0.0,5,0.1137887019845474,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.08055967532090082,0.0,0.0,0.0,0,0.0,0.0
2024-03-05,82.04000091552734,-0.009178769422935829,1.9570000171661377,0.021398751774218017,-0.030577521197153845,0.030577521197153845,0.004777084035636275,0.07453885964665097,0,0,0.0,5,0.05561208189751767,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.07453885964665097,0.0,0.0,0.0,0,0.0,0.0
2024-03-06,82.95999908447266,0.011214019486574411,1.9290000200271606,-0.014307612106985501,0.025521631593559913,0.025521631593559913,0.008327132662489157,0.02668012411264918,1,0,0.0,5,0.029666707154218024,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02668012411264918,0.0,0.0,0.0,0,0.0,0.0
2024-03-07,82.95999908447266,0.0,1.8179999589920044,-0.05754279931712669,0.05754279931712669,0.05754279931712669,0.008354402137858707,0.038810155290911315,1,0,0.0,5,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.038810155290911315,0.0,0.0,0.0,0,0.0,0.0
2024-03-08,82.08000183105469,-0.010607488706960155,1.8049999475479126,-0.007150721527683479,-0.0034567671792766763,0.0034567671792766763,0.009240001592859355,0.038526516888472466,0,0,0.0,5,0.014824399958476413,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.038526516888472466,0.0,0.0,0.0,0,0.0,0.0
2024-03-11,82.20999908447266,0.0015837871651798174,1.7589999437332153,-0.02548476739691219,0.027068554562092006,0.027068554562092006,0.008877831221715975,0.02869538042500487,1,0,0.0,5,0.3442904981816211,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02869538042500487,0.0,0.0,0.0,0,0.0,0.0
2024-03-12,81.91999816894531,-0.0035275625685065037,1.7139999866485596,-0.025582693873855478,0.022055131305348974,0.022055131305348974,0.007950903793534183,0.01928337425305098,1,1,1.0,5,0.15173732680600735,-1.0,5.0,81.91999816894531,-8.569999933242798,0.0,0.0,Opened,81.91999816894531,-8.569999933242798,0.0,0.01928337425305098,90.48999810218811,0.0,0.0,0,0.0,90.48999810218811
2024-03-13,84.02999877929688,0.025756843963790965,1.6579999923706055,-0.03267210893475714,0.0584289528985481,0.0584289528985481,0.013747803817785082,0.01821568256495593,1,1,0.0,5,0.02502849227850761,1.0,-5.0,-84.02999877929688,8.289999961853027,-2.1100006103515625,-0.2799999713897705,Live,0.0,0.0,0.0,0.01821568256495593,92.3199987411499,-2.390000581741333,-0.02588822155904163,1,-2.390000581741333,0.0
2024-03-14,85.41999816894531,0.01654170427039081,1.7410000562667847,0.050060352399342145,-0.033518648128951334,0.033518648128951334,0.014895751950826437,0.03389383870585527,0,0,-1.0,5,0.06168120898690684,1.0,-5.0,-85.41999816894531,8.705000281333923,-3.5,0.1350003480911255,Closed,-85.41999816894531,8.705000281333923,-3.3649996519088745,0.03389383870585527,94.12499845027924,-3.3649996519088745,-0.03575032889574398,1,0.0,0.0
2024-03-15,85.33999633789062,-0.0009365702735846249,1.6549999713897705,-0.04939694548972251,0.048460375216137885,0.048460375216137885,0.012669977268247357,0.03852655454952509,1,1,1.0,5,1.0228338590568375,-6.0,5.0,512.0399780273438,-8.274999856948853,0.0,0.0,Opened,512.0399780273438,-8.274999856948853,0.0,0.03852655454952509,520.3149778842926,0.0,0.0,0,0.0,520.3149778842926
2024-03-18,86.88999938964844,0.018162680082863147,1.7029999494552612,0.029003008395935614,-0.010840328313072467,0.010840328313072467,0.012778026648923994,0.04285368522705693,0,0,-1.0,5,0.031297378048337834,6.0,-5.0,-521.3399963378906,8.514999747276306,-9.300018310546875,0.2399998903274536,Closed,-521.3399963378906,8.514999747276306,-9.060018420219421,0.04285368522705693,529.8549960851669,-9.060018420219421,-0.017099052546752144,0,-9.060018420219421,0.0
2024-03-19,87.37999725341797,0.0056392895294219425,1.74399995803833,0.024075167234258288,-0.018435877704836345,0.018435877704836345,0.010610568747177456,0.04285314293630915,0,0,0.0,5,0.08520780219915035,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04285314293630915,0.0,0.0,0.0,0,0.0,0.0
2024-03-20,85.94999694824219,-0.016365304991124208,1.6990000009536743,-0.025802728306984712,0.009437423315860505,0.009437423315860505,0.014122924528739037,0.04146248350119836,1,0,0.0,5,0.031166572181335925,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04146248350119836,0.0,0.0,0.0,0,0.0,0.0
2024-03-21,85.77999877929688,-0.001977872890998267,1.6829999685287476,-0.009417323376071596,0.007439450485073329,0.007439450485073329,0.012551959899866615,0.03322790134766796,1,0,0.0,5,0.0934172713672167,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03322790134766796,0.0,0.0,0.0,0,0.0,0.0
2024-03-22,85.43000030517578,-0.0040801874458124,1.659000039100647,-0.014260207888821874,0.010180020443009474,0.010180020443009474,0.012744484517360266,0.024372215072012253,1,0,0.0,5,0.06787060646762645,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.024372215072012253,0.0,0.0,0.0,0,0.0,0.0
2024-03-25,86.75,0.015451243007244209,1.6150000095367432,-0.026522018400768954,0.04197326140801316,0.04197326140801316,0.011817046230277798,0.020625024049482087,1,1,1.0,5,0.03195554250558652,-1.0,5.0,86.75,-8.075000047683716,0.0,0.0,Opened,86.75,-8.075000047683716,0.0,0.020625024049482087,94.82500004768372,0.0,0.0,0,0.0,94.82500004768372
2024-03-26,86.25,-0.0057636887608069065,1.5750000476837158,-0.02476777809091235,0.019004089330105445,0.019004089330105445,0.01148808034484082,0.0078064035971570685,1,1,0.0,5,0.0784707845272448,1.0,-5.0,-86.25,7.875000238418579,0.5,-0.19999980926513672,Live,0.0,0.0,0.0,0.01148808034484082,94.12500023841858,0.3000001907348633,0.003187253014342236,0,0.0,0.0
2024-03-27,86.08999633789062,-0.0018551149230072728,1.718000054359436,0.09079365228339142,-0.0926487672063987,0.0926487672063987,0.008592623240114297,0.04950326399734947,0,0,-1.0,5,0.9766864246933817,1.0,-5.0,-86.08999633789062,8.59000027179718,0.660003662109375,0.5150002241134644,Closed,-86.08999633789062,8.59000027179718,1.1750038862228394,0.04950326399734947,94.6799966096878,1.1750038862228394,0.012410265402381849,0,1.1750038862228394,0.0
2024-03-28,87.4800033569336,0.016145976050311317,1.7630000114440918,0.026193222154136775,-0.010047246103825458,0.010047246103825458,0.010880659989791049,0.04980119396702385,0,0,0.0,5,0.03269400664076389,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04980119396702385,0.0,0.0,0.0,0,0.0,0.0
2024-04-01,87.41999816894531,-0.0006859303347697132,1.8370000123977661,0.04197390837964887,-0.042659838714418585,0.042659838714418585,0.010344775748671042,0.04921796724466307,0,0,0.0,5,1.285872080340231,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04921796724466307,0.0,0.0,0.0,0,0.0,0.0
2024-04-02,88.91999816894531,0.017158545314782003,1.8619999885559082,0.013609132275133051,0.003549413039648952,0.003549413039648952,0.010807895336230932,0.04219282563079675,1,0,0.0,5,0.016608491866730156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04219282563079675,0.0,0.0,0.0,0,0.0,0.0
2024-04-03,89.3499984741211,0.004835810998992551,1.840999960899353,-0.011278210411183709,0.01611402141017626,0.01611402141017626,0.009068398304839607,0.03808144193044948,1,0,0.0,5,0.04805406194139436,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03808144193044948,0.0,0.0,0.0,0,0.0,0.0
2024-04-04,90.6500015258789,0.014549558746040026,1.7740000486373901,-0.03639321764528036,0.05094277639132039,0.05094277639132039,0.007902073475017521,0.031032800077975688,1,1,1.0,5,0.04895042242594792,-1.0,5.0,90.6500015258789,-8.87000024318695,0.0,0.0,Opened,90.6500015258789,-8.87000024318695,0.0,0.031032800077975688,99.52000176906586,0.0,0.0,0,0.0,99.52000176906586
2024-04-05,91.16999816894531,0.005736311465123878,1.784999966621399,0.006200630035189558,-0.00046431857006568045,0.00046431857006568045,0.007362898199415884,0.02914317467694973,0,0,-1.0,5,0.02116359108472141,1.0,-5.0,-91.16999816894531,8.924999833106995,-0.5199966430664062,0.054999589920043945,Closed,-91.16999816894531,8.924999833106995,-0.4649970531463623,0.02914317467694973,100.09499800205231,-0.4649970531463623,-0.004645557344801867,0,-0.4649970531463623,0.0
2024-04-08,90.37999725341797,-0.00866514128982876,1.843999981880188,0.033053230454935356,-0.041718371744764116,0.041718371744764116,0.010142553386188606,0.026279489100118566,0,1,1.0,5,0.07782638385931931,1.0,-5.0,-90.37999725341797,9.21999990940094,0.0,0.0,Opened,-90.37999725341797,9.21999990940094,0.0,0.026279489100118566,99.59999716281891,0.0,0.0,0,0.0,99.59999716281891
2024-04-09,89.41999816894531,-0.01062180917953448,1.871999979019165,0.015184380376418227,-0.025806189555952708,0.025806189555952708,0.010595738343822316,0.02647657282056383,0,1,0.0,5,0.029927453338638894,-1.0,5.0,89.41999816894531,-9.359999895095825,-0.9599990844726562,-0.13999998569488525,Live,0.0,0.0,0.0,0.02647657282056383,98.77999806404114,-1.0999990701675415,-0.011135848266107366,0,0.0,0.0
2024-04-10,90.4800033569336,0.01185422958727389,1.8849999904632568,0.0069444506355726965,0.004909778951701194,0.004909778951701194,0.011618783308948723,0.02554078203694284,1,0,-1.0,5,0.012204593115308192,-1.0,5.0,90.4800033569336,-9.424999952316284,0.100006103515625,-0.20500004291534424,Closed,90.4800033569336,-9.424999952316284,-0.10499393939971924,0.02554078203694284,99.90500330924988,-0.10499393939971924,-0.0010509377500816136,0,-0.10499393939971924,0.0
2024-04-11,89.73999786376953,-0.008178663414111775,1.7640000581741333,-0.0641909458362313,0.05601228242211953,0.05601228242211953,0.01010844516616384,0.03717746268660289,1,1,1.0,5,0.15427799270187376,-1.0,5.0,89.73999786376953,-8.820000290870667,0.0,0.0,Opened,89.73999786376953,-8.820000290870667,0.0,0.03717746268660289,98.5599981546402,0.0,0.0,0,0.0,98.5599981546402
2024-04-12,90.44999694824219,0.007911735027567923,1.7699999809265137,0.0034013166408797257,0.0045104183866881975,0.0045104183866881975,0.010560059535139008,0.03707109508980167,1,1,0.0,5,0.008412789747322298,1.0,-5.0,-90.44999694824219,8.849999904632568,-0.7099990844726562,0.029999613761901855,Live,0.0,0.0,0.0,0.03707109508980167,99.29999685287476,-0.6799994707107544,-0.0068479304356701826,0,0.0,0.0
2024-04-15,90.0999984741211,-0.003869524443669947,1.690999984741211,-0.044632766687347614,0.040763242243677666,0.040763242243677666,0.009951359383270476,0.03540959459200362,1,1,0.0,5,0.21647863172630666,1.0,-5.0,-90.0999984741211,8.454999923706055,-0.3600006103515625,-0.3650003671646118,Live,0.0,0.0,0.0,0.03540959459200362,98.55499839782715,-0.7250009775161743,-0.007356308551593041,0,0.0,0.0
