index,2330.TW_Close,2330.TW_dailyReturns,2454.TW_Close,2454.TW_dailyReturns,spread,abs_sprd,2330.TW_rolling avg,2454.TW_rolling avg,isSprdPos,signal,axe,leverage,ratio,2330.TW_Size,2454.TW_Size,2330.TW_Cashflow,2454.TW_Cashflow,2330.TW_MTM,2454.TW_MTM,Live Trades,2330.TW_PnL,2454.TW_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL
2010-01-11,40.15712356567383,0.007812764771129466,262.3905029296875,0.014545814974854743,-0.006733050203725277,0.006733050203725277,,,0,0,0.0,10,12.165188012445348,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-12,39.59679412841797,-0.013953425631681116,262.3905029296875,0.0,-0.013953425631681116,0.013953425631681116,,,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-13,39.098716735839844,-0.012578730261919469,257.2179260253906,-0.019713277906567184,0.007134547644647715,0.007134547644647715,,,1,0,0.0,10,10.310049935075353,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-14,39.34775161743164,0.006369387600987819,269.4439392089844,0.04753173067100658,-0.04116234307001876,0.04116234307001876,,,0,0,0.0,10,51.101594024201404,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-15,39.53453063964844,0.004746879161808382,274.6165466308594,0.019197341892567277,-0.014450462730758895,0.014450462730758895,,,0,0,0.0,10,28.092024434698537,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-16,39.53453063964844,0.0,274.6165466308594,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-17,39.53453063964844,0.0,274.6165466308594,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-18,39.16097640991211,-0.009448809020681681,275.5569763183594,0.0034245193854400835,-0.012873328406121765,0.012873328406121765,,,0,0,0.0,10,2.5502364976241525,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-19,38.91193389892578,-0.006359456117220108,268.0332946777344,-0.02730354259633283,0.020944086479112722,0.020944086479112722,,,1,0,0.0,10,29.573651732002755,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-20,39.223236083984375,0.008000172540054251,270.8546447753906,0.010526118037121002,-0.0025259454970667505,0.0025259454970667505,,,0,0,0.0,10,9.085770189364432,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-21,38.97419738769531,-0.006349264394090892,258.6285400390625,-0.04513898865004429,0.038789724255953395,0.038789724255953395,,,1,0,0.0,10,47.176713170778534,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-22,38.04030990600586,-0.023961686045760433,245.93226623535156,-0.049090768566351306,0.025129082520590873,0.025129082520590873,,,1,0,0.0,10,13.245059795446851,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-23,38.04030990600586,0.0,245.93226623535156,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-24,38.04030990600586,0.0,245.93226623535156,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-25,37.6044921875,-0.011456734174425165,247.34295654296875,0.005736092824303096,-0.01719282699872826,0.01719282699872826,,,0,0,0.0,10,3.2931776067441993,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-26,37.417720794677734,-0.004966730886592052,242.64060974121094,-0.019011444140075717,0.014044713253483665,0.014044713253483665,,,1,0,0.0,10,24.82164941631546,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-27,37.106414794921875,-0.008319747786458942,245.46205139160156,0.011628068580110451,-0.019947816366569393,0.019947816366569393,,,0,0,0.0,10,9.245550775409843,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-28,37.3554573059082,0.006711575676678239,245.93226623535156,0.0019156315246458,0.004795944152032439,0.004795944152032439,,,1,0,0.0,10,1.8790958712123274,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-29,38.28934097290039,0.02499992596381584,244.52157592773438,-0.005736092824303096,0.030736018788118935,0.030736018788118935,,,1,0,0.0,10,1.4652669125779665,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0
2010-01-30,38.28934097290039,0.0,244.52157592773438,0.0,0.0,0.0,0.008887526267123943,0.018589216353202986,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018589216353202986,0.0,0.0,0.0,0,0.0
2010-01-31,38.28934097290039,0.0,244.52157592773438,0.0,0.0,0.0,0.008887526267123943,0.018589216353202986,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018589216353202986,0.0,0.0,0.0,0,0.0
2010-02-01,37.2309455871582,-0.02764203715314073,237.4680633544922,-0.028846176647114308,0.0012041394939735772,0.0012041394939735772,0.010055544929644283,0.019180736957446664,1,0,0.0,10,6.656092615000397,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019180736957446664,0.0,0.0,0.0,0,0.0
2010-02-02,36.73287582397461,-0.013377843493596053,234.1764678955078,-0.013861213219525381,0.0004833697259293279,0.0004833697259293279,0.010227965540636898,0.019255999212718675,1,0,0.0,10,6.605465882597701,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019255999212718675,0.0,0.0,0.0,0,0.0
2010-02-03,37.2309455871582,0.013559236841960365,239.34898376464844,0.022088111224944473,-0.008528874382984108,0.008528874382984108,0.010661070980459954,0.019833203814693338,0,0,0.0,10,10.472511722961274,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019833203814693338,0.0,0.0,0.0,0,0.0
2010-02-04,36.795127868652344,-0.011705792362581957,242.17037963867188,0.011787791323140562,-0.02349358368572252,0.02349358368572252,0.010771163138523866,0.020006863474500966,0,1,1.0,10,6.627692167306988,67.0,-10.0,-2465.273567199707,2421.7037963867188,0.0,0.0,Opened,-2465.273567199707,2421.7037963867188,0.0,0.020006863474500966,4886.977363586426,0.0,0.0,0,0.0
2010-02-05,35.61220169067383,-0.03214898945863731,240.2894287109375,-0.00776705611371975,-0.02438193334491756,0.02438193334491756,0.011878243219583574,0.019809256411816627,0,1,0.0,10,1.6301401983967074,-67.0,10.0,2386.0175132751465,-2402.894287109375,-79.25605392456055,18.80950927734375,Live,0.0,0.0,0.0,0.019809256411816627,4788.9118003845215,-60.4465446472168,-0.012622187913831132,0,0.0
2010-02-06,35.61220169067383,0.0,240.2894287109375,0.0,0.0,0.0,0.011833054883652522,0.019430775067790944,1,0,-1.0,10,,-67.0,10.0,2386.0175132751465,-2402.894287109375,-79.25605392456055,18.80950927734375,Closed,2386.0175132751465,-2402.894287109375,-60.4465446472168,0.019430775067790944,4788.9118003845215,-60.4465446472168,-0.012622187913831132,0,-60.4465446472168
2010-02-07,35.61220169067383,0.0,240.2894287109375,0.0,0.0,0.0,0.01185267742425608,0.01917832002200426,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01917832002200426,0.0,0.0,0.0,0,0.0
2010-02-08,35.73672866821289,0.0034967503166667413,237.93829345703125,-0.009784597127385997,0.013281347444052738,0.013281347444052738,0.011907070603810929,0.019221543281122504,1,0,0.0,10,18.630644262458095,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019221543281122504,0.0,0.0,0.0,0,0.0
2010-02-09,36.483829498291016,0.020905686052418604,240.7597198486328,0.011857807125573494,0.00904787892684511,0.00904787892684511,0.012707020219855243,0.019397870562307434,1,0,0.0,10,3.743030532084672,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019397870562307434,0.0,0.0,0.0,0,0.0
2010-02-10,36.35930633544922,-0.003413105601966171,243.5811309814453,0.011718783916953912,-0.015131889518920083,0.015131889518920083,0.012546299775806818,0.019320424468967114,0,0,0.0,10,23.00174975260447,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019320424468967114,0.0,0.0,0.0,0,0.0
2010-02-11,36.35930633544922,0.0,243.5811309814453,0.0,0.0,0.0,0.012392745173690186,0.019320424468967114,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019320424468967114,0.0,0.0,0.0,0,0.0
2010-02-12,36.35930633544922,0.0,243.5811309814453,0.0,0.0,0.0,0.012261344736747537,0.01904078243322315,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01904078243322315,0.0,0.0,0.0,0,0.0
2010-02-13,36.35930633544922,0.0,243.5811309814453,0.0,0.0,0.0,0.012159965892607079,0.01663372213693049,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01663372213693049,0.0,0.0,0.0,0,0.0
2010-02-14,36.35930633544922,0.0,243.5811309814453,0.0,0.0,0.0,0.012092335172657462,0.016102271140864318,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016102271140864318,0.0,0.0,0.0,0,0.0
2010-02-15,36.35930633544922,0.0,243.5811309814453,0.0,0.0,0.0,0.012092335172657462,0.016102271140864318,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016102271140864318,0.0,0.0,0.0,0,0.0
2010-02-16,36.35930633544922,0.0,243.5811309814453,0.0,0.0,0.0,0.012092335172657462,0.016102271140864318,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016102271140864318,0.0,0.0,0.0,0,0.0
2010-02-17,36.35930633544922,0.0,243.5811309814453,0.0,0.0,0.0,0.012033832310235129,0.016060921092698327,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016060921092698327,0.0,0.0,0.0,0,0.0
2010-02-18,36.35930633544922,0.0,243.5811309814453,0.0,0.0,0.0,0.012017698138486386,0.015455642841803875,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015455642841803875,0.0,0.0,0.0,0,0.0
2010-02-19,36.35930633544922,0.0,243.5811309814453,0.0,0.0,0.0,0.011871680010259006,0.015254612420100006,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015254612420100006,0.0,0.0,0.0,0,0.0
2010-02-20,36.35930633544922,0.0,243.5811309814453,0.0,0.0,0.0,0.011856458590489566,0.013066684197931087,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013066684197931087,0.0,0.0,0.0,0,0.0
2010-02-21,36.35930633544922,0.0,243.5811309814453,0.0,0.0,0.0,0.011127677190185535,0.009557295156888055,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011127677190185535,0.0,0.0,0.0,0,0.0
2010-02-22,36.73287582397461,0.010274384364730604,248.75364685058594,0.021235289647844935,-0.01096090528311433,0.01096090528311433,0.011329962284596262,0.010333298881829229,0,0,0.0,10,13.996418067920263,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011329962284596262,0.0,0.0,0.0,0,0.0
2010-02-23,37.2309455871582,0.013559236841960365,251.10488891601562,0.009452090834438875,0.004107146007521489,0.004107146007521489,0.011641636807802294,0.010462958682346734,1,0,0.0,10,4.701579040700558,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011641636807802294,0.0,0.0,0.0,0,0.0
2010-02-24,36.42158126831055,-0.021739021292191518,248.2834014892578,-0.011236290296607776,-0.010502730995583742,0.010502730995583742,0.012112581198761168,0.010641236089075592,0,0,0.0,10,3.5234803397165124,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012112581198761168,0.0,0.0,0.0,0,0.0
2010-02-25,36.234806060791016,-0.005128146582752513,238.4085235595703,-0.039772606104378494,0.03464445952162598,0.03464445952162598,0.012114442691361358,0.012453263351525383,1,1,1.0,10,51.02928175083736,-511.0,10.0,18515.98589706421,-2384.085235595703,0.0,0.0,Opened,18515.98589706421,-2384.085235595703,0.0,0.012453263351525383,20900.071132659912,0.0,0.0,0,0.0
2010-02-26,36.608341217041016,0.01030873894076656,237.4680633544922,-0.003944742373454324,0.014253481314220884,0.014253481314220884,0.01220335393109164,0.012252781575619227,1,1,0.0,10,2.48220852714977,511.0,-10.0,-18706.86236190796,2374.680633544922,-190.87646484375,-9.40460205078125,Live,0.0,0.0,0.0,0.012252781575619227,21081.54299545288,-200.28106689453125,-0.009500303983334155,0,0.0
2010-02-27,36.608341217041016,0.0,237.4680633544922,0.0,0.0,0.0,0.012130203296407195,0.012241889259901037,1,1,0.0,10,,511.0,-10.0,-18706.86236190796,2374.680633544922,-190.87646484375,-9.40460205078125,Live,0.0,0.0,0.0,0.012241889259901037,21081.54299545288,-200.28106689453125,-0.009500303983334155,0,0.0
2010-02-28,36.608341217041016,0.0,237.4680633544922,0.0,0.0,0.0,0.011128092361032104,0.012211637374957889,1,1,0.0,10,,511.0,-10.0,-18706.86236190796,2374.680633544922,-190.87646484375,-9.40460205078125,Live,0.0,0.0,0.0,0.012211637374957889,21081.54299545288,-200.28106689453125,-0.009500303983334155,0,0.0
2010-03-01,37.106414794921875,0.013605466987097747,243.5811309814453,0.025742693735736344,-0.012137226748638597,0.012137226748638597,0.011460856467474504,0.013145940860370197,0,0,-1.0,10,12.420388618336172,511.0,-10.0,-18961.377960205078,2435.811309814453,-445.39206314086914,51.72607421875,Closed,-18961.377960205078,2435.811309814453,-393.66598892211914,0.013145940860370197,21397.18927001953,-393.66598892211914,-0.018398023401779248,1,-393.66598892211914
2010-03-02,37.29320526123047,0.005033913067078455,242.64060974121094,-0.0038612237181295805,0.008895136785208035,0.008895136785208035,0.011512456552540903,0.013164380836102484,1,0,0.0,10,4.990603089564456,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013164380836102484,0.0,0.0,0.0,0,0.0
2010-03-03,37.3554573059082,0.0016692597013765464,246.87277221679688,0.017442102870165677,-0.01577284316878913,0.01577284316878913,0.010341298277378222,0.0123769133230924,0,1,1.0,10,69.0548316933215,691.0,-10.0,-25812.62099838257,2468.7277221679688,0.0,0.0,Opened,-25812.62099838257,2468.7277221679688,0.0,0.0123769133230924,28281.348720550537,0.0,0.0,0,0.0
2010-03-04,36.85739517211914,-0.013333048762069089,241.7001190185547,-0.02095270835983365,0.007619659597764561,0.007619659597764561,0.010339278713895464,0.01274022575347054,1,0,-1.0,10,10.30535426261832,-691.0,10.0,25468.460063934326,-2417.001190185547,-344.1609344482422,51.726531982421875,Closed,25468.460063934326,-2417.001190185547,-292.4344024658203,0.01274022575347054,27885.461254119873,-292.4344024658203,-0.010486984590316406,0,-292.4344024658203
2010-03-05,37.6044921875,0.02026993529770671,239.34898376464844,-0.009727489020085134,0.029997424317791843,0.029997424317791843,0.010705177609754337,0.01225056287620515,1,1,1.0,10,3.054500822476226,-31.0,10.0,1165.7392578125,-2393.4898376464844,0.0,0.0,Opened,1165.7392578125,-2393.4898376464844,0.0,0.01225056287620515,3559.2290954589844,0.0,0.0,0,0.0
2010-03-06,37.6044921875,0.0,239.34898376464844,0.0,0.0,0.0,0.010459668516227703,0.012049251759700268,1,1,0.0,10,,31.0,-10.0,-1165.7392578125,2393.4898376464844,0.0,0.0,Live,0.0,0.0,0.0,0.012049251759700268,3559.2290954589844,0.0,0.0,0,0.0
2010-03-07,37.6044921875,0.0,239.34898376464844,0.0,0.0,0.0,0.00841725832473588,0.011966881535532123,1,1,0.0,10,,31.0,-10.0,-1165.7392578125,2393.4898376464844,0.0,0.0,Live,0.0,0.0,0.0,0.011966881535532123,3559.2290954589844,0.0,0.0,0,0.0
2010-03-08,38.10256576538086,0.013245055282156581,248.2834014892578,0.03732799523140895,-0.02408293994925237,0.02408293994925237,0.008660702146472988,0.013777131023605711,0,0,-1.0,10,18.36429903249369,31.0,-10.0,-1181.1795387268066,2482.834014892578,-15.44028091430664,89.34417724609375,Closed,-1181.1795387268066,2482.834014892578,73.90389633178711,0.013777131023605711,3664.0135536193848,73.90389633178711,0.0201702027708886,0,73.90389633178711
2010-03-09,38.164833068847656,0.0016342023749846835,250.16439819335938,0.007576006663429613,-0.00594180428844493,0.00594180428844493,0.008650923879104995,0.013824048384180032,0,0,0.0,10,30.387617226862638,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013824048384180032,0.0,0.0,0.0,0,0.0
2010-03-10,38.22708511352539,0.0016311363019834157,252.98577880859375,0.011278106059894544,-0.009646969757911128,0.009646969757911128,0.00864907405663363,0.013769296309555758,0,0,0.0,10,45.758401669389976,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013769296309555758,0.0,0.0,0.0,0,0.0
2010-03-11,38.22708511352539,0.0,256.7476501464844,0.01486989251177162,-0.01486989251177162,0.01486989251177162,0.007907382699659312,0.013853341386436464,0,0,0.0,10,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013853341386436464,0.0,0.0,0.0,0,0.0
2010-03-12,37.853538513183594,-0.009771778288416466,252.98577880859375,-0.014652018570547098,0.004880240282130632,0.004880240282130632,0.008128177381333047,0.014066048232851762,1,0,0.0,10,10.021055819030817,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014066048232851762,0.0,0.0,0.0,0,0.0
2010-03-13,37.853538513183594,0.0,252.98577880859375,0.0,0.0,0.0,0.008128177381333047,0.014066048232851762,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014066048232851762,0.0,0.0,0.0,0,0.0
2010-03-14,37.853538513183594,0.0,252.98577880859375,0.0,0.0,0.0,0.008128177381333047,0.014066048232851762,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014066048232851762,0.0,0.0,0.0,0,0.0
2010-03-15,37.2309455871582,-0.01644741681966022,249.22393798828125,-0.01486977188215255,-0.0015776449375076718,0.0015776449375076718,0.008754686743429845,0.014374211258559443,0,0,0.0,10,6.051907686709379,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014374211258559443,0.0,0.0,0.0,0,0.0
2010-03-16,37.16869354248047,-0.0016720511310142072,250.16439819335938,0.0037735548706494537,-0.005445606001663661,0.005445606001663661,0.008765449432286082,0.014382901815375788,0,0,0.0,10,15.1897044226337,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014382901815375788,0.0,0.0,0.0,0,0.0
2010-03-17,37.6667594909668,0.01340014676375656,257.2179260253906,0.028195570124967873,-0.014795423361211313,0.014795423361211313,0.009061222109303508,0.015213273790858071,0,0,0.0,10,14.3685948363906,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015213273790858071,0.0,0.0,0.0,0,0.0
2010-03-18,37.6044921875,-0.0016531101774690526,254.39646911621094,-0.010969130156586293,0.00931601997911724,0.00931601997911724,0.009073902129766642,0.015392006428896984,1,0,0.0,10,44.88918711886841,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015392006428896984,0.0,0.0,0.0,0,0.0
2010-03-19,37.3554573059082,-0.006622476919780795,253.45603942871094,-0.0036967088842353446,-0.0029257680355454507,0.0029257680355454507,0.009183067445899327,0.015419727971734404,0,0,0.0,10,3.78741927104419,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015419727971734404,0.0,0.0,0.0,0,0.0
2010-03-20,37.3554573059082,0.0,253.45603942871094,0.0,0.0,0.0,0.009183067445899327,0.015419727971734404,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015419727971734404,0.0,0.0,0.0,0,0.0
2010-03-21,37.3554573059082,0.0,253.45603942871094,0.0,0.0,0.0,0.009183067445899327,0.015419727971734404,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015419727971734404,0.0,0.0,0.0,0,0.0
2010-03-22,36.73287582397461,-0.016666413071461106,249.22393798828125,-0.016697575839853096,3.116276839199017e-05,3.116276839199017e-05,0.00972988267784827,0.015770868547964948,1,0,0.0,10,6.797451327980043,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015770868547964948,0.0,0.0,0.0,0,0.0
2010-03-23,37.106414794921875,0.010169064157603103,244.05130004882812,-0.020754980365073727,0.03092404452267683,0.03092404452267683,0.009891738161808869,0.016258667667716362,1,1,1.0,10,13.423738085911637,-135.0,10.0,5009.365997314453,-2440.5130004882812,0.0,0.0,Opened,5009.365997314453,-2440.5130004882812,0.0,0.016258667667716362,7449.878997802734,0.0,0.0,0,0.0
2010-03-24,37.72901153564453,0.016778682181062043,244.52157592773438,0.0019269550246696632,0.01485172715639238,0.01485172715639238,0.01017546135620807,0.01577180420074497,1,1,0.0,10,0.7443128029763326,135.0,-10.0,-5093.416557312012,2445.2157592773438,-84.0505599975586,4.7027587890625,Live,0.0,0.0,0.0,0.01577180420074497,7538.6323165893555,-79.3478012084961,-0.010525490284741038,0,0.0
2010-03-25,38.28934097290039,0.014851421080207317,251.57508850097656,0.028846176647114197,-0.01399475556690688,0.01399475556690688,0.010233280884046595,0.01656906788665355,0,0,-1.0,10,12.761742860060968,135.0,-10.0,-5169.061031341553,2515.7508850097656,-159.6950340270996,75.23788452148438,Closed,-5169.061031341553,2515.7508850097656,-84.45714950561523,0.01656906788665355,7684.811916351318,-84.45714950561523,-0.010990138786079068,0,-84.45714950561523
2010-03-26,38.60063934326172,0.00813015743942036,263.3309326171875,0.04672896742781152,-0.03859880998839116,0.03859880998839116,0.009362042392820378,0.018461746961934086,0,1,1.0,10,39.20979828341674,393.0,-10.0,-15170.051261901855,2633.309326171875,0.0,0.0,Opened,-15170.051261901855,2633.309326171875,0.0,0.018461746961934086,17803.36058807373,0.0,0.0,0,0.0
2010-03-27,38.60063934326172,0.0,263.3309326171875,0.0,0.0,0.0,0.009274165375229583,0.01669241812877035,1,0,-1.0,10,,-393.0,10.0,15170.051261901855,-2633.309326171875,0.0,0.0,Closed,15170.051261901855,-2633.309326171875,0.0,0.01669241812877035,17803.36058807373,0.0,0.0,0,0.0
2010-03-28,38.60063934326172,0.0,263.3309326171875,0.0,0.0,0.0,0.009151693161314952,0.01664761344989485,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01664761344989485,0.0,0.0,0.0,0,0.0
2010-03-29,38.725154876708984,0.0032257375931001864,262.3905029296875,-0.0035712845359763268,0.006797022129076513,0.006797022129076513,0.009148662615201983,0.0166868494639283,1,0,0.0,10,7.501538910456566,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0166868494639283,0.0,0.0,0.0,0,0.0
2010-03-30,38.725154876708984,0.0,258.6285400390625,-0.014337267731191816,0.014337267731191816,0.014337267731191816,0.009148662615201983,0.016992031512044908,1,0,0.0,10,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016992031512044908,0.0,0.0,0.0,0,0.0
2010-03-31,38.28934097290039,-0.011254026102571202,259.0988464355469,0.0018184628672974767,-0.013072488969868679,0.013072488969868679,0.009179146961393499,0.016439672759576786,0,0,0.0,10,1.093412682878725,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016439672759576786,0.0,0.0,0.0,0,0.0
