index,NVDA_Close,NVDA_dailyReturns,AMD_Close,AMD_dailyReturns,spread,abs_sprd,NVDA_rolling avg,AMD_rolling avg,isSprdPos,signal,axe,leverage,ratio,NVDA_Size,AMD_Size,NVDA_Cashflow,AMD_Cashflow,NVDA_MTM,AMD_MTM,Live Trades,NVDA_PnL,AMD_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2012-04-21,0.30699422955513,0.0,7.760000228881836,0.0,0.0,0.0,0.024910733999249816,0.02831222259581087,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02831222259581087,0.0,0.0,0.0,0,0.0,0.0
2012-04-22,0.30699422955513,0.0,7.760000228881836,0.0,0.0,0.0,0.024903236600840737,0.0283033551419085,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0283033551419085,0.0,0.0,0.0,0,0.0,0.0
2012-04-23,0.30332592129707336,-0.01194911143239541,7.389999866485596,-0.04768045766534146,0.03573134623294605,0.03573134623294605,0.0248726595760978,0.02841393679722521,1,1,1.0,10,97.21643908171055,-973.0,10.0,295.1361214220524,-73.89999866485596,0.0,0.0,Opened,295.1361214220524,-73.89999866485596,0.0,0.02841393679722521,369.03612008690834,0.0,0.0,0,0.0,369.03612008690834
2012-04-24,0.2939257025718689,-0.03099048932253312,7.309999942779541,-0.010825429655129337,-0.020165059667403784,0.020165059667403784,0.024923324844086447,0.028419476225319828,0,0,-1.0,10,8.687534000368954,973.0,-10.0,-285.98970860242844,73.09999942779541,9.146412819623947,-0.7999992370605469,Closed,-285.98970860242844,73.09999942779541,8.3464135825634,0.028419476225319828,359.08970803022385,8.3464135825634,0.023243254807684157,0,8.3464135825634,0.0
2012-04-25,0.2998867928981781,0.020280942680920067,7.389999866485596,0.010943902097437785,0.009337040583482281,0.009337040583482281,0.02494833074167712,0.028425551429009405,1,0,0.0,10,13.297535317546386,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028425551429009405,0.0,0.0,0.0,0,0.0,0.0
2012-04-26,0.30011609196662903,0.0007646187624166245,7.449999809265137,0.008119072241346892,-0.007354453478930267,0.007354453478930267,0.02493954000039065,0.028426122425095606,0,0,0.0,10,263.58969895821946,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028426122425095606,0.0,0.0,0.0,0,0.0,0.0
2012-04-27,0.2975941598415375,-0.008403188608000267,7.329999923706055,-0.016107367601519318,0.007704178993519051,0.007704178993519051,0.024819831129636025,0.028407152156973783,1,0,0.0,10,47.21282907992543,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028407152156973783,0.0,0.0,0.0,0,0.0,0.0
2012-04-28,0.2975941598415375,0.0,7.329999923706055,0.0,0.0,0.0,0.024817309284325587,0.02840710061324094,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02840710061324094,0.0,0.0,0.0,0,0.0,0.0
2012-04-29,0.2975941598415375,0.0,7.329999923706055,0.0,0.0,0.0,0.02481725102161521,0.028402935005260768,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028402935005260768,0.0,0.0,0.0,0,0.0,0.0
2012-04-30,0.29805269837379456,0.0015408183161296218,7.360000133514404,0.004092798106494655,-0.002551979790365033,0.002551979790365033,0.02474422801545429,0.02840217833332361,0,0,0.0,10,65.59241991285735,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02840217833332361,0.0,0.0,0.0,0,0.0,0.0
2012-05-01,0.30332592129707336,0.0176922502364516,7.590000152587891,0.031250002024614254,-0.013557751788162653,0.013557751788162653,0.024763373580699775,0.028450301780498163,0,0,0.0,10,44.1976558342141,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028450301780498163,0.0,0.0,0.0,0,0.0,0.0
2012-05-02,0.29461365938186646,-0.02872244441870242,7.630000114440918,0.005270087094713549,-0.03399253151341597,0.03399253151341597,0.02480719501902103,0.02845168176924207,0,1,1.0,10,4.751908404670355,48.0,-10.0,-14.14145565032959,76.30000114440918,0.0,0.0,Opened,-14.14145565032959,76.30000114440918,0.0,0.02845168176924207,90.44145679473877,0.0,0.0,0,0.0,90.44145679473877
2012-05-03,0.2895696759223938,-0.017120670745733646,7.409999847412109,-0.028833586334084726,0.01171291558835108,0.01171291558835108,0.02479194265781766,0.028491875319371612,1,0,-1.0,10,43.09659982756828,-48.0,10.0,13.899344444274902,-74.0999984741211,-0.2421112060546875,2.200002670288086,Closed,13.899344444274902,-74.0999984741211,1.9578914642333984,0.028491875319371612,87.999342918396,1.9578914642333984,0.022248932768157148,0,1.9578914642333984,0.0
2012-05-04,0.28108665347099304,-0.029295272111553028,7.179999828338623,-0.031039139515476766,0.0017438674039237378,0.0017438674039237378,0.024836599847588573,0.028538441747040823,1,0,0.0,10,27.06427175183439,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028538441747040823,0.0,0.0,0.0,0,0.0,0.0
2012-05-05,0.28108665347099304,0.0,7.179999828338623,0.0,0.0,0.0,0.02483491499180583,0.028536371482603174,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028536371482603174,0.0,0.0,0.0,0,0.0,0.0
2012-05-06,0.28108665347099304,0.0,7.179999828338623,0.0,0.0,0.0,0.024774633169314764,0.02853471749316846,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02853471749316846,0.0,0.0,0.0,0,0.0,0.0
2012-05-07,0.2859012484550476,0.017128507969345508,7.179999828338623,0.0,0.017128507969345508,0.017128507969345508,0.024124837691386507,0.028534231227642953,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028534231227642953,0.0,0.0,0.0,0,0.0,0.0
2012-05-08,0.28567206859588623,-0.0008016049611528908,7.03000020980835,-0.020891312272493745,0.020089707311340854,0.020089707311340854,0.024124803392059312,0.028555075085260513,1,0,0.0,10,641.3467269851665,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028555075085260513,0.0,0.0,0.0,0,0.0,0.0
2012-05-09,0.2868185043334961,0.004013118059615461,6.860000133514404,-0.024182086944572023,0.028195205004187485,0.028195205004187485,0.02412608849400445,0.0285829135550644,1,0,0.0,10,144.12150861209125,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0285829135550644,0.0,0.0,0.0,0,0.0,0.0
2012-05-10,0.28475499153137207,-0.007194489793882597,6.78000020980835,-0.011661796231637989,0.004467306437755392,0.004467306437755392,0.024076706806960148,0.02855739868351181,1,0,0.0,10,38.59435697253416,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02855739868351181,0.0,0.0,0.0,0,0.0,0.0
2012-05-11,0.30286744236946106,0.06360714079385499,6.78000020980835,0.0,0.06360714079385499,0.06360714079385499,0.024313386740763533,0.028546808205659354,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028546808205659354,0.0,0.0,0.0,0,0.0,0.0
2012-05-12,0.30286744236946106,0.0,6.78000020980835,0.0,0.0,0.0,0.02428094401522449,0.02853511754641077,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02853511754641077,0.0,0.0,0.0,0,0.0,0.0
2012-05-13,0.30286744236946106,0.0,6.78000020980835,0.0,0.0,0.0,0.024269941085725635,0.028534625725174068,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028534625725174068,0.0,0.0,0.0,0,0.0,0.0
2012-05-14,0.30103322863578796,-0.006056160144924383,6.75,-0.0044248095693196765,-0.0016313505756047064,0.0016313505756047064,0.024253069878592746,0.02853526374824084,0,0,0.0,10,16.382741179971735,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02853526374824084,0.0,0.0,0.0,0,0.0,0.0
2012-05-15,0.29805269837379456,-0.00990100088119994,6.599999904632568,-0.022222236350730618,0.012321235469530678,0.012321235469530678,0.024258002854835845,0.028558693344140247,1,0,0.0,10,49.70035999151441,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028558693344140247,0.0,0.0,0.0,0,0.0,0.0
2012-05-16,0.2920917570590973,-0.019999622037380482,6.389999866485596,-0.03181818805778658,0.011818566020406096,0.011818566020406096,0.024279457293132824,0.028606843174251894,1,0,0.0,10,34.80448436736442,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028606843174251894,0.0,0.0,0.0,0,0.0,0.0
2012-05-17,0.2900281548500061,-0.007064910800182789,6.130000114440918,-0.04068853794635108,0.03362362714616829,0.03362362714616829,0.02428177876231854,0.028675142158364454,1,1,1.0,10,121.7266653256358,-1218.0,10.0,353.25429260730743,-61.30000114440918,0.0,0.0,Opened,353.25429260730743,-61.30000114440918,0.0,0.028675142158364454,414.5542937517166,0.0,0.0,0,0.0,414.5542937517166
2012-05-18,0.27695968747138977,-0.045059306002118826,6.010000228881836,-0.019575837409266716,-0.02548346859285211,0.02548346859285211,0.02439282158227402,0.02868663018432859,0,0,-1.0,10,9.427440038504695,1218.0,-10.0,-337.33689934015274,60.10000228881836,15.917393267154694,-1.1999988555908203,Closed,-337.33689934015274,60.10000228881836,14.717394411563873,0.02868663018432859,397.4369016289711,14.717394411563873,0.03703076979324723,0,14.717394411563873,0.0
2012-05-19,0.27695968747138977,0.0,6.010000228881836,0.0,0.0,0.0,0.024383243358629045,0.028685283743393387,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028685283743393387,0.0,0.0,0.0,0,0.0,0.0
2012-05-20,0.27695968747138977,0.0,6.010000228881836,0.0,0.0,0.0,0.024344774842805193,0.028683264967652614,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028683264967652614,0.0,0.0,0.0,0,0.0,0.0
2012-05-21,0.2817744016647339,0.01738416965047107,6.300000190734863,0.04825290362875445,-0.03086873397828338,0.03086873397828338,0.024285238802851026,0.028798228048557147,0,1,1.0,10,62.05953640488139,621.0,-10.0,-174.98190343379974,63.00000190734863,0.0,0.0,Opened,-174.98190343379974,63.00000190734863,0.0,0.028798228048557147,237.98190534114838,0.0,0.0,0,0.0,237.98190534114838
2012-05-22,0.2783352732658386,-0.012205254908099428,6.159999847412109,-0.022222276045109735,0.010017021137010307,0.010017021137010307,0.02429237253990941,0.028821139278801148,1,0,-1.0,10,40.295276266272666,-621.0,10.0,172.84620469808578,-61.599998474121094,-2.1356987357139587,1.400003433227539,Closed,172.84620469808578,-61.599998474121094,-0.7356953024864197,0.028821139278801148,234.44620317220688,-0.7356953024864197,-0.0031380132948710293,0,-0.7356953024864197,0.0
2012-05-23,0.285213440656662,0.02471180641288684,6.079999923706055,-0.012987000923330161,0.037698807336217,0.037698807336217,0.024330156760714452,0.028828665299306607,1,1,1.0,10,11.20309359749432,-113.0,10.0,32.229118794202805,-60.79999923706055,0.0,0.0,Opened,32.229118794202805,-60.79999923706055,0.0,0.028828665299306607,93.02911803126335,0.0,0.0,0,0.0,93.02911803126335
2012-05-24,0.27764758467674255,-0.02652699663276792,6.019999980926514,-0.009868411765204144,-0.016658584867563775,0.016658584867563775,0.024367399284691758,0.02883286595062984,0,0,-1.0,10,8.066065980387574,113.0,-10.0,-31.37417706847191,60.19999980926514,0.854941725730896,-0.5999994277954102,Closed,-31.37417706847191,60.19999980926514,0.25494229793548584,0.02883286595062984,91.57417687773705,0.25494229793548584,0.002783997701402936,0,0.25494229793548584,0.0
2012-05-25,0.28429630398750305,0.023946613180523046,6.21999979019165,0.03322255978385491,-0.009275946603331864,0.009275946603331864,0.024355897494717837,0.028862525844049185,0,0,0.0,10,30.35345618982226,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028862525844049185,0.0,0.0,0.0,0,0.0,0.0
2012-05-26,0.28429630398750305,0.0,6.21999979019165,0.0,0.0,0.0,0.024245324790627625,0.02880250761014129,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02880250761014129,0.0,0.0,0.0,0,0.0,0.0
2012-05-27,0.28429630398750305,0.0,6.21999979019165,0.0,0.0,0.0,0.024244544792828865,0.028791428265476347,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028791428265476347,0.0,0.0,0.0,0,0.0,0.0
2012-05-28,0.28429630398750305,0.0,6.21999979019165,0.0,0.0,0.0,0.02419243757398249,0.028740472851100884,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028740472851100884,0.0,0.0,0.0,0,0.0,0.0
2012-05-29,0.2916329503059387,0.02580633731614812,6.460000038146973,0.03858525016894365,-0.012778912852795532,0.012778912852795532,0.024233057412775278,0.02881337012710663,0,0,0.0,10,33.12004207578756,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02881337012710663,0.0,0.0,0.0,0,0.0,0.0
2012-05-30,0.288193941116333,-0.01179225182201804,6.150000095367432,-0.04798760695804316,0.03619535513602512,0.03619535513602512,0.024240019169353123,0.028923366808665932,1,1,1.0,10,86.84056183884246,-869.0,10.0,250.44053483009338,-61.500000953674316,0.0,0.0,Opened,250.44053483009338,-61.500000953674316,0.0,0.028923366808665932,311.9405357837677,0.0,0.0,0,0.0,311.9405357837677
2012-05-31,0.2849842309951782,-0.011137326859550933,6.079999923706055,-0.011382141557055525,0.00024481469750459173,0.00024481469750459173,0.02422236891208602,0.028907971736361147,1,1,0.0,10,21.803477241915154,869.0,-10.0,-247.65129673480988,60.79999923706055,2.7892380952835083,-0.7000017166137695,Live,0.0,0.0,0.0,0.028907971736361147,308.4512959718704,2.0892363786697388,0.006773310425190333,0,0.0,0.0
2012-06-01,0.27466702461242676,-0.03620272724116458,5.730000019073486,-0.05756577451060663,0.021363047269442048,0.021363047269442048,0.02429433494588417,0.029059305010664522,1,1,0.0,10,33.171962397406055,869.0,-10.0,-238.68564438819885,57.30000019073486,11.754890441894531,-4.200000762939453,Live,0.0,0.0,0.0,0.029059305010664522,295.9856445789337,7.554889678955078,0.025524513831414325,0,0.0,0.0
2012-06-02,0.27466702461242676,0.0,5.730000019073486,0.0,0.0,0.0,0.024254619141286488,0.029053208588570103,1,1,0.0,10,,869.0,-10.0,-238.68564438819885,57.30000019073486,11.754890441894531,-4.200000762939453,Live,0.0,0.0,0.0,0.029053208588570103,295.9856445789337,7.554889678955078,0.025524513831414325,0,0.0,0.0
2012-06-03,0.27466702461242676,0.0,5.730000019073486,0.0,0.0,0.0,0.02424816584985649,0.029052783668934185,1,1,0.0,10,,869.0,-10.0,-238.68564438819885,57.30000019073486,11.754890441894531,-4.200000762939453,Live,0.0,0.0,0.0,0.029052783668934185,295.9856445789337,7.554889678955078,0.025524513831414325,0,0.0,0.0
2012-06-04,0.26893532276153564,-0.020867819349552175,5.630000114440918,-0.01745199027917943,-0.0034158290703727445,0.0034158290703727445,0.024260719674263704,0.02906491563719851,0,0,-1.0,10,17.507673955440918,869.0,-10.0,-233.70479547977448,56.30000114440918,16.73573935031891,-5.199999809265137,Closed,-233.70479547977448,56.30000114440918,11.535739541053772,0.02906491563719851,290.00479662418365,11.535739541053772,0.03977775428315726,0,11.535739541053772,0.0
2012-06-05,0.27673035860061646,0.028984797381906846,5.829999923706055,0.03552394408521198,-0.006539146703305132,0.006539146703305132,0.02431128518809664,0.029126549996700148,0,0,0.0,10,25.82038135069287,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029126549996700148,0.0,0.0,0.0,0,0.0,0.0
2012-06-06,0.2840670943260193,0.02651221847325891,6.019999980926514,0.03259006169929379,-0.006077843226034885,0.006077843226034885,0.02435346286076178,0.029178121622459894,0,0,0.0,10,26.050416644462246,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029178121622459894,0.0,0.0,0.0,0,0.0,0.0
2012-06-07,0.2726036012172699,-0.04035487861044873,5.760000228881836,-0.043189327719011406,0.0028344491085626755,0.0028344491085626755,0.024441149112304692,0.029264011124846,1,0,0.0,10,22.61368355476162,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029264011124846,0.0,0.0,0.0,0,0.0,0.0
2012-06-08,0.2778768837451935,0.01934414110590077,5.909999847412109,0.026041599404483362,-0.0066974582985825926,0.0066974582985825926,0.024459463252424533,0.02928239345175785,0,0,0.0,10,28.632103300473734,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02928239345175785,0.0,0.0,0.0,0,0.0,0.0
2012-06-09,0.2778768837451935,0.0,5.909999847412109,0.0,0.0,0.0,0.024434478484101463,0.029259582799680776,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029259582799680776,0.0,0.0,0.0,0,0.0,0.0
2012-06-10,0.2778768837451935,0.0,5.909999847412109,0.0,0.0,0.0,0.024368407579214504,0.029178854636514828,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029178854636514828,0.0,0.0,0.0,0,0.0,0.0
2012-06-11,0.28108665347099304,0.011551049812199787,5.690000057220459,-0.037225007761715,0.04877605757391479,0.04877605757391479,0.024346382377703257,0.029211505596361452,1,1,1.0,10,65.23570889506523,-653.0,10.0,183.54958471655846,-56.90000057220459,0.0,0.0,Opened,183.54958471655846,-56.90000057220459,0.0,0.029211505596361452,240.44958528876305,0.0,0.0,0,0.0,240.44958528876305
2012-06-12,0.2868185043334961,0.020391757458859683,5.909999847412109,0.03866428611234829,-0.018272528653488607,0.018272528653488607,0.024371053400982185,0.029283055410875964,0,0,-1.0,10,39.069301055476906,653.0,-10.0,-187.29248332977295,59.099998474121094,-3.742898613214493,2.199997901916504,Closed,-187.29248332977295,59.099998474121094,-1.542900711297989,0.029283055410875964,246.39248180389404,-1.542900711297989,-0.006261963433307991,0,-1.542900711297989,0.0
2012-06-13,0.2792525291442871,-0.02637896465847167,5.760000228881836,-0.025380646768706105,-0.0009983178897655653,0.0009983178897655653,0.02440960646333646,0.029313485566297343,0,0,0.0,10,19.845878327846318,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029313485566297343,0.0,0.0,0.0,0,0.0,0.0
2012-06-14,0.2758135199546814,-0.012315051183757753,5.760000228881836,0.0,-0.012315051183757753,0.012315051183757753,0.02441000495788123,0.02930188956069764,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02930188956069764,0.0,0.0,0.0,0,0.0,0.0
2012-06-15,0.2817744016647339,0.021611999698317508,5.869999885559082,0.019097161858724343,0.0025148378395931648,0.0025148378395931648,0.02440961450180588,0.029209739008199086,1,0,0.0,10,18.408162214263374,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029209739008199086,0.0,0.0,0.0,0,0.0,0.0
2012-06-16,0.2817744016647339,0.0,5.869999885559082,0.0,0.0,0.0,0.024399417696088513,0.029186568425463605,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029186568425463605,0.0,0.0,0.0,0,0.0,0.0
2012-06-17,0.2817744016647339,0.0,5.869999885559082,0.0,0.0,0.0,0.02434698839557216,0.029186568425463605,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029186568425463605,0.0,0.0,0.0,0,0.0,0.0
2012-06-18,0.28429630398750305,0.00895007604619047,5.929999828338623,0.010221455527988699,-0.0012713794817982293,0.0012713794817982293,0.02430527746415335,0.02916717694983596,0,0,0.0,10,23.82152086292378,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02916717694983596,0.0,0.0,0.0,0,0.0,0.0
2012-06-19,0.3035552501678467,0.06774251339261239,5.809999942779541,-0.020236068976869026,0.08797858236948142,0.08797858236948142,0.024568950092165524,0.029186673203375462,1,1,1.0,10,5.717461181657489,-58.0,10.0,17.606204509735107,-58.09999942779541,0.0,0.0,Opened,17.606204509735107,-58.09999942779541,0.0,0.029186673203375462,75.70620393753052,0.0,0.0,0,0.0,75.70620393753052
2012-06-20,0.3083699941635132,0.015861178460936598,6.059999942779541,0.04302926032050847,-0.02716808185957187,0.02716808185957187,0.024583493534781464,0.02927487107026839,0,0,-1.0,10,53.312486247273775,58.0,-10.0,-17.885459661483765,60.59999942779541,-0.2792551517486572,2.5,Closed,-17.885459661483765,60.59999942779541,2.2207448482513428,0.02927487107026839,78.48545908927917,2.2207448482513428,0.02829498449802262,0,2.2207448482513428,0.0
2012-06-21,0.29438433051109314,-0.04535351661032283,5.71999979019165,-0.05610563627034337,0.010752119660020543,0.010752119660020543,0.02467448392928301,0.029423756596010035,1,0,0.0,10,24.036810973342405,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029423756596010035,0.0,0.0,0.0,0,0.0,0.0
2012-06-22,0.29805269837379456,0.012461151910947876,5.730000019073486,0.0017482918266857883,0.010712860084262088,0.010712860084262088,0.02468146893200615,0.029422986543801936,1,0,0.0,10,2.6972257813461074,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029422986543801936,0.0,0.0,0.0,0,0.0,0.0
2012-06-23,0.29805269837379456,0.0,5.730000019073486,0.0,0.0,0.0,0.02466757221552856,0.029419535340772615,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029419535340772615,0.0,0.0,0.0,0,0.0,0.0
2012-06-24,0.29805269837379456,0.0,5.730000019073486,0.0,0.0,0.0,0.024658099759645807,0.02940942059960199,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02940942059960199,0.0,0.0,0.0,0,0.0,0.0
2012-06-25,0.28865256905555725,-0.03153848084424449,5.409999847412109,-0.05584645211102801,0.024307971266783523,0.024307971266783523,0.02470278683371001,0.02954131932605811,1,0,0.0,10,33.1876608512641,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02954131932605811,0.0,0.0,0.0,0,0.0,0.0
2012-06-26,0.2918623089790344,0.011119734475182774,5.440000057220459,0.00554532544445463,0.005574409030728145,0.005574409030728145,0.02471022561628759,0.02954293510783041,1,0,0.0,10,9.295088144165723,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02954293510783041,0.0,0.0,0.0,0,0.0,0.0
2012-06-27,0.3012625575065613,0.03220781936663886,5.5,0.011029401130226768,0.02117841823641209,0.02117841823641209,0.024769760510637454,0.029548975705182685,1,0,0.0,10,6.2518441187879565,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029548975705182685,0.0,0.0,0.0,0,0.0,0.0
2012-06-28,0.3035552501678467,0.00761028081372328,5.409999847412109,-0.016363664106889164,0.023973944920612444,0.023973944920612444,0.024773237756758704,0.02956112842178809,1,0,0.0,10,38.321224531820484,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02956112842178809,0.0,0.0,0.0,0,0.0,0.0
2012-06-29,0.316852867603302,0.04380625084923606,5.730000019073486,0.059149756134364795,-0.015343505285128733,0.015343505285128733,0.02486634951131445,0.029725955024021,0,0,0.0,10,24.41821167181054,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029725955024021,0.0,0.0,0.0,0,0.0,0.0
2012-06-30,0.316852867603302,0.0,5.730000019073486,0.0,0.0,0.0,0.024856642693105165,0.02970820239027511,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02970820239027511,0.0,0.0,0.0,0,0.0,0.0
2012-07-01,0.316852867603302,0.0,5.730000019073486,0.0,0.0,0.0,0.024855800547541426,0.029686371077510904,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029686371077510904,0.0,0.0,0.0,0,0.0,0.0
2012-07-02,0.3083699941635132,-0.026772279209444694,5.75,0.0034903980558358416,-0.030262677265280535,0.030262677265280535,0.024875518370090846,0.029650606536497953,0,1,1.0,10,2.4310021591475977,25.0,-10.0,-7.70924985408783,57.5,0.0,0.0,Opened,-7.70924985408783,57.5,0.0,0.029650606536497953,65.20924985408783,0.0,0.0,0,0.0,65.20924985408783
2012-07-03,0.3163943886756897,0.02602196927085454,6.03000020980835,0.04869568866232177,-0.02267371939146723,0.02267371939146723,0.024913514565105075,0.029761883039941053,0,1,0.0,10,35.664727250847676,-25.0,10.0,7.909859716892242,-60.300002098083496,0.20060986280441284,-2.800002098083496,Live,0.0,0.0,0.0,0.029761883039941053,68.20986181497574,-2.5993922352790833,-0.038108745071645585,1,-2.5993922352790833,0.0
2012-07-04,0.3163943886756897,0.0,6.03000020980835,0.0,0.0,0.0,0.024913514565105075,0.029761883039941053,1,0,-1.0,10,,-25.0,10.0,7.909859716892242,-60.300002098083496,0.20060986280441284,-2.800002098083496,Closed,7.909859716892242,-60.300002098083496,-2.5993922352790833,0.029761883039941053,68.20986181497574,-2.5993922352790833,-0.038108745071645585,1,0.0,0.0
2012-07-05,0.31318458914756775,-0.010144931904630172,5.880000114440918,-0.024875636840516635,0.014730704935886463,0.014730704935886463,0.024850631352229834,0.029755854375774674,1,0,0.0,10,46.036470773596804,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029755854375774674,0.0,0.0,0.0,0,0.0,0.0
2012-07-06,0.30722346901893616,-0.01903388715535681,5.75,-0.022108862569857002,0.0030749754145001917,0.0030749754145001917,0.024860859123752806,0.02966683450676037,1,0,0.0,10,21.73964089172521,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02966683450676037,0.0,0.0,0.0,0,0.0,0.0
2012-07-07,0.30722346901893616,0.0,5.75,0.0,0.0,0.0,0.024860613106339125,0.02966408013208619,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02966408013208619,0.0,0.0,0.0,0,0.0,0.0
2012-07-08,0.30722346901893616,0.0,5.75,0.0,0.0,0.0,0.0247722722437494,0.029662225270944555,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029662225270944555,0.0,0.0,0.0,0,0.0,0.0
2012-07-09,0.3030966818332672,-0.013432525838104503,5.619999885559082,-0.02260871555494226,0.009176189716837757,0.009176189716837757,0.024782544687608068,0.0296862865268735,1,0,0.0,10,31.20853124391802,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0296862865268735,0.0,0.0,0.0,0,0.0,0.0
2012-07-10,0.2939257025718689,-0.030257603633032315,4.989999771118164,-0.11209966677396921,0.0818420631409369,0.0818420631409369,0.024834225534195477,0.03026915597797846,1,1,1.0,10,62.89740863279263,-629.0,10.0,184.87926691770554,-49.89999771118164,0.0,0.0,Opened,184.87926691770554,-49.89999771118164,0.0,0.03026915597797846,234.77926462888718,0.0,0.0,0,0.0,234.77926462888718
