Date,GLD_Close,GLD_dailyReturns,GC=F_Close,GC=F_dailyReturns,spread,abs_sprd,GLD_rolling avg,GC=F_rolling avg,isSprdPos,signal,axe,leverage,ratio,GLD_Size,GC=F_Size,GLD_Cashflow,GC=F_Cashflow,GLD_MTM,GC=F_MTM,Live Trades,GLD_PnL,GC=F_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2019-01-17,122.11000061035156,-0.001308546962521917,1291.0,-0.00046452121189100026,-0.0008440257506309168,0.0008440257506309168,0.0022304241941506365,0.002449170979879517,0,0,0.0,5,3.7531095871715587,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.002449170979879517,0.0,0.0,0.0,0,0.0,0.0
2019-01-18,121.0199966430664,-0.008926410300850951,1281.300048828125,-0.007513517561483329,-0.0014128927393676216,0.0014128927393676216,0.004799303371362616,0.004409230163618002,0,0,0.0,5,8.91169196831565,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004799303371362616,0.0,0.0,0.0,0,0.0,0.0
2019-01-22,121.44999694824219,0.0035531343340227117,1282.5,0.0009365106736494155,0.002616623660373296,0.002616623660373296,0.005044882552018177,0.004331464377325182,1,0,0.0,5,2.7833060896630717,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005044882552018177,0.0,0.0,0.0,0,0.0,0.0
2019-01-23,121.27999877929688,-0.0013997379433262624,1283.0999755859375,0.0004678172210039744,-0.0018675551643302368,0.0018675551643302368,0.005036121049261807,0.004308801534037215,0,0,0.0,5,3.5359065792187363,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005036121049261807,0.0,0.0,0.0,0,0.0,0.0
2019-01-24,121.08999633789062,-0.0015666428373899421,1279.0999755859375,-0.0031174499852775206,0.0015508071478875785,0.0015508071478875785,0.004466932077265646,0.003489247982354864,1,0,0.0,5,21.019661686223856,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004466932077265646,0.0,0.0,0.0,0,0.0,0.0
2019-01-25,122.86000061035156,0.01461726258147622,1297.4000244140625,0.014306973010254298,0.00031028957122192224,0.00031028957122192224,0.008696290860465505,0.008166928202539149,1,0,0.0,5,10.335823819239486,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008696290860465505,0.0,0.0,0.0,0,0.0,0.0
2019-01-28,123.29000091552734,0.0034999210730881636,1302.4000244140625,0.0038538614967715823,-0.0003539404236834187,0.0003539404236834187,0.00657618352777695,0.006637971753682485,0,0,0.0,5,11.631999953716258,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006637971753682485,0.0,0.0,0.0,0,0.0,0.0
2019-01-29,123.9800033569336,0.005596580714432919,1308.199951171875,0.004453260633515255,0.0011433200809176647,0.0011433200809176647,0.006624922254730829,0.006511425558024025,1,0,0.0,5,8.396104336420835,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006624922254730829,0.0,0.0,0.0,0,0.0,0.0
2019-01-30,124.69000244140625,0.005726722578225818,1309.9000244140625,0.0012995515254869971,0.004427171052738821,0.004427171052738821,0.005854378975666082,0.006408670391034124,1,0,0.0,5,2.3839320655373157,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006408670391034124,0.0,0.0,0.0,0,0.0,0.0
2019-01-31,124.75,0.00048117377030232333,1319.699951171875,0.007481431082647871,-0.007000257312345548,0.007000257312345548,0.005272600218418831,0.0049975924019767535,0,1,1.0,5,164.48162232684342,823.0,-5.0,-102669.25,6598.499755859375,0.0,0.0,Opened,-102669.25,6598.499755859375,0.0,0.005272600218418831,109267.74975585938,0.0,0.0,0,0.0,109267.74975585938
2019-02-01,124.5,-0.002004008016032066,1316.9000244140625,-0.0021216389038479777,0.00011763088781591158,0.00011763088781591158,0.0033628119020987553,0.0036071718714579264,1,0,-1.0,5,11.19838695432399,-823.0,5.0,102463.5,-6584.5001220703125,-205.75,13.9996337890625,Closed,102463.5,-6584.5001220703125,-191.7503662109375,0.0036071718714579264,109048.00012207031,-191.7503662109375,-0.001758403326941243,0,-191.7503662109375,0.0
2019-02-04,123.95999908447266,-0.004337356751223598,1314.300048828125,-0.001974315086746503,-0.0023630416644770946,0.0023630416644770946,0.0045057792861767825,0.004159019749132786,0,0,0.0,5,4.826188485599917,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0045057792861767825,0.0,0.0,0.0,0,0.0,0.0
2019-02-05,124.27999877929688,0.002581475453272253,1314.199951171875,-7.616042952995894e-05,0.0026576358828022117,0.0026576358828022117,0.003915388206439596,0.003931201601546803,1,0,0.0,5,0.31197629155785983,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.003931201601546803,0.0,0.0,0.0,0,0.0,0.0
2019-02-06,123.44000244140625,-0.006758902044908588,1309.5,-0.003576283173412076,-0.003182618871496512,0.003182618871496512,0.0037167276908086893,0.0043918228068865394,0,0,0.0,5,5.613132940177361,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0043918228068865394,0.0,0.0,0.0,0,0.0,0.0
2019-02-07,123.73999786376953,0.002430293392984062,1309.4000244140625,-7.634638101372548e-05,0.0025066397739977875,0.0025066397739977875,0.004123016195435843,0.0014962769265726176,1,0,0.0,5,0.33242370811344113,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004123016195435843,0.0,0.0,0.0,0,0.0,0.0
2019-02-08,124.20999908447266,0.0037982966608789415,1313.699951171875,0.003283890848968518,0.0005144058119104233,0.0005144058119104233,0.004755194094487542,0.00256479873464355,1,0,0.0,5,9.144068208498872,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004755194094487542,0.0,0.0,0.0,0,0.0,0.0
2019-02-11,123.5999984741211,-0.004911042708701019,1307.0,-0.0051000619783067025,0.0001890192696056836,0.0001890192696056836,0.0048775689255597734,0.003295704896462622,1,0,0.0,5,10.981429179227757,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0048775689255597734,0.0,0.0,0.0,0,0.0,0.0
2019-02-12,123.86000061035156,0.002103577179937588,1309.199951171875,0.0016832067114576077,0.0004203704684799803,0.0004203704684799803,0.004804460584628276,0.0035198452340158537,1,0,0.0,5,8.457731734611375,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004804460584628276,0.0,0.0,0.0,0,0.0,0.0
2019-02-13,123.37000274658203,-0.003956062177902009,1310.800048828125,0.001222195016748806,-0.005178257194650815,0.005178257194650815,0.004014659301722108,0.003198521481290554,0,1,1.0,5,3.2824965196372218,17.0,-5.0,-2097.2900466918945,6554.000244140625,0.0,0.0,Opened,-2097.2900466918945,6554.000244140625,0.0,0.004014659301722108,8651.29029083252,0.0,0.0,0,0.0,8651.29029083252
2019-02-14,124.05999755859375,0.005592889654295163,1309.800048828125,-0.0007628928614200614,0.006355782515715225,0.006355782515715225,0.004704262951054566,0.0032280885612541465,1,0,-1.0,5,1.4401261425020035,-17.0,5.0,2109.0199584960938,-6549.000244140625,11.729911804199219,5.0,Closed,2109.0199584960938,-6549.000244140625,16.72991180419922,0.004704262951054566,8658.020202636719,16.72991180419922,0.0019323022368444326,0,16.72991180419922,0.0
2019-02-15,124.80000305175781,0.005964900110646543,1318.0999755859375,0.0063367891650625285,-0.00037188905441598585,0.00037188905441598585,0.005158906465339674,0.004147005933633892,0,0,0.0,5,11.220180368967759,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005158906465339674,0.0,0.0,0.0,0,0.0,0.0
2019-02-19,126.69999694824219,0.015224309695700766,1340.0999755859375,0.016690691455494733,-0.0014663817597939666,0.0014663817597939666,0.0069716996346219084,0.007016718517883704,0,0,0.0,5,11.595709155883961,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007016718517883704,0.0,0.0,0.0,0,0.0,0.0
2019-02-20,126.4800033569336,-0.0017363346220005127,1343.300048828125,0.002387936199154339,-0.004124270821154852,0.004124270821154852,0.007555630813125756,0.006939233877844857,0,0,0.0,5,14.6063080643455,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007555630813125756,0.0,0.0,0.0,0,0.0,0.0
2019-02-21,125.05000305175781,-0.011306137470128319,1323.5,-0.014739855660243828,0.003433718190115509,0.003433718190115509,0.009896062147308858,0.011430545364522355,1,0,0.0,5,13.798097454546571,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011430545364522355,0.0,0.0,0.0,0,0.0,0.0
2019-02-22,125.5,0.0035985360836492397,1329.199951171875,0.004306725479316098,-0.0007081893956668583,0.0007081893956668583,0.009792374738559933,0.01135070222640307,0,0,0.0,5,12.675582279400137,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01135070222640307,0.0,0.0,0.0,0,0.0,0.0
2019-02-25,125.37000274658203,-0.0010358346885893654,1325.9000244140625,-0.0024826413474535736,0.0014468066588642081,0.0014468066588642081,0.009645510529633835,0.011387054038756466,1,0,0.0,5,25.347823623931095,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011387054038756466,0.0,0.0,0.0,0,0.0,0.0
2019-02-26,125.58000183105469,0.001675034536747555,1325.0999755859375,-0.0006034005682129528,0.002278435104960508,0.002278435104960508,0.00574819716931167,0.00747094683281776,1,0,0.0,5,3.801107128825008,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00747094683281776,0.0,0.0,0.0,0,0.0,0.0
2019-02-27,124.69000244140625,-0.0070871108191714605,1317.699951171875,-0.005584502717080109,-0.0015026081020913518,0.0015026081020913518,0.006221099870254874,0.0070805264963943555,0,0,0.0,5,8.327222696276287,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0070805264963943555,0.0,0.0,0.0,0,0.0,0.0
2019-02-28,123.98999786376953,-0.005613959130088775,1312.800048828125,-0.003718526618591955,-0.0018954325114968196,0.0018954325114968196,0.004589287212793435,0.0037757361148040495,0,0,0.0,5,7.013157297007697,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004589287212793435,0.0,0.0,0.0,0,0.0,0.0
2019-03-01,121.87999725341797,-0.017017506627186707,1296.4000244140625,-0.012492400825778516,-0.004525105801408191,0.004525105801408191,0.007178019794903426,0.004576687092294434,0,0,0.0,5,7.808301544041833,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007178019794903426,0.0,0.0,0.0,0,0.0,0.0
2019-03-04,121.55999755859375,-0.0026255308667169075,1284.800048828125,-0.008947836599417225,0.006322305732700317,0.006322305732700317,0.0069447814063408895,0.004609212262679548,1,0,0.0,5,36.02017164579353,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0069447814063408895,0.0,0.0,0.0,0,0.0,0.0
2019-03-05,121.72000122070312,0.0013162525939691694,1282.0,-0.0021793654434236753,0.0034956180373928447,0.0034956180373928447,0.006845063670239724,0.004156550868695502,1,0,0.0,5,17.438812065709016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006845063670239724,0.0,0.0,0.0,0,0.0,0.0
2019-03-06,121.61000061035156,-0.0009037184460104486,1284.9000244140625,0.0022621095273498426,-0.003165827973360291,0.003165827973360291,0.007195575828745657,0.005789143206451203,0,0,0.0,5,26.44725049890694,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007195575828745657,0.0,0.0,0.0,0,0.0,0.0
2019-03-07,121.51000213623047,-0.0008222882461903502,1283.800048828125,-0.0008560787337824616,3.379048759211134e-05,3.379048759211134e-05,0.007404246077277512,0.006083480611114549,1,0,0.0,5,10.999551706214397,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007404246077277512,0.0,0.0,0.0,0,0.0,0.0
2019-03-08,122.83999633789062,0.010945553273622899,1297.0,0.01028193696045121,0.0006636163131716888,0.0006636163131716888,0.005417782427695155,0.007005689828277927,1,0,0.0,5,9.91830362431554,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007005689828277927,0.0,0.0,0.0,0,0.0,0.0
2019-03-11,122.23999786376953,-0.004884390198699684,1288.800048828125,-0.006322244542694699,0.0014378543439950153,0.0014378543439950153,0.005926637015945836,0.006210033667369781,1,0,0.0,5,13.646872981121648,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006210033667369781,0.0,0.0,0.0,0,0.0,0.0
2019-03-12,122.9800033569336,0.006053709964792153,1296.300048828125,0.005819366632410894,0.00023434333238125937,0.00023434333238125937,0.006328842007209388,0.006332116452427666,1,0,0.0,5,10.132699108452188,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006332116452427666,0.0,0.0,0.0,0,0.0,0.0
2019-03-13,123.83999633789062,0.006992949727453013,1307.5,0.008639937321609947,-0.0016469875941569345,0.0016469875941569345,0.006383869471637608,0.006950615157069327,0,0,0.0,5,13.044605599677142,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006950615157069327,0.0,0.0,0.0,0,0.0,0.0
2019-03-14,122.41000366210938,-0.011547098821608426,1293.4000244140625,-0.010783920142208414,-0.0007631786794000117,0.0007631786794000117,0.009369014571810334,0.009471491493784834,0,0,0.0,5,9.867786271396893,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.009471491493784834,0.0,0.0,0.0,0,0.0,0.0
2019-03-15,122.97000122070312,0.004574769560006908,1301.800048828125,0.006494529345526967,-0.0019197597855200588,0.0019197597855200588,0.008114598480727486,0.008717729854744491,0,0,0.0,5,15.028774459935413,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008717729854744491,0.0,0.0,0.0,0,0.0,0.0
2019-03-18,123.04000091552734,0.0005692420438265788,1300.300048828125,-0.0011522506865400128,0.0017214927303665917,0.0017214927303665917,0.007604429357476762,0.007938032255137041,1,0,0.0,5,21.391796546360858,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007938032255137041,0.0,0.0,0.0,0,0.0,0.0
2019-03-19,123.37999725341797,0.002763299214570525,1305.0,0.0036145128011881855,-0.0008512135866176607,0.0008512135866176607,0.007226279712925499,0.007717348542366653,0,0,0.0,5,13.835269046689344,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007717348542366653,0.0,0.0,0.0,0,0.0,0.0
2019-03-20,124.18000030517578,0.006484057947534483,1300.5,-0.0034482758620689724,0.009932333809603455,0.009932333809603455,0.0071177401599911575,0.006693072113913108,1,1,1.0,5,5.569469302979798,-28.0,5.0,3477.040008544922,-6502.5,0.0,0.0,Opened,3477.040008544922,-6502.5,0.0,0.0071177401599911575,9979.540008544922,0.0,0.0,0,0.0,9979.540008544922
2019-03-21,123.68000030517578,-0.004026413261163153,1306.0999755859375,0.004306017367118331,-0.008332430628281484,0.008332430628281484,0.004051448082918406,0.00411517546333849,0,0,-1.0,5,11.293651263345343,28.0,-5.0,-3463.040008544922,6530.4998779296875,14.0,27.9998779296875,Closed,-3463.040008544922,6530.4998779296875,41.9998779296875,0.00411517546333849,9993.53988647461,41.9998779296875,0.004202702786680293,0,41.9998779296875,0.0
2019-03-22,123.97000122070312,0.002344768069306058,1311.5999755859375,0.004211009955445988,-0.00186624188613993,0.00186624188613993,0.0038235229895666103,0.003578203046659853,0,0,0.0,5,19.000768701645562,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0038235229895666103,0.0,0.0,0.0,0,0.0,0.0
2019-03-25,124.91999816894531,0.007663119616744263,1321.9000244140625,0.007853041338708122,-0.00018992172196385937,0.00018992172196385937,0.004575169696969601,0.0041294696180992916,0,0,0.0,5,10.844234998418177,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004575169696969601,0.0,0.0,0.0,0,0.0,0.0
2019-03-26,124.30000305175781,-0.004963137418149799,1314.300048828125,-0.005749281674539808,0.000786144256390009,0.000786144256390009,0.005827776115240821,0.005757614777529201,1,0,0.0,5,12.248436958955761,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005827776115240821,0.0,0.0,0.0,0,0.0,0.0
2019-03-27,123.6500015258789,-0.005229296137734152,1309.9000244140625,-0.003347808149277376,-0.001881487988456776,0.001881487988456776,0.005675939989905053,0.005736450636539145,0,0,0.0,5,6.782055657443482,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005736450636539145,0.0,0.0,0.0,0,0.0,0.0
2019-03-28,121.9000015258789,-0.014152850613865509,1289.800048828125,-0.015344663876106557,0.0011918132622410482,0.0011918132622410482,0.00829744845719399,0.00906203796603476,1,0,0.0,5,11.471815007878305,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00906203796603476,0.0,0.0,0.0,0,0.0,0.0
2019-03-29,122.01000213623047,0.0009023839948698598,1293.0,0.0024809668558956055,-0.0015785828610257457,0.0015785828610257457,0.008093498252735035,0.008771267394270803,0,0,0.0,5,29.13618384048753,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008771267394270803,0.0,0.0,0.0,0,0.0,0.0
2019-04-01,121.52999877929688,-0.003934131206699276,1288.4000244140625,-0.0035575990610499097,-0.00037653214564936643,0.00037653214564936643,0.005446851553835593,0.006486425680361167,0,0,0.0,5,9.586838090034929,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006486425680361167,0.0,0.0,0.0,0,0.0,0.0
2019-04-02,121.9800033569336,0.0037028271386223555,1290.0,0.0012418313843676199,0.0024609957542547356,0.0024609957542547356,0.006848914663913524,0.00704216610600395,1,0,0.0,5,3.546747429574781,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00704216610600395,0.0,0.0,0.0,0,0.0,0.0
2019-04-03,121.80000305175781,-0.0014756542074283452,1289.9000244140625,-7.750045421506258e-05,-0.0013981537532132826,0.0013981537532132826,0.006850883847862404,0.007232972616308984,0,0,0.0,5,0.5561966889665895,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007232972616308984,0.0,0.0,0.0,0,0.0,0.0
2019-04-04,122.11000061035156,0.00254513588527594,1289.0,-0.0006977474199765243,0.003242883305252464,0.003242883305252464,0.003084314150615631,0.0022788307696532993,1,1,1.0,5,2.893936176624906,-15.0,5.0,1831.6500091552734,-6445.0,0.0,0.0,Opened,1831.6500091552734,-6445.0,0.0,0.003084314150615631,8276.650009155273,0.0,0.0,0,0.0,8276.650009155273
2019-04-05,121.9800033569336,-0.0010645913747292512,1290.4000244140625,0.0010861322064099621,-0.0021507235811392134,0.0021507235811392134,0.003121165300853959,0.0019408300913327146,0,0,-1.0,5,10.792833322743727,15.0,-5.0,-1829.700050354004,6452.0001220703125,1.9499588012695312,7.0001220703125,Closed,-1829.700050354004,6452.0001220703125,8.950080871582031,0.003121165300853959,8281.700172424316,8.950080871582031,0.00108070573496288,0,8.950080871582031,0.0
2019-04-08,122.51000213623047,0.004344964459018774,1297.0999755859375,0.005192150530931139,-0.0008471860719123647,0.0008471860719123647,0.002711509479019899,0.0022953468766157173,0,0,0.0,5,12.652109746940523,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.002711509479019899,0.0,0.0,0.0,0,0.0,0.0
2019-04-09,123.1500015258789,0.0052240582686200465,1303.5,0.004934102640138827,0.0002899556284812199,0.0002899556284812199,0.003067008542926714,0.002792381112019464,1,0,0.0,5,9.997163182453393,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.003067008542926714,0.0,0.0,0.0,0,0.0,0.0
2019-04-10,123.52999877929688,0.003085645543724258,1309.0999755859375,0.004296107085490997,-0.0012104615417667386,0.0012104615417667386,0.0024156227332343045,0.0026246539283993043,0,0,0.0,5,14.754667931705882,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0026246539283993043,0.0,0.0,0.0,0,0.0,0.0
2019-04-11,121.94999694824219,-0.012790430232882732,1288.5999755859375,-0.015659613766950464,0.002869183534067732,0.002869183534067732,0.00741840616434216,0.008890429560199012,1,0,0.0,5,12.936959488190077,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008890429560199012,0.0,0.0,0.0,0,0.0,0.0
2019-04-12,121.83000183105469,-0.0009839698252590567,1290.5999755859375,0.0015520720455473036,-0.0025360418708063603,0.0025360418708063603,0.007416253293779409,0.008907481980221704,0,0,0.0,5,16.70965557957925,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008907481980221704,0.0,0.0,0.0,0,0.0,0.0
2019-04-15,121.5999984741211,-0.0018879040751599296,1286.800048828125,-0.0029443102663064824,0.0010564061911465528,0.0010564061911465528,0.006966479219730738,0.00846858431686123,1,0,0.0,5,16.503693465098696,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00846858431686123,0.0,0.0,0.0,0,0.0,0.0
2019-04-16,120.51000213623047,-0.008963785785923273,1272.5999755859375,-0.011035182393037135,0.0020713966071138623,0.0020713966071138623,0.0064265075899528,0.008416227422855282,1,0,0.0,5,13.000404423976274,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008416227422855282,0.0,0.0,0.0,0,0.0,0.0
2019-04-17,120.27999877929688,-0.0019085831288392363,1272.199951171875,-0.00031433633642674597,-0.0015942467924124903,0.0015942467924124903,0.00527498470088642,0.007362877833531571,0,0,0.0,5,1.741989232443953,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007362877833531571,0.0,0.0,0.0,0,0.0,0.0
2019-04-18,120.37000274658203,0.0007482870651696061,1271.9000244140625,-0.00023575441701295663,0.0009840414821825627,0.0009840414821825627,0.0037183828457503713,0.004983080579486831,1,0,0.0,5,3.329095896144026,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004983080579486831,0.0,0.0,0.0,0,0.0,0.0
2019-04-22,120.37000274658203,0.0,1273.5,0.001257941312387878,-0.001257941312387878,0.001257941312387878,0.0038489836104231324,0.004923254015552829,0,0,0.0,5,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004923254015552829,0.0,0.0,0.0,0,0.0,0.0
2019-04-23,120.12000274658203,-0.002076929420084306,1269.300048828125,-0.0032979593026108978,0.001221029882526592,0.001221029882526592,0.0038435913974746265,0.004930995794975383,1,0,0.0,5,16.779248931100316,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004930995794975383,0.0,0.0,0.0,0,0.0,0.0
2019-04-24,120.47000122070312,0.0029137401441747812,1275.5,0.004884543396653118,-0.001970803252478337,0.001970803252478337,0.0020606559624542433,0.002975702333191618,0,0,0.0,5,17.74903325562233,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.002975702333191618,0.0,0.0,0.0,0,0.0,0.0
2019-04-25,120.56999969482422,0.0008300695036758121,1275.800048828125,0.00023524016317133523,0.0005948293405044769,0.0005948293405044769,0.0017948439866773108,0.002950040435874479,1,0,0.0,5,2.9987507403513134,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.002950040435874479,0.0,0.0,0.0,0,0.0,0.0
2019-04-26,121.37000274658203,0.006635175033447016,1284.9000244140625,0.007132760023246698,-0.000497584989799682,0.000497584989799682,0.0033065562235183163,0.0040740085845379906,0,0,0.0,5,11.380548775506048,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0040740085845379906,0.0,0.0,0.0,0,0.0,0.0
